cell_type,pathway,NES,padj,gene
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL36
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMD14
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL37A
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPLP1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL7
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL13A
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL15
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL19
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS11
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS9
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,UBA52
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL23
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL28
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL10
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS19
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL4
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMD13
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL29
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,SRGAP1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPLP2
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL8
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,GSPT1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS20
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL13
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL11
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS15
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS4X
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS14
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS24
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,ABL2
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,CAP1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL35
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,CLASP1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL5
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMA7
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,VASP
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL14
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMB7
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,UPF2
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL30
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMA3
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,ZSWIM8
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,NCBP1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL32
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPS27A
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,SOS1
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,RPL41
Micro-PVM,REACTOME_SIGNALING_BY_ROBO_RECEPTORS,2.50742829865128,2.600292434996433e-8,PSMD11
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS2
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL36
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL37A
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPLP1
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL7
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL13A
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF3B
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF3E
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL15
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,SPCS3
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL19
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS11
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,SEC11A
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS9
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,UBA52
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL23
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL28
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF3M
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL10
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS19
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL4
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,SSR3
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL29
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,SPCS2
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF3H
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF3J
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPLP2
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,SRP54
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL8
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,GSPT1
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF2S2
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS20
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL13
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL11
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS15
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS4X
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS14
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EEF1D
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF4B
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPS24
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF2S3
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL35
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPL5
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,RPN1
Micro-PVM,REACTOME_TRANSLATION,3.176136102349032,4.527488118951031e-15,EIF5B
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,SQLE
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,HMGCS1
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,SREBF2
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,SREBF1
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,MSMO1
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,IDI1
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,FDPS
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,HMGCR
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,MVD
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,LSS
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,TM7SF2
Oligo,REACTOME_CHOLESTEROL_BIOSYNTHESIS,-2.1570327396637623,0.0013530760751652307,SC5D
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,RPS6KA1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIN2A
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NCALD
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,DLG2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PPFIA2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,DLG3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CAMK2G
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NSF
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GNG7
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRA1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,ERBB4
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRB1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,ADCY6
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,KCNJ10
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NEFL
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,AP2M1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GLS
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,BCHE
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GLRB
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,STXBP1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CPLX1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRA4
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CAMK2B
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GAD1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SLC38A2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SYT1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PLCB1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SNAP25
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRG3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GAD2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRB2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NRGN
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PRKCB
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,LIN7B
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NPTN
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SYN2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CACNA1A
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CAMK4
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIA4
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NBEA
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,TSPAN7
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,KRAS
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIP1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,AP2A2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CACNA1E
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GNG3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,STX1A
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SYN1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABBR2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SLC38A1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRB3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,TUBA1B
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRG2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GNB1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CAMKK1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GLRA2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,RPS6KA3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIN2B
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PDPK1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIN1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CACNG3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,TUBA4A
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIA1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABBR1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PRKAR1B
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,DLG1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,NRG1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIA2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIK1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,CAMK2A
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,DLG4
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GRIK2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SLC17A7
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,KCNJ6
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,COMT
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,KCNJ3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,TUBB2A
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,SLC6A12
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,ADCY5
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PICK1
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PRKCA
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,MYO6
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,MAPK3
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,ADCY2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,PRKAR2B
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,ARL6IP5
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,GABRA2
Oligo,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,-2.1166487833573426,2.430230175968069e-7,RAB3A
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,EIF1AX
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,HPRT1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,LSM2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,ABCE1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,CCT3
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,XPO1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,BUB3
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,TCP1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,POLD2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,EIF2S2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,PTGES3
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,HSPD1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,SYNCRIP
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,ODC1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,CBX3
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,SRPK1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,RPL34
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,RPS2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,AP3S1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,RPLP0
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,RAD23B
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,PABPC1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,SSB
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,FBL
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,SNRPA1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,RPL18
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,CCT4
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,PA2G4
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,CDK4
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,VDAC1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,ERH
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,UBA2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,HNRNPA3
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,IMPDH2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,TOMM70
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,PSMB2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,SNRPA
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,HDGF
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,RPL14
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,KPNB1
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,CCT7
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,PSMD7
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,HDDC2
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,HNRNPU
OPC,HALLMARK_MYC_TARGETS_V1,1.8819234645798215,0.001859110887442859,GLO1
