source,term_name,term_id,p_value,term_size,intersection_size,query_set,cell_type,dir
GO:BP,artery development,GO:0060840,0.7457324575137916,51,1,Oligo|up,Oligo,up
GO:BP,"positive regulation of DNA-templated transcription, elongation",GO:0032786,0.7457324575137916,51,1,Oligo|up,Oligo,up
GO:BP,positive regulation of lipid biosynthetic process,GO:0046889,0.7457324575137916,51,1,Oligo|up,Oligo,up
GO:BP,mitotic DNA damage checkpoint signaling,GO:0044773,0.7457324575137916,51,1,Oligo|up,Oligo,up
GO:BP,negative regulation of cell cycle process,GO:0010948,0.7457324575137916,186,3,Oligo|up,Oligo,up
GO:BP,acidic amino acid transport,GO:0015800,0.7457324575137916,51,1,Oligo|up,Oligo,up
GO:BP,regulation of blood vessel endothelial cell migration,GO:0043535,0.7457324575137916,51,1,Oligo|up,Oligo,up
GO:BP,DNA-templated transcription elongation,GO:0006354,0.7474244677148206,119,2,Oligo|up,Oligo,up
GO:BP,peripheral nervous system development,GO:0007422,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,positive regulation of cation transmembrane transport,GO:1904064,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,regulation of wound healing,GO:0061041,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,B cell activation involved in immune response,GO:0002312,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,energy derivation by oxidation of organic compounds,GO:0015980,0.7508011369551391,255,4,Oligo|up,Oligo,up
GO:BP,ear morphogenesis,GO:0042471,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,lipid storage,GO:0019915,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,protein K63-linked ubiquitination,GO:0070534,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,nutrient storage,GO:0170062,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,negative regulation of monoatomic ion transport,GO:0043271,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,glycolipid biosynthetic process,GO:0009247,0.7508011369551391,52,1,Oligo|up,Oligo,up
GO:BP,multicellular organism development,GO:0007275,0.7515785513551345,2629,40,Oligo|up,Oligo,up
GO:BP,cell morphogenesis,GO:0000902,0.7524915854730434,656,10,Oligo|up,Oligo,up
GO:BP,plasma membrane bounded cell projection assembly,GO:0120031,0.7529052727752932,390,6,Oligo|up,Oligo,up
GO:BP,nucleoside phosphate catabolic process,GO:1901292,0.7533020002063818,121,2,Oligo|up,Oligo,up
GO:BP,"negative regulation of gene expression, epigenetic",GO:0045814,0.7533020002063818,121,2,Oligo|up,Oligo,up
GO:BP,embryonic organ morphogenesis,GO:0048562,0.7533020002063818,121,2,Oligo|up,Oligo,up
GO:BP,regulation of cell-substrate adhesion,GO:0010810,0.7533020002063818,121,2,Oligo|up,Oligo,up
GO:BP,regulation of intracellular transport,GO:0032386,0.7533844849581103,189,3,Oligo|up,Oligo,up
GO:BP,mitotic DNA integrity checkpoint signaling,GO:0044774,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,response to interleukin-1,GO:0070555,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,endocrine system development,GO:0035270,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,regulation of Rho protein signal transduction,GO:0035023,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,positive regulation of peptide hormone secretion,GO:0090277,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,lipoprotein metabolic process,GO:0042157,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,cell junction assembly,GO:0034329,0.7536954510875183,324,5,Oligo|up,Oligo,up
GO:BP,cilium assembly,GO:0060271,0.7536954510875183,257,4,Oligo|up,Oligo,up
GO:BP,glycogen metabolic process,GO:0005977,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,sterol biosynthetic process,GO:0016126,0.7536954510875183,53,1,Oligo|up,Oligo,up
GO:BP,neuron projection extension,GO:1990138,0.7550694642733818,122,2,Oligo|up,Oligo,up
GO:BP,regulation of steroid metabolic process,GO:0019218,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,multicellular organismal response to stress,GO:0033555,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,dicarboxylic acid metabolic process,GO:0043648,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,plasma membrane bounded cell projection morphogenesis,GO:0120039,0.7560468248171144,460,7,Oligo|up,Oligo,up
GO:BP,mesoderm development,GO:0007498,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,response to osmotic stress,GO:0006970,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,fatty acid beta-oxidation,GO:0006635,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,D-glucose transmembrane transport,GO:1904659,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,positive regulation of autophagy,GO:0010508,0.7560468248171144,123,2,Oligo|up,Oligo,up
GO:BP,positive regulation of axonogenesis,GO:0050772,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,cellular response to amino acid stimulus,GO:0071230,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,regulation of stem cell population maintenance,GO:2000036,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,regulation of miRNA metabolic process,GO:2000628,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,cardiac muscle hypertrophy,GO:0003300,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,positive regulation of transcription initiation by RNA polymerase II,GO:0060261,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,positive regulation of peptide secretion,GO:0002793,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,striated muscle hypertrophy,GO:0014897,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,muscle hypertrophy,GO:0014896,0.7560468248171144,54,1,Oligo|up,Oligo,up
GO:BP,wound healing,GO:0042060,0.757022227763842,192,3,Oligo|up,Oligo,up
GO:BP,cell projection assembly,GO:0030031,0.757022227763842,395,6,Oligo|up,Oligo,up
GO:BP,cell projection morphogenesis,GO:0048858,0.7593218193851433,463,7,Oligo|up,Oligo,up
GO:BP,protein localization to extracellular region,GO:0071692,0.7604312176105131,193,3,Oligo|up,Oligo,up
GO:BP,protein secretion,GO:0009306,0.7604312176105131,193,3,Oligo|up,Oligo,up
GO:BP,cytoskeleton organization,GO:0007010,0.7607496740952753,931,14,Oligo|up,Oligo,up
GO:BP,glucan metabolic process,GO:0044042,0.7617477135711255,55,1,Oligo|up,Oligo,up
GO:BP,regulation of stem cell differentiation,GO:2000736,0.7617477135711255,55,1,Oligo|up,Oligo,up
GO:BP,host-mediated perturbation of viral process,GO:0044788,0.7617477135711255,55,1,Oligo|up,Oligo,up
GO:BP,regulation of cell size,GO:0008361,0.7619226498085242,125,2,Oligo|up,Oligo,up
GO:BP,establishment of protein localization to extracellular region,GO:0035592,0.7619226498085242,194,3,Oligo|up,Oligo,up
GO:BP,regulation of cellular component organization,GO:0051128,0.7619226498085242,1595,24,Oligo|up,Oligo,up
GO:BP,protein import into nucleus,GO:0006606,0.7619226498085242,125,2,Oligo|up,Oligo,up
GO:BP,Golgi organization,GO:0007030,0.7619226498085242,125,2,Oligo|up,Oligo,up
GO:BP,cell projection organization,GO:0030030,0.7622704302846014,1066,16,Oligo|up,Oligo,up
GO:BP,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,GO:0032436,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,protein acylation,GO:0043543,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,regulation of tube diameter,GO:0035296,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,adenylate cyclase-activating G protein-coupled receptor signaling pathway,GO:0007189,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,purine ribonucleoside triphosphate biosynthetic process,GO:0009206,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,negative regulation of TOR signaling,GO:0032007,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,regulation of tube size,GO:0035150,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,negative regulation of lymphocyte activation,GO:0051250,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,blood vessel diameter maintenance,GO:0097746,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,bone mineralization,GO:0030282,0.7644318844929393,56,1,Oligo|up,Oligo,up
GO:BP,blood vessel development,GO:0001568,0.7644318844929393,332,5,Oligo|up,Oligo,up
GO:BP,anatomical structure maturation,GO:0071695,0.7668319514398009,127,2,Oligo|up,Oligo,up
GO:BP,positive regulation of TOR signaling,GO:0032008,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,regulation of ubiquitin-dependent protein catabolic process,GO:2000058,0.7668319514398009,128,2,Oligo|up,Oligo,up
GO:BP,purine nucleoside triphosphate biosynthetic process,GO:0009145,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,ATP metabolic process,GO:0046034,0.7668319514398009,128,2,Oligo|up,Oligo,up
GO:BP,negative regulation of cell projection organization,GO:0031345,0.7668319514398009,128,2,Oligo|up,Oligo,up
GO:BP,small GTPase-mediated signal transduction,GO:0007264,0.7668319514398009,334,5,Oligo|up,Oligo,up
GO:BP,positive regulation of cell cycle,GO:0045787,0.7668319514398009,197,3,Oligo|up,Oligo,up
GO:BP,transforming growth factor beta receptor signaling pathway,GO:0007179,0.7668319514398009,128,2,Oligo|up,Oligo,up
GO:BP,stem cell population maintenance,GO:0019827,0.7668319514398009,127,2,Oligo|up,Oligo,up
GO:BP,regulation of programmed cell death,GO:0043067,0.7668319514398009,806,12,Oligo|up,Oligo,up
GO:BP,synaptic vesicle endocytosis,GO:0048488,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,centrosome duplication,GO:0051298,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,nucleotide biosynthetic process,GO:0009165,0.7668319514398009,128,2,Oligo|up,Oligo,up
GO:BP,sex differentiation,GO:0007548,0.7668319514398009,127,2,Oligo|up,Oligo,up
GO:BP,organelle disassembly,GO:1903008,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,negative regulation of developmental growth,GO:0048640,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,neurotransmitter transport,GO:0006836,0.7668319514398009,127,2,Oligo|up,Oligo,up
GO:BP,positive regulation of monoatomic ion transmembrane transport,GO:0034767,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,protein localization to cytoskeleton,GO:0044380,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,positive regulation of adaptive immune response,GO:0002821,0.7668319514398009,57,1,Oligo|up,Oligo,up
GO:BP,developmental growth,GO:0048589,0.7669096773695242,403,6,Oligo|up,Oligo,up
GO:BP,"mRNA splicing, via spliceosome",GO:0000398,0.7670379014685956,267,4,Oligo|up,Oligo,up
GO:BP,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",GO:0000377,0.7670379014685956,267,4,Oligo|up,Oligo,up
GO:BP,cellular respiration,GO:0045333,0.7670379014685956,198,3,Oligo|up,Oligo,up
GO:BP,protein modification process,GO:0036211,0.7670379014685956,1606,24,Oligo|up,Oligo,up
GO:BP,purine ribonucleotide metabolic process,GO:0009150,0.7670379014685956,198,3,Oligo|up,Oligo,up
GO:BP,positive regulation of DNA-templated transcription initiation,GO:2000144,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,mRNA export from nucleus,GO:0006406,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,regulation of intracellular pH,GO:0051453,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,cellular response to acid chemical,GO:0071229,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,transcription initiation at RNA polymerase II promoter,GO:0006367,0.7682380470552796,129,2,Oligo|up,Oligo,up
GO:BP,negative regulation of protein ubiquitination,GO:0031397,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,protein autoubiquitination,GO:0051865,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,import into nucleus,GO:0051170,0.7682380470552796,129,2,Oligo|up,Oligo,up
GO:BP,nucleoside monophosphate metabolic process,GO:0009123,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,regulation of glucose metabolic process,GO:0010906,0.7682380470552796,58,1,Oligo|up,Oligo,up
GO:BP,immunoglobulin production,GO:0002377,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,regulation of smoothened signaling pathway,GO:0008589,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,regulation of transmembrane transporter activity,GO:0022898,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,cellular response to steroid hormone stimulus,GO:0071383,0.7714670466585939,130,2,Oligo|up,Oligo,up
GO:BP,energy reserve metabolic process,GO:0006112,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,hexose transmembrane transport,GO:0008645,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,cellular response to toxic substance,GO:0097237,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,formation of primary germ layer,GO:0001704,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,positive regulation of DNA recombination,GO:0045911,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,leukocyte apoptotic process,GO:0071887,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,amino acid transmembrane transport,GO:0003333,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,polyol metabolic process,GO:0019751,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,regulation of gliogenesis,GO:0014013,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,mammary gland development,GO:0030879,0.7714670466585939,59,1,Oligo|up,Oligo,up
GO:BP,"RNA splicing, via transesterification reactions",GO:0000375,0.7733157445870799,271,4,Oligo|up,Oligo,up
GO:BP,regulation of lipid transport,GO:0032368,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,nucleosome organization,GO:0034728,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,negative regulation of transmembrane transport,GO:0034763,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,negative regulation of RNA catabolic process,GO:1902369,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,monosaccharide transmembrane transport,GO:0015749,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,positive regulation of production of molecular mediator of immune response,GO:0002702,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,regulation of protein stability,GO:0031647,0.7748797541593109,272,4,Oligo|up,Oligo,up
GO:BP,cellular response to starvation,GO:0009267,0.7748797541593109,132,2,Oligo|up,Oligo,up
GO:BP,nucleoside phosphate metabolic process,GO:0006753,0.7748797541593109,410,6,Oligo|up,Oligo,up
GO:BP,female sex differentiation,GO:0046660,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,release of sequestered calcium ion into cytosol,GO:0051209,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,positive regulation of endothelial cell migration,GO:0010595,0.7748797541593109,60,1,Oligo|up,Oligo,up
GO:BP,regulation of fat cell differentiation,GO:0045598,0.7809175973080065,61,1,Oligo|up,Oligo,up
GO:BP,presynaptic endocytosis,GO:0140238,0.7809175973080065,61,1,Oligo|up,Oligo,up
GO:BP,regulation of cellular pH,GO:0030641,0.7809175973080065,61,1,Oligo|up,Oligo,up
GO:BP,chloride transmembrane transport,GO:1902476,0.7809175973080065,61,1,Oligo|up,Oligo,up
GO:BP,"alternative mRNA splicing, via spliceosome",GO:0000380,0.7809175973080065,61,1,Oligo|up,Oligo,up
GO:BP,negative regulation of cell adhesion,GO:0007162,0.7812905718298473,134,2,Oligo|up,Oligo,up
GO:BP,reproductive structure development,GO:0048608,0.7812905718298473,134,2,Oligo|up,Oligo,up
GO:BP,cilium organization,GO:0044782,0.7812905718298473,275,4,Oligo|up,Oligo,up
GO:BP,regulation of kinase activity,GO:0043549,0.7850830175303531,206,3,Oligo|up,Oligo,up
GO:BP,central nervous system neuron development,GO:0021954,0.7854070846785395,62,1,Oligo|up,Oligo,up
GO:BP,positive regulation of protein serine/threonine kinase activity,GO:0071902,0.7854070846785395,62,1,Oligo|up,Oligo,up
GO:BP,ribonucleoside triphosphate biosynthetic process,GO:0009201,0.7854070846785395,62,1,Oligo|up,Oligo,up
GO:BP,phospholipid transport,GO:0015914,0.7854070846785395,62,1,Oligo|up,Oligo,up
GO:BP,positive regulation of cell junction assembly,GO:1901890,0.7854070846785395,62,1,Oligo|up,Oligo,up
GO:BP,immune response-regulating signaling pathway,GO:0002764,0.7857878481339893,277,4,Oligo|up,Oligo,up
GO:BP,neuron projection development,GO:0031175,0.7857878481339893,689,10,Oligo|up,Oligo,up
GO:BP,Wnt signaling pathway,GO:0016055,0.7889478186998892,278,4,Oligo|up,Oligo,up
GO:BP,platelet activation,GO:0030168,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,post-embryonic development,GO:0009791,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,focal adhesion assembly,GO:0048041,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,positive regulation of cell-substrate adhesion,GO:0010811,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,tumor necrosis factor-mediated signaling pathway,GO:0033209,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,cellular response to ketone,GO:1901655,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,postsynapse assembly,GO:0099068,0.7893939283132115,63,1,Oligo|up,Oligo,up
GO:BP,blood vessel morphogenesis,GO:0048514,0.7897289372946654,279,4,Oligo|up,Oligo,up
GO:BP,platelet-derived growth factor receptor signaling pathway,GO:0048008,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,regulation of anatomical structure size,GO:0090066,0.7921817716112688,280,4,Oligo|up,Oligo,up
GO:BP,embryonic limb morphogenesis,GO:0030326,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,embryonic appendage morphogenesis,GO:0035113,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,carbohydrate transmembrane transport,GO:0034219,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,positive regulation of protein localization,GO:1903829,0.7921817716112688,280,4,Oligo|up,Oligo,up
GO:BP,cellular senescence,GO:0090398,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,dicarboxylic acid transport,GO:0006835,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,regulation of mitotic metaphase/anaphase transition,GO:0030071,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,positive regulation of hormone secretion,GO:0046887,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,reproductive system development,GO:0061458,0.7921817716112688,138,2,Oligo|up,Oligo,up
GO:BP,polysaccharide metabolic process,GO:0005976,0.7921817716112688,64,1,Oligo|up,Oligo,up
GO:BP,intracellular chemical homeostasis,GO:0055082,0.7953311056496222,352,5,Oligo|up,Oligo,up
GO:BP,host-mediated perturbation of symbiont process,GO:0051851,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,detection of external stimulus,GO:0009581,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,microtubule bundle formation,GO:0001578,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,viral genome replication,GO:0019079,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,cholesterol transport,GO:0030301,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,regulation of metaphase/anaphase transition of cell cycle,GO:1902099,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,negative regulation of protein modification by small protein conjugation or removal,GO:1903321,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,blood vessel endothelial cell migration,GO:0043534,0.7962231634464626,65,1,Oligo|up,Oligo,up
GO:BP,positive regulation of innate immune response,GO:0045089,0.796272114288596,212,3,Oligo|up,Oligo,up
GO:BP,positive regulation of response to stimulus,GO:0048584,0.796272114288596,1240,18,Oligo|up,Oligo,up
GO:BP,organelle assembly,GO:0070925,0.7973315842018731,700,10,Oligo|up,Oligo,up
GO:BP,cellular anatomical entity morphogenesis,GO:0032989,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,cellular component assembly involved in morphogenesis,GO:0010927,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,integrin-mediated signaling pathway,GO:0007229,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,negative regulation of intracellular signal transduction,GO:1902532,0.7973315842018731,425,6,Oligo|up,Oligo,up
GO:BP,muscle cell differentiation,GO:0042692,0.7973315842018731,213,3,Oligo|up,Oligo,up
GO:BP,nucleobase-containing small molecule metabolic process,GO:0055086,0.7973315842018731,424,6,Oligo|up,Oligo,up
GO:BP,DNA metabolic process,GO:0006259,0.7973315842018731,699,10,Oligo|up,Oligo,up
GO:BP,endocytosis,GO:0006897,0.7973315842018731,424,6,Oligo|up,Oligo,up
GO:BP,positive regulation of cell-cell adhesion,GO:0022409,0.7973315842018731,141,2,Oligo|up,Oligo,up
GO:BP,carbohydrate transport,GO:0008643,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,positive regulation of intracellular protein transport,GO:0090316,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,lipid transport,GO:0006869,0.7973315842018731,213,3,Oligo|up,Oligo,up
GO:BP,sprouting angiogenesis,GO:0002040,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,synaptic vesicle recycling,GO:0036465,0.7973315842018731,66,1,Oligo|up,Oligo,up
GO:BP,regulation of transmembrane transport,GO:0034762,0.7979400957413001,214,3,Oligo|up,Oligo,up
GO:BP,cellular response to peptide hormone stimulus,GO:0071375,0.7979400957413001,214,3,Oligo|up,Oligo,up
GO:BP,positive regulation of lymphocyte differentiation,GO:0045621,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,metaphase/anaphase transition of mitotic cell cycle,GO:0007091,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,detection of abiotic stimulus,GO:0009582,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,positive regulation of angiogenesis,GO:0045766,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,modulation of process of another organism,GO:0035821,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,symbiont entry into host cell,GO:0046718,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,neural tube formation,GO:0001841,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,chloride transport,GO:0006821,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,negative regulation of mRNA metabolic process,GO:1903312,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,generation of neurons,GO:0048699,0.7997016921453587,976,14,Oligo|up,Oligo,up
GO:BP,response to heat,GO:0009408,0.7997016921453587,67,1,Oligo|up,Oligo,up
GO:BP,leukocyte migration,GO:0050900,0.8013345862290508,143,2,Oligo|up,Oligo,up
GO:BP,positive regulation of DNA metabolic process,GO:0051054,0.8013345862290508,216,3,Oligo|up,Oligo,up
GO:BP,regulation of signal transduction by p53 class mediator,GO:1901796,0.8014811251674753,68,1,Oligo|up,Oligo,up
GO:BP,carbohydrate derivative biosynthetic process,GO:1901137,0.8014811251674753,360,5,Oligo|up,Oligo,up
GO:BP,regulation of cellular localization,GO:0060341,0.8014811251674753,359,5,Oligo|up,Oligo,up
GO:BP,regulation of protein ubiquitination,GO:0031396,0.8014811251674753,144,2,Oligo|up,Oligo,up
GO:BP,nucleoside triphosphate biosynthetic process,GO:0009142,0.8014811251674753,68,1,Oligo|up,Oligo,up
GO:BP,regulation of immune effector process,GO:0002697,0.8014811251674753,144,2,Oligo|up,Oligo,up
GO:BP,negative regulation of leukocyte activation,GO:0002695,0.8014811251674753,68,1,Oligo|up,Oligo,up
GO:BP,protein-containing complex localization,GO:0031503,0.8014811251674753,68,1,Oligo|up,Oligo,up
GO:BP,metaphase/anaphase transition of cell cycle,GO:0044784,0.8014811251674753,68,1,Oligo|up,Oligo,up
GO:BP,regulation of cell-cell adhesion,GO:0022407,0.8014811251674753,217,3,Oligo|up,Oligo,up
GO:BP,metencephalon development,GO:0022037,0.8014811251674753,68,1,Oligo|up,Oligo,up
GO:BP,double-strand break repair via homologous recombination,GO:0000724,0.8014811251674753,144,2,Oligo|up,Oligo,up
GO:BP,sensory organ development,GO:0007423,0.8014811251674753,289,4,Oligo|up,Oligo,up
GO:BP,regulation of response to biotic stimulus,GO:0002831,0.8037571742315087,290,4,Oligo|up,Oligo,up
GO:BP,activation of immune response,GO:0002253,0.8037571742315087,290,4,Oligo|up,Oligo,up
GO:BP,positive regulation of vasculature development,GO:1904018,0.8043967293251718,69,1,Oligo|up,Oligo,up
GO:BP,actin cytoskeleton organization,GO:0030036,0.8043967293251718,432,6,Oligo|up,Oligo,up
GO:BP,determination of left/right symmetry,GO:0007368,0.8043967293251718,69,1,Oligo|up,Oligo,up
GO:BP,regulation of proteasomal protein catabolic process,GO:0061136,0.8043967293251718,145,2,Oligo|up,Oligo,up
GO:BP,miRNA metabolic process,GO:0010586,0.8043967293251718,69,1,Oligo|up,Oligo,up
GO:BP,regulation of nuclear division,GO:0051783,0.8043967293251718,69,1,Oligo|up,Oligo,up
GO:BP,positive regulation of protein localization to nucleus,GO:1900182,0.8043967293251718,69,1,Oligo|up,Oligo,up
GO:BP,regulation of calcium ion transmembrane transport,GO:1903169,0.8043967293251718,69,1,Oligo|up,Oligo,up
GO:BP,regulation of lymphocyte mediated immunity,GO:0002706,0.8068077692360625,70,1,Oligo|up,Oligo,up
GO:BP,regulation of cell cycle,GO:0051726,0.8068077692360625,713,10,Oligo|up,Oligo,up
GO:BP,peptidyl-tyrosine phosphorylation,GO:0018108,0.8068077692360625,70,1,Oligo|up,Oligo,up
GO:BP,membraneless organelle assembly,GO:0140694,0.8068077692360625,293,4,Oligo|up,Oligo,up
GO:BP,positive regulation of protein transport,GO:0051222,0.8068077692360625,147,2,Oligo|up,Oligo,up
GO:BP,regulation of cell cycle phase transition,GO:1901987,0.8068077692360625,292,4,Oligo|up,Oligo,up
GO:BP,positive regulation of canonical Wnt signaling pathway,GO:0090263,0.8068077692360625,70,1,Oligo|up,Oligo,up
GO:BP,symbiont entry into host,GO:0044409,0.8068077692360625,70,1,Oligo|up,Oligo,up
GO:BP,regulation of G2/M transition of mitotic cell cycle,GO:0010389,0.8068077692360625,70,1,Oligo|up,Oligo,up
GO:BP,generation of precursor metabolites and energy,GO:0006091,0.8068077692360625,292,4,Oligo|up,Oligo,up
GO:BP,spindle organization,GO:0007051,0.8068077692360625,147,2,Oligo|up,Oligo,up
GO:BP,positive regulation of response to biotic stimulus,GO:0002833,0.8068077692360625,220,3,Oligo|up,Oligo,up
GO:BP,ameboidal-type cell migration,GO:0001667,0.8068077692360625,147,2,Oligo|up,Oligo,up
GO:BP,recombinational repair,GO:0000725,0.8068077692360625,147,2,Oligo|up,Oligo,up
GO:BP,peptidyl-tyrosine modification,GO:0018212,0.809623181234707,71,1,Oligo|up,Oligo,up
GO:BP,proteinogenic amino acid metabolic process,GO:0170039,0.809623181234707,71,1,Oligo|up,Oligo,up
GO:BP,sterol transport,GO:0015918,0.809623181234707,71,1,Oligo|up,Oligo,up
GO:BP,nucleobase-containing compound catabolic process,GO:0034655,0.809623181234707,366,5,Oligo|up,Oligo,up
