sample_id,x,y,subclass,supertype,layer,qc_pass
Br5931,6488.54318,5815.011676,L5 IT,L5 IT_6,L5,True
Br5931,6413.65812,5822.891168,Endothelial,Endo_2,L5,True
Br5931,6462.388636,5827.489688,L5 IT,L5 IT_5,L5,True
Br5931,6458.147156,5802.567708,Astrocyte,Astro_2,L5,True
Br5931,6385.293688,5776.472612,L5 IT,L5 IT_5,L5,True
Br5931,6473.08176,5762.66014,L4 IT,L4 IT_2,L5,True
Br5931,6465.049192,5780.323232,OPC,OPC_2_1-SEAAD,L5,True
Br5931,6385.42118,5766.646664,L5 IT,L5 IT_5,L5,True
Br5931,6210.14266,5531.392212,Astrocyte,Astro_2,L5,True
Br5931,6226.08028,5548.65568,L4 IT,L4 IT_1,L5,True
Br5931,6222.212712,5558.396728,L5 IT,L5 IT_2,L5,True
Br5931,6213.644644,5495.394708,L5 IT,L5 IT_6,L5,True
Br5931,6209.292736,5576.11918,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6212.19124,5584.109128,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6198.854772,5581.31268,Endothelial,Endo_1,L5,True
Br5931,6268.61426,5499.457696,L4 IT,L4 IT_2,L5,True
Br5931,6283.047296,5495.947216,L4 IT,L4 IT_1,L5,True
Br5931,6276.128212,5500.41818,L4 IT,L4 IT_2,L5,True
Br5931,6288.818708,5738.358688,L4 IT,L4 IT_1,L5,True
Br5931,6290.204228,5766.085628,L4 IT,L4 IT_2,L5,True
Br5931,6274.40272,5753.59914,L5 IT,L5 IT_5,L5,True
Br5931,6307.697164,5805.67024,VLMC,SMC-SEAAD,L5,True
Br5931,6330.4177,5874.035696,L5 IT,L5 IT_5,L5,True
Br5931,6327.519252,5835.938704,L5 IT,L5 IT_2,L5,True
Br5931,6324.6038,5851.672252,Unassigned,Unassigned,L5,False
Br5931,6311.8197,5873.474672,L5 IT,L5 IT_6,L5,True
Br5931,6294.95578,5878.591728,Oligodendrocyte,Oligo_4,L5,True
Br5931,6297.369704,5890.279176,Astrocyte,Astro_2,L5,True
Br5931,6286.489732,5886.394692,Astrocyte,Astro_2,L5,True
Br5931,6273.467696,5828.628648,L4 IT,L4 IT_2,L5,True
Br5931,6254.7932,5814.646308,Astrocyte,Astro_2,L5,True
Br5931,6278.601676,5803.698228,L5 IT,L5 IT_7,L5,True
Br5931,6313.37524,5788.585188,Endothelial,Endo_1,L5,True
Br5931,6308.64064,5799.830776,VLMC,SMC-SEAAD,L5,True
Br5931,6299.265256,5798.32624,Endothelial,Endo_1,L5,True
Br5931,6306.42226,5794.424708,Endothelial,Endo_1,L5,True
Br5931,6269.234684,5594.870148,L5 IT,L5 IT_5,L5,False
Br5931,6285.240244,5637.098184,L5 IT,L5 IT_2,L5,True
Br5931,6270.22066,5629.65216,L5 IT,L5 IT_2,L5,True
Br5931,6231.290776,5848.382736,Endothelial,Endo_1,L5,True
Br5931,6200.928768,5868.502232,Microglia-PVM,Micro-PVM_2,L5,True
Br5931,6202.399256,5861.906264,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br5931,6211.715104,5868.374732,L5 IT,L5 IT_2,L5,False
Br5931,6224.541704,5760.254728,Vip,Vip_21,L5,True
Br5931,6238.702636,5792.76718,OPC,OPC_2_1-SEAAD,L5,True
Br5931,6202.35672,5773.506164,Pvalb,Pvalb_13,L5,True
Br5931,6234.758692,5767.607128,Vip,Vip_19,L5,True
Br5931,6243.32678,5760.127192,Oligodendrocyte,Oligo_4,L5,True
Br5931,6221.864184,5640.217712,Oligodendrocyte,Oligo_4,L5,True
Br5931,6204.694136,5683.593224,L5 IT,L5 IT_6,L5,True
Br5931,6195.267676,5640.804168,Oligodendrocyte,Oligo_3,L5,True
Br5931,6253.526712,5518.157732,Endothelial,Endo_2,L5,True
Br5931,6266.429664,5669.772288,Astrocyte,Astro_2,L5,True
Br5931,6283.506188,5535.472152,L5 IT,L5 IT_5,L5,True
Br5931,6326.34626,5694.3117,Oligodendrocyte,Oligo_4,L5,True
Br5931,6302.325148,5719.599228,L4 IT,L4 IT_1,L5,True
Br5931,6318.772684,5701.587628,Oligodendrocyte,Oligo_1,L5,True
Br5931,6334.072732,5694.779136,L5 IT,L5 IT_2,L5,True
Br5931,6294.879148,5565.485668,L4 IT,L4 IT_2,L5,True
Br5931,6295.678128,5649.924704,L5 IT,L5 IT_6,L5,True
Br5931,6306.371252,5651.004208,L5 IT,L5 IT_6,L5,True
Br5931,6322.342748,5648.845232,L5 IT,L5 IT_6,L5,False
Br5931,6245.53668,5364.010208,L4 IT,L4 IT_1,L5,True
Br5931,6259.493696,5383.832232,L6 CT,L6 CT_4,L5,False
Br5931,6250.798212,5395.239172,Pvalb,Pvalb_6,L5,True
Br5931,6268.911748,5393.224688,Astrocyte,Astro_2,L5,True
Br5931,6269.098712,5380.245216,Oligodendrocyte,Oligo_4,L5,True
Br5931,6301.611156,5404.878272,L4 IT,L4 IT_2,L5,True
Br5931,6320.608764,5453.200752,Oligodendrocyte,Oligo_4,L5,True
Br5931,6314.301732,5445.686628,Oligodendrocyte,Oligo_4,L5,True
Br5931,6306.77074,5473.872704,L5 IT,L5 IT_2,L5,True
Br5931,6320.421704,5384.401692,VLMC,Pericyte_2-SEAAD,L5,True
Br5931,6280.64168,5399.40416,L4 IT,L4 IT_1,L5,False
Br5931,6291.300704,5451.42424,L4 IT,L4 IT_1,L5,True
Br5931,6293.82514,5457.824736,L4 IT,L4 IT_1,L5,True
Br5931,6285.05316,5402.166704,L4 IT,L4 IT_2,L5,True
Br5931,6271.070728,5457.48474,L5 IT,L5 IT_2,L5,False
Br5931,6527.719772,5546.624188,L4 IT,L4 IT_1,L5,True
Br5931,6526.555184,5582.128688,L5 IT,L5 IT_6,L5,True
Br5931,6551.749256,5571.197792,L4 IT,L4 IT_2,L5,True
Br5931,6553.38116,5548.919156,L5 IT,L5 IT_6,L5,False
Br5931,6598.2613,5532.46326,L4 IT,L4 IT_2,L5,True
Br5931,6683.023168,5575.481824,Vip,Vip_23,L5,True
Br5931,6574.971336,5590.78172,L4 IT,L4 IT_2,L5,True
Br5931,6599.5787,5560.232684,L5 IT,L5 IT_5,L5,True
Br5931,6611.46172,5556.263136,L5/6 NP,L5/6 NP_3,L5,False
Br5931,6662.334236,5443.944164,Endothelial,Endo_1,L5,True
Br5931,6707.715676,5457.95224,Endothelial,Endo_1,L5,True
Br5931,6706.627688,5407.972188,Astrocyte,Astro_2,L5,True
Br5931,6689.610692,5458.071176,Endothelial,Endo_2,L5,True
Br5931,6575.183696,5514.1967,L5 IT,L5 IT_5,L5,True
Br5931,6566.04618,5508.739776,Sst,Sst_10,L5,True
Br5931,6535.140112,5527.465172,Sst,Sst_3,L5,True
Br5931,6552.956224,5538.59178,L4 IT,L4 IT_2,L5,False
Br5931,6526.580676,5532.021128,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6630.7228,5608.478692,Oligodendrocyte,Oligo_4,L5,True
Br5931,6710.775672,5626.847228,Sst,Sst_13,L5,True
Br5931,6621.959236,5619.792184,Endothelial,Endo_2,L5,True
Br5931,6624.509292,5611.946788,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br5931,6599.69774,5643.05664,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6608.257188,5638.55168,Astrocyte,Astro_2,L5,True
Br5931,6582.034756,5618.262228,L4 IT,L4 IT_2,L5,True
Br5931,6591.495204,5611.844776,Astrocyte,Astro_2,L5,True
Br5931,6589.880152,5616.502712,Astrocyte,Astro_2,L5,True
Br5931,6456.22618,5476.762652,Astrocyte,Astro_2,L5,True
Br5931,6456.872216,5501.37876,Sst,Sst_19,L5,True
Br5931,6448.822648,5490.685684,L4 IT,L4 IT_1,L5,False
Br5931,6501.19978,5554.554672,Astrocyte,Astro_2,L5,True
Br5931,6514.79972,5523.631688,L5 IT,L5 IT_5,L5,True
Br5931,6516.117136,5544.584216,L4 IT,L4 IT_2,L5,True
Br5931,6509.699692,5547.831272,L4 IT,L4 IT_2,L5,True
Br5931,6452.520184,5533.6532,L5 IT,L5 IT_2,L5,True
Br5931,6479.720228,5524.84722,L5 IT,L5 IT_5,L5,True
Br5931,6467.735316,5512.955616,L5 IT,L5 IT_5,L5,True
Br5931,6377.609676,5543.48774,L4 IT,L4 IT_2,L5,True
Br5931,6353.214788,5477.08576,VLMC,SMC-SEAAD,L5,True
Br5931,6354.438732,5640.914688,Oligodendrocyte,Oligo_4,L5,True
Br5931,6370.9712,5639.597216,Endothelial,Endo_2,L5,True
Br5931,6372.875168,5509.802264,L4 IT,L4 IT_1,L5,False
Br5931,6418.3673,5575.422164,Oligodendrocyte,Oligo_4,L5,True
Br5931,6440.790128,5607.50966,Endothelial,Endo_2,L5,True
Br5931,6437.194732,5596.26412,L4 IT,L4 IT_2,L5,True
Br5931,6430.488248,5567.355704,L4 IT,L4 IT_2,L5,False
Br5931,6406.93476,5498.480196,Unassigned,Unassigned,L5,False
Br5931,6404.189196,5544.023268,L5 IT,L5 IT_1,L5,False
Br5931,6418.800724,5532.42926,Oligodendrocyte,Oligo_4,L5,True
Br5931,6429.714756,5522.569216,L5 IT,L5 IT_5,L5,True
Br5931,6397.967212,5562.264208,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br5931,6407.368184,5572.01378,L5 IT,L5 IT_2,L5,False
Br5931,6397.712188,5570.288236,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br5931,6327.349216,5377.338184,Endothelial,Endo_2,L5,True
Br5931,6417.253656,5416.251236,Sst,Sst_19,L5,True
Br5931,6418.375776,5372.059796,Sst,Sst_13,L5,True
Br5931,6412.357708,5400.985212,Astrocyte,Astro_5,L5,False
Br5931,6333.48616,5386.118724,Endothelial,Endo_1,L5,True
Br5931,6478.020208,5477.595668,Pvalb,Pvalb_15,L5,True
Br5931,6487.132292,5472.019656,Pvalb,Pvalb_15,L5,True
Br5931,6495.130652,5470.625692,Pvalb,Pvalb_15,L5,True
Br5931,6505.500656,5459.490768,L4 IT,L4 IT_2,L5,False
Br5931,6489.486708,5441.122208,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6526.555156,5445.66968,Endothelial,Endo_2,L5,True
Br5931,6477.127668,5444.199124,L4 IT,L4 IT_2,L5,True
Br5931,6375.22118,5478.989644,VLMC,SMC-SEAAD,L5,True
Br5931,6365.182688,5477.544668,Endothelial,Endo_1,L5,True
Br5931,6320.957204,5482.279224,L5 IT,L5 IT_2,L5,False
Br5931,6330.647208,5443.02614,Unassigned,Unassigned,L5,False
Br5931,6335.602704,5486.537648,Oligodendrocyte,Oligo_4,L5,True
Br5931,6332.491652,5478.887716,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6430.003684,5377.516692,L4 IT,L4 IT_2,L5,False
Br5931,6493.906688,5420.773168,L4 IT,L4 IT_2,L5,True
Br5931,6479.142132,5391.023244,Sst,Sst_19,L5,True
Br5931,6449.570716,5424.011708,L5 IT,L5 IT_5,L5,True
Br5931,6490.702168,5389.96064,Chandelier,Chandelier_1,L5,True
Br5931,6049.543664,5114.36512,L5 IT,L5 IT_2,L5,True
Br5931,6059.029692,5183.529596,Vip,Vip_19,L5,True
Br5931,6067.83568,5177.707104,L5 ET,L5 ET_1,L5,True
Br5931,6065.761668,5149.708116,L5 IT,L5 IT_2,L5,True
Br5931,6072.986764,5141.743576,L6 CT,L6 CT_4,L5,False
Br5931,6078.715748,5112.18064,L5 IT,L5 IT_2,L5,True
Br5931,6081.104176,5230.594124,Chandelier,Chandelier_1,L5,True
Br5931,6087.496168,5213.82364,L4 IT,L4 IT_1,L5,False
Br5931,6014.19216,5198.158184,Oligodendrocyte,Oligo_3,L5,True
Br5931,6045.387216,5222.289716,Sst,Sst_19,L5,True
Br5931,6054.59276,5222.408704,Lamp5,Lamp5_1,L5,True
Br5931,6029.126676,5194.027104,Sst,Sst_5,L5,True
Br5931,6025.556728,5209.259128,Vip,Vip_23,L5,True
Br5931,6022.3352,5203.49614,Oligodendrocyte,Oligo_3,L5,True
Br5931,6016.716724,5156.0661,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br5931,5986.422764,5152.25806,Oligodendrocyte,Oligo_4,L5,True
Br5931,5979.886244,5141.582124,L5 IT,L5 IT_5,L5,True
Br5931,6009.916644,5116.609176,L5 IT,L5 IT_2,L5,True
Br5931,5990.3242,5120.119572,Sst,Sst_11,L5,True
Br5931,6086.229732,5255.97518,Astrocyte,Astro_2,L5,True
Br5931,6107.51374,5259.009688,L4 IT,L4 IT_3,L5,True
Br5931,6111.610788,5203.708576,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br5931,6082.600136,5272.193248,Astrocyte,Astro_2,L5,True
Br5931,6113.429668,5312.330204,L6 IT,L6 IT_2,L5,False
Br5931,6094.882732,5256.366208,L4 IT,L4 IT_4,L5,True
Br5931,6078.469224,5340.822276,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br5931,6101.869712,5347.90266,L5 IT,L5 IT_5,L5,True
Br5931,6070.241212,5380.457688,Pvalb,Pvalb_12,L5,True
Br5931,6091.329724,5353.25778,Astrocyte,Astro_2,L5,True
Br5931,6083.110236,5367.095704,Unassigned,Unassigned,L5,False
Br5931,6091.006672,5335.008204,Endothelial,Endo_2,L5,True
Br5931,6110.556672,5332.441192,L5 IT,L5 IT_5,L5,True
Br5931,6091.873752,5341.196172,VLMC,Pericyte_1,L5,True
Br5931,5938.117184,5113.217696,L5 IT,L5 IT_2,L5,True
Br5931,5934.649212,5217.827096,Oligodendrocyte,Oligo_4,L5,True
Br5931,5971.513608,5152.29208,Endothelial,Endo_2,L5,True
Br5931,5963.158104,5151.229656,Endothelial,Endo_2,L5,True
Br5931,5965.903708,5132.045116,Astrocyte,Astro_2,L5,True
Br5931,5968.802188,5317.787204,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br5931,5951.03718,5402.991216,Unassigned,Unassigned,L5,False
Br5931,5953.952768,5388.481672,L5 IT,L5 IT_5,L5,False
Br5931,5979.486712,5370.478712,L5 IT,L5 IT_2,L5,True
Br5931,5970.315224,5359.131192,Astrocyte,Astro_2,L5,True
Br5931,5941.347084,5286.566696,OPC,OPC_2_1-SEAAD,L5,False
Br5931,5943.217176,5321.95216,L5 IT,L5 IT_2,L5,True
Br5931,6185.603184,6307.229744,L5 IT,L5 IT_2,L5,True
Br5931,6138.853172,6324.02566,Astrocyte,Astro_2,L5,True
Br5931,6130.276756,6316.520224,Astrocyte,Astro_2,L5,True
Br5931,6072.765764,6337.438636,L5 IT,L5 IT_2,L5,True
Br5931,6086.017272,6342.479188,Astrocyte,Astro_2,L5,True
Br5931,6097.85764,6342.215788,Oligodendrocyte,Oligo_4,L5,True
Br5931,6112.987704,6330.774632,L5 IT,L5 IT_7,L5,True
Br5931,6114.40724,6322.138712,L5 IT,L5 IT_7,L5,True
Br5931,6100.475684,6331.913652,L5 IT,L5 IT_5,L5,True
Br5931,6177.800196,6359.649168,L5 IT,L5 IT_5,L5,True
Br5931,6189.530248,6365.361164,Oligodendrocyte,Oligo_4,L5,True
Br5931,6140.49366,6363.049248,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br5931,6162.780744,6361.99514,L5 IT,L5 IT_5,L5,True
Br5931,6068.51578,6455.070248,Astrocyte,Astro_5,L5,True
Br5931,6102.277704,6447.267232,Oligodendrocyte,Oligo_4,L5,True
Br5931,6079.69324,6494.935152,Astrocyte,Astro_2,L5,True
Br5931,6109.596236,6475.674244,VLMC,Pericyte_1,L5,True
Br5931,6091.975728,6461.139096,Microglia-PVM,Micro-PVM_2,L5,True
Br5931,6155.87022,6442.600688,Astrocyte,Astro_2,L5,True
Br5931,6179.066756,6462.159156,L5/6 NP,L5/6 NP_6,L5,True
Br5931,6170.311724,6454.4667,L5/6 NP,L5/6 NP_1,L5,True
Br5931,6183.852208,6451.69566,L5/6 NP,L5/6 NP_2,L5,True
Br5931,6092.29016,6379.07168,L6 IT,L6 IT_2,L5,True
Br5931,6188.297676,6405.583264,OPC,OPC_2_1-SEAAD,L5,True
Br5931,6183.6143,6396.641152,Oligodendrocyte,Oligo_4,L5,True
Br5931,6110.633176,6395.1197,L5 IT,L5 IT_5,L5,False
Br5931,6121.054204,6399.522756,L5 IT,L5 IT_5,L5,True
Br5931,6073.394688,6396.8112,L5 IT,L5 IT_2,L5,True
Br5931,6000.719692,6468.109168,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br5931,6017.073732,6514.731748,Microglia-PVM,Micro-PVM_3-SEAAD,L5,True
Br5931,6001.076688,6313.868256,OPC,OPC_2_1-SEAAD,L5,True
Br5931,5992.372664,6317.5232,Endothelial,Endo_2,L5,True
Br5931,6016.98022,6495.22424,Astrocyte,Astro_2,L5,True
Br5931,6017.311728,6356.988708,Pvalb,Pvalb_9,L5,True
Br5931,6045.285128,6445.873248,L5 IT,L5 IT_5,L5,True
Br5931,6060.993156,6464.845204,Astrocyte,Astro_2,L5,True
Br5931,6056.649724,6462.7287,Astrocyte,Astro_2,L5,True
Br5931,6029.653768,6466.307268,Astrocyte,Astro_2,L5,True
Br5931,6028.446732,6480.264228,Pvalb,Pvalb_9,L5,True
Br5931,6036.853192,6484.91364,Oligodendrocyte,Oligo_4,L5,True
Br5931,6026.899756,6515.84518,VLMC,Pericyte_2-SEAAD,L5,True
Br5931,6028.429664,6343.601224,L5 IT,L5 IT_6,L5,True
Br5931,6023.134144,6373.104764,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6032.101756,6371.94026,L4 IT,L4 IT_2,L5,True
Br5931,6027.826204,6357.787708,L5 IT,L5 IT_2,L5,False
Br5931,6062.404176,6352.47524,Chandelier,Chandelier_1,L5,True
Br5931,5941.491672,6335.98512,L6 IT,L6 IT_2,L5,True
Br5931,5991.208244,6310.910232,Endothelial,Endo_2,L5,True
Br5931,5982.546724,6347.808704,L5/6 NP,L5/6 NP_4,L5,True
Br5931,5963.523744,6310.289688,L5/6 NP,L5/6 NP_2,L5,True
Br5931,5974.3442,6393.555656,L5/6 NP,L5/6 NP_4,L5,True
Br5931,5976.05274,6513.320804,Oligodendrocyte,Oligo_4,L5,True
Br5931,5974.862648,6409.42518,L5 IT,L5 IT_5,L5,True
Br5931,5979.444176,6401.715692,L5 IT,L5 IT_7,L5,True
Br5931,5986.89016,6388.719256,L5/6 NP,L5/6 NP_4,L5,True
Br5931,5990.502624,6398.783188,L5 IT,L5 IT_7,L5,True
Br5931,5967.374248,6375.425188,L5 IT,L5 IT_1,L5,True
Br5931,5937.139764,6402.293708,Endothelial,Endo_2,L5,True
Br5931,5922.672652,6349.644712,L6 IT,L6 IT_2,L5,True
Br5931,5931.827192,6340.61766,L6 IT,L6 IT_2,L5,True
Br5931,5937.870756,6326.533136,L4 IT,L4 IT_1,L5,True
Br5931,5987.723196,6115.418636,Oligodendrocyte,Oligo_4,L5,True
Br5931,6013.843784,6114.636692,Endothelial,Endo_3,L5,True
Br5931,6028.820656,6101.283128,Sst,Sst_10,L5,True
Br5931,5998.95164,6109.23066,Endothelial,Endo_2,L5,True
Br5931,5999.444628,6187.583704,L5 IT,L5 IT_7,L5,True
Br5931,6117.382208,6196.177156,L6 CT,L6 CT_4,Vascular,True
Br5931,5983.371232,6191.536164,L5 IT,L5 IT_7,L5,True
Br5931,6060.4152,6143.31572,Astrocyte,Astro_2,L5,True
Br5931,6031.35366,6170.98328,Oligodendrocyte,Oligo_4,L5,True
Br5931,6033.657212,6162.389716,L5/6 NP,L5/6 NP_6,L5,True
Br5931,6029.305164,6150.35376,L5 ET,L5 ET_1,L5,True
Br5931,6050.444728,6208.893232,OPC,OPC_1,L5,True
Br5931,6056.343792,6243.683656,Oligodendrocyte,Oligo_4,L5,True
Br5931,6055.70616,6201.481172,Oligodendrocyte,Oligo_4,L5,True
Br5931,6055.298272,6222.306184,Oligodendrocyte,Oligo_4,L5,True
Br5931,6046.305224,6279.655664,L4 IT,L4 IT_1,L5,True
Br5931,6019.853188,6302.053168,L5 ET,L5 ET_1,L5,True
Br5931,6035.357176,6292.371644,Unassigned,Unassigned,L5,False
Br5931,6026.568212,6284.458252,Lamp5,Lamp5_1,L5,True
Br5931,6090.91324,6298.882724,Sst,Sst_11,L5,True
Br5931,6007.222172,6227.559196,L5 IT,L5 IT_5,L5,True
Br5931,6011.948232,6235.583172,L5 IT,L5 IT_5,L5,True
Br5931,6018.977704,6230.219736,L5/6 NP,L5/6 NP_3,L5,False
Br5931,6015.339712,6222.4082,L5 IT,L5 IT_7,L5,False
Br5931,6041.383748,6230.899748,L5 IT,L5 IT_5,L5,True
Br5931,6012.245668,6228.961728,L5 IT,L5 IT_5,L5,True
Br5931,5956.579152,6112.860192,Endothelial,Endo_2,L5,True
Br5931,5977.73572,6114.271128,Oligodendrocyte,Oligo_4,L5,True
Br5931,5960.472256,6136.439156,Astrocyte,Astro_2,L5,True
Br5931,5955.125672,6125.49974,Astrocyte,Astro_2,L5,True
Br5931,5950.629216,6204.056692,Endothelial,Endo_2,L5,True
Br5931,5938.108668,6135.920624,L6 IT Car3,L6 IT Car3_1,L5,True
Br5931,5947.909192,6134.475724,L6 IT Car3,L6 IT Car3_1,L5,True
Br5931,6042.089208,5855.284672,Oligodendrocyte,Oligo_4,L5,True
Br5931,5991.182704,5873.687144,L5 IT,L5 IT_5,L5,True
Br5931,6049.747712,5873.423704,Astrocyte,Astro_5,L5,True
Br5931,6025.803212,5866.164724,Oligodendrocyte,Oligo_3,L5,True
Br5931,6020.796676,5859.636712,L5 IT,L5 IT_5,L5,True
Br5931,6123.323696,5970.162228,VLMC,Pericyte_2-SEAAD,Vascular,True
Br5931,6132.758692,5971.41178,VLMC,SMC-SEAAD,Vascular,True
Br5931,6135.85272,5921.916276,Oligodendrocyte,Oligo_4,L5,True
Br5931,6140.519156,5955.814188,Microglia-PVM,Micro-PVM_2_1-SEAAD,Vascular,True
Br5931,6140.774184,5929.991144,L5 IT,L5 IT_1,Vascular,False
Br5931,6127.412204,5928.4018,Oligodendrocyte,Oligo_4,L5,True
Br5931,6091.593168,5981.178216,VLMC,Pericyte_2-SEAAD,Vascular,True
Br5931,6099.583256,5977.378648,VLMC,SMC-SEAAD,Vascular,True
Br5931,6100.883728,5984.85024,VLMC,SMC-SEAAD,Vascular,True
Br5931,6110.437716,5977.4127,VLMC,SMC-SEAAD,Vascular,True
Br5931,6043.780676,5979.47822,L5 IT,L5 IT_7,Vascular,True
Br5931,6033.410764,5982.767588,L5 IT,L5 IT_6,Vascular,False
Br5931,6032.679688,5940.616184,L5 IT,L5 IT_5,L5,True
Br5931,6064.291096,5981.909324,Oligodendrocyte,Oligo_2_1-SEAAD,Vascular,True
Br5931,6058.205248,5971.411696,L5 IT,L5 IT_7,Vascular,True
Br5931,6022.836752,5902.247156,L6 IT,L6 IT_2,L5,False
Br5931,6032.492692,5882.144744,Sst,Sst_10,L5,True
Br5931,6031.362172,5901.507668,L4 IT,L4 IT_4,L5,True
Br5931,6021.264224,5876.373296,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br5931,6168.008248,6182.492244,Endothelial,Endo_1,Vascular,True
Br5931,6156.320728,6188.110728,VLMC,SMC-SEAAD,Vascular,True
Br5931,6159.448696,6192.709228,Endothelial,Endo_1,Vascular,True
Br5931,6168.356696,6196.406736,VLMC,SMC-SEAAD,Vascular,True
Br5931,6159.329636,6180.54574,VLMC,SMC-SEAAD,Vascular,True
Br5931,6165.5347,6220.5807,VLMC,Pericyte_2-SEAAD,Vascular,True
Br5931,6175.692212,6211.17126,VLMC,Pericyte_2-SEAAD,Vascular,True
Br5931,6171.102228,6211.035252,Endothelial,Endo_1,Vascular,True
Br5931,6172.343204,6222.680184,VLMC,SMC-SEAAD,Vascular,True
Br5931,6155.20724,6219.186688,Endothelial,Endo_1,Vascular,True
Br5931,6159.168232,6276.561692,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br5931,6160.995724,6208.7997,Endothelial,Endo_1,Vascular,True
Br5931,6164.70168,6210.567764,VLMC,SMC-SEAAD,Vascular,True
Br5931,6148.373232,6188.671716,Endothelial,Endo_1,Vascular,True
Br5931,6139.924156,6280.327332,Pvalb,Pvalb_9,L5,True
Br5931,6148.38172,6269.778752,Astrocyte,Astro_2,L5,True
Br5931,6143.723704,6208.238752,VLMC,SMC-SEAAD,Vascular,True
Br5931,6151.849744,6201.727764,Endothelial,Endo_1,Vascular,True
Br5931,6144.514212,6196.942264,Endothelial,Endo_1,Vascular,True
Br5931,6113.803756,6005.445708,Endothelial,Endo_1,Vascular,True
Br5931,6114.390232,6020.320688,Microglia-PVM,Micro-PVM_1,Vascular,True
Br5931,6109.315744,6014.141208,VLMC,SMC-SEAAD,Vascular,True
Br5931,6110.310252,6131.6792,Unassigned,Unassigned,Vascular,False
Br5931,6152.861168,6177.528236,VLMC,SMC-SEAAD,Vascular,True
Br5931,6141.887692,6151.178228,Unassigned,Unassigned,Vascular,False
Br5931,6180.613752,6126.783208,Oligodendrocyte,Oligo_4,L5,True
Br5931,6177.723692,6206.691768,VLMC,SMC-SEAAD,Vascular,True
Br5931,6174.655188,6200.172204,Endothelial,Endo_1,Vascular,True
Br5931,6180.749708,6189.30916,Microglia-PVM,Micro-PVM_2,Vascular,True
Br5931,6179.568204,6110.633228,Oligodendrocyte,Oligo_4,L5,True
Br5931,6165.356092,6038.91014,L5 ET,L5 ET_1,Vascular,True
Br5931,6174.153668,6043.619124,L5 ET,L5 ET_2,Vascular,True
Br5931,6183.580224,6042.752196,L5 ET,L5 ET_2,L5,True
Br5931,6161.361136,6047.537688,Astrocyte,Astro_2,Vascular,True
Br5931,6117.263172,6045.718672,L6 IT Car3,L6 IT Car3_1,Vascular,True
Br5931,6155.581148,6040.10022,Astrocyte,Astro_5,Vascular,True
Br5931,6158.08866,5984.518676,VLMC,SMC-SEAAD,Vascular,True
Br5931,6183.767212,5939.018184,L4 IT,L4 IT_1,L5,True
Br5931,6178.480176,5936.18762,Oligodendrocyte,Oligo_4,L5,False
Br5931,6153.4222,6001.73128,VLMC,SMC-SEAAD,Vascular,True
Br5931,6136.651708,6013.435676,VLMC,Pericyte_2-SEAAD,Vascular,True
Br5931,6123.213144,6010.809184,VLMC,SMC-SEAAD,Vascular,True
Br5931,6133.56616,6004.187648,VLMC,SMC-SEAAD,Vascular,False
Br5931,6101.682672,5996.495176,VLMC,SMC-SEAAD,Vascular,True
Br5931,6097.951228,6015.0082,VLMC,SMC-SEAAD,Vascular,True
Br5931,6101.181196,6004.21326,VLMC,SMC-SEAAD,Vascular,True
Br5931,6120.816188,5984.433632,Endothelial,Endo_1,Vascular,True
Br5931,6139.711704,5989.36368,VLMC,SMC-SEAAD,Vascular,True
Br5931,6134.603164,5991.250592,VLMC,SMC-SEAAD,Vascular,False
Br5931,6128.287656,5980.744644,VLMC,SMC-SEAAD,Vascular,True
Br5931,5999.232216,5998.773152,L4 IT,L4 IT_3,L5,True
Br5931,6003.235752,6031.753148,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br5931,6027.1462,6009.372672,Oligodendrocyte,Oligo_2_1-SEAAD,Vascular,False
Br5931,5991.378224,6003.558672,Oligodendrocyte,Oligo_4,L5,True
Br5931,6081.690708,5990.298684,VLMC,Pericyte_2-SEAAD,Vascular,True
Br5931,6086.892732,5999.75076,Microglia-PVM,Micro-PVM_2_1-SEAAD,Vascular,False
Br5931,6004.170688,6058.060684,Astrocyte,Astro_2,L5,True
Br5931,5997.481184,6082.081652,Astrocyte,Astro_2,L5,True
