"","CellType","estimate","padj","neglogP","sig_label","Cohort","pval","se","n"
"550","L6 IT Car3_3",-0.177732689550478,0.998464055924314,0.000667564839052042,"","MSSM",0.156268326551139,0.124872029892365,185
"551","Sst_12",0.154487309630512,0.998464055924314,0.000667564839052042,"","MSSM",0.158928081655288,0.109241064665784,185
"552","Vip_13",-0.17141751039589,0.998464055924314,0.000667564839052042,"","MSSM",0.160105305010559,0.121556953061684,185
"553","Pvalb_6",-0.127978431836526,0.998464055924314,0.000667564839052042,"","MSSM",0.169313303922096,0.0927642832450547,185
"554","Vip_4",-0.109343917854985,0.998464055924314,0.000667564839052042,"","MSSM",0.172437023355195,0.0798408598817074,185
"555","Sst_2",-0.138657817584607,0.998464055924314,0.000667564839052042,"","MSSM",0.183358263241624,0.103839621259686,185
"556","Vip_11",-0.118042561661284,0.998464055924314,0.000667564839052042,"","MSSM",0.191488129766357,0.0900529237784284,185
"557","Lamp5_3",0.152264632664607,0.998464055924314,0.000667564839052042,"","MSSM",0.218372192456149,0.123299536870172,185
"558","Lamp5_6",0.174888625137795,0.998464055924314,0.000667564839052042,"","MSSM",0.238634789922671,0.147949105533173,185
"559","L2/3 IT_6",-0.171926915100839,0.998464055924314,0.000667564839052042,"","MSSM",0.249452788129174,0.148830971192378,185
"560","L5 ET_2",0.143723399709376,0.998464055924314,0.000667564839052042,"","MSSM",0.252184965012524,0.125138104302834,185
"561","Sst_22",-0.146245012453823,0.998464055924314,0.000667564839052042,"","MSSM",0.267554174762875,0.131521974561186,185
"562","Sst_1",0.111514384887369,0.998464055924314,0.000667564839052042,"","MSSM",0.271364544404032,0.101091550392899,185
"563","Vip_14",0.118131163734339,0.998464055924314,0.000667564839052042,"","MSSM",0.272370106867715,0.107315462193985,185
"564","L5 IT_7",0.13285352034986,0.998464055924314,0.000667564839052042,"","MSSM",0.280415925656294,0.122735215305617,185
"565","Sst Chodl_1",-0.134692030702639,0.998464055924314,0.000667564839052042,"","MSSM",0.282495655414817,0.124974364605169,185
"566","Pax6_4",-0.157026932799637,0.998464055924314,0.000667564839052042,"","MSSM",0.286348729425874,0.146871734376445,185
"567","Vip_9",-0.103509262966631,0.998464055924314,0.000667564839052042,"","MSSM",0.30265907861543,0.100151566123742,185
"568","Vip_18",-0.100806431172396,0.998464055924314,0.000667564839052042,"","MSSM",0.324107538455366,0.101969553604746,185
"569","Vip_21",-0.0979254456146389,0.998464055924314,0.000667564839052042,"","MSSM",0.32734374315007,0.0997218337796721,185
"570","L2/3 IT_13",-0.136879058754455,0.998464055924314,0.000667564839052042,"","MSSM",0.361644790063766,0.149689648975407,185
"571","Sncg_3",0.110083783161854,0.998464055924314,0.000667564839052042,"","MSSM",0.367915372705463,0.121974477190309,185
"572","Pvalb_9",-0.0882821480610471,0.998464055924314,0.000667564839052042,"","MSSM",0.370983565784268,0.0984482435103748,185
"573","Sst_7",0.0999733659626888,0.998464055924314,0.000667564839052042,"","MSSM",0.377147412154814,0.112936429591508,185
"574","L6 CT_3",0.115352398118527,0.998464055924314,0.000667564839052042,"","MSSM",0.388961254068145,0.133592718307555,185
"575","L6b_2",0.112719258290484,0.998464055924314,0.000667564839052042,"","MSSM",0.39776456804542,0.132999763958406,185
"576","L6 IT_2",0.123840489807189,0.998464055924314,0.000667564839052042,"","MSSM",0.40125942742878,0.147211337660275,185
"577","Pvalb_13",0.0861735647426628,0.998464055924314,0.000667564839052042,"","MSSM",0.407165329815178,0.103733733034541,185
"578","Sst_5",0.0911725188224811,0.998464055924314,0.000667564839052042,"","MSSM",0.43128881342244,0.115605442006468,185
"579","L6 CT_1",-0.116600901918503,0.998464055924314,0.000667564839052042,"","MSSM",0.43485672090612,0.149001302732399,185
"580","L2/3 IT_3",0.102458526227141,0.998464055924314,0.000667564839052042,"","MSSM",0.447111448214627,0.134494239118446,185
"581","Vip_15",0.0587476782292601,0.998464055924314,0.000667564839052042,"","MSSM",0.447954209655378,0.0772597651290574,185
"582","Sst_4",0.0815599627457203,0.998464055924314,0.000667564839052042,"","MSSM",0.455682615483208,0.109111627401288,185
"583","L6 CT_2",-0.0938388725161568,0.998464055924314,0.000667564839052042,"","MSSM",0.456597418047983,0.125794050495411,185
"584","Sncg_2",-0.113450261167753,0.998464055924314,0.000667564839052042,"","MSSM",0.457905118335282,0.152527052723269,185
"585","L5/6 NP_1",0.0959504332665279,0.998464055924314,0.000667564839052042,"","MSSM",0.473411372876418,0.133569308525185,185
"586","Pvalb_3",0.0689406627846774,0.998464055924314,0.000667564839052042,"","MSSM",0.474613473535798,0.0962315873650772,185
"587","Sncg_5",-0.0786560319915898,0.998464055924314,0.000667564839052042,"","MSSM",0.499409497783137,0.116234156530623,185
"588","L4 IT_2",0.0663038456069662,0.998464055924314,0.000667564839052042,"","MSSM",0.510913457317608,0.100667009158655,185
"589","Sst_10",0.0689803760574681,0.998464055924314,0.000667564839052042,"","MSSM",0.513659586672025,0.105415514338475,185
"590","L2/3 IT_10",0.124670931203798,0.998464055924314,0.000667564839052042,"","MSSM",0.524082973798982,0.195337499904698,185
"591","L5 IT_5",0.0943821534642957,0.998464055924314,0.000667564839052042,"","MSSM",0.530813858816769,0.15031309325985,185
"592","Lamp5_5",0.06868573578313,0.998464055924314,0.000667564839052042,"","MSSM",0.533645720494857,0.110147817669344,185
"593","Pvalb_10",0.0609341851381177,0.998464055924314,0.000667564839052042,"","MSSM",0.538135443947978,0.0987999248061536,185
"594","L4 IT_3",-0.0863599909757399,0.998464055924314,0.000667564839052042,"","MSSM",0.545090831335901,0.142458430627089,185
"595","Pvalb_14",0.0627474564457074,0.998464055924314,0.000667564839052042,"","MSSM",0.547122412765117,0.104033176074799,185
"596","Vip_16",0.0672190355863349,0.998464055924314,0.000667564839052042,"","MSSM",0.548351763160629,0.111789963660415,185
"597","L6 IT_1",0.0750444719206288,0.998464055924314,0.000667564839052042,"","MSSM",0.560737269207257,0.128773550006786,185
"598","Pax6_1",-0.0526059177780843,0.998464055924314,0.000667564839052042,"","MSSM",0.618361899654584,0.105425896481862,185
"599","L2/3 IT_12",-0.0783495837230976,0.998464055924314,0.000667564839052042,"","MSSM",0.632314454984942,0.16348745409575,185
"600","L2/3 IT_5",-0.0679842644692082,0.998464055924314,0.000667564839052042,"","MSSM",0.634162467821802,0.142632911551504,185
"601","L5/6 NP_3",0.0662520601768175,0.998464055924314,0.000667564839052042,"","MSSM",0.64354584102052,0.142944809922093,185
"602","Pax6_3",0.0638174089852267,0.998464055924314,0.000667564839052042,"","MSSM",0.64717899544389,0.139215598469389,185
"603","Vip_1",-0.0420887118139427,0.998464055924314,0.000667564839052042,"","MSSM",0.647272159716319,0.0918411846047373,185
"604","L6 CT_4",0.0663248095092545,0.998464055924314,0.000667564839052042,"","MSSM",0.648413525507364,0.145230674466162,185
"605","Sncg_6",0.0444075612192685,0.998464055924314,0.000667564839052042,"","MSSM",0.652212860265817,0.098377898092986,185
"606","Sst_9",0.0447511385004412,0.998464055924314,0.000667564839052042,"","MSSM",0.653770866472688,0.0996167976592666,185
"607","Sst_3",-0.0511223834112874,0.998464055924314,0.000667564839052042,"","MSSM",0.675623335202512,0.121985866904264,185
"608","Vip_23",0.0333014131008798,0.998464055924314,0.000667564839052042,"","MSSM",0.679424888191254,0.0804616467716552,185
"609","Sncg_4",-0.0444735079672755,0.998464055924314,0.000667564839052042,"","MSSM",0.692446663983029,0.112268915773939,185
"610","L5 IT_6",0.0511135981932348,0.998464055924314,0.000667564839052042,"","MSSM",0.719922368214243,0.142341828651254,185
"611","Sst Chodl_2",0.0461547251987243,0.998464055924314,0.000667564839052042,"","MSSM",0.726312007893437,0.131664422466751,185
"612","Sst_11",-0.0444868166439251,0.998464055924314,0.000667564839052042,"","MSSM",0.731217167984631,0.129319168211149,185
"613","Sst_23",0.0439641347033243,0.998464055924314,0.000667564839052042,"","MSSM",0.735503219529984,0.129954061511221,185
"614","Pvalb_1",-0.0301272203668408,0.998464055924314,0.000667564839052042,"","MSSM",0.752127487190912,0.0952523482448683,185
"615","Pvalb_5",0.0329640562751025,0.998464055924314,0.000667564839052042,"","MSSM",0.752719211712533,0.104479399929096,185
"616","Sst_25",-0.0487034964601221,0.998464055924314,0.000667564839052042,"","MSSM",0.752901016813854,0.154482909452915,185
"617","L5/6 NP_4",-0.0368023035014356,0.998464055924314,0.000667564839052042,"","MSSM",0.765009054880111,0.122947149654688,185
"618","Sst_19",0.02863837403953,0.998464055924314,0.000667564839052042,"","MSSM",0.780513137836638,0.102631009956181,185
"619","L5 ET_1",0.041467629968992,0.998464055924314,0.000667564839052042,"","MSSM",0.781501180335978,0.149296824228457,185
"620","Vip_19",-0.0174475960165585,0.998464055924314,0.000667564839052042,"","MSSM",0.796439940414438,0.067543591027078,185
"621","L6 IT Car3_2",0.0344607548741654,0.998464055924314,0.000667564839052042,"","MSSM",0.800837409930899,0.13641692111184,185
"622","L5 IT_1",0.0255994042327761,0.998464055924314,0.000667564839052042,"","MSSM",0.80218210261253,0.102041954039966,185
"623","Lamp5_4",-0.0264054854084057,0.998464055924314,0.000667564839052042,"","MSSM",0.838765809702014,0.129598237081506,185
"624","Vip_12",0.0202750093425389,0.998464055924314,0.000667564839052042,"","MSSM",0.842998805204869,0.102229892632334,185
"625","L5 IT_2",0.0188764463099393,0.998464055924314,0.000667564839052042,"","MSSM",0.878872478520319,0.123697161934929,185
"626","Sst_20",-0.0193606905600653,0.998464055924314,0.000667564839052042,"","MSSM",0.886705517742539,0.135708573754105,185
"627","Pvalb_8",0.0147956313937697,0.998464055924314,0.000667564839052042,"","MSSM",0.896628182923373,0.113730086243929,185
"628","Vip_2",-0.010916274507121,0.998464055924314,0.000667564839052042,"","MSSM",0.906593275827612,0.0929109432193813,185
"629","Vip_6",-0.0110937550712746,0.998464055924314,0.000667564839052042,"","MSSM",0.914086517941097,0.102693471421494,185
"630","Lamp5_Lhx6_1",-0.0085609565973534,0.998464055924314,0.000667564839052042,"","MSSM",0.917060045297761,0.0820997746320088,185
"631","L5 IT_3",0.0111235392942107,0.998464055924314,0.000667564839052042,"","MSSM",0.918869808800055,0.109063184788313,185
"632","Chandelier_1",0.00813881054361121,0.998464055924314,0.000667564839052042,"","MSSM",0.925275499533268,0.0866623753325891,185
"633","Chandelier_2",0.00983866636425403,0.998464055924314,0.000667564839052042,"","MSSM",0.933904517599259,0.118477792218988,185
"634","L4 IT_4",0.0089061408093718,0.998464055924314,0.000667564839052042,"","MSSM",0.934858100029301,0.108821829764059,185
"635","Pvalb_7",0.00800212754626006,0.998464055924314,0.000667564839052042,"","MSSM",0.935587041290065,0.0988848977968956,185
"636","Lamp5_1",-0.0119493736733128,0.998464055924314,0.000667564839052042,"","MSSM",0.937069436869886,0.151148199273344,185
"637","L5/6 NP_6",0.0101096055703194,0.998464055924314,0.000667564839052042,"","MSSM",0.94450159765957,0.145035508622103,185
"638","L4 IT_1",0.00789507544537738,0.998464055924314,0.000667564839052042,"","MSSM",0.947620772548049,0.12002078415331,185
"639","Lamp5_2",-0.00374298551661735,0.998464055924314,0.000667564839052042,"","MSSM",0.964895940346875,0.0849363381813892,185
"640","L2/3 IT_7",-0.00602616467032296,0.998464055924314,0.000667564839052042,"","MSSM",0.966286037362734,0.142388494294332,185
"641","L6b_5",-0.00489627082058334,0.998464055924314,0.000667564839052042,"","MSSM",0.972806742835372,0.143447654365657,185
"642","L2/3 IT_2",0.00392515948544749,0.998464055924314,0.000667564839052042,"","MSSM",0.977541473368001,0.13924905233776,185
"643","Pax6_2",-0.00377663123355504,0.998464055924314,0.000667564839052042,"","MSSM",0.979973980814605,0.150258137530186,185
"644","Sncg_1",-0.000867127796645886,0.999361253028501,0.000277492918372816,"","MSSM",0.993958692592863,0.114372602231394,185
"645","L6 IT Car3_1",9.85078778189904e-05,0.999361253028501,0.000277492918372816,"","MSSM",0.999361253028501,0.122889866877151,185
"646","Sncg_3",-1.40928274908288,0.906819044371565,0.0424793677045057,".","Multiome",0.0232391871000643,0.572333906644165,11
"647","L6b_1",1.40910974922006,0.906819044371565,0.0424793677045057,".","Multiome",0.0497233860543721,0.673609144975922,11
"648","Vip_6",-1.03862012436037,0.906819044371565,0.0424793677045057,"","Multiome",0.0697042949017027,0.541223351077331,11
"649","Sst_2",-1.01679345930624,0.906819044371565,0.0424793677045057,"","Multiome",0.0774448772144908,0.5455490705344,11
"650","Sst_22",-0.874467448666976,0.906819044371565,0.0424793677045057,"","Multiome",0.0907023065011534,0.491391896582681,11
"651","L6 CT_2",0.983988553559607,0.906819044371565,0.0424793677045057,"","Multiome",0.102684838141013,0.574696616924305,11
"652","L5 IT_7",0.943515413987412,0.906819044371565,0.0424793677045057,"","Multiome",0.129001613759589,0.595256698548505,11
"653","Pvalb_8",-0.727190808355647,0.906819044371565,0.0424793677045057,"","Multiome",0.133388800649023,0.464351087608079,11
"654","L5 ET_2",0.857456108534405,0.906819044371565,0.0424793677045057,"","Multiome",0.136921378159439,0.552806040454024,11
"655","Pvalb_14",-0.936834312367349,0.906819044371565,0.0424793677045057,"","Multiome",0.137264293709579,0.604540068449001,11
"656","L6 CT_1",1.00591325920711,0.906819044371565,0.0424793677045057,"","Multiome",0.141768933928595,0.656982747478761,11
"657","Sncg_2",-1.032417264697,0.906819044371565,0.0424793677045057,"","Multiome",0.147146788230443,0.683906335725671,11
"658","Sst_10",0.829478267551256,0.906819044371565,0.0424793677045057,"","Multiome",0.157799652751338,0.564731695749578,11
"659","Vip_11",-0.682387673139608,0.906819044371565,0.0424793677045057,"","Multiome",0.158263442609292,0.465134288745751,11
"660","L4 IT_3",-0.882823765778598,0.906819044371565,0.0424793677045057,"","Multiome",0.167575704474647,0.615936326176735,11
"661","Vip_16",-0.784693371836787,0.906819044371565,0.0424793677045057,"","Multiome",0.180162985467414,0.564532494175162,11
"662","L5/6 NP_4",0.901543546350226,0.906819044371565,0.0424793677045057,"","Multiome",0.180838656200403,0.649652278292462,11
"663","Pvalb_13",0.795692310039761,0.906819044371565,0.0424793677045057,"","Multiome",0.182331385652146,0.575432243581312,11
"664","L5 ET_1",1.58341072633834,0.906819044371565,0.0424793677045057,"","Multiome",0.191127022207498,1.16926574917236,11
"665","L6b_2",0.904310025305556,0.906819044371565,0.0424793677045057,"","Multiome",0.192244372289582,0.669543408185,11
"666","Sncg_1",-0.696873377433282,0.906819044371565,0.0424793677045057,"","Multiome",0.194576329758737,0.518789176989796,11
"667","L5/6 NP_6",-0.930621729270516,0.906819044371565,0.0424793677045057,"","Multiome",0.210704553678015,0.719109617389326,11
"668","L6 IT Car3_1",-0.887372553667078,0.906819044371565,0.0424793677045057,"","Multiome",0.21514485391417,0.692653339054882,11
"669","Pvalb_10",0.645544659721159,0.906819044371565,0.0424793677045057,"","Multiome",0.217530597403564,0.506620806098127,11
"670","L5 IT_3",0.684341610727471,0.906819044371565,0.0424793677045057,"","Multiome",0.220195135745244,0.540308890468191,11
"671","Sncg_8",-0.628162779465236,0.906819044371565,0.0424793677045057,"","Multiome",0.22034855283795,0.496125458636264,11
"672","L2/3 IT_3",-0.532062353170491,0.923637309530797,0.0344985324503102,"","Multiome",0.241880207102536,0.44085428422616,11
"673","Sst_1",0.831485029331472,0.923637309530797,0.0344985324503102,"","Multiome",0.2617512996743,0.719485667159241,11
"674","Lamp5_3",0.512852180935511,0.923637309530797,0.0344985324503102,"","Multiome",0.284259081313417,0.465792319884472,11
"675","Vip_9",-0.511376811787416,0.923637309530797,0.0344985324503102,"","Multiome",0.286748352976603,0.466931033633279,11
"676","L2/3 IT_1",-0.498216506084313,0.923637309530797,0.0344985324503102,"","Multiome",0.314733532661274,0.482828091002564,11
"677","Pvalb_5",-0.463649111467743,0.923637309530797,0.0344985324503102,"","Multiome",0.31631952756114,0.450842606012371,11
"678","L2/3 IT_7",0.591454880110634,0.923637309530797,0.0344985324503102,"","Multiome",0.316448409964297,0.575275475619532,11
"679","L2/3 IT_2",-0.734273620535621,0.923637309530797,0.0344985324503102,"","Multiome",0.320692721784669,0.720644324610803,11
"680","Vip_2",-0.444725037679905,0.923637309530797,0.0344985324503102,"","Multiome",0.339753853350844,0.454466670859946,11
"681","Sst_4",0.462743868345666,0.923637309530797,0.0344985324503102,"","Multiome",0.350213762270205,0.483491803408191,11
"682","L5/6 NP_2",-0.679341714702313,0.923637309530797,0.0344985324503102,"","Multiome",0.35409796334984,0.715681242441929,11
"683","Pax6_4",-0.470104132744923,0.923637309530797,0.0344985324503102,"","Multiome",0.358582106790106,0.499994517555047,11
"684","L6 CT_3",0.538597743314981,0.923637309530797,0.0344985324503102,"","Multiome",0.36125490309784,0.576109858892859,11
"685","L6 IT Car3_3",0.482200584080273,0.923637309530797,0.0344985324503102,"","Multiome",0.390714029147829,0.549326154472927,11
"686","Vip_23",-0.458963479308317,0.923637309530797,0.0344985324503102,"","Multiome",0.403503801297095,0.537488670164944,11
"687","L6 IT Car3_2",0.584042685179098,0.923637309530797,0.0344985324503102,"","Multiome",0.4097533395653,0.693305429190694,11
"688","Pvalb_15",-0.485429840927751,0.923637309530797,0.0344985324503102,"","Multiome",0.410422029911107,0.577082464080709,11
"689","L6 IT_2",0.428847557390992,0.923637309530797,0.0344985324503102,"","Multiome",0.415113606426055,0.515052693261412,11
"690","L2/3 IT_13",-0.38372742625681,0.923637309530797,0.0344985324503102,"","Multiome",0.418120015198532,0.463897545006034,11
"691","Sst_23",-0.407286364169849,0.923637309530797,0.0344985324503102,"","Multiome",0.42299581073334,0.49766180229783,11
"692","Sst Chodl_2",-0.617778802061167,0.923637309530797,0.0344985324503102,"","Multiome",0.435397674034909,0.775765830470745,11
"693","Sst_20",-0.375195762147165,0.923637309530797,0.0344985324503102,"","Multiome",0.440249467612087,0.476241714352222,11
"694","Pax6_2",0.384883302486338,0.923637309530797,0.0344985324503102,"","Multiome",0.466830851528816,0.518615195016991,11
"695","Pvalb_1",0.375641811093867,0.923637309530797,0.0344985324503102,"","Multiome",0.46711439219753,0.506489395689851,11
"696","L5/6 NP_1",0.372243301194668,0.923637309530797,0.0344985324503102,"","Multiome",0.47090506618913,0.506264960785532,11
"697","L2/3 IT_12",-0.308533153791617,0.923637309530797,0.0344985324503102,"","Multiome",0.48346175236356,0.431912911894015,11
"698","Sst_11",-0.324815710652484,0.923637309530797,0.0344985324503102,"","Multiome",0.495339407465878,0.467474056382546,11
"699","L6b_6",0.362406590061382,0.923637309530797,0.0344985324503102,"","Multiome",0.50240366227051,0.530333526447696,11
"700","Vip_13",-0.273956528758874,0.923637309530797,0.0344985324503102,"","Multiome",0.506961360985151,0.405260506862728,11
"701","Sst_12",0.371350972613825,0.923637309530797,0.0344985324503102,"","Multiome",0.50979744097285,0.553063808962837,11
"702","Sst_9",-0.367619737346088,0.923637309530797,0.0344985324503102,"","Multiome",0.5227479157956,0.56486509157155,11
"703","Sst_19",0.268270015476547,0.923637309530797,0.0344985324503102,"","Multiome",0.524974989226069,0.414450862464953,11
"704","Lamp5_4",0.339162241110179,0.923637309530797,0.0344985324503102,"","Multiome",0.533516154344127,0.535067606721666,11
"705","L6 IT_1",0.361194114869901,0.923637309530797,0.0344985324503102,"","Multiome",0.551467073934124,0.595997017443567,11
"706","Sst_5",0.334848808934129,0.923637309530797,0.0344985324503102,"","Multiome",0.552584604092148,0.554094890309758,11
"707","Vip_18",0.284532507229555,0.923637309530797,0.0344985324503102,"","Multiome",0.553185985775248,0.471553684944954,11
"708","L2/3 IT_5",-0.361700756745609,0.923637309530797,0.0344985324503102,"","Multiome",0.554546443264208,0.601523809979358,11
"709","L5 IT_6",-0.306852649968929,0.923637309530797,0.0344985324503102,"","Multiome",0.569533277697553,0.530427303782742,11
"710","Sncg_4",-0.318399417938844,0.923637309530797,0.0344985324503102,"","Multiome",0.585437899648831,0.574072528685148,11
"711","Pvalb_2",-0.247324894528006,0.923637309530797,0.0344985324503102,"","Multiome",0.592745812615805,0.454829278465957,11
"712","Vip_5",0.245540736649228,0.923637309530797,0.0344985324503102,"","Multiome",0.595771993777692,0.455296441452459,11
"713","L6b_4",0.3230388192117,0.923637309530797,0.0344985324503102,"","Multiome",0.604743199407254,0.614034153344652,11
"714","Lamp5_2",-0.245953944741595,0.923637309530797,0.0344985324503102,"","Multiome",0.605435316815355,0.468414348601501,11
"715","Sst_3",-0.250671290544602,0.923637309530797,0.0344985324503102,"","Multiome",0.606709412151623,0.479101738788288,11
"716","Pvalb_7",0.368428389405658,0.923637309530797,0.0344985324503102,"","Multiome",0.623498135848015,0.738651232611202,11
"717","L6b_5",0.285880868960015,0.923637309530797,0.0344985324503102,"","Multiome",0.647743344747301,0.616064055232528,11
"718","Sst Chodl_1",0.351925765760211,0.923637309530797,0.0344985324503102,"","Multiome",0.649901493879293,0.763429102829183,11
"719","Pvalb_6",-0.207182103832068,0.923637309530797,0.0344985324503102,"","Multiome",0.678135172333886,0.491771652820548,11
"720","Vip_15",-0.178803933710751,0.923637309530797,0.0344985324503102,"","Multiome",0.683831004343678,0.432544566410865,11
"721","Lamp5_6",0.194912692821943,0.923637309530797,0.0344985324503102,"","Multiome",0.697592123034702,0.494262094379813,11
"722","Vip_4",-0.174655172343854,0.923637309530797,0.0344985324503102,"","Multiome",0.704744330482167,0.454214653847381,11
"723","Pax6_3",-0.184134640997603,0.923637309530797,0.0344985324503102,"","Multiome",0.705370650742953,0.47993937802995,11
"724","Sncg_5",-0.17096699522382,0.923637309530797,0.0344985324503102,"","Multiome",0.728018884888335,0.484607888104366,11
"725","Vip_19",-0.183896893861336,0.923637309530797,0.0344985324503102,"","Multiome",0.731353402728892,0.528014461046806,11
"726","Sst_25",-0.159922621612459,0.923637309530797,0.0344985324503102,"","Multiome",0.731501812899781,0.459443095228145,11
"727","L5 IT_5",0.185457348480662,0.923637309530797,0.0344985324503102,"","Multiome",0.737742619689669,0.546024031088983,11
"728","Lamp5_Lhx6_1",-0.153844880495776,0.923637309530797,0.0344985324503102,"","Multiome",0.770768842940167,0.520720004731144,11
"729","Vip_14",-0.234394177261477,0.923637309530797,0.0344985324503102,"","Multiome",0.7751460586943,0.809275030286459,11
"730","Chandelier_1",-0.176240066590888,0.923637309530797,0.0344985324503102,"","Multiome",0.777721678493005,0.615750660397143,11
"731","L2/3 IT_10",0.187448586876296,0.923637309530797,0.0344985324503102,"","Multiome",0.778681806489687,0.657834913660256,11
"732","Lamp5_1",0.131276973761055,0.923637309530797,0.0344985324503102,"","Multiome",0.783257370084085,0.47070886123351,11
"733","L4 IT_2",-0.151201909118221,0.923637309530797,0.0344985324503102,"","Multiome",0.784468385144985,0.545282184765417,11
"734","Vip_1",-0.123690623642076,0.923637309530797,0.0344985324503102,"","Multiome",0.789629828599016,0.457307221226064,11
"735","Chandelier_2",0.167244461876604,0.923637309530797,0.0344985324503102,"","Multiome",0.790223724785934,0.620129815361362,11
"736","L5 IT_1",0.135506652229006,0.923637309530797,0.0344985324503102,"","Multiome",0.798015697320614,0.522322149010536,11
"737","L4 IT_1",-0.183366525812486,0.923637309530797,0.0344985324503102,"","Multiome",0.803919117658854,0.728582097988197,11
"738","Lamp5_5",-0.122945927927769,0.923637309530797,0.0344985324503102,"","Multiome",0.808651643270651,0.500858877228287,11
"739","Pax6_1",-0.122300943311933,0.923637309530797,0.0344985324503102,"","Multiome",0.811419692484999,0.505699455143758,11
"740","Pvalb_9",0.196196129557224,0.938610411777255,0.0275146325736314,"","Multiome",0.837113996728604,0.941679622142056,11
"741","Vip_21",0.104897825438446,0.938610411777255,0.0275146325736314,"","Multiome",0.842117752622584,0.519673910878042,11
"742","Pvalb_12",0.106991223616713,0.957314568099666,0.0189453320853056,"","Multiome",0.871508115555838,0.652861076322137,11
"743","L2/3 IT_6",-0.0649162751042964,0.957314568099666,0.0189453320853056,"","Multiome",0.888960486286822,0.458926696132596,11
"744","L5 IT_2",-0.103061692216699,0.957314568099666,0.0189453320853056,"","Multiome",0.891195268544706,0.74366550386307,11
"745","Sst_13",0.0663989756158112,0.957314568099666,0.0189453320853056,"","Multiome",0.894686512242678,0.495105893271948,11
"746","Sncg_6",-0.0628424310180704,0.959611214746761,0.0179046851788071,"","Multiome",0.905801240088064,0.524206904464605,11
"747","L2/3 IT_8",-0.0602504535001913,0.962537372002507,0.0165823993369932,"","Multiome",0.917558990133231,0.574603581207582,11
"748","L6 CT_4",0.055190503344229,0.974522388704843,0.0112081789380706,"","Multiome",0.938091645201858,0.70150612244262,11
"749","L4 IT_4",-0.0291280086354888,0.974751318367876,0.0111061687488443,"","Multiome",0.95434387848839,0.502276709751925,11
"750","Vip_12",0.0319480114392342,0.974751318367876,0.0111061687488443,"","Multiome",0.956531667557261,0.578663461854995,11
"751","Pvalb_3",-0.0182179795187325,0.981774784952768,0.00798812613357991,"","Multiome",0.972599319672836,0.523641246454057,11
"752","Sst_7",-0.0111394435807121,0.984459814438695,0.00680200702583666,"","Multiome",0.984459814438695,0.564631047089373,11
