stratum,gene,sn_est,sn_se,sn_z,xen_logFC,xen_z,n_supertypes
depleted,COX5A,-0.05494663897996491,0.07589334461484236,-0.7239981220859131,-0.20653782910452032,-3.6897335265861435,5
depleted,CRHBP,-0.1614746017156439,0.07343338080982116,-2.1989264273945546,-0.03467472556232694,-0.5268647684027918,5
depleted,CRYM,0.05841115224757248,0.09619859742385412,0.6071933875523264,0.09117217987846392,1.3202941667782522,5
depleted,CSMD1,0.03798386335030233,0.06160555643428426,0.6165655429282648,-0.053289020601127404,-0.9134868637315295,5
depleted,CTIF,-0.01058914856309379,0.03197116427111138,-0.33120935081685404,0.1585227208503512,2.604041786931282,5
depleted,CUX2,-0.1415916515401136,0.05400528989608775,-2.621810785805462,0.03263398830766877,0.6448804306277491,5
depleted,CXCL14,0.12173569632787352,0.10888427031498936,1.1180283063449523,0.09884258484043594,1.0062497712490532,5
depleted,CYP46A1,-0.08468715982795565,0.03817170137509618,-2.2185848882074426,-0.026640766720522364,-0.545991634501084,5
depleted,DACH1,0.2001214777261019,0.22190558138761596,0.9018316550431308,-0.17953437744727477,-1.1107535511907394,5
depleted,DCC,-0.04536427087085809,0.08704925263380768,-0.5211333756269354,0.07333576033515919,1.2104479709927214,5
depleted,DEAF1,-0.04055345986795446,0.03707414728271099,-1.093847406892781,0.21406962209248018,3.938139766371176,5
depleted,DIRAS2,0.0122761450197594,0.05997587399510695,0.2046847207388914,-0.1005183288444876,-1.9014953043227298,5
depleted,DISC1,0.27194689643208336,0.09676445436319016,2.8104007636045094,0.20657262795421646,1.3214281595401107,5
depleted,DKK3,0.0728904037838986,0.03058808144936538,2.382967493550036,-0.03911350199922994,-0.8413774576217146,5
depleted,EDIL3,0.05610762811019353,0.06761874207253417,0.8297644468157549,0.008260838743738147,0.2909232103181198,5
depleted,ELOC,-0.0228928984250546,0.0480711718215904,-0.4762292566950203,-0.13076594898272922,-2.6830243142219117,5
depleted,ENC1,-0.1311269034740293,0.06411656982680004,-2.045132854552984,0.143134909613808,3.0105023245001687,5
depleted,ENPP2,-0.19104093036021444,0.13185055786509683,-1.448920152129188,-0.18729351103576355,-1.7735757034087996,5
depleted,ERBB4,0.06644421621629193,0.09397082017782052,0.7070728561329981,0.22621828397397656,2.8651689637353135,5
depleted,FABP3,-0.07723618544960685,0.08870372058206837,-0.8707209228968948,0.026177208047250315,0.5087740854440002,5
depleted,FILIP1,0.2318345562893885,0.18455076711901203,1.256210201173991,-0.0841722313058661,-0.5994068758414951,5
depleted,FKBP5,0.21961345136811017,0.15645717257106573,1.4036649631282174,0.5227656515026183,3.7127459484523837,5
depleted,FSCN1,-0.02102126093351352,0.06082349250634496,-0.34561088269175977,-0.07099373248011667,-1.3506308622526928,5
depleted,FSTL4,0.05512831283830926,0.07869453320027157,0.7005354831702466,0.28436620433428234,2.8574362030048204,5
depleted,FURIN,-0.05122007855201043,0.06538013721618101,-0.783419563385895,0.38820887571994617,4.0196880287831425,5
depleted,GABBR2,-0.02682060758922229,0.02894079486805582,-0.926740530503751,0.04223812707470799,1.2376810925459387,5
depleted,GABPB1-AS1,-0.01692771818453856,0.05610313651252777,-0.3017249878847436,-0.059107385351400345,-0.5456090252746524,5
depleted,GAD1,-0.05937169402239484,0.02892795162794775,-2.0523988281643453,0.028775156768829337,1.0028528074751488,5
depleted,GAD2,-0.04549281456322995,0.04240330261919695,-1.0728601725148246,-0.3073785086972439,-4.635790394662711,5
depleted,GALNT16,-0.01804787252999002,0.04583996597055086,-0.3937147890027795,0.19567666767743705,3.350798168708828,5
depleted,GNAL,0.09356114384417792,0.1041139222954294,0.8986420046561369,-0.07811877894617673,-0.906388825484092,5
depleted,GRIN2A,0.04783939599934077,0.05108775669772145,0.9364160630970598,0.12467977668842449,1.4636445110366862,5
depleted,HHIP,-0.05974814158025848,0.13100272033312396,-0.4560832128395978,-0.1941700827812033,-1.0540150142459868,4
depleted,HMGB2,0.13019039065202606,0.10251155903565058,1.2700069326499033,0.21072192097631806,3.363556335428523,5
depleted,HNRNPH3,-0.01242311943921366,0.03434019614504476,-0.3617661176640164,0.08328055577537456,2.000591212348501,5
depleted,HPCAL1,-0.02470129583772693,0.09518736434438452,-0.25950183627690876,0.055492101242320256,0.8421889752121482,5
