pathway,source,NES_depleted,NES_intermediate,NES_non_depleted,padj_depleted,padj_intermediate,padj_non_depleted,family
GOBP_NERVE_DEVELOPMENT,C5:GO:BP,-1.7808612089172795,-1.283867849787383,-0.8734665872640698,0.0868714430197341,0.5912367367987204,0.94279868611257,Other
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,C5:GO:BP,-1.728054837102637,-1.5821661645903478,-1.0754489795076163,0.0868714430197341,0.2905055204623947,0.821269934244721,Other
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,C2:CP:REACTOME,-1.852172766380844,-1.3285737887166322,-1.052126980376764,0.08703062639990905,0.5974841909128261,0.8497633006366115,Other
GOBP_EXOCRINE_SYSTEM_DEVELOPMENT,C5:GO:BP,-1.8589709625477,-1.2942618636970635,0.8930810487812051,0.0876476416926499,0.6159509926931878,0.929166304388764,Other
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,C5:GO:BP,1.676981421586314,-0.8427410542076027,-0.702058720928459,0.0881350418023702,0.9361139649685518,0.9980893650724948,Other
GOBP_APPENDAGE_DEVELOPMENT,C5:GO:BP,1.6437082280348223,1.3707732187144597,-0.943342114283558,0.0881350418023702,0.41919093441521943,0.9155012598600568,Other
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,C5:GO:BP,-1.703350357431304,-1.129776975445219,1.1766068616950764,0.0881350418023702,0.6970737669457888,0.7227732875091964,Translation
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,C2:CP:REACTOME,-1.8470769209800144,-1.3201751151522334,-1.1218416760183934,0.0881350418023702,0.607540077460738,0.8049758518369591,Other
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,C2:CP:REACTOME,-1.8470769209800144,-1.3201751151522334,-1.1218416760183934,0.0881350418023702,0.607540077460738,0.8049758518369591,Other
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,C5:GO:BP,-1.735550462686634,-1.6787003969041496,-1.3129858007920838,0.08814356161932028,0.16250286138277803,0.6327016368972577,Other
GOBP_SPERM_AXONEME_ASSEMBLY,C5:GO:BP,1.9139312661478889,1.4669523565773417,1.468676350845732,0.08891716515565387,0.4863116338194106,0.5815632387124503,Other
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,C2:CP:REACTOME,-1.671814586460372,-1.3475965344830132,-1.6113410079044737,0.0895635622200661,0.4626930993940872,0.26892161485726723,Other
GOCC_OXIDOREDUCTASE_COMPLEX,C5:GO:CC,-1.670220488205545,-1.5106176250486902,-0.8560181318334152,0.0901448185570818,0.2828972681800692,0.9675063165076978,OxPhos/mito
GOBP_ATP_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.7340671847851767,-1.6879290650481824,-0.9169627104338666,0.09397904076121898,0.14543989481155675,0.9285447252464976,OxPhos/mito
GOBP_IMPORT_INTO_THE_MITOCHONDRION,C5:GO:BP,-1.7950109277440771,-1.0832321170821595,-0.9650796376262502,0.09397904076121898,0.7536007682708117,0.9030888770248896,Other
GOBP_SECRETION,C5:GO:BP,-1.3875084166194462,-1.3415411288511636,-1.396951173807321,0.09397904076121898,0.1831342492269701,0.256746229250939,Synaptic
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,C2:CP:REACTOME,-1.4480089664956384,-1.4279603733093515,-1.5523801064828775,0.09397904076121898,0.13492573242082084,0.18174181008667453,Other
GOBP_LIPID_PHOSPHORYLATION,C5:GO:BP,-1.8273922646422016,-0.9409098701217902,NA,0.09415960738958444,0.8409491352747039,NA,Other
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,C5:GO:BP,-1.4883952568806107,-1.2124214295439013,-1.1193426275519869,0.09415960738958444,0.5468790936698681,0.7313010610322337,Other
GOBP_SMOOTHENED_SIGNALING_PATHWAY,C5:GO:BP,1.6444378034716318,1.248586149010955,1.2566182374069483,0.09415960738958444,0.5457166784315612,0.6458760756513565,Other
GOMF_ATP_DEPENDENT_DIACYLGLYCEROL_KINASE_ACTIVITY,C5:GO:MF,-1.8273922646422016,-0.9409098701217902,NA,0.09415960738958444,0.8409491352747039,NA,Other
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,C5:GO:BP,-1.570298279031137,-1.2529036328431655,-0.8554467256309478,0.09846447368030029,0.5381359723072899,0.977153879558247,Other
GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING,C5:GO:MF,1.7981640644866894,1.6818278714317887,1.3977490971409197,0.09859487360732833,0.2682298820914995,0.6157991607156004,Other
GOBP_AUTOPHAGY_OF_MITOCHONDRION,C5:GO:BP,-1.6625763430350424,-1.6526098311453157,-1.3321369432571322,0.10063392631679416,0.09988561965975938,0.5815632387124503,Other
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,C5:GO:BP,-1.7167485701546927,-1.1292823873805098,0.8542536729926146,0.10063392631679416,0.7035414763531639,0.9668045165742968,Other
REACTOME_MITOPHAGY,C2:CP:REACTOME,-1.8502675796591237,-1.765208385700736,0.6871498057044327,0.10063392631679416,0.17754441038132035,0.9941387244098872,Other
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,C5:GO:CC,-1.5474183657862548,-1.187759032289755,-0.8098102734478682,0.10107794966751056,0.6055697963717509,0.9866028844321582,Other
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,C5:GO:CC,-1.754883420627316,-1.0287672430683177,0.7970134197861115,0.10334846145448308,0.7939362899367213,0.977153879558247,Other
GOCC_ATPASE_COMPLEX,C5:GO:CC,-1.650534751472451,-1.2204357532674417,-0.9611655047755432,0.10410706866876374,0.5990150011578014,0.9128543469927164,Other
GOCC_MULTIVESICULAR_BODY,C5:GO:CC,-1.7718613035074866,-0.8850804917380278,-0.8963179995457008,0.10449802966532598,0.8856966980003119,0.930832382057562,Other
GOBP_APPENDAGE_MORPHOGENESIS,C5:GO:BP,1.6676746678763985,1.395584600986138,1.0361294870839357,0.10468512432609904,0.41919093441521943,0.8507370386299099,Other
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,C5:GO:BP,-1.7507249533298606,-1.571365448263982,0.7108549052954432,0.10495632055526746,0.3346822749077126,0.9940504900406714,OxPhos/mito
GOBP_MITOCHONDRIAL_TRANSPORT,C5:GO:BP,-1.5718536989939225,-1.3304060181264985,-0.8246948437990933,0.10495632055526746,0.479436469053154,0.9787164142793376,Other
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,C5:GO:BP,-1.872382702589808,-1.5860849634501704,-1.6614505336000347,0.10495632055526746,0.4119258538583645,0.40817005296262304,Synaptic
GOCC_ORGANELLAR_RIBOSOME,C5:GO:CC,-1.726721715774189,0.7652514472355292,-0.9196520347354448,0.10495632055526746,0.9728010060657464,0.926109878475845,Translation
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX,C5:GO:CC,-1.8365362372716676,-1.7049979815252048,-0.949278043718176,0.10671975496286672,0.2828972681800692,0.9128543469927164,Synaptic
HALLMARK_ADIPOGENESIS,H:,-1.5819943784060349,-1.2001810574252774,-1.2270571062382558,0.10735925966729096,0.607540077460738,0.6725103256326787,Other
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.3940975733793772,-1.466234833952914,-1.1171791533192366,0.10808197709463532,0.08218192542811985,0.7225793421580605,Other
GOBP_VACUOLE_ORGANIZATION,C5:GO:BP,-1.5160153292724534,-1.2837283117835512,-1.5102827320085987,0.108196868655538,0.49698861511828,0.2800860443187176,Other
REACTOME_GPCR_LIGAND_BINDING,C2:CP:REACTOME,-1.6845829289635923,-1.5864367795414347,-1.6768292316882518,0.11063959892361104,0.26449030981608884,0.26892161485726723,Synaptic
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,C2:CP:REACTOME,-1.802176615261921,-1.051851016658276,-0.848598762143881,0.11063959892361104,0.7821060910175535,0.9464505315279904,Other
GOCC_CALYX_OF_HELD,C5:GO:CC,-1.8503467977107315,-0.9142843264361044,0.7956609062653207,0.11194647996323973,0.8546771843389059,0.9675063165076978,Synaptic
GOCC_NEURON_PROJECTION_TERMINUS,C5:GO:CC,-1.6349396767614135,-1.718861732969425,-1.1770420219575934,0.11199310458052864,0.08218192542811985,0.7227732875091964,Synaptic
GOCC_CYTOSOLIC_REGION,C5:GO:CC,-1.7640518347367342,-1.2169489750462217,-1.2000806559449806,0.11318859788584612,0.646094246747587,0.7287007517123312,Other
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,C2:CP:REACTOME,-1.8242996950747683,-1.684822747876788,-1.2544157961133549,0.11611442642809625,0.2844251023769588,0.7225793421580605,Synaptic
REACTOME_NEUTROPHIL_DEGRANULATION,C2:CP:REACTOME,-1.475478433790432,-1.127144908528244,-1.0095343228625049,0.11611442642809625,0.6635546819416497,0.8722044929738334,Other
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,C5:GO:BP,-1.684094148729002,-1.5192514755861235,-0.9668674087256292,0.11665239881310804,0.33075789781481607,0.9076729172310992,Other
GOBP_AMMONIUM_ION_METABOLIC_PROCESS,C5:GO:BP,1.8515132210427447,1.7867837208953097,0.9465393966120532,0.11698111050454874,0.2682298820914995,0.9123077985975516,Other
GOBP_RNA_SPLICING,C5:GO:BP,-1.4047026740616353,-1.0438193962450326,0.9373956029808554,0.11698111050454874,0.7622159504569247,0.950196906887755,Other
GOBP_TRICARBOXYLIC_ACID_CYCLE,C5:GO:BP,-1.78850198731939,-1.2699956787749496,-1.806732292791104,0.11698111050454874,0.6351009773384014,0.26892161485726723,OxPhos/mito
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,C5:GO:BP,-1.809718514312071,-1.612174231811246,-1.0227489573935795,0.12027853718182092,0.3674185662612737,0.8704790676819203,Other
GOBP_SPERM_FLAGELLUM_ASSEMBLY,C5:GO:BP,1.8248610837100712,1.3256468462503992,0.9575948104769452,0.12027853718182092,0.5650016305624925,0.912470749753442,Other
GOMF_VITAMIN_B6_BINDING,C5:GO:MF,-1.8115086923496264,-1.2815857908428487,-1.4157913415357226,0.12027853718182092,0.6242687957513878,0.6103241883824215,Other
REACTOME_MAPK1_MAPK3_SIGNALING,C2:CP:REACTOME,-1.5295080827071972,-1.4245341465845822,-1.089288844747185,0.12027853718182092,0.28396596463701645,0.7765251935997612,Other
GOCC_VESICLE_LUMEN,C5:GO:CC,-1.5427083779607784,-1.138701379900815,1.0396457296393655,0.12096093501747696,0.6617269677218439,0.8361420132186933,Other
GOCC_AUTOLYSOSOME,C5:GO:CC,-1.8582034041248476,-1.0631002077071927,0.8441958983127683,0.12164581298164352,0.7748048055382928,0.9432908033522764,Other
GOMF_VITAMIN_BINDING,C5:GO:MF,-1.6862303603225868,-1.4134944083016046,-1.2923718323439812,0.12335269546138591,0.4332452721471165,0.6581701884724422,Other
GOBP_CILIUM_ORGANIZATION,C5:GO:BP,1.3901909582848375,1.1076227381209824,-1.004612001169116,0.12427371170761171,0.6368074828399181,0.8825541530632737,Other
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,C5:GO:BP,-1.4125534693703274,-1.3921456345676912,-1.4081021808139311,0.1251975981008239,0.1920504348118117,0.2938439905859827,Other
GOBP_GOLGI_LUMEN_ACIDIFICATION,C5:GO:BP,-1.8398546255321375,-1.4613070643416504,-1.1421567047005414,0.1251975981008239,0.5260532310823325,0.8010697199644227,Synaptic
GOBP_MACROAUTOPHAGY,C5:GO:BP,-1.4168692782324652,-1.2326660899339421,-1.317947346993765,0.1251975981008239,0.5019555129177635,0.4522049405306496,Other
REACTOME_SARS_COV_2_INFECTION,C2:CP:REACTOME,-1.4853519341770225,-1.4057788909189353,-0.9084452228224614,0.12521970583511163,0.2789396310523071,0.9499905974298004,Other
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,C5:GO:BP,-1.531715022736453,-1.559172849440328,-1.2350809502588789,0.1257118967988533,0.1627291284009156,0.6458760756513565,Other
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,C2:CP:REACTOME,-1.7564531922648885,-1.7059407734550909,0.8125372564797545,0.1281703923105656,0.25147110057152106,0.9700100665879148,Other
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,C5:GO:BP,-1.5356538423349069,-1.2218022957666457,-0.8703132393800226,0.12893409410402712,0.5839098228663446,0.9679939970591352,Other
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,C5:GO:BP,1.7887114440645078,2.000938050647695,-1.2331238082252949,0.12893409410402712,0.04471133430300576,0.7225793421580605,Other
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS,C5:GO:BP,1.6806237246886684,1.3657611622400108,0.999555640393223,0.13131746549596449,0.488312814196061,0.8890643196016452,Other
REACTOME_NEGATIVE_REGULATION_OF_FLT3,C2:CP:REACTOME,-1.832527343534958,-1.5762592900760208,-1.25381179838517,0.1314375632235585,0.4274649560465669,0.7252323979720617,Other
GOBP_MRNA_PROCESSING,C5:GO:BP,-1.3849613947345254,-0.9913380846101524,-0.8966442340782076,0.1317933501907732,0.8230949239325722,0.9746609028088418,Other
GOBP_ROOF_OF_MOUTH_DEVELOPMENT,C5:GO:BP,1.756153871892724,1.5471883969610931,-1.172174263235623,0.13557176295461582,0.35709994887525565,0.7509718422775871,Other
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,C5:GO:BP,-1.5488268841053705,-1.0366734540158582,-1.1905388732689794,0.13612520471404255,0.7821060910175535,0.7130265883298025,Other
GOBP_STRESS_FIBER_ASSEMBLY,C5:GO:BP,-1.6433790783022606,-1.3490493640092514,0.9883124949742934,0.13612520471404255,0.500024685392035,0.8950403266105506,Other
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:MF,-1.6727231719887825,-1.7315912797207549,0.49943173857015277,0.13776726087893149,0.16250286138277803,0.9997198200681682,OxPhos/mito
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,C2:CP:REACTOME,-1.7982361871375256,-1.254382103043343,-1.039089976052031,0.13776726087893149,0.6435645730941428,0.8600252528260534,Other
GOCC_VACUOLAR_LUMEN,C5:GO:CC,-1.649372783317319,-1.5742674455174128,-1.1326212931329556,0.13804233446656952,0.24344766930518907,0.7596291212122682,Other
GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:MF,-1.7931902090520246,-1.6522472475852756,-0.6404364071172605,0.13804233446656952,0.35689424452733104,0.9940302409691054,OxPhos/mito
GOCC_GLUTAMATERGIC_SYNAPSE,C5:GO:CC,-1.33938839330649,-1.324017219289113,-1.3219638908126434,0.1381042968675191,0.25763435630308357,0.3293160902255639,Synaptic
GOCC_POLYMERIC_CYTOSKELETAL_FIBER,C5:GO:CC,-1.374229262456884,-1.17648891466368,-1.1985824461746248,0.1381042968675191,0.5634345862470862,0.5939861940368515,Other
REACTOME_REGULATION_OF_RAS_BY_GAPS,C2:CP:REACTOME,-1.6733938608682986,-1.6263710169444123,-0.8004666779276883,0.13896018708647043,0.25147110057152106,0.977153879558247,Other
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,C5:GO:BP,-1.62263818199482,-0.9571171000162484,-1.2878256280116385,0.14218839293313718,0.8425009202063267,0.6458760756513565,Other
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS,C5:GO:BP,-1.7998467145501074,-1.3129307818345624,-1.5546036658436613,0.1454746004134262,0.6154313830596024,0.5116698124361169,OxPhos/mito
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,C5:GO:MF,-1.4392202699029402,-1.1824583016360224,-0.9011519775942194,0.1454746004134262,0.5889208648837921,0.9538630689961388,Other
GOBP_WOUND_HEALING,C5:GO:BP,-1.480463084825752,-1.148784521401669,-1.3062528062072447,0.14623558331308686,0.6451550985432734,0.5566487624288105,Other
REACTOME_COLLAGEN_DEGRADATION,C2:CP:REACTOME,-1.780786602593787,-1.156583803605956,-0.9426674454871382,0.14730018333593384,0.7151121873983487,0.9128543469927164,Other
GOCC_PHAGOCYTIC_CUP,C5:GO:CC,-1.8094908984574167,-1.6665728940225513,-1.0497380856456189,0.14901861160302482,0.35486341721882103,0.8600252528260534,Synaptic
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,C5:GO:BP,-1.634144203069541,-1.448680869238803,-1.387804360745638,0.15407833830752876,0.4046893700359047,0.5806879020663658,Other
GOMF_CELL_ADHESION_MOLECULE_BINDING,C5:GO:MF,-1.379935493095317,-1.1010245152279603,0.889969716411919,0.15592554401934292,0.6769834502442152,0.980636627952824,Other
GOBP_PROTEIN_TARGETING,C5:GO:BP,-1.4257134024212474,-1.130154586439823,0.9440922083595136,0.15873531929883575,0.6529312940492054,0.9332738141658868,Other
REACTOME_AGGREPHAGY,C2:CP:REACTOME,-1.7191098120145394,-1.7834476444239309,-1.678757945668614,0.15873531929883575,0.1831342492269701,0.3545665284081321,Synaptic
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,C2:CP:REACTOME,-1.7734555566642516,-1.3795044257649858,-0.7454582542884581,0.15873531929883575,0.5698517712463429,0.9783283642124672,Other
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,C2:CP:REACTOME,-1.7603911428782912,-1.0784332015148534,-0.8986078604140099,0.15936892568779903,0.7656193195264782,0.9279350764848402,Other
GOBP_EATING_BEHAVIOR,C5:GO:BP,-1.7801499414609652,-1.0872666811519602,-0.9594427835616756,0.16119161042741828,0.7653964258134345,0.9081390552216012,Other
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,C5:GO:BP,-1.5143066658616386,-1.5696023031095276,-1.0667872076626712,0.16143623683806477,0.1717380619857031,0.821269934244721,Other
GOBP_REGULATION_OF_MACROAUTOPHAGY,C5:GO:BP,-1.4970468869856384,-1.5605385290137317,-1.2490039889346478,0.16143623683806477,0.1275456019454748,0.629252701992979,Other
GOCC_ENDOPLASMIC_RETICULUM_LUMEN,C5:GO:CC,-1.5028897065682014,-1.2863641992221544,-1.2861325113555535,0.16143623683806477,0.5132635253054101,0.5934534203466523,Other
GOMF_MRNA_BINDING,C5:GO:MF,-1.3970376104677389,-1.495842614804766,-0.9540803171042722,0.16143623683806477,0.1343215795966754,0.9241706578351234,Other
REACTOME_SARS_COV_2_HOST_INTERACTIONS,C2:CP:REACTOME,-1.5003762074417997,-1.4715128097311654,-0.8331625321124632,0.16143623683806477,0.25763435630308357,0.9802252095711612,Other
GOBP_ENDOSOMAL_LUMEN_ACIDIFICATION,C5:GO:BP,-1.8004894602645312,-1.4387745466470006,-0.9142617605973988,0.16510795175997647,0.5400799451749164,0.9241706578351234,Synaptic
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,C5:GO:BP,-1.4545975567515623,-1.231540086254273,-0.868089787023971,0.16839008330604968,0.5472683134369447,0.976068833075998,Other
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX,C5:GO:CC,-1.7711805751205254,-1.1408472199807431,0.7518020028476198,0.16839008330604968,0.7226852396852039,0.9783283642124672,Other
GOMF_CADHERIN_BINDING,C5:GO:MF,-1.4020343539706028,-1.2082272480510632,0.8642896758171712,0.16839008330604968,0.5487046068520349,0.9813606607794034,Other
GOBP_REGULATION_OF_SECRETION,C5:GO:BP,-1.376447265477098,-1.2884879981083472,-1.4182675974744514,0.17308431201971874,0.39556831945430904,0.26892161485726723,Other
REACTOME_PROTEIN_LOCALIZATION,C2:CP:REACTOME,-1.6158535927074045,-1.078013726241163,0.9312486976957268,0.17308431201971874,0.7456350572357456,0.9277247361468726,Other
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,C5:GO:MF,-1.4510003483544862,-1.679359722726967,-1.225790821427263,0.17318822102196774,0.01464660434074909,0.6458760756513565,Other
GOCC_CENTRIOLE,C5:GO:CC,1.5186933280551005,1.557790940354752,-0.8753423019711507,0.17760892535946834,0.23564959779021832,0.9538630689961388,Other
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR,C5:GO:BP,1.7637094272883194,1.132034644629141,1.2810899216731113,0.17890931391697004,0.7233063030823881,0.6960361703314506,Other
GOBP_REGULATED_EXOCYTOSIS,C5:GO:BP,-1.4906542784722068,-1.486908439086882,-1.4130993182975955,0.17890931391697004,0.26715441185777755,0.4522049405306496,Synaptic
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY,C5:GO:MF,-1.3673296681214495,-1.388449366390962,-1.3119810784725825,0.17890931391697004,0.1831342492269701,0.4522049405306496,Other
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,C2:CP:REACTOME,1.5507131254508912,1.5475839423002034,-0.715766343533599,0.17890931391697004,0.25737570420609307,0.9980893650724948,Other
GOBP_SPINAL_CORD_DEVELOPMENT,C5:GO:BP,1.6953364232755874,1.1075715780517708,-0.9357724150470064,0.18109736267480217,0.7249279562080974,0.9155012598600568,Other
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,C2:CP:REACTOME,-1.536139502666746,-1.7729974382296887,-1.2906841335011956,0.18109736267480217,0.02870060052174336,0.6254943660191531,Synaptic
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,C5:GO:BP,1.6266431379542297,1.4058139718333984,1.090565904900514,0.18159054778805897,0.4511715161479253,0.8044157098837623,Other
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,C5:GO:BP,-1.418043755996917,-1.571290302028451,-1.4759650099818606,0.183118772077224,0.08218192542811985,0.26892161485726723,Other
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.5013832229439612,-1.4628908551202366,0.8002639859645878,0.183118772077224,0.2946255975165573,0.9906262392874776,OxPhos/mito
REACTOME_INTERLEUKIN_12_SIGNALING,C2:CP:REACTOME,-1.7105824018606035,-1.3372518984211657,-1.2188577830752758,0.18417836353098305,0.5664592753382804,0.7252323979720617,Other
GOBP_MITOCHONDRIAL_TRANSLATION,C5:GO:BP,-1.594722693993215,0.7406108283410388,-0.7420935915028972,0.1923645075475187,0.989113030377096,0.9920677258989644,Translation
REACTOME_HIV_INFECTION,C2:CP:REACTOME,-1.4392723310033797,-0.8941698051698712,0.6739786213112983,0.1929023885980733,0.914625494091733,0.9991347244348612,Other
REACTOME_COMPLEX_III_ASSEMBLY,C2:CP:REACTOME,-1.7290879826886942,-1.517616326761348,0.8865723561348536,0.19372323439532205,0.4452655634105114,0.929166304388764,OxPhos/mito
GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,-1.5838142055463733,-1.2651841871400389,-1.1236199883679805,0.20079035556281247,0.5698517712463429,0.7659089825173895,Other
GOCC_NEUROMUSCULAR_JUNCTION,C5:GO:CC,-1.6104421705134513,-0.7677815390577968,-1.1164717350070446,0.20079035556281247,0.9686511027329228,0.7812139834917845,Synaptic
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,C2:CP:REACTOME,-1.7361389131374816,-1.6417368020248708,0.8722694775798291,0.20079035556281247,0.35486341721882103,0.9321651805133014,Synaptic
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,C2:CP:REACTOME,-1.6020400805376085,-0.867441540207525,0.9996991601716868,0.20142935142935145,0.9124628822809278,0.8902606554342364,Other
GOBP_PLATELET_ACTIVATION,C5:GO:BP,-1.6143046976311453,-1.1624088615455053,-1.1184259175341154,0.20346337684166296,0.6781170101539996,0.7835625672933512,Other
REACTOME_SIGNALING_BY_FGFR2,C2:CP:REACTOME,-1.6206260256652516,-1.407906292885758,-0.7917001800156926,0.20365726227795192,0.4974938374906714,0.9783283642124672,Other
