gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
KCNMB2,0.3948372680410217,2.3466926462748128e-06,51,0.0007818344089047907,0.3948372680410217
LOC105369559,-0.39365927889067226,2.530301415354899e-06,41,0.0008316143340925203,0.39365927889067226
EEPD1,-0.39277132277041743,2.6776279067956128e-06,110,0.0008683011776156812,0.39277132277041743
AJAP1,-0.3920990189627925,2.7945489661053743e-06,88,0.0008942924395348527,0.3920990189627925
BACH2,0.3916456974835514,2.876102639552621e-06,127,0.000905990674024043,0.3916456974835514
MTUS1,-0.3914846928105009,2.9056071943536598e-06,100,0.000905990674024043,0.3914846928105009
TOX2,-0.3898202774643439,3.2279171526410345e-06,116,0.0009937490261947165,0.3898202774643439
RGS6,0.3893051532182013,3.3343512810354606e-06,118,0.0010049137263028862,0.3893051532182013
NETO1,0.38907169355730026,3.3836762295330505e-06,123,0.0010049137263028862,0.38907169355730026
TRIM8,-0.38905073085075864,3.388138874093856e-06,92,0.0010049137263028862,0.38905073085075864
GOLGA7B,0.38784408367758855,3.65463045037324e-06,90,0.0010708947853437056,0.38784408367758855
PHACTR2,0.3873349159121778,3.772939260278788e-06,112,0.0010924006636814333,0.3873349159121778
PLEKHO2,-0.3871060534363355,3.827291170396669e-06,64,0.0010951005712378514,0.3871060534363355
SSBP2,0.386700002238711,3.925553605252603e-06,128,0.001110155688759867,0.386700002238711
ATP8A1,0.38558835511582673,4.20694164615137e-06,119,0.0011760577905292812,0.38558835511582673
PENK,-0.3851996785632025,4.309756934350467e-06,56,0.0011823816679981493,0.3851996785632025
ITGAV,-0.38513612055525165,4.3267944760427325e-06,101,0.0011823816679981493,0.38513612055525165
ANO5,0.38367187567847766,4.7374285072309926e-06,118,0.0012802110969373885,0.38367187567847766
PHYHIPL,0.38292246561892834,4.961609886887528e-06,110,0.001320597513303677,0.38292246561892834
CSMD2,0.3828120527979885,4.995475976478693e-06,127,0.001320597513303677,0.3828120527979885
ADCY8,0.38147071439159924,5.424764197765082e-06,119,0.0014013895345679633,0.38147071439159924
ARHGAP20,0.3813330917666775,5.4707322762403335e-06,117,0.0014013895345679633,0.3813330917666775
FXYD6,0.3813234910222286,5.4739527891105016e-06,129,0.0014013895345679633,0.3813234910222286
RNASE1,-0.38003118817222975,5.924209069904666e-06,54,0.0015008613415536602,0.38003118817222975
RASD2,-0.37982406144360653,5.999554703747574e-06,55,0.0015042801025757192,0.37982406144360653
RAPGEF5,0.3795207504361813,6.111526330810343e-06,117,0.00151671869277182,0.3795207504361813
LOC101927843,-0.37840843875530045,6.539302396717018e-06,56,0.0016064886221268141,0.37840843875530045
NAA20,-0.37784555143541243,6.76642223902813e-06,116,0.0016456615527540314,0.37784555143541243
SLIT2,0.3775420193004777,6.8919699351953175e-06,102,0.0016596000078602507,0.3775420193004777
CCDC144A,0.3769844494460119,7.128352813082693e-06,99,0.0016996928310488648,0.3769844494460119
CNTN3,0.37664272164599866,7.276995677473106e-06,108,0.001718289435648771,0.37664272164599866
FAM131C,0.3750722395405861,7.998588574164137e-06,46,0.0018705160837715958,0.3750722395405861
RCBTB2,-0.3746572010238452,8.200290856763788e-06,81,0.0018994216564509725,0.3746572010238452
LINGO2,-0.3735942680321902,8.73899906253783e-06,122,0.002005105624528137,0.3735942680321902
NT5DC3,0.37338623193998427,8.848273228330278e-06,72,0.00201120423538524,0.37338623193998427
CACNB4,0.3731835356597712,8.95598300420711e-06,129,0.0020168376170863066,0.3731835356597712
UNC5D,0.3728696808919733,9.125207286361044e-06,121,0.002036093269831073,0.3728696808919733
KCND2,0.3723572480818116,9.408007470478192e-06,115,0.0020801104517227283,0.3723572480818116
ITGA1,0.3717325064468291,9.763987706162926e-06,77,0.0021264363573191363,0.3717325064468291
TRNY,-0.37168358051798145,9.792396366092812e-06,101,0.0021264363573191363,0.37168358051798145
SLC6A6,-0.3712435671636033,1.0051419199292616e-05,106,0.0021633678437698737,0.3712435671636033
GAS7,0.3699581271318702,1.0845671333616072e-05,127,0.0023138383553059343,0.3699581271318702
SEMA6B,-0.3697456102977401,1.0982556713888862e-05,120,0.002322667494247748,0.3697456102977401
FRAT2,-0.36930563754098866,1.1271148940800117e-05,35,0.002344895027755198,0.36930563754098866
DENND2A,0.36916435511562673,1.1365328449268196e-05,100,0.002344895027755198,0.36916435511562673
THSD7A,-0.3691470707000859,1.1376901166691885e-05,110,0.002344895027755198,0.3691470707000859
PGD,-0.3688906820929774,1.154987638524608e-05,113,0.0023605423829039488,0.3688906820929774
CRYBG3,-0.36840884944568614,1.1881684184445293e-05,82,0.00240812034208245,0.36840884944568614
CDH7,-0.36809108969790816,1.2105404460316991e-05,96,0.0024199768815582833,0.36809108969790816
RAB34,-0.368043588310789,1.2139187514909362e-05,63,0.0024199768815582833,0.368043588310789
COL21A1,0.36738134775473064,1.2619535004975608e-05,79,0.0024952822020813965,0.36738134775473064
SPON1,0.36691586447836966,1.2967836207998562e-05,80,0.002543473745280105,0.36691586447836966
MPEG1,-0.36607353896671513,1.362127371239965e-05,37,0.002650263983674175,0.36607353896671513
KAL1,-0.36407202641473935,1.5300656951683458e-05,92,0.0029533910930309003,0.36407202641473935
SPTBN1,0.36335929846965337,1.5944429993913084e-05,126,0.0030534211171807882,0.36335929846965337
NXPH2,-0.3624342053453008,1.6818131479717285e-05,74,0.0031955763727984695,0.3624342053453008
ETV6,-0.36111253159566664,1.8144913262940753e-05,128,0.003410458300527792,0.36111253159566664
NELL1,0.3610313923210655,1.822949628175704e-05,110,0.003410458300527792,0.3610313923210655
RNASET2,-0.36074985729027187,1.8525868526217766e-05,116,0.0034379124777480104,0.36074985729027187
LGMNP1,-0.36062481075204794,1.865895510310996e-05,64,0.0034379124777480104,0.36062481075204794
NCEH1,-0.3594434754144489,1.9961449456135376e-05,109,0.0036374379711340515,0.3594434754144489
SGCZ,-0.359373714922517,2.0040980557212407e-05,127,0.0036374379711340515,0.359373714922517
TENM2,0.3588348981907506,2.066538916303355e-05,133,0.003722984665438067,0.3588348981907506
ANO6,-0.35866123735861616,2.0870507057118703e-05,104,0.0037322911921778236,0.35866123735861616
CBLN4,-0.3572824540379751,2.2568384903431506e-05,65,0.0040064648849369175,0.3572824540379751
ZBTB20,-0.3564447549021688,2.3662540953915605e-05,129,0.004170265641595517,0.3564447549021688
TSPAN5,0.35582474949115916,2.4504279420677722e-05,126,0.004287543739498582,0.35582474949115916
PCDH9,0.35527264123171687,2.5277463890280242e-05,129,0.004391237137682184,0.35527264123171687
LAP3,-0.3547510009977927,2.6029005305993252e-05,96,0.00448972651097207,0.3547510009977927
GLUL,-0.35453616490791057,2.6344591433382094e-05,115,0.004512160621487929,0.35453616490791057
OCA2,0.35391939376735204,2.7270709462317675e-05,78,0.004638118355475721,0.35391939376735204
DERA,-0.35376014447802845,2.7514754622405133e-05,77,0.0046471274109133,0.35376014447802845
LOC440568,0.35362844314813086,2.771813250906546e-05,27,0.004649191039675731,0.35362844314813086
SEC14L1,-0.35323681291445924,2.8331280894339754e-05,125,0.00471948686733724,0.35323681291445924
LOC101927121,-0.35263840067657304,2.929284199608128e-05,67,0.00484647081759655,0.35263840067657304
EPHA5,0.35199602295802956,3.0359130020477883e-05,116,0.0049889486569462335,0.35199602295802956
COMMD6,-0.35096087951622656,3.2154417214414666e-05,99,0.005248507255515296,0.35096087951622656
LDLR,0.34976825037370113,3.434632591681045e-05,104,0.005568913284151647,0.34976825037370113
GNG4,0.34948129511028875,3.489426148126635e-05,105,0.0056184543956669525,0.34948129511028875
STMN4,0.34929469865776824,3.525495543877954e-05,123,0.0056184543956669525,0.34929469865776824
FADD,-0.34924844275820016,3.534490861958981e-05,36,0.0056184543956669525,0.34924844275820016
TMEM123,-0.3489765185782458,3.587808686407336e-05,96,0.0056661750040333,0.3489765185782458
SCD5,0.34868383612300696,3.646039801667528e-05,121,0.005720989291377803,0.34868383612300696
LOC645139,-0.34816327233858846,3.751807118775291e-05,65,0.005849211598444478,0.34816327233858846
B4GALT6,0.34725329007021777,3.943642519002139e-05,112,0.0061033616671340675,0.34725329007021777
NABP1,-0.34715449630118683,3.96501436374813e-05,71,0.0061033616671340675,0.34715449630118683
RAB3B,0.3463295903205422,4.147753762250867e-05,108,0.0063444980661448635,0.3463295903205422
GAD2,0.34607607395582013,4.2054826372014465e-05,116,0.006392596451211024,0.34607607395582013
MAFB,-0.345797314678543,4.269829065130098e-05,98,0.006450093956088764,0.345797314678543
VSTM2A-OT1,-0.34543518262932843,4.3547998514600046e-05,40,0.006537844888108566,0.34543518262932843
NAV2,0.34514937237320614,4.422979256930249e-05,132,0.00659946493912887,0.34514937237320614
TAC3,0.34447977495402127,4.586649249805202e-05,42,0.006801944902714166,0.34447977495402127
MFF,-0.3442147673665682,4.6529797319699326e-05,124,0.006858492124923681,0.3442147673665682
SCIMP,-0.34384960227280476,4.745853384538559e-05,46,0.0069532469979133905,0.34384960227280476
NIPAL3,0.3436074071744104,4.808406943580505e-05,90,0.007002710495498291,0.3436074071744104
TXNIP,-0.3422460900480141,5.174625582642316e-05,43,0.007491194571157367,0.3422460900480141
DENND5B,0.3420832782659702,5.220133393991037e-05,131,0.007512358832855386,0.3420832782659702
RB1,-0.3415849458472958,5.3617639783484985e-05,122,0.007670791865730225,0.3415849458472958
GRIN2B,0.34128781269018915,5.447916389447232e-05,130,0.0077484663454822295,0.34128781269018915
SOX1,-0.3404278528417702,5.70462043568207e-05,30,0.008066399628850212,0.3404278528417702
FTSJ1,-0.3397076046393885,5.92828947970103e-05,78,0.008334215516520737,0.3397076046393885
CDC42BPA,0.33945235544672364,6.009506807659997e-05,130,0.008392222295981045,0.33945235544672364
ULK4,0.3393618216200507,6.038562977659976e-05,129,0.008392222295981045,0.3393618216200507
LOC105378269,0.3392066474729847,6.088671036969358e-05,132,0.008413782289212033,0.3392066474729847
PSD4,-0.3388394487816424,6.208799294780498e-05,67,0.008531311166573814,0.3388394487816424
PTPN6,-0.3385497194905364,6.305145245669252e-05,63,0.008615024579770892,0.3385497194905364
CBLN2,0.3383403091236826,6.375651195487458e-05,68,0.008662693448349187,0.3383403091236826
EML5,0.33790915191799803,6.523145980443173e-05,124,0.008813857410575466,0.33790915191799803
DRAP1,-0.3373660902538072,6.713465946566915e-05,123,0.009020895319693589,0.3373660902538072
VRK2,-0.33691248837925825,6.876402336067823e-05,79,0.009158010586978326,0.33691248837925825
MAN1A1,-0.3368728407509947,6.890818376781521e-05,121,0.009158010586978326,0.3368728407509947
ANKS1B,0.3367647975660545,6.930246921729526e-05,133,0.009160355183879556,0.3367647975660545
RELN,0.33651587193767263,7.021892639961485e-05,109,0.009231321670081259,0.33651587193767263
LOC105376003,-0.33627925053600377,7.110057986069906e-05,22,0.009282025715433708,0.33627925053600377
FCGR3A,-0.3362080469012252,7.136790464150748e-05,59,0.009282025715433708,0.3362080469012252
CAPZA2,-0.33602405944633523,7.206301985319075e-05,123,0.00931260732629358,0.33602405944633523
HLA-B,-0.3359436357101367,7.23688493347102e-05,124,0.00931260732629358,0.3359436357101367
ARL4C,-0.3356942935893483,7.332476063202761e-05,113,0.009385955280692335,0.3356942935893483
LOC105379106,0.3355644391467532,7.38272503154689e-05,88,0.009400798716871826,0.3355644391467532
HIC1,-0.33543086226210067,7.43475022797713e-05,26,0.009414858673730198,0.33543086226210067
MAP6,0.3353378251368427,7.471188372311698e-05,111,0.009414858673730198,0.3353378251368427
TJP1,0.3349509963102356,7.624488022129486e-05,130,0.009558514081763465,0.3349509963102356
ANKRD36,0.33478639278408795,7.69060768716135e-05,131,0.009591962541510317,0.33478639278408795
NRGN,0.33464826081240867,7.746507158864845e-05,59,0.009612387786262852,0.33464826081240867
SCN3B,0.3340934894953078,7.974860523593661e-05,121,0.009845511816970631,0.3340934894953078
OSCAR,-0.33393214886787387,8.042442519767548e-05,66,0.009872070572003363,0.33393214886787387
HLA-E,-0.33384882421765477,8.077554557085108e-05,109,0.009872070572003363,0.33384882421765477
TRIM47,-0.33307430284151984,8.410852221554492e-05,32,0.01022801684402134,0.33307430284151984
IFT27,-0.33294244590390487,8.46885783380918e-05,64,0.010247317978909107,0.33294244590390487
PREX1,-0.3323648109082126,8.727398880496922e-05,93,0.0105078746620082,0.3323648109082126
TGFBR3,0.33218425228589793,8.809714526709853e-05,99,0.010554732364734499,0.33218425228589793
DOCK10,-0.3320313472137409,8.87998948696209e-05,113,0.01058677570158848,0.3320313472137409
CACNG4,0.33192251834449854,8.930325600541889e-05,72,0.010594851167355087,0.33192251834449854
CSF1R,-0.3310463994617303,9.345367740730172e-05,80,0.011033431496228083,0.3310463994617303
ACAA2,-0.33082688559536827,9.452142630623741e-05,66,0.011105582653111111,0.33082688559536827
GPRC5A,0.3305601197412954,9.583434411610955e-05,77,0.01120570713099952,0.3305601197412954
TAPBP,-0.3299718662687417,9.878988549939429e-05,121,0.011496022991534776,0.3299718662687417
TFRC,-0.32971565082790855,0.00010010358771821642,109,0.01159342550902258,0.32971565082790855
STXBP5,0.32937230357432223,0.00010188961402718457,130,0.01174434740642254,0.32937230357432223
PPP2R2C,0.3282957509849366,0.00010768427103746543,122,0.012353722433500927,0.3282957509849366
ABHD15,-0.3279652784583137,0.00010952382572486515,27,0.01250576979086594,0.3279652784583137
CDH2,0.32781926586785176,0.00011034589464482895,122,0.01254075936288264,0.32781926586785176
SYBU,0.32667826932882105,0.00011697083828001099,117,0.013231850036316963,0.32667826932882105
BST2,-0.32609440037902176,0.0001205026129654755,49,0.013547559936071967,0.32609440037902176
LOC101928635,0.32601850791821735,0.00012096891032166726,104,0.013547559936071967,0.32601850791821735
ZNF821,0.3259432711416953,0.0001214328385372184,104,0.013547559936071967,0.3259432711416953
ORAI3,-0.3256482855812841,0.0001232678339263581,45,0.013650174070025401,0.3256482855812841
CD300C,-0.3255383275114942,0.00012395842889088743,37,0.013650174070025401,0.3255383275114942
TMEM120B,0.32547579162177104,0.00012435279398718797,119,0.013650174070025401,0.32547579162177104
MUC16,0.32540003014324603,0.00012483212866306288,66,0.013650174070025401,0.32540003014324603
LIPA,-0.3253485424783736,0.00012515886754720876,90,0.013650174070025401,0.3253485424783736
NPHP1,0.32507957030826123,0.00012687874899329122,79,0.01376641436393815,0.32507957030826123
SNCA,0.32500542083966283,0.00012735673828732715,118,0.01376641436393815,0.32500542083966283
SIGLEC10,-0.3246968522614862,0.00012936393653168008,39,0.01392150575392474,0.3246968522614862
FAM210B,-0.3243844716056255,0.00013142591959015441,60,0.014081100398027072,0.3243844716056255
PTPRM,0.32398321168104155,0.00013411951171318523,131,0.014306669492878852,0.32398321168104155
LOC105377701,0.32361716744754737,0.00013662146639741997,20,0.014509915651753936,0.32361716744754737
DRAM2,-0.32343381981631547,0.0001378909424126716,92,0.014581067871385158,0.32343381981631547
HOMER3,-0.32287344393354944,0.00014183933089378608,52,0.014933655266960048,0.32287344393354944
THUMPD3-AS1,0.322589267814561,0.00014388161052710573,117,0.014940577205181785,0.322589267814561
EXOC3,-0.32255994758633694,0.00014409387595085976,91,0.014940577205181785,0.32255994758633694
MAST2,0.32241699307659394,0.00014513298498620847,124,0.014940577205181785,0.32241699307659394
LPAR6,-0.322323254034448,0.00014581813814424266,42,0.014940577205181785,0.322323254034448
DSCAM,0.32216444422751606,0.00014698577888679737,125,0.014940577205181785,0.32216444422751606
ZNF211,0.32215653830688556,0.0001470441335377964,132,0.014940577205181785,0.32215653830688556
ZNF804A,-0.3221148307517046,0.0001473523396509666,94,0.014940577205181785,0.3221148307517046
TMEM198B,-0.32210884777492393,0.00014739660130534473,28,0.014940577205181785,0.32210884777492393
STAT5B,0.32210381481493605,0.00014743384438319263,127,0.014940577205181785,0.32210381481493605
PARP14,-0.32193087707983853,0.00014871888901822486,90,0.015008265974324676,0.32193087707983853
MCTP1,0.321406313080566,0.00015268080348511932,118,0.01533963992042712,0.321406313080566
TUBA8,-0.32120754982079763,0.00015420750909095451,61,0.01533963992042712,0.32120754982079763
SCAPER,0.3211875981137468,0.00015436154059283855,128,0.01533963992042712,0.3211875981137468
VMO1,-0.3211663962374706,0.00015452538055608917,52,0.01533963992042712,0.3211663962374706
ANKRD11,0.3209092382698039,0.00015652552420720276,133,0.015475029570095035,0.3209092382698039
KIF5C,0.3205018541510663,0.00015974347298576357,131,0.015729234844075936,0.3205018541510663
ITPRIP,-0.31989966721076635,0.00016461304989477923,40,0.016143362848753732,0.31989966721076635
ADAMTS18,0.31962822519896406,0.00016685289571131252,68,0.01629730633170615,0.31962822519896406
AHR,-0.31938132018352433,0.00016891485349847775,99,0.016432712607745908,0.31938132018352433
PBX1,0.3191416138753188,0.00017093933958462718,129,0.01656340907584748,0.3191416138753188
ACOT12,0.318982329860651,0.00017229705536186892,38,0.016628716997841325,0.318982329860651
CEP112,0.31866555097428007,0.00017502708373749815,124,0.016825429658417757,0.31866555097428007
PTPRK,0.31819418497685514,0.00017916387399548688,97,0.01712517858917607,0.31819418497685514
PDCD2,-0.3181503124356441,0.0001795534945207803,74,0.01712517858917607,0.3181503124356441
LOC105376075,-0.3179886158663008,0.00018099628949100154,21,0.0171607852216057,0.3179886158663008
STOM,-0.31788614967254075,0.00018191615013027433,78,0.0171607852216057,0.31788614967254075
APOL6,-0.31787198975060604,0.00018204360787690764,41,0.0171607852216057,0.31787198975060604
ZC3H10,-0.3176993367306734,0.0001836043999327791,24,0.017241091161255294,0.3176993367306734
PRICKLE2-AS3,0.31744241136435947,0.000185950053652601,30,0.017394197134172725,0.31744241136435947
CHN2,-0.3170132034123345,0.00018993080633666312,121,0.017698494792773883,0.3170132034123345
FUCA1,-0.3168125971204005,0.00019181838157706043,73,0.017806163581433918,0.3168125971204005
DNAJC10,0.31594370686085915,0.0002001970409942204,127,0.01851327845635146,0.31594370686085915
HRH2,0.315690589005805,0.00020270102615135545,100,0.01863364072717423,0.315690589005805
SGCD,0.3156574589636866,0.00020303091125780892,102,0.01863364072717423,0.3156574589636866
PYGO1,0.31554995502641303,0.00020410479479589838,87,0.01866177712116934,0.31554995502641303
PSMB9,-0.3153980418628352,0.00020563128792597295,58,0.018675868267635586,0.3153980418628352
IMPA2,-0.3153818423869596,0.00020579469165438663,73,0.018675868267635586,0.3153818423869596
DDIT4,-0.3150108050947758,0.00020957050307398396,50,0.018892698339867328,0.3150108050947758
YARS,0.3149945272710569,0.00020973761571334146,126,0.018892698339867328,0.3149945272710569
LOC102724169,-0.3146531526168406,0.00021327089244907294,22,0.018956689705454305,0.3146531526168406
CELF2,0.3146348458210202,0.00021346192252872645,134,0.018956689705454305,0.3146348458210202
ACTG1P21,-0.3145459976272203,0.00021439130507855788,19,0.018956689705454305,0.3145459976272203
SH3GL3,0.31444657149112015,0.0002154357891980717,128,0.018956689705454305,0.31444657149112015
POLE4,-0.3144257978819522,0.00021565461424837863,78,0.018956689705454305,0.3144257978819522
UGGT2,0.3144175524999799,0.00021574152663597998,125,0.018956689705454305,0.3144175524999799
PDK4,-0.31440213964443253,0.00021590407665847796,39,0.018956689705454305,0.31440213964443253
METTL7A,-0.3143053335207337,0.00021692763407062617,62,0.01897804672025791,0.3143053335207337
RPL30,-0.31410171888386257,0.00021909522259313217,117,0.0190332113728579,0.31410171888386257
CNKSR2,0.3140990882891039,0.0002191233577731266,115,0.0190332113728579,0.3140990882891039
CMTM8,-0.31339391261152655,0.0002267875792894273,107,0.019628828170456088,0.31339391261152655
ADGRL3,0.3132199315238975,0.0002287163751238056,131,0.019725570777964805,0.3132199315238975
CFLAR,-0.31309755653176136,0.0002300821588160387,112,0.019771567277868995,0.31309755653176136
IER5,-0.31302677420208846,0.00023087558516980366,68,0.019771567277868995,0.31302677420208846
MAP7D2,0.31294686843403685,0.0002317743294317731,129,0.01977888935477247,0.31294686843403685
SCN9A,0.3126945153911622,0.0002346340384743954,81,0.019894912942699156,0.3126945153911622
ANKRD12,0.31268259290363704,0.00023476995249186537,132,0.019894912942699156,0.31268259290363704
PDE8B,0.31242315807064347,0.00023774560377800503,129,0.020077120935711318,0.31242315807064347
LOC101928041,0.3122300873611103,0.0002399827374622583,101,0.020195917501105828,0.3122300873611103
GPR183,-0.31209433244167073,0.00024156741900046067,52,0.020259176543138635,0.31209433244167073
LRRC25,-0.31161146180890015,0.0002472830037354656,49,0.020667250631787832,0.31161146180890015
SYNPR,0.3114745111306139,0.00024892672277684516,127,0.020733379536491955,0.3114745111306139
TRADD,-0.31130821312743356,0.0002509362943495741,38,0.02079718066231871,0.31130821312743356
CLIP1,0.31126977279292284,0.0002514029486748777,131,0.02079718066231871,0.31126977279292284
FRMD3,0.31113273505075084,0.00025307310093837217,124,0.020802304708068677,0.31113273505075084
RAP1GAP2,0.31109653623702316,0.00025351598944719367,132,0.020802304708068677,0.31109653623702316
RUNX3,-0.3110458397592725,0.0002541374631725599,44,0.020802304708068677,0.3110458397592725
NPIPB11,0.31098491582080984,0.0002548861807904472,81,0.020802304708068677,0.31098491582080984
AKR1B1,-0.3106138066937445,0.0002594912238545525,116,0.02102367971803245,0.3106138066937445
NBAS,0.31056772706890684,0.0002600683709084233,129,0.02102367971803245,0.31056772706890684
MPHOSPH8,0.3105578754823241,0.00026019191625047355,132,0.02102367971803245,0.3105578754823241
APOE,-0.31035435941685136,0.0002627563416915064,102,0.02116058604728188,0.31035435941685136
CSMD1,0.31019090013591194,0.00026483296815873076,133,0.02121127672446553,0.31019090013591194
RGL2,-0.31016761229090317,0.00026513005732648826,82,0.02121127672446553,0.31016761229090317
ADAMTS17,-0.310050756047672,0.0002666254919277972,104,0.021260978980904774,0.310050756047672
HIST1H2AC,-0.30981523486380114,0.00026966328820778566,41,0.02137131051869571,0.30981523486380114
EVI2B,-0.3097329007283503,0.0002707327924955437,55,0.02137131051869571,0.3097329007283503
C10orf10,-0.30969553189105353,0.00027121950190721984,16,0.02137131051869571,0.30969553189105353
THEMIS2,-0.3096721853553218,0.00027152398956773876,56,0.02137131051869571,0.3096721853553218
ZNF578,0.30944297994342956,0.00027453017144645967,65,0.021492185005587958,0.30944297994342956
RASAL1,0.30941707316443995,0.00027487188882731935,59,0.021492185005587958,0.30941707316443995
COPE,-0.3092795624939514,0.0002766922978453736,125,0.021492185005587958,0.3092795624939514
APEX2,-0.30922434166639956,0.00027742646640331576,31,0.021492185005587958,0.30922434166639956
SATB1-AS1,0.30916122532769524,0.0002782678167694244,103,0.021492185005587958,0.30916122532769524
TLR1,-0.3091541829919371,0.00027836183860697366,46,0.021492185005587958,0.3091541829919371
SLC37A2,-0.3089240849393445,0.0002814501027421352,49,0.021609053002266374,0.3089240849393445
PNISR,0.30890908864200306,0.0002816524732419901,133,0.021609053002266374,0.30890908864200306
PRICKLE2,0.3087510949824957,0.0002837927554381294,127,0.021704791210725615,0.3087510949824957
XAF1,-0.3082686802459243,0.0002904214273378186,41,0.022090643668951578,0.3082686802459243
RASGRF1,0.3081875324291996,0.000291550434762333,75,0.022090643668951578,0.3081875324291996
AGAP4,0.30812978056383306,0.00029235640894157116,85,0.022090643668951578,0.30812978056383306
POLR2E,-0.3081215813384123,0.00029247100289471684,111,0.022090643668951578,0.3081215813384123
CTSH,-0.30762859437458556,0.0002994380132261819,85,0.022546848048526223,0.30762859437458556
CTNND2,0.30744273619371815,0.00030210425360252,133,0.022666347685613875,0.30744273619371815
LOC105372021,0.3073883233991162,0.0003028889847384774,17,0.022666347685613875,0.3073883233991162
CACNB2,0.3072508947674153,0.00030487936385696705,129,0.022696848166439118,0.3072508947674153
SVIL,-0.30723137826552943,0.00030516300112765066,115,0.022696848166439118,0.30723137826552943
PHF20L1,0.3071262018237502,0.00030669576127825317,129,0.022741303689171936,0.3071262018237502
CHST11,-0.30691895742458586,0.0003097368564945095,119,0.022803251005659934,0.30691895742458586
NOTCH1,-0.30683420250284743,0.00031098856825322074,44,0.022803251005659934,0.30683420250284743
PRMT8,-0.3067766384418942,0.00031184137687155034,89,0.022803251005659934,0.3067766384418942
CDK5,-0.306736126442162,0.00031244285713298884,69,0.022803251005659934,0.306736126442162
CDK15,0.30670126645274026,0.0003129612814457714,55,0.022803251005659934,0.30670126645274026
ODF3B,-0.3066881351567746,0.0003131567713453566,40,0.022803251005659934,0.3066881351567746
PPP1R14B,-0.3066034187483535,0.00031442069108836496,88,0.022826942173015296,0.3066034187483535
CNR1,0.3062329501365574,0.0003200035258553911,53,0.02310127802440121,0.3062329501365574
GABRB1,0.30622665889468015,0.00032009911986444667,128,0.02310127802440121,0.30622665889468015
ATP5L,-0.30577994598720987,0.0003269547672545288,124,0.02352623341537691,0.30577994598720987
RNF180,0.30559160935881835,0.0003298856483140128,122,0.023667105760015062,0.30559160935881835
GALK1,-0.3048485974055977,0.0003416870223844093,53,0.024441676680621232,0.3048485974055977
AHNAK2,0.3047582536424109,0.0003431482881186252,44,0.024474221452589685,0.3047582536424109
TMEM176B,-0.3046596677247003,0.0003447494591813869,55,0.0245165251366974,0.3046596677247003
TREM2,-0.30445149002819816,0.00034815327435264805,58,0.024686401707086747,0.30445149002819816
GSTM4,-0.30421155159474694,0.00035211492922401766,68,0.024894730214120156,0.30421155159474694
CCDC22,-0.3039436964662293,0.00035658673111191715,57,0.025058649372210244,0.3039436964662293
LOC100130357,-0.30385788209355646,0.0003580304564864517,56,0.025058649372210244,0.30385788209355646
LOC105378732,-0.3038318555249742,0.0003584693894950377,19,0.025058649372210244,0.3038318555249742
ZNF219,-0.3037559078431948,0.0003597530776593838,51,0.025058649372210244,0.3037559078431948
TAX1BP3,-0.3037547177252442,0.00035977322712657663,45,0.025058649372210244,0.3037547177252442
PARP12,-0.3037050299070777,0.0003606154056277943,60,0.025058649372210244,0.3037050299070777
STAB1,-0.30352066511703396,0.0003637562281180603,50,0.02520488667823175,0.30352066511703396
ITM2B,-0.3033179964837467,0.0003672380355765237,134,0.025373853020615435,0.3033179964837467
NPY1R,0.30323563702742995,0.0003686617364425966,33,0.025400062583627172,0.30323563702742995
HLA-DQA2,-0.303111682779195,0.00037081408091158816,18,0.02547600217381741,0.303111682779195
MRPL11,-0.3030517497403851,0.0003718589191112693,67,0.02547600217381741,0.3030517497403851
MIR6723,-0.30285025903371593,0.0003753915737462872,27,0.025645782205290596,0.30285025903371593
PDLIM4,-0.3025095327989927,0.00038143602630786504,50,0.025968666027750126,0.3025095327989927
USH2A,0.3024638466215522,0.00038225329706568584,95,0.025968666027750126,0.3024638466215522
SH3RF3,-0.3023508102766059,0.00038428233963497504,103,0.026033327135198826,0.3023508102766059
LY86,-0.3022712768839523,0.0003857159508648591,55,0.026033327135198826,0.3022712768839523
LOC105375773,0.30222005669483976,0.0003866418227056436,14,0.026033327135198826,0.30222005669483976
MSR1,-0.3021656911291101,0.00038762679714102763,87,0.026033327135198826,0.3021656911291101
ACTN1,-0.3021144590387559,0.000388557121420878,109,0.026033327135198826,0.3021144590387559
GSR,-0.30177629135490913,0.00039474983928670655,111,0.026375579234318654,0.30177629135490913
SYT11,0.30159604980024846,0.0003980876454950538,130,0.026476773195811543,0.30159604980024846
NAPSB,-0.30155670352406183,0.00039881973767217374,23,0.026476773195811543,0.30155670352406183
MGAT4C,0.30151857957082645,0.00039953027272163303,127,0.026476773195811543,0.30151857957082645
RAB40C,0.30138175675250095,0.0004020899456199808,108,0.02651305742670043,0.30138175675250095
PTCHD1,0.3013510628984921,0.000402666240230752,51,0.02651305742670043,0.3013510628984921
PTAFR,-0.3013147943161144,0.00040334818666498744,78,0.02651305742670043,0.3013147943161144
METRNL,-0.30088860651252414,0.0004114419572477387,70,0.026963802094462235,0.30088860651252414
SATB1,0.30083748711474284,0.0004124227778109433,118,0.026963802094462235,0.30083748711474284
MBOAT2,0.3006859388589763,0.00041534321320725213,108,0.027055145012111682,0.3006859388589763
