supertype,beta,se,t_stat,p_value,n_genes,p_bonferroni,p_fdr,source
Astro_61,-4.596193005336852,2.250197531861913,-2.0425731253619137,0.9794448973027517,16897,1.0,0.9999999979724754,Reprocessed
Epen_72,-4.162189996815138,2.0155960176191265,-2.06499217126437,0.9805305178430997,16897,1.0,0.9999999979724754,Reprocessed
VendV_17,-1.6867704503738583,0.7825929210106631,-2.1553612422094415,0.9844261704065477,16897,1.0,0.9999999979724754,Reprocessed
Splat_336,-5.163834626067793,2.2522896636445155,-2.2927044906435325,0.9890613723083576,16897,1.0,0.9999999979724754,Reprocessed
Epen_65,-5.4443911629549895,2.1871237486351336,-2.4892926915326767,0.993595349122258,16897,1.0,0.9999999979724754,Reprocessed
VendPLVAP_13,-2.214556643519515,0.8725413437972258,-2.538053536674781,0.9944220008975403,16897,1.0,0.9999999979724754,Reprocessed
VendC_15,-2.427796359958013,0.9115502311918965,-2.6633709003436383,0.9961282269870293,16897,1.0,0.9999999979724754,Reprocessed
Chrp_82,-3.216063885596273,1.1965645285392874,-2.6877479725412723,0.9963996923548779,16897,1.0,0.9999999979724754,Reprocessed
OPC_32,-6.313076854430576,2.2000704248310687,-2.869488532357014,0.997941768955414,16897,1.0,0.9999999979724754,Reprocessed
LRL_318,-9.360233381719551,3.2162294992056544,-2.910312645298274,0.9981923060350507,16897,1.0,0.9999999979724754,Reprocessed
Mgl_9,-3.3243093801676973,1.1392486212212851,-2.917984115358425,0.9982361665224454,16897,1.0,0.9999999979724754,Reprocessed
Fbl_29,-2.4230486462652823,0.8262593172183813,-2.932552282039644,0.9983168021533676,16897,1.0,0.9999999979724754,Reprocessed
Fbl_24,-3.258583884450629,1.0610868319457432,-3.07098701665657,0.9989315433139622,16897,1.0,0.9999999979724754,Reprocessed
Mgl_4,-2.702622776267404,0.8674702228073049,-3.1155222452722158,0.999080365009243,16897,1.0,0.9999999979724754,Reprocessed
VendVC_16,-4.05217694152958,1.2763917927698114,-3.1747124703271754,0.9992487289197832,16897,1.0,0.9999999979724754,Reprocessed
Chrp_79,-5.8999171305651466,1.8450781283800284,-3.1976516548625784,0.9993059656094072,16897,1.0,0.9999999979724754,Reprocessed
LRL_317,-6.89594820869946,2.1551010889783973,-3.1998258661585157,0.9993111765008849,16897,1.0,0.9999999979724754,Reprocessed
Mono_3,-1.3220095308699027,0.41235167517657945,-3.206024397266689,0.9993258349627338,16897,1.0,0.9999999979724754,Reprocessed
Tcell_1,-1.424857994763631,0.430994722495979,-3.305975503625626,0.9995257817841019,16897,1.0,0.9999999979724754,Reprocessed
Mgl_7,-3.438309481957357,1.0299714802147597,-3.338256978960654,0.9995775604337782,16897,1.0,0.9999999979724754,Reprocessed
Chrp_76,-6.301226174961639,1.8012370214160276,-3.4982770729462254,0.9997652605795325,16897,1.0,0.9999999979724754,Reprocessed
Chrp_78,-6.6079157405645335,1.8831592444097538,-3.5089521824457703,0.999774476922402,16897,1.0,0.9999999979724754,Reprocessed
Chrp_80,-7.140133533647975,1.9401430019983235,-3.680209925914598,0.9998831166263696,16897,1.0,0.9999999979724754,Reprocessed
Mgl_11,-4.809982223372378,1.2993067836527863,-3.7019603713988993,0.9998926898728977,16897,1.0,0.9999999979724754,Reprocessed
Fbl_31,-3.8854743122076805,1.0408384735702523,-3.7330233373098185,0.9999050921007473,16897,1.0,0.9999999979724754,Reprocessed
Astro_64,-4.1065101235977535,1.0895767512030172,-3.768903951982912,0.9999177381737069,16897,1.0,0.9999999979724754,Reprocessed
Chrp_81,-7.481868917487035,1.9417741762039007,-3.8531097020323046,0.9999414708716893,16897,1.0,0.9999999979724754,Reprocessed
Mgl_12,-2.524326713283448,0.6515977208672938,-3.8740570024147756,0.9999462788753137,16897,1.0,0.9999999979724754,Reprocessed
Mgl_10,-4.098704654440932,1.0511903457649425,-3.899107969316764,0.9999515394955002,16897,1.0,0.9999999979724754,Reprocessed
Nkcell_2,-1.3061409415960312,0.3320972596841621,-3.9330072847882698,0.9999578875795199,16897,1.0,0.9999999979724754,Reprocessed
Mgl_8,-5.368626581463983,1.3511822482987939,-3.9732808717871717,0.9999644081386188,16897,1.0,0.9999999979724754,Reprocessed
Mgl_6,-4.350933430834282,1.0918283587537605,-3.984997638090793,0.9999661179318851,16897,1.0,0.9999999979724754,Reprocessed
Chrp_77,-7.66980843786951,1.8149188007042079,-4.225978834366332,0.9999880423454807,16897,1.0,0.9999999979724754,Reprocessed
Fbl_28,-6.1891636530385865,1.3928578208027982,-4.443499947088177,0.9999955464999327,16897,1.0,0.9999999979724754,Reprocessed
Mgl_5,-5.02160225285401,1.048172981367486,-4.790814438188092,0.9999991624176621,16897,1.0,0.9999999979724754,Reprocessed
Fbl_25,-8.424876478693538,1.596582361791285,-5.2768192110310235,0.9999999334656016,16897,1.0,0.9999999979724754,Reprocessed
Fbl_26,-9.634520678261987,1.7088586878077556,-5.637985602321412,0.9999999912599019,16897,1.0,0.9999999979724754,Reprocessed
Fbl_30,-9.18652597287933,1.5911915301268875,-5.773362790679738,0.9999999960465812,16897,1.0,0.9999999979724754,Reprocessed
Fbl_27,-10.88545508497304,1.8496848761975795,-5.8850322155146815,0.9999999979724754,16897,1.0,0.9999999979724754,Reprocessed
