gene,spearman_rho_sag,pval_sag,pval_fdr_sag,spearman_rho_tau,pval_tau,pval_fdr_tau,combined_score,is_scz
AC073050.1,0.6294117647058822,0.00898808926444692,0.16547787297492816,-0.6823529411764706,0.0035879704117567236,0.05392439946760348,1.3117647058823527,False
AC004130.2,0.5548198705872078,0.025703096145056486,0.25547773754241265,-0.7564387625512593,0.0006958291272920981,0.02289586855619748,1.311258633138467,False
PHLDA1,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.7470588235294118,0.0008821069929846312,0.02552045794078661,1.3088235294117647,False
CRIPAK,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.3088235294117647,False
AC132153.1,0.6147058823529412,0.011279474063305015,0.18468357659084,-0.6941176470588235,0.0028537059034569076,0.04691457756961653,1.3088235294117647,False
TMEM202-AS1,0.7264705882352941,0.0014361826350785254,0.0807927533410581,-0.5823529411764706,0.017932734131035365,0.13756495834468252,1.3088235294117647,False
MRPS5,0.6529411764705881,0.006102046679076996,0.14153516001584246,-0.6558823529411765,0.005800736962231499,0.0703184735455246,1.3088235294117645,False
AC040934.1,0.5852941176470587,0.01722528661609483,0.2176027143163044,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.3088235294117645,False
LINC01357,0.7911764705882354,0.0002619464480824596,0.04286793311725221,-0.5147058823529412,0.04134580644224891,0.22542960897664335,1.3058823529411767,False
SBF2,0.6705882352941177,0.004467208697738124,0.12821165937361242,-0.6352941176470589,0.008182064616334002,0.08613497068325883,1.3058823529411767,False
AC024270.5,0.6470588235294118,0.006742077007179861,0.14622725653524032,-0.6588235294117648,0.005511422336343683,0.06811083827785826,1.3058823529411767,False
ANKMY2,0.5705882352941177,0.020990696368217793,0.23593339315182768,-0.7352941176470589,0.0011716155350991776,0.02945217857549934,1.3058823529411767,False
SPNS3,0.6029411764705882,0.013424125397891354,0.19611448839850024,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.3058823529411765,False
AC062022.2,0.8058823529411765,0.00016384666473672616,0.03847190925698651,-0.5,0.04858028888702389,0.24820988659827106,1.3058823529411765,False
AC010275.1,0.6911764705882353,0.0030247187950434035,0.10865849569378204,-0.6147058823529412,0.011279474063305015,0.10490493630116889,1.3058823529411765,False
PARP11,0.55,0.027293972709730583,0.25996666599453266,-0.7558823529411764,0.0007058905869098935,0.02289586855619748,1.3058823529411765,False
TF,0.7088235294117646,0.0021116812392545335,0.09386118956867578,-0.5970588235294118,0.014609731954981034,0.12179036391490879,1.3058823529411763,False
SUPV3L1,0.7088235294117646,0.0021116812392545335,0.09386118956867578,-0.5970588235294118,0.014609731954981034,0.12179036391490879,1.3058823529411763,False
TASOR,0.6617647058823529,0.005233753301327502,0.13502333457238458,-0.6441176470588235,0.007081524086582874,0.07890736759888063,1.3058823529411763,False
CAPRIN2,0.6970588235294117,0.0026905894025605944,0.10453617315488123,-0.6088235294117647,0.012315203198246461,0.11032610705910424,1.3058823529411763,False
LINC01141,0.6647058823529411,0.0049673859374819995,0.13302331118366054,-0.6411764705882352,0.007434419082533941,0.08135679889609838,1.3058823529411763,False
AC098851.1,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.7088235294117646,0.0021116812392545335,0.03975874909678365,1.3058823529411763,False
TAFA5,0.6764705882352942,0.004008252390209358,0.12310843810422165,-0.6264705882352941,0.009413977306783627,0.09331327827216575,1.3029411764705883,False
DNM3-IT1,0.7764705882352941,0.0004043508405454708,0.05238536822853493,-0.5264705882352941,0.036166514972245434,0.20893271254157048,1.3029411764705883,False
PLCD4,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.3029411764705883,False
ACSL3,0.6941176470588235,0.0028537059034569076,0.1067767117664136,-0.6088235294117647,0.012315203198246461,0.11032610705910424,1.302941176470588,False
CFLAR,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.302941176470588,False
ZNF565,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.302941176470588,False
AL157385.2,0.7000000000000001,0.002535094604431934,0.10229722349614939,-0.6,0.01400712232959999,0.11878376991521289,1.3,False
CCDC59,0.6,0.01400712232959999,0.19897973908199407,-0.7000000000000001,0.002535094604431934,0.043717227497290026,1.3,False
AJAP1,0.5058823529411764,0.04558161612394021,0.3201779985397864,-0.7941176470588236,0.00023919092762563114,0.013549831517226094,1.3,False
CACNA1A,0.6235294117647059,0.009855650390922004,0.17243663046276764,-0.6764705882352942,0.004008252390209358,0.0575961872283609,1.3,False
AC245187.2,0.7970588235294117,0.0002180980699057476,0.042065665233071065,-0.5029411764705883,0.04706314046727303,0.24384185170467668,1.3,False
C20orf204,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.2999999999999998,False
TRIM45,0.5294117647058824,0.03495200678951804,0.2873033678337781,-0.7705882352941176,0.00047682239536332553,0.01921701004596746,1.2999999999999998,False
AC080013.1,0.6058823529411764,0.012860298533367195,0.19256573631085822,-0.6941176470588235,0.0028537059034569076,0.04691457756961653,1.2999999999999998,False
RESF1,0.6294117647058822,0.00898808926444692,0.16547787297492816,-0.6705882352941177,0.004467208697738124,0.061127940638854905,1.2999999999999998,False
C1RL,0.5577632120757341,0.02476717878727563,0.25244759177228443,-0.7417220551086279,0.0010051386744157262,0.027547135905539057,1.299485267184362,False
ST6GALNAC3,0.5676470588235295,0.021814592143742907,0.23920752258331687,-0.7294117647058823,0.0013430786823836695,0.03160477744755123,1.2970588235294118,False
AKAIN1,0.6823529411764706,0.0035879704117567236,0.11719859400418661,-0.6147058823529412,0.011279474063305015,0.10490493630116889,1.2970588235294118,False
MT-CO3,0.5147058823529412,0.04134580644224891,0.30678455831192847,-0.7823529411764706,0.00034122076396497244,0.016331722916923194,1.2970588235294118,False
SAMD1,0.6352941176470589,0.008182064616334002,0.1597129155199221,-0.6617647058823529,0.005233753301327502,0.06629761853905983,1.2970588235294118,False
DYNC2H1,0.65,0.006415706521175287,0.14386722381013345,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.2970588235294118,False
AHR,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.7558823529411764,0.0007058905869098935,0.02289586855619748,1.2970588235294116,False
AC098617.1,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.7558823529411764,0.0007058905869098935,0.02289586855619748,1.2970588235294116,False
SPRY2,0.5558823529411765,0.025362176320607912,0.25247637459805167,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.2941176470588236,False
RIC3-DT,0.5088235294117647,0.04413521823498383,0.3154894057948778,-0.7852941176470588,0.00031285391788601164,0.015596008463477593,1.2941176470588234,False
RCBTB2,0.5852941176470587,0.01722528661609483,0.2176027143163044,-0.7088235294117646,0.0021116812392545335,0.03975874909678365,1.2941176470588234,False
LYPLAL1-DT,0.7147058823529412,0.0018627410999474342,0.08941985164680993,-0.5794117647058823,0.018662529417711966,0.1402741685739088,1.2941176470588234,False
BLMH,0.6294117647058822,0.00898808926444692,0.16547787297492816,-0.6647058823529411,0.0049673859374819995,0.06451230722734638,1.2941176470588234,False
HPCA,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.6264705882352941,0.009413977306783627,0.09331327827216575,1.2941176470588234,False
ICAM5,0.5352941176470588,0.032615863294021934,0.2800349280117098,-0.7588235294117647,0.0006540302361647908,0.022144766711021648,1.2941176470588234,False
TAF4B,0.6529411764705881,0.006102046679076996,0.14153516001584246,-0.6411764705882352,0.007434419082533941,0.08135679889609838,1.2941176470588234,False
AC025756.1,0.537373290623879,0.031819160173538856,0.2776828028826231,-0.7553080140435632,0.0007164012594590063,0.023213550010250182,1.2926813046674421,False
MME,0.6323529411764706,0.008577584103099363,0.16234781407285553,-0.6588235294117648,0.005511422336343683,0.06811083827785826,1.2911764705882354,False
BLOC1S1,0.5029411764705883,0.04706314046727303,0.3252958490957867,-0.788235294117647,0.0002864656823918494,0.014899434199908662,1.2911764705882354,False
AMOTL2,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.6941176470588235,0.0028537059034569076,0.04691457756961653,1.2911764705882351,False
EFCAB6-AS1,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.2911764705882351,False
ANKRD26,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.65,0.006415706521175287,0.07429883431223833,1.2911764705882351,False
PCSK5,0.5411764705882353,0.030400218888170166,0.27114183667310154,-0.75,0.0008197640272555874,0.02466370824063398,1.2911764705882351,False
AC022034.1,0.5794117647058823,0.018662529417711966,0.2247201563441549,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.2911764705882351,False
AC078962.2,0.6431201152429967,0.007199686464704833,0.15237847192412193,-0.6475351274757862,0.006688345800811405,0.07638584659568148,1.290655242718783,False
KLRC1,0.55,0.027293972709730583,0.25996666599453266,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.2882352941176471,False
AP000248.1,0.538235294117647,0.0314932282058383,0.27513482705682896,-0.75,0.0008197640272555874,0.02466370824063398,1.288235294117647,False
AL160006.1,0.5794117647058823,0.018662529417711966,0.2247201563441549,-0.7088235294117646,0.0021116812392545335,0.03975874909678365,1.288235294117647,False
ATG16L2,0.5294117647058824,0.03495200678951804,0.2873033678337781,-0.7588235294117647,0.0006540302361647908,0.022144766711021648,1.288235294117647,False
PTOV1-AS1,0.6058823529411764,0.012860298533367195,0.19256573631085822,-0.6823529411764706,0.0035879704117567236,0.05392439946760348,1.288235294117647,False
GPR83,0.6970588235294117,0.0026905894025605944,0.10453617315488123,-0.5911764705882353,0.015875579555641485,0.12790064752398086,1.288235294117647,False
CDKN2A,0.5117647058823529,0.042723448163331804,0.3117243618186085,-0.7764705882352941,0.0004043508405454708,0.017899153396441107,1.288235294117647,False
C6orf58,0.7205882352941175,0.0016381911638796128,0.08493169325310575,-0.5676470588235295,0.021814592143742907,0.1534646611449634,1.288235294117647,False
CASC15,0.6205882352941177,0.010313515549677663,0.1767259885543127,-0.6676470588235294,0.004711981947989977,0.06283224323486387,1.288235294117647,False
RAB11B-AS1,0.5294117647058824,0.03495200678951804,0.2873033678337781,-0.7588235294117647,0.0006540302361647908,0.022144766711021648,1.288235294117647,False
AL021368.3,0.6352941176470589,0.008182064616334002,0.1597129155199221,-0.6529411764705881,0.006102046679076996,0.07226776993498972,1.288235294117647,False
CCDC85C,0.6088235294117647,0.012315203198246461,0.18912299963638868,-0.6794117647058824,0.003793432669159745,0.055872090353992376,1.288235294117647,False
PTGDR2,0.5162264348011147,0.04064680074270592,0.30678455831192847,-0.769914854189091,0.0004857604927726533,0.01955291583517054,1.2861412889902057,False
AC010745.2,0.5926088509459598,0.015559755026189752,0.21033906638031977,-0.693352355606773,0.002897432053533065,0.04760927526908311,1.2859612065527328,False
TLK1,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.2852941176470587,False
EFHB,0.7088235294117646,0.0021116812392545335,0.09386118956867578,-0.5764705882352941,0.01941514038653161,0.14359935949435831,1.2852941176470587,False
CPT1C,0.538235294117647,0.0314932282058383,0.27513482705682896,-0.7470588235294118,0.0008821069929846312,0.02552045794078661,1.2852941176470587,True
SPOP,0.6029411764705882,0.013424125397891354,0.19611448839850024,-0.6823529411764706,0.0035879704117567236,0.05392439946760348,1.2852941176470587,False
PCOLCE,0.6058823529411764,0.012860298533367195,0.19256573631085822,-0.6794117647058824,0.003793432669159745,0.055872090353992376,1.2852941176470587,False
RGL2,0.5794117647058823,0.018662529417711966,0.2247201563441549,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.2852941176470587,False
SRSF1,0.5029411764705883,0.04706314046727303,0.3252958490957867,-0.7794117647058825,0.00037168023647875443,0.01730395790606477,1.282352941176471,False
GDAP1,0.6235294117647059,0.009855650390922004,0.17243663046276764,-0.6588235294117648,0.005511422336343683,0.06811083827785826,1.2823529411764707,False
AC090115.1,0.6470588235294118,0.006742077007179861,0.14622725653524032,-0.6352941176470589,0.008182064616334002,0.08613497068325883,1.2823529411764707,False
RNF152,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.6147058823529412,0.011279474063305015,0.10490493630116889,1.2823529411764705,False
RPGR,0.7411764705882353,0.0010184695495736751,0.07097090067706623,-0.5411764705882353,0.030400218888170166,0.18816777318689165,1.2823529411764705,False
AC026471.4,0.7029411764705883,0.0023869526693009323,0.0991595222350745,-0.5794117647058823,0.018662529417711966,0.1402741685739088,1.2823529411764705,False
ACTA2-AS1,0.6735294117647058,0.0042327392484605075,0.1259443984094268,-0.6088235294117647,0.012315203198246461,0.11032610705910424,1.2823529411764705,False
SSR1,0.5529411764705882,0.026314499870666506,0.25690531464573874,-0.7294117647058823,0.0013430786823836695,0.03160477744755123,1.2823529411764705,False
ACAA2,0.6882352941176471,0.003203908614395742,0.11127143711925533,-0.5941176470588235,0.015232400876327995,0.12505079442504585,1.2823529411764705,False
WDR63,0.5911764705882353,0.015875579555641485,0.21048134383856426,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.2823529411764705,False
KRBA1,0.5911764705882353,0.015875579555641485,0.21048134383856426,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.2823529411764705,False
TRIM59,0.538235294117647,0.0314932282058383,0.27513482705682896,-0.7441176470588236,0.0009482827857378677,0.026375285069754617,1.2823529411764705,False
OR2I1P,0.7194831280019711,0.0016786027632531694,0.08661109130205803,-0.5612565479849402,0.023690576597067532,0.1620873634870733,1.2807396759869114,False
AC008738.2,0.5557274118301407,0.02541167521879225,0.25289143492460847,-0.7245948574138851,0.0014982587957171934,0.03357312221057775,1.2803222692440257,False
CCNL2,0.5470588235294118,0.028301087242108818,0.2632147330384765,-0.7323529411764707,0.0012549581661522625,0.030256257037077204,1.2794117647058825,False
TMEM91,0.5029411764705883,0.04706314046727303,0.3252958490957867,-0.7764705882352941,0.0004043508405454708,0.017899153396441107,1.2794117647058825,False
AL161457.2,0.5470588235294118,0.028301087242108818,0.2632147330384765,-0.7323529411764707,0.0012549581661522625,0.030256257037077204,1.2794117647058825,False
LINC00937,0.6323529411764706,0.008577584103099363,0.16234781407285553,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.2794117647058822,False
AC019117.2,0.6911764705882353,0.0030247187950434035,0.10865849569378204,-0.5882352941176471,0.016539722195378175,0.13119623458918947,1.2794117647058822,False
ZBTB25,0.5117647058823529,0.042723448163331804,0.3117243618186085,-0.7676470588235293,0.0005168835242959222,0.02001024711799375,1.2794117647058822,False
AC015813.1,0.5529411764705882,0.026314499870666506,0.25690531464573874,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.2794117647058822,False
ADGRD1,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.2794117647058822,False
ZNF467,0.5735294117647058,0.0201910380465231,0.2316750020614334,-0.7058823529411764,0.0022459006010513297,0.041138449505859945,1.2794117647058822,False
AC005753.2,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.7029411764705883,0.0023869526693009323,0.042380508133346914,1.2794117647058822,False
PCP4,0.6323529411764706,0.008577584103099363,0.16234781407285553,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.2794117647058822,False
ITGB8,0.5176470588235293,0.04000179295956071,0.3027038994088383,-0.7617647058823529,0.0006053428380705889,0.02134376929488715,1.2794117647058822,False
PPM1H,0.6058823529411764,0.012860298533367195,0.19256573631085822,-0.6735294117647058,0.0042327392484605075,0.059425238244309286,1.2794117647058822,False
GPR135,0.6617647058823529,0.005233753301327502,0.13502333457238458,-0.6176470588235293,0.010787984601948842,0.10221142253127144,1.2794117647058822,False
CYTH1,0.5352941176470588,0.032615863294021934,0.2800349280117098,-0.7411764705882353,0.0010184695495736751,0.027547135905539057,1.276470588235294,False
TAF12,0.7058823529411764,0.0022459006010513297,0.09550382831478509,-0.5705882352941177,0.020990696368217793,0.15014603408815919,1.276470588235294,True
INSYN2A,0.7205882352941175,0.0016381911638796128,0.08493169325310575,-0.5558823529411765,0.025362176320607912,0.1682314430535636,1.276470588235294,False
DLGAP1,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.276470588235294,False
CDK12,0.711764705882353,0.0019840432477699634,0.09290311178828053,-0.5647058823529412,0.022663204844184635,0.15735072349820328,1.276470588235294,False
SUPT7L,0.5647058823529412,0.022663204844184635,0.242922866875989,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.276470588235294,False
AL121929.2,0.6,0.01400712232959999,0.19897973908199407,-0.6764705882352942,0.004008252390209358,0.0575961872283609,1.276470588235294,False
REPS2,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.276470588235294,False
OPHN1,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.7147058823529412,0.0018627410999474342,0.037166502377830486,1.276470588235294,False
ZNF583,0.5088235294117647,0.04413521823498383,0.3154894057948778,-0.7676470588235293,0.0005168835242959222,0.02001024711799375,1.276470588235294,False
RASGRP4,0.6029411764705882,0.013424125397891354,0.19611448839850024,-0.6705882352941177,0.004467208697738124,0.061127940638854905,1.2735294117647058,False
AC005899.5,0.6970588235294117,0.0026905894025605944,0.10453617315488123,-0.5764705882352941,0.01941514038653161,0.14359935949435831,1.2735294117647058,False
ZNF438,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.2735294117647058,False
REP15,0.5352941176470588,0.032615863294021934,0.2800349280117098,-0.7382352941176471,0.0010928508118481525,0.028511791349690566,1.2735294117647058,False
TULP4,0.5470588235294118,0.028301087242108818,0.2632147330384765,-0.7264705882352941,0.0014361826350785254,0.032611510809004526,1.2735294117647058,False
ZMYM3,0.6823529411764706,0.0035879704117567236,0.11719859400418661,-0.5911764705882353,0.015875579555641485,0.12790064752398086,1.2735294117647058,False
AC097500.1,0.6235294117647059,0.009855650390922004,0.17243663046276764,-0.65,0.006415706521175287,0.07429883431223833,1.2735294117647058,False
LINC01524,0.6882352941176471,0.003203908614395742,0.11127143711925533,-0.5852941176470587,0.01722528661609483,0.13433236154544426,1.2735294117647058,False
MKX-AS1,0.5571755526252283,0.024951917763328012,0.25247637459805167,-0.7157214415836265,0.001822284512485303,0.037166502377830486,1.2728969942088548,False
WNT2,0.5974983221708391,0.014518420423518788,0.2026537433806723,-0.6740252008725229,0.004194207018805516,0.059425238244309286,1.2715235230433621,False
NLGN1,0.5294117647058824,0.03495200678951804,0.2873033678337781,-0.7411764705882353,0.0010184695495736751,0.027547135905539057,1.2705882352941176,False
NEK9,0.6382352941176471,0.007801138631008013,0.15729949910426425,-0.6323529411764706,0.008577584103099363,0.08843126239030502,1.2705882352941176,False
ATRNL1,0.5529411764705882,0.026314499870666506,0.25690531464573874,-0.7176470588235294,0.0017475350604702388,0.03592980873376722,1.2705882352941176,False
RPS6KA2,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.6441176470588235,0.007081524086582874,0.07890736759888063,1.2705882352941176,False
AC087273.2,0.5105117881372403,0.04332064934337697,0.31539658425938516,-0.758699057447037,0.0006561596023967203,0.022170531383170936,1.2692108455842774,False
AC011294.1,0.5821543981758688,0.017981290090586757,0.22103480379563079,-0.686643649130512,0.003304389603103576,0.05212859606103464,1.268798047306381,False
JPH1,0.5205882352941177,0.03869090714064993,0.29821633303484296,-0.7470588235294118,0.0008821069929846312,0.02552045794078661,1.2676470588235293,False
PTGR2,0.6588235294117648,0.005511422336343683,0.1369529278869205,-0.6088235294117647,0.012315203198246461,0.11032610705910424,1.2676470588235293,False
LYG1,0.5205882352941177,0.03869090714064993,0.29821633303484296,-0.7470588235294118,0.0008821069929846312,0.02552045794078661,1.2676470588235293,False
MVB12A,0.6941176470588235,0.0028537059034569076,0.1067767117664136,-0.5735294117647058,0.0201910380465231,0.1464302161641647,1.2676470588235293,False
DSTYK,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.7088235294117646,0.0021116812392545335,0.03975874909678365,1.2676470588235293,False
AC022509.2,0.6205882352941177,0.010313515549677663,0.1767259885543127,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.2676470588235293,False
GABPB2,0.5441176470588236,0.029336337481376512,0.2670933811208326,-0.7235294117647059,0.001534481189823956,0.03357312221057775,1.2676470588235293,False
FAM229A,0.5,0.04858028888702389,0.32904412642270797,-0.7676470588235293,0.0005168835242959222,0.02001024711799375,1.2676470588235293,False
N4BP1,0.6264705882352941,0.009413977306783627,0.16853099816116565,-0.6411764705882352,0.007434419082533941,0.08135679889609838,1.2676470588235293,False
GPR101,0.7195061331429023,0.0016777533240637686,0.08661109130205803,-0.5477321464015787,0.02806806335217727,0.17967087184679703,1.2672382795444812,False
IL12RB1,0.49889638230520805,0.049158861467694596,0.3322683746636854,-0.7682121285053645,0.0005089791406387916,0.02001024711799375,1.2671085108105724,False
AC004067.1,0.5985349394554195,0.014304815251306184,0.20241001248387522,-0.6681664794415697,0.0046679907211387255,0.06283224323486387,1.2667014188969892,False
AC011939.3,0.5368754921931592,0.032008546661647326,0.27843568791338474,-0.7286167394050018,0.001367745294056217,0.032045589850544905,1.2654922315981612,False
FBXL14,0.7294117647058823,0.0013430786823836695,0.07941565427970446,-0.5352941176470588,0.032615863294021934,0.19662359410533817,1.2647058823529411,False
CCDC102B,0.7264705882352941,0.0014361826350785254,0.0807927533410581,-0.538235294117647,0.0314932282058383,0.1921436779427186,1.2647058823529411,False
C3orf70,0.5529411764705882,0.026314499870666506,0.25690531464573874,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.2647058823529411,False
NFYC,0.6235294117647059,0.009855650390922004,0.17243663046276764,-0.6411764705882352,0.007434419082533941,0.08135679889609838,1.2647058823529411,False
PEG3,0.5676470588235295,0.021814592143742907,0.23920752258331687,-0.6970588235294117,0.0026905894025605944,0.04519604375903108,1.2647058823529411,False
PRKN,0.6176470588235293,0.010787984601948842,0.18037309858459666,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.2647058823529411,False
ADAMTSL1,0.6558823529411765,0.005800736962231499,0.14037436877310475,-0.6088235294117647,0.012315203198246461,0.11032610705910424,1.2647058823529411,False
EPHB1,0.6411764705882352,0.007434419082533941,0.15256331952586907,-0.6235294117647059,0.009855650390922004,0.09619055410151979,1.2647058823529411,False
LINC01310,0.5852941176470587,0.01722528661609483,0.2176027143163044,-0.6794117647058824,0.003793432669159745,0.055872090353992376,1.2647058823529411,False
MAP3K15,0.6647058823529411,0.0049673859374819995,0.13302331118366054,-0.6,0.01400712232959999,0.11878376991521289,1.2647058823529411,False
NBPF19,0.7058823529411764,0.0022459006010513297,0.09550382831478509,-0.5588235294117647,0.024436511424505727,0.16485868825489464,1.2647058823529411,False
KCNQ5-IT1,0.5735294117647058,0.0201910380465231,0.2316750020614334,-0.6911764705882353,0.0030247187950434035,0.04851978372068881,1.2647058823529411,False
AC131025.3,0.55,0.027293972709730583,0.25996666599453266,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.261764705882353,False
EGFL8,0.5617647058823529,0.02353701647428084,0.24626087982438558,-0.7000000000000001,0.002535094604431934,0.043717227497290026,1.261764705882353,False
LRRC8D,0.6382352941176471,0.007801138631008013,0.15729949910426425,-0.6235294117647059,0.009855650390922004,0.09619055410151979,1.261764705882353,False
RERG,0.5264705882352941,0.036166514972245434,0.2901469632695392,-0.7352941176470589,0.0011716155350991776,0.02945217857549934,1.261764705882353,False
AL445526.1,0.611764705882353,0.011788405053115205,0.1868785170920215,-0.65,0.006415706521175287,0.07429883431223833,1.261764705882353,False
AL512306.3,0.7205882352941175,0.0016381911638796128,0.08493169325310575,-0.5411764705882353,0.030400218888170166,0.18816777318689165,1.261764705882353,False
CHST7,0.5029411764705883,0.04706314046727303,0.3252958490957867,-0.7588235294117647,0.0006540302361647908,0.022144766711021648,1.261764705882353,False
TPM2,0.6676470588235294,0.004711981947989977,0.13049773594933267,-0.5941176470588235,0.015232400876327995,0.12505079442504585,1.261764705882353,False
TSPYL2,0.5794117647058823,0.018662529417711966,0.2247201563441549,-0.6823529411764706,0.0035879704117567236,0.05392439946760348,1.261764705882353,False
AL512283.1,0.7088235294117646,0.0021116812392545335,0.09386118956867578,-0.5529411764705882,0.026314499870666506,0.17166674840128987,1.261764705882353,False
SLC38A5,0.6147058823529412,0.011279474063305015,0.18468357659084,-0.6470588235294118,0.006742077007179861,0.07638584659568148,1.261764705882353,False
GSX2,0.5692552394030109,0.0213610693830327,0.23843015198705084,-0.691562068028061,0.00300183881519848,0.04851978372068881,1.260817307431072,False
MKRN3,0.5470588235294118,0.028301087242108818,0.2632147330384765,-0.711764705882353,0.0019840432477699634,0.038335690731955946,1.2588235294117647,False
ATP1B2,0.5147058823529412,0.04134580644224891,0.30678455831192847,-0.7441176470588236,0.0009482827857378677,0.026375285069754617,1.2588235294117647,False
NOMO1,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.6617647058823529,0.005233753301327502,0.06629761853905983,1.2588235294117647,False
AC092802.4,0.5970588235294118,0.014609731954981034,0.2026537433806723,-0.6617647058823529,0.005233753301327502,0.06629761853905983,1.2588235294117647,False
AQP4-AS1,0.7147058823529412,0.0018627410999474342,0.08941985164680993,-0.5441176470588236,0.029336337481376512,0.1839367924553102,1.2588235294117647,False
PDLIM5,0.7235294117647059,0.001534481189823956,0.08286965665644273,-0.5352941176470588,0.032615863294021934,0.19662359410533817,1.2588235294117647,False
GRM7-AS1,0.5705882352941177,0.020990696368217793,0.23593339315182768,-0.6882352941176471,0.003203908614395742,0.050691528726692,1.2588235294117647,False
AC024257.5,0.5735294117647058,0.0201910380465231,0.2316750020614334,-0.6852941176470588,0.0033915617452165985,0.05235672950464671,1.2588235294117647,False
NYAP2,0.5264705882352941,0.036166514972245434,0.2901469632695392,-0.7323529411764707,0.0012549581661522625,0.030256257037077204,1.2588235294117647,False
GTDC1,0.5911764705882353,0.015875579555641485,0.21048134383856426,-0.6676470588235294,0.004711981947989977,0.06283224323486387,1.2588235294117647,False
ESRRG,0.7058823529411764,0.0022459006010513297,0.09550382831478509,-0.55,0.027293972709730583,0.17561687802092935,1.2558823529411764,False
TBC1D31,0.5235294117647059,0.037412648130149384,0.29388655451181345,-0.7323529411764707,0.0012549581661522625,0.030256257037077204,1.2558823529411764,False
AC092620.1,0.6558823529411765,0.005800736962231499,0.14037436877310475,-0.6,0.01400712232959999,0.11878376991521289,1.2558823529411764,False
AC009118.3,0.5764705882352941,0.01941514038653161,0.22777291598290506,-0.6794117647058824,0.003793432669159745,0.055872090353992376,1.2558823529411764,False
SPANXA2-OT1,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.6970588235294117,0.0026905894025605944,0.04519604375903108,1.2558823529411764,False
LINC01560,0.5588235294117647,0.024436511424505727,0.24970554389412142,-0.6970588235294117,0.0026905894025605944,0.04519604375903108,1.2558823529411764,False
AC110491.2,0.61663004184626,0.010955988231704551,0.18280478201437825,-0.6387051030102073,0.007741617252654116,0.08367437770955069,1.2553351448564674,False
DMRTA1,0.532822912189853,0.03358238054171927,0.2831059999432039,-0.7223505252506731,0.0015753882071787208,0.03435215617578203,1.2551734374405261,False
TMEM132D,0.6735294117647058,0.0042327392484605075,0.1259443984094268,-0.5794117647058823,0.018662529417711966,0.1402741685739088,1.2529411764705882,False
