gene,gwas_zstat,gwas_p,upper_sst_spec,deep_sst_spec,total_sst_spec,upper_fraction,upper_gwas_score,is_scz_gwas
ARMS2,2.202,0.013832,0.147157189,0.05299347239999999,0.2217012014,0.6637636064700189,0.324040130178,False
TBC1D15,5.9494,1.3453e-09,0.054356853600000005,0.0701515228,0.1408621754,0.38588679640680884,0.32339066480784,True
PCDHA13,5.4633,2.3367e-08,0.059171163500000006,0.0847742475,0.157724423,0.3751553651269341,0.32326981754955003,True
TP53BP1,5.4393,2.6744e-08,0.059380822,0.07475988449999998,0.1511488305,0.3928632580455196,0.3229901051046,True
C1orf116,3.5721,0.00017704,0.090287537,0.0742025992,0.2709705962,0.33320049579608224,0.3225161109177,False
CACNG3,3.207,0.00067065,0.10026054300000001,0.09804981019999999,0.21714926180000002,0.4617125665955177,0.32153556140100004,False
PPTC7,5.3849,3.6246e-08,0.05935611199999999,0.0658358407,0.1460499107,0.4064097794754762,0.31962672750879995,False
TTC7B,4.935,4.0085e-07,0.0647324435,0.06838421010000001,0.15086600960000002,0.42907241778071126,0.3194546086725,False
CACNB2,8.3879,2.4747e-17,0.03797292769999999,0.09386294190000001,0.14926360959999999,0.25440177818130427,0.3185131202548299,True
LHX6,1.7306,0.041758,0.18403500100000003,0.28448030300000005,0.515522556,0.35698729155121595,0.31849097273060006,False
TTBK1,5.1717,1.1599e-07,0.061569165999999995,0.090215243,0.1685067683,0.3653809673115664,0.3184172558022,True
PPM1M,5.0132,2.6771e-07,0.0634780164,0.0439758418,0.12014572519999997,0.5283418639683738,0.31822799181648004,False
CKAP5,6.4145,7.063e-11,0.0496051863,0.07231787480000001,0.13696105310000004,0.36218461509478556,0.31819246752135,False
HSPD1,7.2149,2.6978e-13,0.04407407420000001,0.0590395916,0.11368663250000001,0.38768035635148224,0.31799003794558006,True
GIT2,4.3239,7.6643e-06,0.07338737849999999,0.08875947299999999,0.18209473789999997,0.40301756847197723,0.31731968589614995,False
YJEFN3,7.0115,1.1793e-12,0.045099414000000004,0.0361937606,0.0957579416,0.4709730936822895,0.316214541261,False
SLC4A9,2.8325,0.0023095,0.1115901255,0.08010621320000001,0.21527882769999998,0.5183516033239715,0.31607903047875,False
NPTXR,5.0925,1.7665e-07,0.0620298856,0.06650964520000001,0.1425108092,0.4352644262439568,0.315887192418,True
SLC24A4,1.1987,0.11532,0.263096006,0.007832843209999999,0.3013745710800001,0.8729867455544581,0.3153731823922,False
ATG13,7.0616,8.2295e-13,0.0445114565,0.07124211889999998,0.13046797799999998,0.34116767334280296,0.3143221012204,False
UNC13C,2.336,0.0097452,0.13422202600000002,0.08202397709999999,0.2553584691000001,0.5256219872912763,0.313542652736,False
PITPNC1,3.756,8.632e-05,0.08347252100000001,0.0787736574,0.18605532540000003,0.44864354632442033,0.313522788876,False
KIF20B,3.9845,3.381e-05,0.0786717564,0.074576554,0.1712471314,0.4594048131307851,0.31346761337580004,False
MAPT,5.607,1.0292e-08,0.0559034746,0.0723738313,0.1442838459,0.38745484119369455,0.3134507820822,False
IK,4.5558,2.6098e-06,0.068673179,0.0667320495,0.15121404850000003,0.45414549561511136,0.3128612688882,False
ZEB2,5.7767,3.8086e-09,0.0541003291,0.0675240943,0.12981181711,0.416759662598024,0.31252137111197,True
CTRL,4.1998,1.3359e-05,0.0742858311,0.0736728979,0.157159862,0.4726768664380731,0.31198563345378,False
SYNPR,2.7143,0.0033205,0.1148989215,0.16587081300000003,0.3054761445,0.3761305868517664,0.31187014262745,False
ITGB5,1.7886,0.036844,0.17414875700000002,0.03416426724,0.23665297287999998,0.7358823972530695,0.31148246677020003,False
SPATA2L,4.9981,2.8954e-07,0.0621690453,0.07952672359999999,0.1568465169,0.39636867001411874,0.31072710531393,False
TBX6,6.0925,5.559e-10,0.0508934455,0.02778037694,0.08155732644,0.624020523005266,0.31006831670875,False
SF3B1,6.1094,5e-10,0.05073728290000001,0.061113697099999996,0.125685359,0.4036849105073568,0.30997435614926006,True
GPM6A,5.6821,6.6543e-09,0.0545467935,0.0802228466,0.14778328549999997,0.36909988376188874,0.30994033534635,True
GLT8D2,3.2765,0.00052553,0.09418048130000001,0.068341993,0.18683520329999995,0.5040831686776666,0.30858234697945003,False
ATXN7,6.2393,2.1975e-10,0.049343661,0.0675680914,0.1318081718,0.37435964952819406,0.30786990407729997,True
ETF1,6.3076,1.4167e-10,0.04880912689999999,0.0671497236,0.1336130022,0.36530222430702924,0.3078684488344399,True
ADGRB3,5.785,3.6249e-09,0.0532064736,0.067358717,0.1367144433,0.3891796090867014,0.307799449776,True
ABCC8,4.7542,9.9619e-07,0.06453209299999998,0.0662838566,0.14353664829999999,0.44958617721882527,0.30679847654059994,False
BTBD18,6.0238,8.5197e-10,0.05090502710000001,0.046583278500000005,0.1066142912,0.4774690759281623,0.30664170224498,True
UBE2Q2L,5.9407,1.4192e-09,0.051548339400000004,0.08745505449999999,0.1529750664,0.3369721655502416,0.30623321987358,False
TENM2,3.8853,5.1096e-05,0.07878423400000001,0.10666038049999998,0.2106665975,0.37397591708861205,0.30610038436020004,False
HSBP1L1,4.4145,5.0621e-06,0.069224648,0.07039491120000001,0.15944063619999993,0.43417192536265126,0.305592208596,False
POTEI,2.5743,0.0050217,0.11870191,0.138846412,0.281900621,0.42107714973781485,0.30557432691299996,False
KDM4A,6.065,6.5988e-10,0.05036560350000001,0.0690556679,0.135121483,0.3727431225721525,0.30546738522750005,True
ABCB9,5.6684,7.2082e-09,0.05387637520000001,0.076652462,0.14482003250000003,0.3720229464801425,0.30539284518368004,False
PPP2R5B,4.9585,3.5525e-07,0.061586709499999996,0.0803986694,0.16152225239999995,0.3812893182512357,0.30537769905574996,False
CHST2,2.8372,0.0022757,0.1075461358,0.0943611418,0.2349450689,0.4577501298645047,0.30512989649176003,False
NOBOX,1.2605,0.10375,0.241495019,0.0628340224,0.3199701014,0.7547424523208905,0.3044044714495,False
C2orf69,6.7435,7.7299e-12,0.04513964410000001,0.0550015296,0.10938395009999999,0.4126715487851084,0.3043991899883501,False
TAOK2,6.1094,5e-10,0.049824409800000004,0.0575693121,0.12192527560000002,0.40864709597588966,0.30439724923212,True
BAG5,6.3544,1.0459e-10,0.04788209890000001,0.0522258608,0.1110007027,0.43136752953186497,0.30426200925016006,False
TCTN1,5.506,1.8354e-08,0.0552192529,0.0684276264,0.1384333403,0.39888695006805375,0.3040372064674,False
RBM26,6.0378,7.8091e-10,0.0502970162,0.059721182299999995,0.12354599819999999,0.4071116582714211,0.30368332441236,True
MAN1A1,2.0606,0.019668,0.14709706250000001,0.08073369279999999,0.2513851603,0.5851461650499025,0.3031082069875,False
OVOL1,3.9791,3.4584e-05,0.076060238,0.11233939340000001,0.19729975689999998,0.3855059894399698,0.3026512930258,False
VPS45,5.427,2.8657e-08,0.0557625115,0.0644864306,0.13402226979999998,0.4160689979599197,0.3026231499105,True
ILDR2,2.4949,0.0063001,0.12126053700000002,0.1042032373,0.24231921330000003,0.5004165181482124,0.30253291376130004,False
OGFOD2,6.1308,4.3712e-10,0.0493179322,0.0641000042,0.12854242289999998,0.38367047304193924,0.30235837873175997,False
RNF152,1.976,0.024076,0.15296205,0.06373810857000001,0.26148782356999994,0.5849681561139777,0.3022530108,False
CTDSPL,4.1224,1.8751e-05,0.07307820300000001,0.04969719289999999,0.1411699929,0.5176610234142754,0.30125758404720004,False
ENKD1,3.5639,0.0001827,0.08447278700000001,0.07288662359999999,0.18201583059999998,0.4640958246408706,0.3010525655893,False
TMX2,6.1068,5.0822e-10,0.049185873000000005,0.0633051382,0.1258999976,0.39067413770943554,0.3003682892364,True
CXXC4,4.3089,8.2026e-06,0.0696850933,0.08257119900000001,0.16767961580000001,0.4155847624502966,0.30026609852037,False
NKAIN2,4.284,9.1792e-06,0.06995711950000001,0.068839181,0.14645899820000002,0.47765668453138443,0.299696299938,False
HEXIM1,3.0705,0.0010686,0.09756313300000001,0.08263785779999999,0.1989139948,0.49047897860628564,0.29956759987650006,False
SPIRE2,5.0801,1.8858e-07,0.058862747800000004,0.084649642,0.1603502488,0.36708859662212134,0.29902864509878,False
CRB1,2.9756,0.0014619,0.10046468500000001,0.1367795815,0.25874420949999993,0.38827800318368105,0.29894271668600003,False
EEF1A2,6.0548,7.0305e-10,0.04933169600000001,0.07319969999999999,0.137782909,0.35803929789289035,0.2986935529408001,True
FAM114A2,4.5394,2.8202e-06,0.0657084445,0.0606131312,0.1469300862,0.44720891547397734,0.2982769129633,False
SLC12A8,3.5346,0.00020417,0.08437396450000001,0.07865560840000001,0.1974623759,0.4272913465941945,0.29822821492170004,False
NPY,1.1321,0.12879,0.2633887342,0.0825954636,0.7128244067999998,0.3695001625749609,0.29818238598782,False
ZDHHC5,5.7576,4.2661e-09,0.051643374199999995,0.0648677169,0.1315075471,0.3927027409364553,0.29734189129391997,False
TMEM219,7.4057,6.5226e-14,0.0401201884,0.061158392,0.1156184451,0.3470050852638564,0.29711807923388,True
GRIP2,2.4644,0.006862,0.120559119,0.1231938672,0.2725550612,0.4423294084843067,0.2971058928636,False
FHIT,5.5101,1.793e-08,0.0539160293,0.0721694192,0.1420359192,0.37959432799587217,0.29708271304593004,True
SMIM4,7.2238,2.5285e-13,0.041018529500000005,0.0603825186,0.1138172336,0.360389443694931,0.2963096534021,False
DCHS1,2.6889,0.0035849,0.110182171,0.043028594399999995,0.1753310214,0.6284237103064066,0.2962688396019,False
FAM49B,4.9168,4.3993e-07,0.060181685,0.0692836553,0.1453950127,0.4139184961190901,0.29590130880800003,False
KLHL30,1.8579,0.031593,0.159251476,0.0591658335,0.2226410715,0.7152834601768434,0.2958733172604,False
PPIP5K1,5.0072,2.7616e-07,0.058869230999999994,0.0724375484,0.1478209228,0.39824694559409146,0.2947700134632,True
THOC7,5.9214,1.5962e-09,0.04960060200000001,0.07083393839999999,0.13621297340000002,0.3641400724316029,0.29370500468280003,True
MIXL1,2.2351,0.012705,0.131361929,0.0429948146,0.17435674359999997,0.7534089378347395,0.2936070475079,False
GATAD2A,6.1094,5e-10,0.0480557734,0.0560349568,0.12021003020000001,0.39976508882035033,0.29359194200996,True
LRRC56,3.6661,0.00012312,0.0800766235,0.059589542100000004,0.1560540641,0.5131338549996789,0.29356890941335,False
HARBI1,7.2106,2.7861e-13,0.040713376,0.0525159772,0.10956008390000002,0.37160774755485554,0.29356786898560006,False
KANSL1,5.7157,5.4637e-09,0.0513133427,0.0628852507,0.1284963509,0.3993369643619973,0.29329167287039,True
MEF2C,4.5201,3.0902e-06,0.064386703,0.050194285199999994,0.12546658870000002,0.5131780792570476,0.2910343362303,False
MSL2,5.1365,1.3996e-07,0.05652479299999999,0.0690092452,0.13990974820000002,0.4040089681184916,0.2903395992444999,False
B9D1,4.1709,1.5169e-05,0.069609517,0.0694329961,0.1573514661,0.44238238591156026,0.29033433445529994,True
DLGAP2,4.4685,3.9393e-06,0.0649097932,0.08689451440000001,0.16684161179999998,0.3890503843717962,0.29004941091419995,False
ASPDH,4.3082,8.2278e-06,0.0673076875,0.0662861431,0.14553526,0.4624837135687943,0.28997497928750005,False
DGKZ,7.3272,1.1752e-13,0.0395607663,0.051873994300000004,0.10665978120000001,0.37090612651659927,0.28986964683336003,True
DKK2,1.1831,0.11838,0.24485074499999998,0.197042624,0.487084963,0.5026859041017039,0.2896829164095,False
FAM135B,2.7088,0.0033766,0.10691793699999999,0.091523405,0.220529097,0.4848246261127165,0.28961930774559996,False
C17orf98,2.5923,0.0047662,0.111495566,0.082318343,0.19381390900000003,0.57527123092079,0.2890299557418,False
CLCN3,4.8257,6.9753e-07,0.05988838,0.0761978805,0.15280877850000002,0.39191714368687264,0.289003355366,False
HARS,4.7935,8.1953e-07,0.06027888399999999,0.06578413,0.142104925,0.4241857486642352,0.28894683045399994,False
DAAM1,4.3141,8.0138e-06,0.0669616295,0.0761638348,0.1606307533,0.41686680865487785,0.28887916582594997,False
ZNF592,6.2517,2.0299e-10,0.046046830299999994,0.060532864,0.11930290230000001,0.38596571761691323,0.28787096898650993,False
NETO2,2.3089,0.010475,0.12460209599999998,0.0989351161,0.2513951831,0.4956423367524737,0.28769377945439994,False
NDUFA6,6.7787,6.0612e-12,0.0424053829,0.055527736999999994,0.10928964840000001,0.38800914378273355,0.28745336906422997,False
PCDHA5,5.6148,9.8367e-09,0.0511685438,0.083102965,0.1483224614,0.34498176012604925,0.28730113972824,True
EYA2,1.2657,0.10282,0.2269825463,0.0076268476,0.24846315559999999,0.9135460980195328,0.28729180885191,False
RANGAP1,4.9067,4.6318e-07,0.058455304,0.0808233083,0.15717967430000002,0.371901165085949,0.2868226401368,False
LRRC72,3.1477,0.00082294,0.0910522964,0.05412817750000001,0.1522382087,0.5980909600652704,0.28660531337828,False
SMDT1,6.9623,1.6742e-12,0.0410625137,0.0610674561,0.11509466789999999,0.35677164241593856,0.28588953913350995,False
ATP2A2,5.9665,1.2119e-09,0.0478336225,0.073831801,0.1343518656,0.3560324397906983,0.28539930864625,True
ANK3,4.7232,1.1606e-06,0.060396868,0.076958627,0.15518697699999998,0.3891877344836739,0.28526648693760004,False
FSTL5,2.2892,0.011033,0.124481165,0.09065972,0.22465590055,0.5540970199102122,0.284962282918,False
MARCH4,2.112,0.017345,0.13456843799999998,0.103695164,0.274143579,0.4908684656808977,0.28420854105599996,False
PPP4C,6.0167,8.8998e-10,0.0472146781,0.0648447483,0.12497375110000003,0.3777967587947353,0.28407655372427,True
AKT3,6.0992,5.3294e-10,0.0465614995,0.0606866786,0.1211561592,0.38430980156062916,0.2839878977504,True
CCDC92,5.3437,4.5532e-08,0.053122369800000006,0.08120598650000001,0.1512273583,0.3512748645295883,0.28387000750026004,True
IL20RB,4.4079,5.2195e-06,0.06438851050000001,0.06358603339999999,0.1473605523,0.43694536628036246,0.28381811543295005,False
AKAP5,2.9189,0.0017565,0.0971743373,0.0444174374,0.1621559597,0.5992646676679624,0.28364217314497,False
NHLH1,4.1372,1.758e-05,0.0684596543,0.08592224289999999,0.18857709820000004,0.3630327062695251,0.28323128176996004,False
LPAR2,5.285,6.2844e-08,0.0534340007,0.0816077844,0.16203721910000002,0.3297637480869356,0.2823986936995,False
COL25A1,1.4776,0.069756,0.190904259,0.22711587200000002,0.45289888179999993,0.42151629573751803,0.2820801330984,False
IRF3,6.2805,1.6871e-10,0.04485611479999999,0.05087898639999999,0.10490670160000001,0.4275810230983374,0.28171882900139994,True
DOC2A,6.6745,1.2402e-11,0.0421971189,0.0569046589,0.1115528538,0.37827018729304795,0.28164467009805,True
SRR,4.88,5.3046e-07,0.0576504707,0.0628889141,0.13582820730000003,0.42443666044026473,0.281334297016,False
ANKRD45,4.7251,1.1499e-06,0.059535747300000004,0.0489448724,0.12440418169999999,0.47856709064306324,0.28131235956723005,False
CELSR3,4.2968,8.6635e-06,0.0654103541,0.08471534400000001,0.1671665781,0.39128846712930354,0.28105520949688,False
TCHP,3.8855,5.1055e-05,0.072130975,0.078324731,0.167703834,0.4301092782410687,0.2802649033625,False
TRIM8,5.1762,1.1325e-07,0.054024981799999997,0.05606585619999999,0.12772615199999998,0.4229750991010831,0.27964411079316,False
PKIB,2.7976,0.0025745,0.09990319,0.05763097699999999,0.185354369,0.5389848134629079,0.279489164344,False
WDR82,4.4409,4.4787e-06,0.062932138,0.0738091828,0.1516758548,0.4149120377991764,0.2794753316442,False
CHTF8,3.1422,0.00083852,0.0888464409,0.0738477859,0.17748644979999997,0.5005815429860495,0.27917328659598,False
GALNT10,5.3116,5.4348e-08,0.0525273347,0.012367082399999998,0.0748898858,0.701394242211543,0.27900419099252,True
ITSN1,4.0086,3.0536e-05,0.06958634500000001,0.0671824248,0.1527172088,0.45565490324755076,0.27894382256700007,False
ENPP7,1.2867,0.099099,0.21671408,0.046408411,0.263122491,0.8236243096375976,0.278846006736,False
AMN,3.7556,8.6453e-05,0.074216296,0.0766040327,0.15429836189999996,0.4809921186856101,0.2787267212576,False
EML6,4.0383,2.6922e-05,0.0688894785,0.0631231332,0.1491100441,0.46200427956281453,0.27819638102655,False
PROM1,1.9355,0.026466,0.14367659992999995,0.15836083170000004,0.37246644673,0.38574373931231115,0.2780860591645149,False
SNX19,5.6139,9.8888e-09,0.0494864104,0.0638730602,0.12642566419999998,0.3914269362406878,0.27781175934456,False
RERE,4.9297,4.1182e-07,0.056340038700000004,0.0592389048,0.13020065709999998,0.43271700738597896,0.27773948877939003,True
CNOT7,4.5908,2.2075e-06,0.060496465400000005,0.06789712369999999,0.14262083479999998,0.42417691275496594,0.27772717335832003,True
RIMS1,4.4731,3.8539e-06,0.062075892300000005,0.0782100365,0.1578191008,0.39333573683623474,0.27767167384713,True
NOSIP,5.7325,4.9482e-09,0.0484106315,0.05570309789999999,0.1187467564,0.40767961136494674,0.27751394507375,True
SUN3,3.142,0.00083893,0.08831752899999999,0.056606199899999994,0.15428693970000001,0.572423882227019,0.27749367611799997,False
ALMS1,5.4237,2.9192e-08,0.0511499724,0.0615956274,0.12762988360000002,0.4007679938054883,0.27742210530588,True
NCR3LG1,4.0102,3.0335e-05,0.06894379199999999,0.085781174,0.178980998,0.385201740801557,0.27647839467839996,False
SETD7,3.9609,3.733e-05,0.06969876500000001,0.102534105,0.19306675899999998,0.36100862396514366,0.27606983828850007,False
BEND4,1.7308,0.041745,0.159458226,0.0567880625,0.2495154575,0.639071533273645,0.2759902975608,False
CHD3,3.5166,0.00021853,0.07844630300000001,0.0669061351,0.1593315546,0.49234631016397556,0.27586426912980005,False
ELAVL2,3.0971,0.00097716,0.08899330300000001,0.14130578700000002,0.259052593,0.3435337279175585,0.27562115872130005,False
F2,6.9543,1.772e-12,0.039625915,0.11669895749999999,0.17303126530000001,0.22901014409908493,0.2755705006845,False
PDE4D,4.5863,2.2556e-06,0.060060748799999994,0.0633471717,0.1391254171,0.4317022011645059,0.27545661222143997,False
SH2D5,3.148,0.0008219,0.087251513,0.08061539490000001,0.1983919399,0.4397936380075691,0.274667762924,False
SZT2,4.8994,4.8069e-07,0.056016627400000005,0.0732973067,0.14398172910000004,0.389053720566827,0.27444786428356,False
RAB3IP,3.1891,0.00071356,0.086046225,0.11059726199999999,0.21742008899999998,0.39576023262505433,0.2744100161475,False
GAS8,4.7854,8.5313e-07,0.057336242100000004,0.0827395744,0.1565958382,0.3661415447501976,0.27437685294534003,False
DDX56,4.5224,3.0577e-06,0.060657780700000004,0.061460491299999996,0.13533630000000002,0.4482003771345899,0.27431874743768003,False
CPEB1,5.9009,1.8076e-09,0.04644072340000001,0.08512651099999999,0.1512598134,0.30702618465612896,0.2740420647110601,True
SLC24A3,1.9561,0.025229,0.139937498,0.09289572505,0.25545502105000006,0.5477970150080163,0.27373173983779997,False
TBC1D5,5.2704,6.8049e-08,0.0517809599,0.05874762350000001,0.12472596970000002,0.41515780574444383,0.27290637105696003,False
AGO1,4.9797,3.1842e-07,0.0547993316,0.0709727467,0.1414260673,0.3874768820641596,0.27288423156852004,False
MED19,6.0405,7.6838e-10,0.0451444726,0.0596537447,0.11803223419999999,0.38247579490450756,0.27269518674029997,False
LRP1B,3.8731,5.3738e-05,0.0704053915,0.0644037883,0.15120373540000004,0.4656326202110479,0.27268712181865,False
DNAJC11,5.2395,8.0494e-08,0.05203947570000001,0.07626356999999999,0.1422766192,0.36576266706792826,0.27266083293015003,False
OSBPL3,3.9941,3.2467e-05,0.0682363989,0.0780901726,0.1609054655,0.42407757056580525,0.27254300084648997,False
GRM7,3.1309,0.00087132,0.08696117049999999,0.05265943709999999,0.1588686246,0.5473778772803701,0.27226672871845,False
SLC8A3,3.1695,0.00076338,0.085845766,0.10102738600000001,0.209591904,0.4095853148984228,0.27208815533700004,False
B3GALT1,2.9681,0.0014982,0.091648702,0.0487167738,0.15160145419999999,0.6045370902517372,0.2720225124062,False
ANAPC7,5.3776,3.7751e-08,0.050576594300000006,0.069518188,0.1349831112,0.3746883135999313,0.27198069350768006,True
ZNF318,4.2305,1.1657e-05,0.064250478,0.058310081900000005,0.1390614829,0.46202928848531644,0.271811647179,False
SUPT7L,3.6091,0.00015364,0.0752798355,0.068811153,0.1617613565,0.4653758915529371,0.27169245430305,False
PHF2,4.5896,2.2201e-06,0.059163198,0.0742985657,0.1511277607,0.39147802975419854,0.2715354135408,False
PRRT4,1.8461,0.032436,0.146549442,0.10500836449999999,0.2810344715,0.5214642930378027,0.2705449248762,False
CENPL,4.4218,4.8948e-06,0.061139858699999994,0.0682932633,0.146342122,0.4177871542685434,0.27034822719966,False
ARL3,4.8625,5.7954e-07,0.0555960437,0.06409531900000001,0.1382625017,0.4021050032830412,0.27033576249124996,False
PTPRU,1.6205,0.052564,0.16680071900000001,0.1305500385,0.3632419845,0.4591999992225569,0.2703005651395,False
C12orf76,6.2511,2.038e-10,0.04320079290000001,0.057601449900000004,0.1119042213,0.3860515036710238,0.27005247649719005,False
