gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
ASB7,-0.006620269464359354,0.9394843201053351,71,0.9893347540835721,0.006620269464359354
LOC105374700,0.006615783074855907,0.9395252523035611,29,0.9893347540835721,0.006615783074855907
MROH2A,0.006613709375380926,0.9395441720423392,20,0.9893347540835721,0.006613709375380926
KIAA0020,-0.006612577039406323,0.9395545031103828,109,0.9893347540835721,0.006612577039406323
LOC105375765,-0.006603034545214628,0.9396415661474736,22,0.9893347540835721,0.006603034545214628
LOC731605,-0.006602457040615994,0.9396468351601421,16,0.9893347540835721,0.006602457040615994
OAZ3,0.006599712313301234,0.939671877425859,37,0.9893347540835721,0.006599712313301234
LINC00393,-0.0065953403472238156,0.9397117663685093,50,0.9893347540835721,0.0065953403472238156
PHKA1,-0.006589215162683952,0.9397676515766641,72,0.9893347540835721,0.006589215162683952
GRID2IP,0.00658690887335231,0.939788693869198,74,0.9893347540835721,0.00658690887335231
MIB1,-0.006551890157730656,0.9401082053047487,126,0.989574674445317,0.006551890157730656
GPN3,0.0065514898030484955,0.9401118582037762,128,0.989574674445317,0.0065514898030484955
CREBZF,0.006548552001819623,0.9401386632019035,122,0.989574674445317,0.006548552001819623
HCG11,0.00653142822783094,0.9402949047617883,42,0.9896962989012618,0.00653142822783094
HIF1A,-0.0065226670162777285,0.9403748451073248,108,0.9897376063638241,0.0065226670162777285
LOC105374344,0.006510670354213717,0.9404843077933888,14,0.9897441468965955,0.006510670354213717
RAB17,-0.006509947340152889,0.9404909049190743,23,0.9897441468965955,0.006509947340152889
ARMCX3,0.006508605933658427,0.9405031445634315,106,0.9897441468965955,0.006508605933658427
MTCH2,0.006496421357646107,0.9406143231887104,130,0.9898176293734123,0.006496421357646107
TMEM184B,0.006492032767633384,0.9406543673248501,126,0.9898176293734123,0.006492032767633384
RAC1P2,-0.006484659757613979,0.9407216434388915,98,0.9898342065316342,0.006484659757613979
HNRNPC,-0.006481385654920505,0.9407515186044458,132,0.9898342065316342,0.006481385654920505
PAG1,0.006459668686922046,0.9409496812461666,78,0.9899736932498906,0.006459668686922046
UTP6,-0.0064579353651482325,0.9409654975888212,107,0.9899736932498906,0.0064579353651482325
CD82,0.006443598672729367,0.9410963189815567,67,0.9900684996085493,0.006443598672729367
KDM5C,0.006420182311590378,0.941309995142405,120,0.9901507032140977,0.006420182311590378
LOC102723803,0.006416630559266932,0.9413424055304443,34,0.9901507032140977,0.006416630559266932
SNX2,-0.006414705774215704,0.9413599695853763,101,0.9901507032140977,0.006414705774215704
LOC101929294,0.0064139418969411735,0.9413669401286296,48,0.9901507032140977,0.0064139418969411735
TBC1D10A,0.006412728207545549,0.9413780153126755,79,0.9901507032140977,0.006412728207545549
LINC00282,-0.006404783162690895,0.9414505158800808,21,0.9901793107900468,0.006404783162690895
UBE2SP1,-0.006400824528111875,0.9414866396126735,15,0.9901793107900468,0.006400824528111875
ACSBG1,0.006394218387890559,0.9415469228964425,29,0.990198035022849,0.006394218387890559
ENTPD1-AS1,-0.0063815497431103435,0.9416625295289275,100,0.990198035022849,0.0063815497431103435
LOC105379373,-0.006353896514139452,0.9419148809181074,53,0.990198035022849,0.006353896514139452
RAB28,-0.006352143708110862,0.941930876461203,127,0.990198035022849,0.006352143708110862
FRMD8,-0.006350622160516966,0.9419447616331037,95,0.990198035022849,0.006350622160516966
STS,-0.006345366049308217,0.9419927274095998,92,0.990198035022849,0.006345366049308217
OIP5,-0.006344396465590068,0.94200157557767,38,0.990198035022849,0.006344396465590068
FER1L6-AS2,0.006342928283029434,0.9420149738421733,23,0.990198035022849,0.006342928283029434
TMEM170B,-0.0063427487996648305,0.942016611763295,82,0.990198035022849,0.0063427487996648305
GEN1,-0.00634014289926925,0.9420403925978565,55,0.990198035022849,0.00634014289926925
SLC12A8,-0.006337741143540201,0.9420623105014045,107,0.990198035022849,0.006337741143540201
ADAMDEC1,0.006334661912054903,0.942090410965689,24,0.990198035022849,0.006334661912054903
MLH1,0.006331261723070074,0.9421214405081263,100,0.990198035022849,0.006331261723070074
CPNE1,0.0063294267062847034,0.9421381865931697,116,0.990198035022849,0.0063294267062847034
LOC102724740,-0.0063280808074660565,0.9421504690778608,20,0.990198035022849,0.0063280808074660565
MORN3,-0.006325236436051691,0.9421764264589664,42,0.990198035022849,0.006325236436051691
LOC101928150,-0.006323028476524423,0.9421965760659007,11,0.990198035022849,0.006323028476524423
LOC101928933,-0.0063111316302785535,0.9423051460653274,29,0.9902383413665807,0.0063111316302785535
PNRC1,0.006309902925679348,0.9423163592199393,92,0.9902383413665807,0.006309902925679348
ZNF431,-0.006265882970733303,0.9427180926401632,103,0.9905942374538987,0.006265882970733303
LOC728376,0.0062600486975430665,0.9427713382696907,24,0.9905942374538987,0.0062600486975430665
ST7-AS1,-0.006259404011021116,0.9427772219211954,13,0.9905942374538987,0.006259404011021116
LOC105372960,-0.006248200458959872,0.9428794702407964,16,0.9906165190354334,0.006248200458959872
XPNPEP2,-0.0062392103691305606,0.9429615182478139,11,0.9906165190354334,0.0062392103691305606
LOC105376533,0.0062392103691305606,0.9429615182478139,11,0.9906165190354334,0.0062392103691305606
LOC723805,0.0062382340135539675,0.9429704289878242,12,0.9906165190354334,0.0062382340135539675
ZNF85,-0.0062341358757691135,0.9430078308487168,32,0.9906165190354334,0.0062341358757691135
TCEAL8,0.0062183344217863045,0.9431520447765266,62,0.9906165190354334,0.0062183344217863045
CNIH4,-0.006217946599147013,0.9431555843110823,87,0.9906165190354334,0.006217946599147013
RAB8A,0.006211787738459264,0.9432117944331431,86,0.9906165190354334,0.006211787738459264
HIST2H2AC,0.006191419793678761,0.9433976887038398,13,0.9906165190354334,0.006191419793678761
CREBRF,0.006189919627790953,0.9434113805467574,121,0.9906165190354334,0.006189919627790953
LOC100132891,0.006189113027879762,0.9434187422989623,52,0.9906165190354334,0.006189113027879762
FANK1,-0.006182255228754203,0.9434813329002644,87,0.9906165190354334,0.006182255228754203
GNL3LP1,-0.006181707762629854,0.9434863295960403,13,0.9906165190354334,0.006181707762629854
LOC105374974,-0.006171168773569304,0.9435825188472938,47,0.9906165190354334,0.006171168773569304
RPS13P8,0.006168492728087243,0.9436069432180643,16,0.9906165190354334,0.006168492728087243
LOC105377872,-0.006164064520816541,0.9436473597524674,16,0.9906165190354334,0.006164064520816541
REEP3,0.006163093837328359,0.9436562192626661,125,0.9906165190354334,0.006163093837328359
RABGAP1L,-0.006157214714547908,0.9437098786601548,131,0.9906165190354334,0.006157214714547908
LOC105375840,0.0061554810321686505,0.9437257022173237,36,0.9906165190354334,0.0061554810321686505
PRRG4,-0.006154044066822384,0.9437388176140222,45,0.9906165190354334,0.006154044066822384
SLC17A9,0.00613953225835779,0.9438712698953187,25,0.9906165190354334,0.00613953225835779
KCTD15,-0.006134437734888233,0.9439177690301377,11,0.9906165190354334,0.006134437734888233
PPIG,-0.006132674274929176,0.9439338646644309,127,0.9906165190354334,0.006132674274929176
THPO,0.006120727304460312,0.944042908885706,32,0.9906165190354334,0.006120727304460312
PAXIP1-AS2,0.006118368214415834,0.9440644412568168,15,0.9906165190354334,0.006118368214415834
FAM183A,0.006113706919605754,0.9441069869028142,10,0.9906165190354334,0.006113706919605754
LINC00665,-0.0061133973475675394,0.9441098125057656,105,0.9906165190354334,0.0061133973475675394
ARNTL2,0.006107729445558296,0.9441615461144266,79,0.9906165190354334,0.006107729445558296
ZNF669,-0.006096490839780875,0.9442641268459938,29,0.9906165190354334,0.006096490839780875
AK7,-0.0060928421488095135,0.9442974305854065,66,0.9906165190354334,0.0060928421488095135
GRIA2,-0.006092497227476568,0.9443005788894018,129,0.9906165190354334,0.006092497227476568
XPC,-0.0060924821148453726,0.9443007168314757,114,0.9906165190354334,0.0060924821148453726
MAGOHB,-0.006086575649992306,0.9443546288147711,57,0.9906165190354334,0.006086575649992306
SLC25A36,0.006084039292609974,0.9443777798056042,123,0.9906165190354334,0.006084039292609974
LOC101929959,-0.006082616525930636,0.9443907663469163,59,0.9906165190354334,0.006082616525930636
LOC105372013,-0.006074268523175955,0.944466964435387,72,0.9906165190354334,0.006074268523175955
LINC00630,0.006072990151304097,0.9444786330783237,101,0.9906165190354334,0.006072990151304097
SLC39A5,-0.006072082502297081,0.944486917867396,12,0.9906165190354334,0.006072082502297081
CPT1A,-0.006061549715944946,0.9445830588937449,88,0.9906165190354334,0.006061549715944946
LOC100335030,-0.006048026988508827,0.9447064926340548,10,0.9906165190354334,0.006048026988508827
SLC7A10,0.0060454762624942765,0.9447297754847005,15,0.9906165190354334,0.0060454762624942765
RMI1,0.006044231289951646,0.9447411395249157,46,0.9906165190354334,0.006044231289951646
MCTS1,-0.006042838772811896,0.9447538503571892,101,0.9906165190354334,0.006042838772811896
LOC100506664,0.0060400747172368995,0.9447790805702787,16,0.9906165190354334,0.0060400747172368995
RPS7P1,0.006022434463483612,0.9449401015453093,69,0.9906165190354334,0.006022434463483612
GRK1,0.006020660350551772,0.944956295845638,10,0.9906165190354334,0.006020660350551772
EPS8L1,-0.0060191878372216736,0.9449697371283076,11,0.9906165190354334,0.0060191878372216736
AKAP5,-0.00601868955013898,0.9449742855575525,40,0.9906165190354334,0.00601868955013898
ZPLD1,-0.006014757218501142,0.9450101804539693,28,0.9906165190354334,0.006014757218501142
LOC105377224,0.006011663770930941,0.9450384179718994,12,0.9906165190354334,0.006011663770930941
C11orf44,-0.0060083770545348485,0.9450684197554909,18,0.9906165190354334,0.0060083770545348485
NUCKS1,0.0060077060257843025,0.9450745450453106,129,0.9906165190354334,0.0060077060257843025
BRD7P2,0.0060068912037495115,0.9450819829144129,13,0.9906165190354334,0.0060068912037495115
UEVLD,0.005998629174900348,0.9451574007408617,102,0.9906165190354334,0.005998629174900348
TXNRD2,-0.0059963418238907894,0.9451782803280009,99,0.9906165190354334,0.0059963418238907894
RASSF2,0.005994879647801832,0.9451916275045189,90,0.9906165190354334,0.005994879647801832
HSD3BP3,-0.005989253031473657,0.9452429890671259,14,0.9906165190354334,0.005989253031473657
RPL9,0.005988838090196595,0.9452467767934039,124,0.9906165190354334,0.005988838090196595
UQCC3,-0.005985856334080638,0.9452739953217862,66,0.9906165190354334,0.005985856334080638
GALNS,-0.005985519430477873,0.9452770707014484,82,0.9906165190354334,0.005985519430477873
LRRC3C,0.005961969605470696,0.9454920441374902,27,0.9906165190354334,0.005961969605470696
SHMT2,-0.005956610206287336,0.9455409677018186,61,0.9906165190354334,0.005956610206287336
CADM3,-0.005951048432019185,0.9455917388727055,99,0.9906165190354334,0.005951048432019185
C17orf53,0.005950873203569485,0.9455933384653686,41,0.9906165190354334,0.005950873203569485
LOC101928707,-0.005949507091863433,0.9456058091775652,10,0.9906165190354334,0.005949507091863433
LOC101929638,-0.005937209970104644,0.9457180654999814,31,0.9906165190354334,0.005937209970104644
DCBLD1,0.005934574543475465,0.9457421235692639,45,0.9906165190354334,0.005934574543475465
LINC01512,-0.005932641209309619,0.945759772464806,18,0.9906165190354334,0.005932641209309619
LOC105369395,0.0059270268406217425,0.9458110246986969,15,0.9906165190354334,0.0059270268406217425
AMN1,-0.005924463863211582,0.9458344215824604,108,0.9906165190354334,0.005924463863211582
ASAH2,-0.005905019448045304,0.946011927077327,27,0.9906165190354334,0.005905019448045304
LOC100419706,0.0059008960967596846,0.9460495689467818,12,0.9906165190354334,0.0059008960967596846
SCRG1,-0.005894659459100904,0.9461065031289801,42,0.9906165190354334,0.005894659459100904
LOC102724490,-0.005885791413918149,0.9461874598639242,12,0.9906165190354334,0.005885791413918149
LOC101930434,-0.00588140787526716,0.9462274775644468,28,0.9906165190354334,0.00588140787526716
LOC102724164,-0.00588063480011371,0.9462345350477809,13,0.9906165190354334,0.00588063480011371
HUWE1,0.005878025364372603,0.9462583568883625,129,0.9906165190354334,0.005878025364372603
FAS,-0.005876466065708618,0.946272591928826,42,0.9906165190354334,0.005876466065708618
GCSH,-0.005875929208571627,0.9462774929714319,68,0.9906165190354334,0.005875929208571627
ACTR3,0.005870165219305709,0.9463301133484214,114,0.9906165190354334,0.005870165219305709
C6orf136,-0.0058686107812193095,0.9463443041011811,80,0.9906165190354334,0.0058686107812193095
PSMA2,0.005868407899041099,0.9463461562513477,112,0.9906165190354334,0.005868407899041099
MSANTD1,-0.005865375213882926,0.946373842247731,39,0.9906165190354334,0.005865375213882926
LOC100421737,0.005862028885858184,0.9464043916275973,11,0.9906165190354334,0.005862028885858184
LOC101927815,-0.005854668496826456,0.9464715865457202,68,0.9906165190354334,0.005854668496826456
C6orf222,-0.005851551622433951,0.9465000414214063,11,0.9906165190354334,0.005851551622433951
PPP1R3E,0.005851111903364989,0.946504055753329,52,0.9906165190354334,0.005851111903364989
IRAK3,-0.005849011926532136,0.9465232271124406,54,0.9906165190354334,0.005849011926532136
CACNA2D4,-0.005845767104420607,0.9465528501898879,49,0.9906165190354334,0.005845767104420607
LOC100129973,0.005844282723213519,0.9465664016318388,18,0.9906165190354334,0.005844282723213519
FPGT,0.005841905372155924,0.9465881053437701,26,0.9906165190354334,0.005841905372155924
CENPK,-0.005829321297076346,0.9467029906445292,51,0.9906165190354334,0.005829321297076346
PGK1P1,-0.005829236548009101,0.9467037643580354,20,0.9906165190354334,0.005829236548009101
ACTBP7,0.005826669301068283,0.946727201968527,30,0.9906165190354334,0.005826669301068283
DNAJC7,0.005825659947961257,0.946736416842501,121,0.9906165190354334,0.005825659947961257
PELI3,0.005822164505648497,0.9467683284848292,58,0.9906165190354334,0.005822164505648497
LOC105373469,0.0058201198321612534,0.9467869953715868,11,0.9906165190354334,0.0058201198321612534
LOC105376843,0.005818990708102491,0.9467973037442345,59,0.9906165190354334,0.005818990708102491
DLGAP4-AS1,0.005808662302375427,0.94689159764882,62,0.9906165190354334,0.005808662302375427
ECT2L,0.005806883331438058,0.9469078389630637,107,0.9906165190354334,0.005806883331438058
LOC105376189,0.005800660259907423,0.9469646533625402,42,0.9906165190354334,0.005800660259907423
LOC105378841,0.005798147542476029,0.9469875936423595,45,0.9906165190354334,0.005798147542476029
RAD51D,-0.0057955732419231075,0.9470110962007885,38,0.9906165190354334,0.0057955732419231075
SUGP1,-0.005793016025564316,0.9470344428310045,118,0.9906165190354334,0.005793016025564316
LOC101928576,0.005768472723646785,0.9472585182137075,14,0.99080829268345,0.005768472723646785
LOC171391,0.0057493016479652215,0.9474335491272392,53,0.9909065414101782,0.0057493016479652215
ZNF7,0.005749079847994419,0.9474355741640094,82,0.9909065414101782,0.005749079847994419
LOC105375843,0.005744796960817846,0.9474746770483818,15,0.9909065414101782,0.005744796960817846
CPEB1-AS1,0.005734744308747848,0.9475664585450492,21,0.9909097197565374,0.005734744308747848
FAM127A,-0.005730191041784377,0.9476080304536173,116,0.9909097197565374,0.005730191041784377
KIAA1147,0.0057275867989403685,0.9476318075865925,94,0.9909097197565374,0.0057275867989403685
LOC105372703,-0.00572582446134316,0.9476478980228659,11,0.9909097197565374,0.00572582446134316
RPL35P1,0.005721800457238153,0.9476846379307825,33,0.9909097197565374,0.005721800457238153
ZNF2,0.0057093646608797725,0.9477981797654382,51,0.9909097197565374,0.0057093646608797725
ANAPC11,-0.005700667213437698,0.9478775901914207,118,0.9909097197565374,0.005700667213437698
KBTBD6,0.005696899464407349,0.9479119910820154,55,0.9909097197565374,0.005696899464407349
IGSF5,-0.005696479607992331,0.9479158245265692,20,0.9909097197565374,0.005696479607992331
KDM1B,0.005696097920151588,0.9479193094789394,101,0.9909097197565374,0.005696097920151588
LOC105369684,0.005694465431258706,0.9479342147226271,12,0.9909097197565374,0.005694465431258706
DENND4A,0.005690914985853518,0.9479666316999859,130,0.9909097197565374,0.005690914985853518
LOC101930421,0.005675980844935231,0.948102987272573,18,0.991009659337126,0.005675980844935231
PGAM2,-0.005644864584184107,0.9483870978615055,19,0.9911697163354193,0.005644864584184107
PTMAP4,-0.005643201107796878,0.9484022866065226,26,0.9911697163354193,0.005643201107796878
EEF1A2,-0.0056429808107108514,0.9484042980799681,122,0.9911697163354193,0.0056429808107108514
GNE,0.005640820392915887,0.9484240242910515,101,0.9911697163354193,0.005640820392915887
LOC101928067,-0.005636893177916642,0.9484598827463596,23,0.9911697163354193,0.005636893177916642
SPATS1,0.005628089669195813,0.9485402658413012,20,0.991211128535116,0.005628089669195813
CMC1,0.0056042153478036575,0.9487582601462967,106,0.9913360401452967,0.0056042153478036575
SSBP1,0.005601116309710073,0.9487865574658593,121,0.9913360401452967,0.005601116309710073
LINC00574,-0.005599214126013149,0.9488039263385001,10,0.9913360401452967,0.005599214126013149
MIPEPP3,0.005596740326594154,0.9488265146802822,53,0.9913360401452967,0.005596740326594154
COL8A2,0.005588318117502864,0.9489034184461681,59,0.9913360401452967,0.005588318117502864
AOX2P,-0.005584122501173509,0.9489417290807899,29,0.9913360401452967,0.005584122501173509
VSTM1,-0.005583750750650088,0.9489451235813763,23,0.9913360401452967,0.005583750750650088
PFKFB1,0.005570860532825538,0.9490628263408035,19,0.9913483775999854,0.005570860532825538
ANKRD39,0.005570845382158924,0.9490629646847503,90,0.9913483775999854,0.005570845382158924
BBS1,-0.005568024526523584,0.9490887225416375,84,0.9913483775999854,0.005568024526523584
LINC01163,0.0055609008328732735,0.949153770798456,10,0.9913483775999854,0.0055609008328732735
E2F1,-0.00556013777549975,0.9491607384890942,13,0.9913483775999854,0.00556013777549975
RSG1,-0.005553488391404379,0.949221456040612,12,0.9913692202672618,0.005553488391404379
IER3,0.005539087685921045,0.9493529542674705,79,0.9914568143500074,0.005539087685921045
FUT11,-0.0055353749342771305,0.9493868570123484,50,0.9914568143500074,0.0055353749342771305
LOC105369219,0.005529791247541739,0.9494378442471976,21,0.991467488618982,0.005529791247541739
LOC105376019,-0.005510736924521587,0.9496118396530532,33,0.9914721329568819,0.005510736924521587
NSUN3,-0.005508179711496826,0.9496351911395154,99,0.9914721329568819,0.005508179711496826
LOC101059915,0.005506368346067563,0.9496517318582797,27,0.9914721329568819,0.005506368346067563
TUG1,0.005498296479795562,0.9497254414145477,93,0.9914721329568819,0.005498296479795562
LOC102725201,-0.005495324666010041,0.9497525791213588,11,0.9914721329568819,0.005495324666010041
CCBL1,-0.005491010287135134,0.9497919768300085,112,0.9914721329568819,0.005491010287135134
LOC105373118,0.0054897475741849345,0.9498035075966401,10,0.9914721329568819,0.0054897475741849345
NADK,0.005481797623347038,0.9498761047210063,70,0.9914721329568819,0.005481797623347038
AUP1,0.005478012699640489,0.9499106679191812,116,0.9914721329568819,0.005478012699640489
NDE1,-0.005475248962931958,0.9499359058921838,72,0.9914721329568819,0.005475248962931958
LOC105377150,0.005474611577217018,0.9499417263970426,21,0.9914721329568819,0.005474611577217018
COL5A2,-0.0054719090618252034,0.9499664053666108,45,0.9914721329568819,0.0054719090618252034
DDX49,-0.005466711840610831,0.9500138657529293,96,0.9914721329568819,0.005466711840610831
ATP6V1B2,0.0054664091402792415,0.9500166299806135,132,0.9914721329568819,0.0054664091402792415
COLCA2,0.005462340647121806,0.9500537830911613,15,0.9914721329568819,0.005462340647121806
PDE1B,0.005443102693323934,0.9502294637930316,77,0.9915313440591009,0.005443102693323934
LINC00526,-0.005443033998638459,0.9502300911161462,24,0.9915313440591009,0.005443033998638459
LRRC57,0.005436813673243177,0.9502868955480012,74,0.9915313440591009,0.005436813673243177
HHIP,-0.005426739593173598,0.9503788932576053,115,0.9915313440591009,0.005426739593173598
LOC105375974,-0.0054180597768221875,0.950458158907831,59,0.9915313440591009,0.0054180597768221875
GPATCH11,0.005412341381709351,0.9505103805894202,87,0.9915313440591009,0.005412341381709351
LOC724104,-0.005411506558616179,0.9505180044008978,11,0.9915313440591009,0.005411506558616179
LOC101927029,-0.005398282745776058,0.950638768135292,18,0.9915313440591009,0.005398282745776058
TMPRSS9,-0.005397979823986951,0.9506415345189895,85,0.9915313440591009,0.005397979823986951
LOC100422495,0.005396701005130953,0.9506532131295271,10,0.9915313440591009,0.005396701005130953
SP140,-0.005394905605337133,0.9506696093512944,68,0.9915313440591009,0.005394905605337133
OLFM3,-0.005394602570262013,0.9506723767761146,41,0.9915313440591009,0.005394602570262013
LOC105371076,-0.005393956367555251,0.9506782781325964,23,0.9915313440591009,0.005393956367555251
INTS4P1,0.005391242121790909,0.950703065634316,97,0.9915313440591009,0.005391242121790909
PPP1R12C,-0.005387165108754556,0.9507402985221667,126,0.9915313440591009,0.005387165108754556
ARL4A,-0.005383768076917644,0.9507713216352464,51,0.9915313440591009,0.005383768076917644
CDH10,-0.00537692162878111,0.9508338464822793,104,0.9915313440591009,0.00537692162878111
CORT,0.005371197401058583,0.9508861229369019,54,0.9915313440591009,0.005371197401058583
SHC1,-0.005366555286803564,0.9509285171541364,67,0.9915313440591009,0.005366555286803564
GPX3,-0.005364334904740011,0.9509487948939224,48,0.9915313440591009,0.005364334904740011
G2E3,-0.005340860947114298,0.9511631737935504,94,0.9915313440591009,0.005340860947114298
ABCD3,0.005323716787415903,0.9513197472183427,98,0.9915313440591009,0.005323716787415903
ZNF765,0.00531768723460845,0.9513748140939255,45,0.9915313440591009,0.00531768723460845
EEF1D,0.005312880105005726,0.951418716951706,124,0.9915313440591009,0.005312880105005726
ZNF83,0.005303561142148728,0.9515038261811468,112,0.9915313440591009,0.005303561142148728
C5AR2,-0.005293807569614787,0.9515929052464218,24,0.9915313440591009,0.005293807569614787
EIF1AD,-0.00529249853803941,0.95160486063537,54,0.9915313440591009,0.00529249853803941
LINC01362,-0.005290162912789487,0.9516261919338922,20,0.9915313440591009,0.005290162912789487
VDAC2,0.005275169350849648,0.9517631291630234,125,0.9915313440591009,0.005275169350849648
RBM27,-0.00527106995701775,0.9518005694532233,112,0.9915313440591009,0.00527106995701775
MKLN1-AS,-0.005270999273327715,0.9518012150173624,15,0.9915313440591009,0.005270999273327715
LOC105374804,0.005270999273327715,0.9518012150173624,15,0.9915313440591009,0.005270999273327715
ADGRB1,0.005268953391512077,0.9518199003589141,101,0.9915313440591009,0.005268953391512077
LOC102724247,-0.0052658452143388,0.951848287851366,14,0.9915313440591009,0.0052658452143388
LOC105379100,-0.005265417476921734,0.9518521944521549,22,0.9915313440591009,0.005265417476921734
ZNF571,0.005265138444864129,0.9518547429014522,16,0.9915313440591009,0.005265138444864129
CEBPD,-0.0052625149003878045,0.9518787042225125,63,0.9915313440591009,0.0052625149003878045
LOC105370418,-0.005262002349755628,0.9518833854480627,20,0.9915313440591009,0.005262002349755628
LIAS,0.005255019191763089,0.9519471641644253,55,0.9915313440591009,0.005255019191763089
NMB,-0.005254983958304,0.9519474859601209,76,0.9915313440591009,0.005254983958304
C8orf59,0.005251532049078272,0.9519790131187323,109,0.9915313440591009,0.005251532049078272
SNRNP48,-0.00524573988145118,0.9520319146151781,58,0.9915313440591009,0.00524573988145118
SH2D1B,0.0052436647913571294,0.9520508670476446,15,0.9915313440591009,0.0052436647913571294
LOC100507205,-0.0052436647913571294,0.9520508670476446,15,0.9915313440591009,0.0052436647913571294
FAM169B,0.005239408121828203,0.9520897445961886,35,0.9915313440591009,0.005239408121828203
C10orf88,-0.00523883229591964,0.9520950038103262,57,0.9915313440591009,0.00523883229591964
NUDT11,0.005237927677790155,0.9521032659999626,29,0.9915313440591009,0.005237927677790155
LOC101929805,0.005229928719836883,0.9521763234654338,13,0.9915313440591009,0.005229928719836883
LOC100419913,-0.005227027849797221,0.9522028182913286,10,0.9915313440591009,0.005227027849797221
PSG8,-0.005225795911569236,0.9522140701000117,20,0.9915313440591009,0.005225795911569236
LOC105378726,-0.005222361655732577,0.9522454366490848,21,0.9915313440591009,0.005222361655732577
VBP1,0.00522107694751258,0.9522571704656392,105,0.9915313440591009,0.00522107694751258
FRY-AS1,-0.005214498789262429,0.9523172518964849,27,0.9915313440591009,0.005214498789262429
RAD51L3-RFFL,-0.005211266784068108,0.9523467714268796,40,0.9915313440591009,0.005211266784068108
SNRPGP4,-0.005210607867022989,0.9523527896558776,10,0.9915313440591009,0.005210607867022989
SHMT1,-0.005199110488663729,0.9524578015705811,77,0.9915982274730579,0.005199110488663729
DCK,-0.0051912494807748325,0.9525296009726683,91,0.991607963757551,0.0051912494807748325
SRRM4,-0.005186958043602335,0.9525687974588251,121,0.991607963757551,0.005186958043602335
DCBLD2,-0.005184694866151902,0.9525894685757749,100,0.991607963757551,0.005184694866151902
DANCR,0.005173153871146687,0.9526948807106559,77,0.9916752490376145,0.005173153871146687
GCM2,-0.0051545672130623825,0.9528646476283376,33,0.9918095136081827,0.0051545672130623825
ANKRD36C,-0.005139740594039385,0.9530000725974815,131,0.9919080226662964,0.005139740594039385
ANKRD17,-0.005132297563929247,0.9530680570533092,130,0.9919288545413697,0.005132297563929247
TNF,-0.005118857360083989,0.9531908204029681,50,0.9919288545413697,0.005118857360083989
MEGF10,-0.005118479510955652,0.9531942717076245,56,0.9919288545413697,0.005118479510955652
LOC105374567,-0.0051162872630826466,0.9532142958950407,69,0.9919288545413697,0.0051162872630826466
LOC105374341,0.0051120879703775955,0.9532526526903156,10,0.9919288545413697,0.0051120879703775955
ZNF713,-0.0051107584646248715,0.9532647965624536,107,0.9919288545413697,0.0051107584646248715
DPYSL4,-0.005105852946261183,0.9533096042746589,57,0.9919317178608146,0.005105852946261183
LOC102723768,0.005100347906158328,0.9533598882786244,12,0.9919317178608146,0.005100347906158328
CHRNB4,-0.005097061909128731,0.9533899032405905,20,0.9919317178608146,0.005097061909128731
SLC25A10,-0.0050899768334382875,0.9534546199783109,25,0.9919566160111434,0.0050899768334382875
GNL3L,0.005078482415243353,0.9535596133265153,104,0.9920234132823244,0.005078482415243353
WSB1,-0.005064907374045227,0.9536836127144704,132,0.9920725169676075,0.005064907374045227
RPL11P2,0.0050628280220549,0.9537026063735136,10,0.9920725169676075,0.0050628280220549
FIBCD1,0.005059918253308339,0.9537291854454846,23,0.9920725169676075,0.005059918253308339
PRRT1,0.00503428035320498,0.9539633751835997,74,0.9922736826550479,0.00503428035320498
SLC25A24P1,0.0050249889355924535,0.9540482487320242,15,0.992303536704559,0.0050249889355924535
LOC100506282,-0.0050191617278816155,0.9541014783100441,62,0.992303536704559,0.0050191617278816155
LOC100506178,-0.0050177386759209935,0.9541144774407349,24,0.992303536704559,0.0050177386759209935
NR4A3,0.004993609671147032,0.9543348901208611,68,0.9923619311410941,0.004993609671147032
MICU2,0.004990211605477123,0.9543659309147114,129,0.9923619311410941,0.004990211605477123
LOC285692,0.004988981394690911,0.9543771687130517,65,0.9923619311410941,0.004988981394690911
TMPRSS11CP,-0.004984989789486567,0.9544136315134015,42,0.9923619311410941,0.004984989789486567
LOC105374872,-0.004981938758222639,0.9544415023553396,11,0.9923619311410941,0.004981938758222639
SENP1,0.004971742124021888,0.9545346479097861,81,0.9923619311410941,0.004971742124021888
SEPHS1,-0.00496780122761431,0.9545706478928687,82,0.9923619311410941,0.00496780122761431
MOB2,0.004967180613298409,0.9545763171963669,58,0.9923619311410941,0.004967180613298409
EIF2B1,-0.004965941978976726,0.9545876321111675,100,0.9923619311410941,0.004965941978976726
KIAA1024L,0.004962228924201746,0.9546215508915806,21,0.9923619311410941,0.004962228924201746
CHCHD3,0.004961182407913798,0.9546311108396087,124,0.9923619311410941,0.004961182407913798
LOC105376962,-0.004957991850467463,0.9546602566879724,13,0.9923619311410941,0.004957991850467463
RAI2,0.004946499725175281,0.9547652381311327,75,0.9924182672125613,0.004946499725175281
ADORA1,-0.004943125461409156,0.9547960624360315,24,0.9924182672125613,0.004943125461409156
LOC101927145,-0.004938449848127644,0.9548387748355682,23,0.9924202496912758,0.004938449848127644
LOC105369212,-0.004924252951297788,0.9549684663143798,26,0.992425378498568,0.004924252951297788
SNX18,-0.004921078194445146,0.9549974685116323,51,0.992425378498568,0.004921078194445146
