query_set,source,term_name,p_value,term_size,intersection_size,intersection
up,GO:BP,adenine nucleotide transport,0.38093873989706367,25,2,"ADCY10,ANKH"
up,GO:BP,regulation of cytosolic calcium ion concentration,0.38093873989706367,42,3,"TMEM178A,ATP2B4,RYR1"
up,GO:BP,cellular response to BMP stimulus,0.38093873989706367,98,5,"SMAD1,SMAD9,RBPJ,ACVR1B,SPART"
up,GO:BP,response to BMP,0.38093873989706367,98,5,"SMAD1,SMAD9,RBPJ,ACVR1B,SPART"
up,GO:BP,polysaccharide catabolic process,0.38093873989706367,22,3,"MGAM,RB1CC1,ADCY10"
up,GO:BP,mammary gland lobule development,0.38093873989706367,14,2,"AR,PRLR"
up,GO:BP,regulation of cell adhesion involved in heart morphogenesis,0.38093873989706367,1,1,RBPJ
up,GO:BP,calcium ion homeostasis,0.38093873989706367,141,5,"TMEM178A,ATP2B4,ANKH,RYR1,ATP2C1"
up,GO:BP,spermatid cytoplasm removal during spermiation of flagellated sperm,0.38093873989706367,1,1,TMEM232
up,GO:BP,negative regulation of arginine catabolic process,0.38093873989706367,1,1,ATP2B4
up,GO:BP,female pregnancy,0.38093873989706367,102,4,"SLC38A1,AR,PRLR,ACVR1B"
up,GO:BP,prostate field specification,0.38093873989706367,1,1,AR
up,GO:BP,prostate induction,0.38093873989706367,1,1,AR
up,GO:BP,response to cycloheximide,0.38093873989706367,3,1,GHR
up,GO:BP,bronchus morphogenesis,0.38093873989706367,1,1,TULP3
up,GO:BP,tertiary branching involved in mammary gland duct morphogenesis,0.38093873989706367,1,1,AR
up,GO:BP,hair follicle development,0.38093873989706367,54,3,"INTU,RBPJ,ACVR1B"
up,GO:BP,lateral sprouting involved in mammary gland duct morphogenesis,0.38093873989706367,2,1,AR
up,GO:BP,negative regulation of amine metabolic process,0.38093873989706367,2,1,ATP2B4
up,GO:BP,negative regulation of fatty acid metabolic process,0.38093873989706367,24,2,"ERLIN1,DCAF5"
up,GO:BP,negative regulation of amino acid metabolic process,0.38093873989706367,2,1,ATP2B4
up,GO:BP,negative regulation of amino acid biosynthetic process,0.38093873989706367,1,1,ATP2B4
up,GO:BP,club cell differentiation,0.38093873989706367,2,1,RBPJ
up,GO:BP,regulation of amino acid biosynthetic process,0.38093873989706367,2,1,ATP2B4
up,GO:BP,male anatomical structure morphogenesis,0.38093873989706367,2,1,AR
up,GO:BP,blood vessel endothelial cell fate specification,0.38093873989706367,3,1,RBPJ
up,GO:BP,positive regulation of glycogen catabolic process,0.38093873989706367,3,1,ADCY10
up,GO:BP,positive regulation of epithelial cell proliferation involved in prostate gland development,0.38093873989706367,3,1,AR
up,GO:BP,mammary gland alveolus development,0.38093873989706367,14,2,"AR,PRLR"
up,GO:BP,protein localization to cell periphery,0.38093873989706367,277,8,"BLZF1,STAC,ATP2B4,AR,GOLPH3L,WDR19,ROCK1,ATP2C1"
up,GO:BP,disaccharide catabolic process,0.38093873989706367,1,1,MGAM
up,GO:BP,response to dietary excess,0.38093873989706367,19,2,"PCSK1N,RMI1"
up,GO:BP,regulation of arginine catabolic process,0.38093873989706367,1,1,ATP2B4
up,GO:BP,non-proteinogenic amino acid biosynthetic process,0.38093873989706367,13,2,"SLC38A1,ATP2B4"
up,GO:BP,positive regulation of L-glutamine import across plasma membrane,0.38093873989706367,1,1,SLC38A1
up,GO:BP,regulation of L-glutamine import across plasma membrane,0.38093873989706367,1,1,SLC38A1
up,GO:BP,dextrin catabolic process,0.38093873989706367,1,1,MGAM
up,GO:BP,hair cycle process,0.38093873989706367,56,3,"INTU,RBPJ,ACVR1B"
up,GO:BP,molting cycle process,0.38093873989706367,56,3,"INTU,RBPJ,ACVR1B"
up,GO:BP,dorsal/ventral neural tube patterning,0.38093873989706367,11,2,"TULP3,WDR19"
up,GO:BP,inner ear receptor cell fate commitment,0.38093873989706367,2,1,RBPJ
up,GO:BP,negative regulation of cardiac muscle cell contraction,0.38093873989706367,2,1,ADCY10
up,GO:BP,dark adaptation,0.38093873989706367,2,1,RGS9
up,GO:BP,neuron projection retraction,0.38093873989706367,2,1,ADCY10
up,GO:BP,inhibition of non-skeletal tissue mineralization,0.38093873989706367,2,1,ANKH
up,GO:BP,reciprocal homologous recombination,0.38093873989706367,35,3,"ATM,UBR2,RMI1"
up,GO:BP,regulation of G protein-coupled receptor signaling pathway,0.38093873989706367,105,5,"ATP2B4,RGS9,TULP3,NMT2,ROCK1"
up,GO:BP,regulation of cell size,0.38093873989706367,145,5,"RB1CC1,ADCY10,SPART,KIAA0319,MAP2"
up,GO:BP,positive regulation of receptor signaling pathway via JAK-STAT,0.38093873989706367,22,2,"PRLR,GHR"
up,GO:BP,negative regulation of growth,0.38093873989706367,150,5,"JADE1,ACVR1B,SPART,KIAA0319,MAP2"
up,GO:BP,regulation of ossification,0.38093873989706367,75,5,"INTU,ADCY10,RBPJ,ANKH,ACVR1B"
up,GO:BP,establishment of protein localization to plasma membrane,0.38093873989706367,54,4,"BLZF1,NECTIN3,GOLPH3L,ATP2C1"
up,GO:BP,reproductive process,0.38093873989706367,868,17,"SLC38A1,ATM,UBR2,ATP2B4,AR,SMAD1,CFAP54,FXR1,TMEM232,ADCY10,MNS1,RMI1,NECTIN3,PRLR,WDR19,ACVR1B,SPATA6L"
up,GO:BP,ribophagy,0.38093873989706367,1,1,RB1CC1
up,GO:BP,negative regulation of small molecule metabolic process,0.38093873989706367,61,3,"ATP2B4,ERLIN1,DCAF5"
up,GO:BP,autophagy of peroxisome,0.38093873989706367,16,2,"ATM,RB1CC1"
up,GO:BP,BMP signaling pathway,0.38093873989706367,94,5,"SMAD1,SMAD9,RBPJ,ACVR1B,SPART"
up,GO:BP,positive regulation of lipoprotein transport,0.38093873989706367,3,1,TMEM97
up,GO:BP,complement receptor mediated signaling pathway,0.38093873989706367,3,1,C5AR1
up,GO:BP,folic acid catabolic process,0.38093873989706367,1,1,MTHFS
up,GO:BP,SMAD protein signal transduction,0.38093873989706367,54,3,"SMAD1,SMAD9,KIAA0319"
up,GO:BP,bone development,0.38093873989706367,133,5,"BBX,SMAD1,TULP3,RYR1,GHR"
up,GO:BP,protein targeting to Golgi apparatus,0.38093873989706367,3,1,GOLPH3L
up,GO:BP,regulation of translation at presynapse,0.38093873989706367,3,1,FXR1
up,GO:BP,negative regulation of cardiac muscle contraction,0.38093873989706367,3,1,ADCY10
up,GO:MF,1-phosphatidylinositol-3-kinase activity,0.3850023548333392,8,1,ATM
up,GO:MF,translation activator activity,0.3850023548333392,8,1,PABPC1
up,GO:MF,phosphatidylinositol bisphosphate binding,0.3850023548333392,89,3,"TULP3,SYTL2,TRPM3"
up,GO:MF,"racemase and epimerase activity, acting on carbohydrates and derivatives",0.3850023548333392,8,1,DSE
up,GO:MF,histone H2A ubiquitin ligase activity,0.3850023548333392,8,1,UBR2
up,GO:MF,GMP kinase activity,0.3850023548333392,8,1,MAGI3
up,GO:MF,arylsulfatase activity,0.3850023548333392,8,1,ARSK
up,GO:MF,cholesterol binding,0.3850023548333392,43,2,"ERLIN1,TMEM97"
up,GO:MF,manganese ion transmembrane transporter activity,0.3850023548333392,8,1,ATP2C1
up,GO:MF,calcium channel activity,0.3850023548333392,89,3,"CACHD1,RYR1,TRPM3"
up,GO:MF,tau protein binding,0.3850023548333392,42,2,"ROCK1,MAP2"
up,GO:MF,activin binding,0.3850023548333392,8,1,ACVR1B
up,GO:BP,calcium ion transmembrane transport,0.38652120295109826,207,6,"ATP2B4,CACHD1,RGS9,RYR1,ATP2C1,TRPM3"
up,GO:BP,muscle hypertrophy,0.3920343640448711,62,3,"ATP2B4,ADCY10,ROCK1"
up,GO:BP,striated muscle hypertrophy,0.3920343640448711,62,3,"ATP2B4,ADCY10,ROCK1"
up,GO:BP,regulation of fatty acid biosynthetic process,0.3944450031201249,26,2,"ERLIN1,DCAF5"
up,GO:BP,muscle contraction,0.3944450031201249,209,6,"STAC,ATP2B4,ADCY10,RYR1,ROCK1,SCN3A"
up,GO:BP,developmental process involved in reproduction,0.3944450031201249,571,12,"ATM,UBR2,ATP2B4,AR,CFAP54,FXR1,TMEM232,ADCY10,MNS1,PRLR,WDR19,SPATA6L"
up,GO:MF,primary miRNA binding,0.3953905513659783,9,1,SMAD1
up,GO:MF,"transforming growth factor beta receptor activity, type II",0.3953905513659783,9,1,ACVR1B
up,GO:MF,"activin receptor activity, type II",0.3953905513659783,9,1,ACVR1B
up,GO:MF,AMP kinase activity,0.3953905513659783,9,1,AK4
up,GO:MF,"activin receptor activity, type I",0.3953905513659783,9,1,ACVR1B
up,GO:MF,L-amino acid transmembrane transporter activity,0.3953905513659783,44,2,"SLC38A1,SLC38A6"
up,GO:MF,"transforming growth factor beta receptor activity, type I",0.3953905513659783,9,1,ACVR1B
up,GO:MF,activin receptor activity,0.3953905513659783,9,1,ACVR1B
up,GO:MF,BMP receptor activity,0.3953905513659783,9,1,ACVR1B
up,GO:MF,dystroglycan binding,0.3953905513659783,9,1,MAP2
up,GO:BP,organ growth,0.39624987559098584,107,4,"AR,SMAD1,RBPJ,PRLR"
up,GO:BP,molting cycle,0.3967148828774191,63,3,"INTU,RBPJ,ACVR1B"
up,GO:BP,hair cycle,0.3967148828774191,63,3,"INTU,RBPJ,ACVR1B"
up,GO:BP,positive regulation of protein localization to membrane,0.3967148828774191,63,3,"STAC,ATP2B4,ATP2C1"
up,GO:BP,monoatomic cation homeostasis,0.39900105426300164,325,8,"TMEM178A,ATP2B4,SMAD1,SMAD9,SLC9A9,ANKH,RYR1,ATP2C1"
up,GO:BP,negative regulation of axon extension,0.4110310659167491,27,2,"KIAA0319,MAP2"
up,GO:BP,negative regulation of ossification,0.4110310659167491,27,2,"RBPJ,ACVR1B"
up,GO:BP,cyclic purine nucleotide metabolic process,0.4143509321403126,28,2,"ADCY10,GUCY1A2"
up,GO:BP,regulation of opsin-mediated signaling pathway,0.4143509321403126,4,1,NMT2
up,GO:BP,integrin biosynthetic process,0.4143509321403126,4,1,AR
up,GO:BP,multi-organism reproductive process,0.4143509321403126,111,4,"SLC38A1,AR,PRLR,ACVR1B"
up,GO:BP,medium-chain fatty acid catabolic process,0.4143509321403126,4,1,GLYATL2
up,GO:BP,mammary gland branching involved in pregnancy,0.4143509321403126,4,1,AR
up,GO:BP,regulation of prostatic bud formation,0.4143509321403126,4,1,AR
up,GO:BP,regulation of transcription by RNA polymerase III,0.4143509321403126,29,2,"AR,ZNF345"
up,GO:BP,regulation of angiotensin-activated signaling pathway,0.4143509321403126,4,1,ROCK1
up,GO:BP,positive regulation of Golgi to plasma membrane protein transport,0.4143509321403126,4,1,ATP2C1
up,GO:BP,G protein-coupled opsin signaling pathway,0.4143509321403126,4,1,NMT2
up,GO:BP,positive regulation of vesicle transport along microtubule,0.4143509321403126,4,1,MAP2
up,GO:BP,citrulline biosynthetic process,0.4143509321403126,4,1,ATP2B4
up,GO:BP,regulation of vesicle transport along microtubule,0.4143509321403126,4,1,MAP2
up,GO:BP,L-valine catabolic process,0.4143509321403126,4,1,HIBCH
up,GO:BP,apical constriction,0.4143509321403126,4,1,ROCK1
up,GO:BP,prostate gland development,0.4143509321403126,28,2,"AR,PRLR"
up,GO:BP,disaccharide metabolic process,0.4143509321403126,4,1,MGAM
up,GO:BP,cGMP biosynthetic process,0.4143509321403126,4,1,GUCY1A2
up,GO:BP,positive regulation of mRNA metabolic process,0.4143509321403126,114,4,"FXR1,RIDA,PABPC1,ROCK1"
up,GO:BP,regulation of synaptic vesicle transport,0.4143509321403126,4,1,MAP2
up,GO:BP,monoatomic ion homeostasis,0.4143509321403126,330,8,"TMEM178A,ATP2B4,SMAD1,SMAD9,SLC9A9,ANKH,RYR1,ATP2C1"
up,GO:BP,positive regulation of ion transmembrane transporter activity,0.4143509321403126,29,2,"STAC,TCAF1"
up,GO:BP,inorganic ion homeostasis,0.4143509321403126,272,7,"TMEM178A,ATP2B4,SMAD1,SMAD9,ANKH,RYR1,ATP2C1"
up,GO:BP,N-terminal protein lipidation,0.4143509321403126,4,1,NMT2
up,GO:BP,regulation of membrane tubulation,0.4143509321403126,4,1,SH3GLB1
up,GO:BP,cell adhesion involved in heart morphogenesis,0.4143509321403126,4,1,RBPJ
up,GO:BP,muscle adaptation,0.4143509321403126,68,3,"ATP2B4,ADCY10,ROCK1"
up,GO:BP,glucan metabolic process,0.4143509321403126,66,3,"MGAM,RB1CC1,ADCY10"
up,GO:BP,multi-multicellular organism process,0.4143509321403126,114,4,"SLC38A1,AR,PRLR,ACVR1B"
up,GO:BP,regulation of monoatomic anion transmembrane transport,0.4143509321403126,4,1,TCAF1
up,GO:BP,activation of Janus kinase activity,0.4143509321403126,4,1,PRLR
up,GO:BP,collateral sprouting in absence of injury,0.4143509321403126,4,1,SPART
up,GO:BP,ubiquitin-dependent protein catabolic process via the N-end rule pathway,0.4143509321403126,4,1,UBR2
up,GO:BP,positive regulation of cell proliferation involved in heart morphogenesis,0.4143509321403126,4,1,RBPJ
up,GO:BP,reduction of food intake in response to dietary excess,0.4143509321403126,4,1,RMI1
up,GO:BP,cyclic nucleotide metabolic process,0.4143509321403126,29,2,"ADCY10,GUCY1A2"
up,GO:BP,membrane to membrane docking,0.4143509321403126,4,1,ROCK1
up,GO:MF,"transforming growth factor beta receptor activity, type III",0.41463630393304457,10,1,ACVR1B
up,GO:MF,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",0.41463630393304457,10,1,DPYSL3
up,GO:MF,estrogen response element binding,0.41463630393304457,10,1,AR
up,GO:MF,oxysterol binding,0.41463630393304457,10,1,TMEM97
up,GO:MF,potassium:proton antiporter activity,0.41463630393304457,10,1,SLC9A9
up,GO:MF,adenylate cyclase activity,0.41463630393304457,10,1,ADCY10
up,GO:MF,sodium ion transmembrane transporter activity,0.41463630393304457,99,3,"SLC38A1,SLC9A9,SCN3A"
up,GO:MF,monoatomic ion transmembrane transporter activity,0.4146519740528863,479,9,"SLC38A1,ATP2B4,CACHD1,SLC9A9,MRS2,RYR1,ATP2C1,TRPM3,SCN3A"
up,GO:BP,microtubule-based process,0.4162304192118519,725,14,"MEMO1,ATP2B4,INTU,CFAP54,TMEM232,ADCY10,MNS1,CEP70,DNAH6,WDR19,CEP126,ROCK1,MID1,MAP2"
up,GO:BP,intracellular monoatomic cation homeostasis,0.41650500956248554,279,7,"TMEM178A,ATP2B4,SMAD1,SMAD9,SLC9A9,RYR1,ATP2C1"
up,GO:BP,sodium ion transmembrane transport,0.41650500956248554,115,4,"SLC38A1,ATP2B4,SLC9A9,SCN3A"
up,GO:MF,calmodulin binding,0.41820604173678516,157,4,"ATP2B4,RYR1,TRPM3,MAP2"
up,GO:MF,alanine transmembrane transporter activity,0.4199997656750786,11,1,SLC38A1
up,GO:MF,myristoyltransferase activity,0.4199997656750786,11,1,NMT2
up,GO:MF,hexose transmembrane transporter activity,0.4199997656750786,11,1,SLC2A12
up,GO:MF,histone ubiquitin ligase activity,0.4199997656750786,11,1,UBR2
up,GO:MF,annealing activity,0.4199997656750786,11,1,FXR1
up,GO:MF,phosphate transmembrane transporter activity,0.4199997656750786,11,1,ANKH
up,GO:MF,D-glucose transmembrane transporter activity,0.4199997656750786,11,1,SLC2A12
up,GO:MF,sulfuric ester hydrolase activity,0.4199997656750786,11,1,ARSK
up,GO:MF,sodium:proton antiporter activity,0.4199997656750786,11,1,SLC9A9
up,GO:MF,mRNA binding,0.4208964735298297,287,6,"ZNF638,CSTF3,FXR1,CRYZ,RIDA,PABPC1"
up,GO:MF,modified amino acid binding,0.4208964735298297,52,2,"MTHFS,SYTL2"
up,GO:MF,2-oxoglutarate-dependent dioxygenase activity,0.4208964735298297,52,2,"RSBN1,KDM5A"
up,GO:BP,regulation of axon extension,0.42154419004781696,69,3,"ADCY10,KIAA0319,MAP2"
up,GO:BP,nucleotide transport,0.4230274608114177,30,2,"ADCY10,ANKH"
up,GO:BP,dorsal aorta development,0.4230274608114177,5,1,RBPJ
up,GO:BP,regulation of glycogen catabolic process,0.4230274608114177,5,1,ADCY10
up,GO:BP,resolution of DNA recombination intermediates,0.4230274608114177,5,1,RMI1
up,GO:BP,imitative learning,0.4230274608114177,5,1,KIAA0319
up,GO:BP,atrioventricular canal development,0.4230274608114177,5,1,RBPJ
up,GO:BP,cardiac muscle cell proliferation,0.4230274608114177,31,2,"SMAD1,RBPJ"
up,GO:BP,regulation of timing of cell differentiation,0.4230274608114177,5,1,RBPJ
up,GO:BP,regulation of protein localization to cell periphery,0.4230274608114177,117,4,"STAC,ATP2B4,AR,ATP2C1"
up,GO:BP,cellular response to light intensity,0.4230274608114177,5,1,RGS9
up,GO:BP,negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway,0.4230274608114177,5,1,ATP2B4
up,GO:BP,multicellular organismal reproductive process,0.4230274608114177,543,11,"ATM,UBR2,ATP2B4,AR,SMAD1,CFAP54,FXR1,TMEM232,ADCY10,MNS1,SPATA6L"
up,GO:BP,negative regulation of developmental growth,0.4230274608114177,70,3,"SPART,KIAA0319,MAP2"
up,GO:BP,regulation of neuron projection development,0.4230274608114177,350,8,"CNTN1,DPYSL3,SMAD1,ADCY10,SPART,KIAA0319,CSMD3,MAP2"
up,GO:BP,monoatomic cation transmembrane transport,0.4230274608114177,543,11,"SLC38A1,STAC,ATP2B4,CACHD1,SLC9A9,RGS9,MRS2,RYR1,ATP2C1,TRPM3,SCN3A"
up,GO:BP,urinary tract smooth muscle contraction,0.4230274608114177,5,1,ATP2B4
up,GO:BP,response to sodium phosphate,0.4230274608114177,5,1,ANKH
up,GO:BP,learned vocalization behavior or vocal learning,0.4230274608114177,5,1,KIAA0319
up,GO:BP,positive regulation of transcription of Notch receptor target,0.4230274608114177,5,1,RBPJ
up,GO:BP,positive regulation of voltage-gated calcium channel activity,0.4230274608114177,5,1,STAC
up,GO:BP,cell surface receptor signaling pathway via STAT,0.4230274608114177,74,3,"PRLR,GHR,MGAT5"
up,GO:BP,positive regulation of cell communication,0.4230274608114177,1164,20,"ATM,UBR2,C5AR1,RB1CC1,AR,INTU,FXR1,ADCY10,LRRTM2,RBPJ,PRLR,ACVR1B,GUCY1A2,IRAK1BP1,GHR,ROCK1,MID1,ATP2C1,MGAT5,KIAA0319"
up,GO:BP,epithelial to mesenchymal transition involved in endocardial cushion formation,0.4230274608114177,5,1,RBPJ
up,GO:BP,ADP biosynthetic process,0.4230274608114177,5,1,AK4
up,GO:BP,metal ion transport,0.4230274608114177,536,11,"SLC38A1,CNTN1,ATP2B4,CACHD1,SLC9A9,RGS9,MRS2,RYR1,ATP2C1,TRPM3,SCN3A"
up,GO:BP,urinary bladder smooth muscle contraction,0.4230274608114177,5,1,ATP2B4
up,GO:BP,response to water,0.4230274608114177,5,1,ATP2B4
up,GO:BP,positive regulation of amyloid-beta clearance,0.4230274608114177,5,1,ROCK1
up,GO:BP,non-proteinogenic amino acid metabolic process,0.4230274608114177,33,2,"SLC38A1,ATP2B4"
up,GO:BP,gamma-aminobutyric acid biosynthetic process,0.4230274608114177,5,1,SLC38A1
up,GO:BP,positive regulation of aggrephagy,0.4230274608114177,5,1,HSPB8
up,GO:BP,bronchus development,0.4230274608114177,5,1,TULP3
up,GO:BP,regulation of calcium ion export across plasma membrane,0.4230274608114177,5,1,RGS9
up,GO:BP,prostatic bud formation,0.4230274608114177,5,1,AR
up,GO:BP,positive regulation of activin receptor signaling pathway,0.4230274608114177,5,1,ACVR1B
up,GO:BP,purine ribonucleoside monophosphate metabolic process,0.4230274608114177,32,2,"AK4,MAGI3"
up,GO:BP,purine ribonucleoside diphosphate biosynthetic process,0.4230274608114177,5,1,AK4
up,GO:BP,positive regulation of signaling,0.4230274608114177,1170,20,"ATM,UBR2,C5AR1,RB1CC1,AR,INTU,FXR1,ADCY10,LRRTM2,RBPJ,PRLR,ACVR1B,GUCY1A2,IRAK1BP1,GHR,ROCK1,MID1,ATP2C1,MGAT5,KIAA0319"
up,GO:BP,cardiac muscle cell myoblast differentiation,0.4230274608114177,5,1,RBPJ
up,GO:BP,negative regulation of striated muscle contraction,0.4230274608114177,5,1,ADCY10
up,GO:BP,establishment of protein localization to membrane,0.4230274608114177,233,6,"BLZF1,TCAF1,BHLHE40-AS1,NECTIN3,GOLPH3L,ATP2C1"
up,GO:BP,epidermis development,0.4230274608114177,175,5,"INTU,RBPJ,ACVR1B,ROCK1,ATP2C1"
up,GO:BP,response to peptidoglycan,0.4230274608114177,5,1,C5AR1
up,GO:BP,central nervous system myelin formation,0.4230274608114177,5,1,CNTN1
up,GO:BP,dorsal aorta morphogenesis,0.4230274608114177,5,1,RBPJ
up,GO:BP,negative regulation of membrane protein ectodomain proteolysis,0.4230274608114177,5,1,ROCK1
up,GO:BP,intracellular monoatomic ion homeostasis,0.4230274608114177,284,7,"TMEM178A,ATP2B4,SMAD1,SMAD9,SLC9A9,RYR1,ATP2C1"
up,GO:BP,skin epidermis development,0.4230274608114177,72,3,"INTU,RBPJ,ACVR1B"
up,GO:BP,regulation of amino acid metabolic process,0.4230274608114177,5,1,ATP2B4
up,GO:BP,positive regulation of trophoblast cell migration,0.4230274608114177,5,1,ACVR1B
up,GO:BP,response to hydrostatic pressure,0.4230274608114177,5,1,ATP2B4
up,GO:BP,protein N-linked glycosylation,0.4230274608114177,74,3,"ALG10B,ALG10,MGAT5"
up,GO:BP,diencephalon development,0.4230274608114177,30,2,"RBPJ,KIAA0319"
up,GO:BP,L-arginine catabolic process,0.4230274608114177,5,1,ATP2B4
up,GO:BP,ear morphogenesis,0.4230274608114177,74,3,"TSHZ1,NECTIN3,WDR19"
up,GO:BP,regulation of axonogenesis,0.4230274608114177,121,4,"ADCY10,SPART,KIAA0319,MAP2"
up,GO:BP,nuclear pore localization,0.4230274608114177,5,1,FXR1
up,GO:BP,vocal learning,0.4230274608114177,5,1,KIAA0319
up,GO:BP,regulation of B cell proliferation,0.4230274608114177,33,2,"ATM,PRLR"
up,GO:MF,monosaccharide transmembrane transporter activity,0.4242335371445727,12,1,SLC2A12
up,GO:MF,phosphatidate phosphatase activity,0.4242335371445727,12,1,PLPPR1
up,GO:MF,L-glutamate transmembrane transporter activity,0.4242335371445727,12,1,SLC38A6
up,GO:MF,cell adhesion mediator activity,0.4242335371445727,53,2,"CNTN1,NECTIN3"
up,GO:MF,transmembrane transporter activity,0.4242335371445727,707,12,"SLC38A1,SLC38A6,SLC2A12,ATP2B4,CACHD1,SLC9A9,ANKH,MRS2,RYR1,ATP2C1,TRPM3,SCN3A"
up,GO:MF,racemase and epimerase activity,0.4242335371445727,12,1,DSE
up,GO:MF,filamin binding,0.4242335371445727,12,1,DPYSL3
up,GO:MF,"acyltransferase activity, transferring groups other than amino-acyl groups",0.4242335371445727,165,4,"JADE1,CERS6,GLYATL2,NMT2"
up,GO:BP,somitogenesis,0.42620647581775706,36,2,"ATM,RBPJ"
up,GO:BP,regulation of cell growth,0.42620647581775706,302,7,"JADE1,ADCY10,TMEM97,ACVR1B,SPART,KIAA0319,MAP2"
up,GO:BP,skeletal system development,0.42620647581775706,302,7,"BBX,SMAD1,ANKH,TULP3,RYR1,WDR19,GHR"
up,GO:BP,animal organ formation,0.42620647581775706,34,2,"AR,RBPJ"
up,GO:BP,positive regulation of neuron apoptotic process,0.42620647581775706,36,2,"ATM,ADCY10"
up,GO:BP,cell surface receptor protein serine/threonine kinase signaling pathway,0.42620647581775706,235,6,"SMAD1,SMAD9,RBPJ,ACVR1B,SPART,KIAA0319"
