,Sst_1,Sst_2,Sst_3,Sst_4,Sst_5,Sst_7,Sst_9,Sst_10,Sst_11,Sst_12,Sst_13,Sst_19,Sst_20,Sst_22,Sst_23,Sst_25
DFFB,0.1439975,0.18274082,0.18426125,0.15390953,0.17034598,0.15055075,0.17092714,0.17092372,0.1376861,0.1420755,0.16585352,0.19529928,0.15434697,0.12618548,0.19784455,0.16653454
C1orf174,0.052269235,0.057229564,0.03535418,0.04472792,0.0319291,0.05232007,0.037936516,0.034221094,0.039043188,0.02985299,0.039713137,0.03791728,0.039198197,0.0256643,0.053615797,0.045957796
LINC01134,0.0025061725,0.006382562,0.0039628507,0.0064270683,0.0029908763,0.0071452623,0.0034340445,0.002697898,0.0020212685,0.002472884,0.0024461057,0.0020601824,0.0015889487,0.002033062,0.0016038155,0.0037572796
LINC01346,0.0,0.0,0.0,0.0,0.0,0.0,0.00038975498,0.0,0.0,0.00063048606,0.00043390706,0.0,0.0,0.0016578411,0.0,0.00036162723
LINC01345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02780,0.0012595991,0.0,0.00023853405,0.0013331992,0.0,0.0,0.00054770155,0.0010277864,0.0,0.0008047379,0.0,0.00043632236,0.0013562009,0.0030690276,0.0,0.00046267398
AL805961.1,0.0017006734,0.0032301545,0.0022661171,0.0004958094,0.0026484851,0.0065247985,0.0008944453,0.0032077176,0.0,0.0028139052,0.00096055795,0.0026479226,0.0012088085,0.0,0.0011697368,0.0014362377
LINC01777,0.0028099075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL355602.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z98747.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027727587,0.0,0.0,0.0,0.0,0.0,0.0033751696,0.000697094
AJAP1,0.16103406,0.6831119,0.38870943,0.12704241,0.15436406,0.21994382,0.13297303,0.031787656,0.65213346,0.025761394,0.04505657,0.28795984,0.4350939,0.29200956,0.78901166,0.47509596
Z98886.1,0.0,0.0030854468,0.0019362312,0.0028196895,0.0015603148,0.0016914018,0.000831499,0.0,0.0056292415,0.0005912561,0.00022199379,0.0019676306,0.0,0.0,0.0029494967,0.0003463028
BX005132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02781,0.003196741,0.0,0.00033317725,0.0,0.00071234774,0.0,0.0014574968,0.00091725326,0.0,0.0009874892,0.00033055645,0.00063559384,0.0,0.0,0.0,0.0
LINC02782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139823.1,0.0,0.0,0.00025796457,0.0,0.0,0.0,0.0,0.0006281221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018978048
Z98259.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z98259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z98259.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL365255.1,0.010404379,0.04187304,0.016905602,0.027302548,0.017416576,0.019263806,0.011763163,0.00855154,0.011926073,0.03052936,0.007828607,0.01077042,0.021642145,0.0149080865,0.057092316,0.050199527
NPHP4,0.32829908,0.3210869,0.35165063,0.33313894,0.285354,0.30730677,0.25906995,0.22995017,0.25026277,0.3850175,0.25499663,0.30085638,0.3427219,0.27827865,0.27556178,0.3102049
KCNAB2,0.45492607,0.4086811,0.44156563,0.35987946,0.2858802,0.32107607,0.39345545,0.29167578,0.310306,0.41246665,0.29859534,0.31845734,0.4210184,0.27949008,0.31900597,0.395068
CHD5,0.5408753,0.6233102,0.6520097,0.63824475,0.49397454,0.4703366,0.62045866,0.60857254,0.592454,0.67749685,0.6142467,0.5312231,0.71945477,0.72693783,0.5378112,0.5849244
RPL22,0.37345532,0.4660754,0.40204147,0.48161995,0.49187183,0.39833054,0.3644566,0.4909943,0.49547407,0.29426596,0.46591267,0.5754145,0.43527478,0.30934146,0.39777058,0.3141557
AL031847.1,0.003111487,0.0,0.0015955535,0.0015886275,0.001960942,0.0012376194,0.0023237113,0.0037608384,0.0019638722,0.0005937091,0.0008913453,0.0015392385,0.0,0.0,0.0,0.0023040348
RNF207,0.15096584,0.0976225,0.12970568,0.11958628,0.1339011,0.10546216,0.12509982,0.15214163,0.1619858,0.13921566,0.12571225,0.096406944,0.13593395,0.14226252,0.11112447,0.15760848
ICMT,0.10078566,0.071552604,0.07268784,0.097209394,0.07570458,0.118366554,0.09211079,0.10807155,0.05505415,0.08492964,0.07451412,0.08786309,0.07809856,0.07178654,0.08122626,0.077124715
LINC00337,0.0,0.0,0.0,0.0019668736,0.0,0.0033729938,0.00065949914,0.0015712703,0.0,0.0013095926,0.00030693665,0.0,0.0,0.0025285843,0.0,0.0
HES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR153,0.023899427,0.054184,0.059694584,0.038711626,0.04883459,0.042347886,0.098726586,0.11000444,0.03578665,0.036113597,0.06394808,0.04250293,0.05750235,0.09740704,0.06720072,0.050042685
ACOT7,0.45906132,0.40706155,0.3563838,0.38360882,0.34561184,0.3775207,0.46678558,0.40496796,0.30639347,0.42298102,0.40575346,0.35156974,0.3535316,0.37810954,0.34532315,0.37959576
AL031848.2,0.005494928,0.004153614,0.0049029686,0.009466591,0.008919721,0.0077031655,0.004720155,0.0075925468,0.0012067785,0.0032750557,0.0028410982,0.0020480775,0.0,0.0072660525,0.005121624,0.0033556928
HES2,0.0,0.0,0.0029343015,0.0020351228,0.0014116226,0.0035897554,0.002248764,0.0041874996,0.0026200165,0.003974809,0.005103936,0.0027867232,0.0,0.0,0.0019125077,0.002528798
ESPN,0.0016169125,0.0010522895,0.002218766,0.003941161,0.0036198935,0.0,0.003244329,0.0038704667,0.0017176061,0.005304262,0.001372305,0.001664235,0.003257806,0.0050594104,0.003962761,0.0019615027
AL031848.1,0.0018299128,0.0010216602,0.00019078435,0.0012283195,0.0,0.0,0.00056962355,0.0,0.0,0.0,0.0006551803,0.0,0.0,0.0,0.0,0.0
TNFRSF25,0.069860265,0.06837973,0.14151797,0.07341513,0.06541573,0.054083373,0.104250796,0.12771891,0.06681478,0.12810169,0.13057348,0.0946298,0.09347913,0.21196878,0.044941608,0.083337784
PLEKHG5,0.05563605,0.036752485,0.057286967,0.041215744,0.040006146,0.030891815,0.058669783,0.06966025,0.02972532,0.06595141,0.06544458,0.043272704,0.038804267,0.072170034,0.02696084,0.034811918
NOL9,0.26194504,0.20564893,0.22018524,0.24535042,0.21546842,0.19624367,0.22097953,0.2379154,0.1704918,0.22487861,0.24212454,0.18942751,0.21589082,0.1894845,0.2002686,0.21081334
TAS1R1,0.0,0.0053047626,0.0042121042,0.006107018,0.0069298493,0.0042842464,0.0037821892,0.0024213032,0.004374026,0.0019131126,0.0046909973,0.0026444006,0.008696338,0.0018228868,0.0019521285,0.004464007
ZBTB48,0.18158251,0.10989049,0.102660194,0.12315568,0.11895995,0.15739013,0.12033245,0.1319446,0.08299139,0.116788276,0.11017365,0.11354164,0.08374664,0.08006758,0.10037432,0.10165668
KLHL21,0.10817458,0.10293519,0.089299455,0.096874386,0.113589495,0.12679946,0.115523785,0.114189,0.083882,0.09388961,0.101548776,0.10537418,0.081141345,0.0863726,0.09567267,0.095844135
PHF13,0.048751432,0.027490921,0.023446422,0.038672455,0.044126082,0.02249324,0.03058378,0.0395614,0.029003348,0.035155773,0.032058142,0.0333091,0.033267144,0.020438133,0.026602194,0.03082031
THAP3,0.049720548,0.055707783,0.04444549,0.06838882,0.06677631,0.06203012,0.06506942,0.06533063,0.046850782,0.0487727,0.05243105,0.05357853,0.049778014,0.0504913,0.047262702,0.045192327
DNAJC11,0.3637615,0.29482368,0.30650762,0.33918598,0.30295452,0.318048,0.40613702,0.3351897,0.2755074,0.3647935,0.33769384,0.28965497,0.27009287,0.32137796,0.25167176,0.332903
LINC01672,0.0,0.0,0.0006183036,0.0,0.001130895,0.0012032515,0.00064171216,0.00091633707,0.0,0.0,0.0005056244,0.00090062007,0.0009714688,0.0,0.0,0.00061200425
AL591163.1,0.004068982,0.0,0.0026459282,0.0020924534,0.0044689043,0.0042580147,0.0030908699,0.002918113,0.0,0.0015674472,0.0028632446,0.00413048,0.006172722,0.0,0.0,0.0015644812
CAMTA1-DT,0.009381764,0.015956393,0.004068957,0.0030748856,0.0076252935,0.0016860863,0.015700314,0.008028784,0.0051861415,0.0043128817,0.0060159597,0.009151806,0.014522053,0.004278624,0.012853372,0.010018037
CAMTA1,1.6878517,1.80593,1.7739774,1.6417539,1.5329914,1.6140646,1.9774455,1.8120129,1.7182289,1.6451325,1.8276516,1.7702225,1.720793,1.7192458,1.6365093,1.5251665
AL512330.1,0.023909992,0.036224715,0.017717872,0.028304951,0.014936667,0.024175316,0.019183112,0.020310413,0.014662603,0.017828288,0.016837442,0.024934892,0.010117513,0.02020657,0.02432217,0.015257483
CAMTA1-IT1,0.0,0.0,0.0005430651,0.0015484411,0.001236938,0.00068649737,0.0012794757,0.0013003703,0.0,0.0,0.0009063991,0.00031399124,0.0033286973,0.0026252416,0.001541547,0.0
Z97987.1,0.0045836903,0.0025035497,0.0020594322,0.0032187372,0.0041176453,0.0012150502,0.0029160464,0.0028130675,0.0025114203,0.0012901635,0.0034559187,0.0015388667,0.0022962892,0.005686595,0.0046900706,0.0013840578
AL365194.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005193058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359881.3,0.0017499602,0.0043608192,0.0028196042,0.004286106,0.0019954918,0.0,0.0012674958,0.0,0.005345061,0.0015470291,0.0030049358,0.0049113603,0.00450932,0.0024736205,0.0036346996,0.0046217646
AL359881.2,0.0,0.0030654888,0.0014590326,0.001516965,0.0012020199,0.0,0.001508304,0.0,0.0,0.0021354577,0.0,0.0019553232,0.0009496588,0.0,0.0,0.0017946064
AL359881.1,0.0,0.0,0.0026339844,0.0019879364,0.001644719,0.0009529485,0.0028237246,0.0032607252,0.003435331,0.0015833048,0.0022939346,0.0022869543,0.00265662,0.0034924422,0.0013536776,0.0036598318
VAMP3,0.11589548,0.082806416,0.086464606,0.107875116,0.08890376,0.12963915,0.085822895,0.09550642,0.09364986,0.08586494,0.10103395,0.10415046,0.07011798,0.069703,0.10536898,0.07847029
Z98884.2,0.0,0.0042205113,0.00085602095,0.0013229579,0.0,0.0010605301,0.00114867,0.0009451887,0.0,0.000776534,0.0010627006,0.0005617067,0.0029167929,0.0,0.0,0.0010350648
PER3,0.33700132,0.59734815,0.5826296,0.5917433,0.6231397,0.5863319,0.4475395,0.44443938,0.753311,0.38184857,0.5228107,0.69343436,0.67886126,0.54611677,0.7078887,0.63869387
Z98884.1,0.013772532,0.012665892,0.012272366,0.014145735,0.019391239,0.0299093,0.010592437,0.013695268,0.017751096,0.0054809423,0.011443252,0.018473925,0.01703159,0.00981216,0.021253964,0.018141152
UTS2,0.00328879,0.008147014,0.0037762956,0.0080286795,0.0033585816,0.009047827,0.0029908242,0.0005843118,0.0022213259,0.0021851514,0.0015133626,0.0048680664,0.006440225,0.0,0.0036921431,0.004342317
TNFRSF9,0.0,0.0020061946,0.0006268901,0.0037634112,0.004704408,0.0021123574,0.0015215937,0.0072766105,0.001272388,0.005459166,0.0044815945,0.0033530935,0.0013320684,0.006097552,0.0,0.003550245
PARK7,0.21078792,0.2334536,0.18140772,0.24307816,0.22254346,0.26568985,0.17714931,0.22550891,0.19514523,0.16124314,0.18930463,0.24167928,0.16554125,0.13992283,0.18679443,0.17496246
AL034417.4,0.008513755,0.005879315,0.007959514,0.010900475,0.00579502,0.00819038,0.0075426335,0.016066752,0.009184871,0.007991052,0.010701599,0.012405897,0.01035025,0.019260397,0.0150427455,0.008029164
AL034417.3,0.0061036064,0.005459778,0.0071576973,0.0075921034,0.0041989945,0.0018132525,0.010988124,0.0064157103,0.0011332136,0.0053735184,0.0050548417,0.006174917,0.0059015723,0.0,0.016160352,0.007028095
ERRFI1,0.13963029,0.12660101,0.11846277,0.11523301,0.11525196,0.12807819,0.120902516,0.12216583,0.087841876,0.1558637,0.108063705,0.12700056,0.117239624,0.092640884,0.16606587,0.1653695
AL034417.2,0.028828586,0.03188189,0.019627675,0.020408308,0.028170776,0.03513776,0.02360938,0.02960707,0.02618091,0.019822182,0.016585132,0.02209841,0.017078524,0.013940472,0.031431567,0.027278824
LINC01714,0.0,0.0,0.00037245572,0.0015020705,0.0,0.0,0.0,0.0,0.0021709106,0.0,0.0,0.0,0.0,0.0017718803,0.0,0.0002631655
AL358876.2,0.0,0.0,0.0,0.0007012957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC45A1,0.11975055,0.13311721,0.10324136,0.13694166,0.08027635,0.10704516,0.12646127,0.13085055,0.11305606,0.11166459,0.10146696,0.103772,0.096641436,0.058987085,0.13252981,0.12463229
RERE,1.4377605,1.7215819,1.6504501,1.4247797,1.2443318,1.4255002,1.6433964,1.6033822,1.8243403,1.5127646,1.6476083,1.5841938,1.7752247,1.74496,1.9081104,1.7497485
RERE-AS1,0.032396946,0.03737454,0.029667594,0.031603407,0.025180476,0.023860684,0.030881325,0.03781813,0.032423902,0.02185952,0.030755624,0.035500012,0.02185061,0.023193544,0.046015427,0.028636599
AL357552.2,0.0,0.0,0.0,0.0,0.0017256645,0.001392898,0.0,0.0,0.0,0.0004694356,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,0.32808825,0.25033772,0.20475635,0.285186,0.2847791,0.30733666,0.23140788,0.2413536,0.19472593,0.19982377,0.19473717,0.23146524,0.21216545,0.14400312,0.23043282,0.29149678
ENO1-AS1,0.0075536957,0.016235173,0.0052481582,0.0088769905,0.0049010715,0.0045757974,0.0059611714,0.0072447043,0.008574257,0.0045468197,0.0048827645,0.0049440004,0.005596169,0.009886667,0.007355428,0.009146747
CA6,0.0,0.0,0.0011154797,0.0023273355,0.0015036587,0.0043051024,0.0014337423,0.0,0.0,0.001583787,0.0,0.0010177256,0.0,0.0,0.0007435117,0.0011697162
SLC2A7,0.0,0.0,0.0,0.0018376482,0.0,0.0,0.00036473945,0.0007703537,0.0016392553,0.0005249502,0.00028324997,0.00022883684,0.0025871173,0.0015620633,0.0,0.0012316339
SLC2A5,0.051812924,0.0013823712,0.0053225514,0.0059760716,0.008248275,0.0067598303,0.005922808,0.005872207,0.0018972355,0.0045102737,0.0035954441,0.004000108,0.0037540174,0.0,0.004679188,0.0052260454
GPR157,0.024471207,0.0073837144,0.0064120144,0.005689508,0.007109653,0.0,0.010497375,0.010569904,0.0033998026,0.0045929803,0.007450125,0.0032364922,0.0046346253,0.0059075216,0.0061081843,0.0066280756
MIR34AHG,0.093738824,0.10188374,0.038502946,0.06294694,0.015372526,0.03317818,0.14447157,0.07907695,0.020032642,0.055993166,0.030755779,0.010175471,0.038244925,0.020011991,0.0232349,0.091336034
LNCTAM34A,0.023777882,0.014046091,0.0042604073,0.004463632,0.00052726176,0.004238084,0.0112474365,0.007659768,0.0032350796,0.00437504,0.0053229313,0.0018276386,0.0044386983,0.0022603637,0.0014914495,0.008798485
H6PD,0.1556336,0.119679786,0.096824035,0.119240776,0.12827815,0.10338252,0.10496208,0.123666406,0.11990452,0.11869676,0.10884847,0.11764937,0.08194228,0.084643945,0.10645662,0.10352961
SPSB1,0.050046,0.0050840518,0.0095768515,0.004695772,0.0061125048,0.009853159,0.0045519797,0.011536131,0.0026863492,0.021773437,0.007953338,0.008575399,0.0045675146,0.009925163,0.0047760913,0.020071568
BX323043.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006004532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02606,0.0,0.001515555,0.0058133304,0.006045752,0.0034605828,0.0020464517,0.007267934,0.007106911,0.0,0.004230392,0.0030530114,0.002619933,0.0044411817,0.006438973,0.0038503357,0.003849953
AL928921.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036366872
SLC25A33,0.24182221,0.1562623,0.14183624,0.1973855,0.19848898,0.21424243,0.16750221,0.14362255,0.12196767,0.16110198,0.15101796,0.12513915,0.12670174,0.104920335,0.12900256,0.14432146
TMEM201,0.06290237,0.079760656,0.06464922,0.07325103,0.0595899,0.039843667,0.07100366,0.08573972,0.071600914,0.07286821,0.0833607,0.063575216,0.06211481,0.07879106,0.08296849,0.0760017
PIK3CD,0.18408175,0.25897646,0.30422282,0.20177427,0.2415012,0.17750002,0.29783073,0.28005168,0.16930716,0.34029755,0.275008,0.23544085,0.2239033,0.20338789,0.169427,0.15921505
PIK3CD-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK3CD-AS2,0.007379665,0.009637087,0.009158627,0.00711005,0.008338407,0.004039418,0.016518021,0.011426776,0.006074379,0.015641378,0.0132604195,0.0067355507,0.00566179,0.003278545,0.005504594,0.0045308317
CLSTN1,0.9830847,1.1338142,1.0220369,0.9475287,0.9858641,0.8681113,1.0467067,1.1052146,1.334266,0.90372235,1.0627506,1.0466492,1.1789318,0.93878645,1.2581002,0.9709589
CTNNBIP1,0.27133745,0.15528972,0.12806454,0.1924162,0.1802535,0.20388396,0.2123194,0.25147733,0.12687925,0.206847,0.15400903,0.117377646,0.1348451,0.09710822,0.13034992,0.12164647
AL357140.1,0.0,0.00080565293,0.00039341906,0.0,0.0012343652,0.0,0.0,0.0,0.0,0.0,0.00041479332,0.0,0.0,0.0,0.0,0.0
AL357140.4,0.002407426,0.0041185548,0.003414718,0.0066641504,0.003138609,0.0,0.0051360233,0.0010828986,0.0038208258,0.0024939245,0.003466497,0.005562117,0.0046306523,0.0017358967,0.0017300778,0.007005607
LZIC,0.13173403,0.13146538,0.13058247,0.14696321,0.15292345,0.14613658,0.11994978,0.13158765,0.12167319,0.13150859,0.12320007,0.12356782,0.11542544,0.10222272,0.1270547,0.15455377
AL357140.2,0.0,0.0009902292,0.00011773593,0.0,0.0,0.0,0.00052155956,0.0,0.0,0.0,0.00040962102,0.0,0.0014703,0.0,0.0014755853,0.00015861753
NMNAT1,0.08574379,0.075859986,0.08505337,0.092204064,0.08504523,0.10656829,0.11425883,0.084105425,0.05941551,0.095670044,0.07906728,0.04680253,0.08205854,0.08637948,0.064880975,0.12479213
AL603962.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP7,0.0030314552,0.0010509745,0.002109855,0.0011811603,0.0037952373,0.0069067692,0.003156483,0.0070455507,0.0041536028,0.0013617268,0.002937154,0.0016583146,0.0,0.006033998,0.0037824132,0.0029935455
UBE4B,0.8617361,0.71532947,0.7429656,0.7375912,0.71044886,0.7900096,0.84109753,0.8444221,0.6904137,0.85194415,0.8256579,0.6964181,0.70347846,0.68487644,0.597552,0.64727217
KIF1B,1.6053997,1.3764358,1.4270964,1.4338962,1.3963388,1.4466708,1.5319281,1.5162456,1.4581165,1.5457278,1.4752921,1.4399017,1.4321693,1.4582742,1.4060293,1.3529145
AL139424.3,0.029820148,0.027717682,0.015998201,0.01839895,0.015225146,0.018990625,0.019293433,0.015982883,0.016247341,0.020815682,0.01583263,0.019049397,0.01713519,0.015902124,0.026914041,0.018604312
AL139424.2,0.028109467,0.023105983,0.018942103,0.016106812,0.021077868,0.02752758,0.019906517,0.024834365,0.013150543,0.02753531,0.017967235,0.0139532555,0.016243642,0.010434855,0.012974563,0.011034079
PGD,0.13194028,0.11839579,0.094996035,0.1010648,0.086046904,0.09166021,0.12644841,0.09996739,0.078415975,0.09412232,0.09278624,0.06267254,0.12442886,0.10804555,0.13649602,0.14401838
AL139424.1,0.0,0.0018723477,0.00044193392,0.0,0.0007209441,0.0,0.0005394646,0.0,0.0,0.0,0.0002310673,0.0,0.0,0.0,0.0,0.00033914243
CENPS,0.067755446,0.082874626,0.063606136,0.06973232,0.062324915,0.06280183,0.055258375,0.06168776,0.03912578,0.058357533,0.054562427,0.053234518,0.067635804,0.08454742,0.067399345,0.10416942
CORT,0.4488292,0.35455015,0.25297144,0.07656083,0.035018858,0.08021956,0.39776003,0.33799833,0.056869738,0.36978742,0.34579065,0.21902333,0.117351055,0.11039813,0.17124513,0.37027374
DFFA,0.15984851,0.17467403,0.14902775,0.13671479,0.13716361,0.13823423,0.1583683,0.14820807,0.16069931,0.14388978,0.13905212,0.12920183,0.19260234,0.15013406,0.16154328,0.1913766
AL354956.1,0.0,0.0041497718,0.002463419,0.0007097319,0.0,0.0,0.0008736877,0.0011622171,0.0,0.0,0.00082069036,0.00046407973,0.0016461429,0.0,0.0,0.0013524228
PEX14,0.42983988,0.37219307,0.41598436,0.38400328,0.3612957,0.37486073,0.45572525,0.44402897,0.28262585,0.4693335,0.41544348,0.3850751,0.3364183,0.3241696,0.35472474,0.48901185
AL139423.2,0.0032593675,0.0,0.00075767963,0.0,0.0,0.0010442152,0.0018574389,0.00043617105,0.0012067785,0.0,0.0011420713,0.0004544302,0.0,0.0022757663,0.0,0.001892759
CASZ1,0.0014238802,0.009855182,0.0065471632,0.010710782,0.0068623438,0.004935551,0.007880939,0.020906385,0.0039478526,0.0034045062,0.017729778,0.0037161245,0.0043384833,0.0024591326,0.0057764086,0.0029877436
AL139423.1,0.0,0.0,0.0004916722,0.0024171113,0.001633457,0.0,0.00025555262,0.0015098283,0.0,0.0011296745,0.0018847496,0.0,0.0,0.0,0.0,0.00070263376
C1orf127,0.008504649,0.005806947,0.0038297414,0.0031509225,0.0086879525,0.023348015,0.0018152525,0.0047077453,0.0,0.0023216286,0.0047072885,0.010953007,0.0,0.0,0.0,0.0012461389
TARDBP,0.20829418,0.2380959,0.21544103,0.26037422,0.19910161,0.19767152,0.23071449,0.21855424,0.23021492,0.2145135,0.22029005,0.24958971,0.2466416,0.18664299,0.27554953,0.22679308
MASP2,0.0050804717,0.0045114653,0.0052764607,0.010127822,0.0041397884,0.00068649737,0.0030842545,0.006279555,0.0041275723,0.003137676,0.0063528116,0.007815795,0.004270452,0.0045180526,0.0045332043,0.007375378
AL109811.2,0.1296481,0.114328444,0.08111323,0.10178784,0.09120321,0.058486316,0.09073823,0.0857637,0.09049728,0.07030534,0.091326386,0.0989109,0.091421194,0.0930943,0.095351204,0.11988634
SRM,0.20243156,0.2758335,0.20946522,0.20171456,0.17966798,0.1654768,0.18021859,0.1916379,0.15458503,0.16383988,0.2254328,0.33865476,0.19269633,0.12418247,0.18647468,0.17764348
EXOSC10,0.20324701,0.19270585,0.20939116,0.18862249,0.1903634,0.19272248,0.18209955,0.16204421,0.20591126,0.20316777,0.21049109,0.21714127,0.19485518,0.18048693,0.17195588,0.2166555
AL109811.1,0.035515312,0.038058363,0.029594842,0.042840313,0.039984107,0.037943467,0.024645023,0.028134165,0.027618105,0.018360361,0.031119294,0.037516285,0.01933892,0.027328327,0.03440722,0.038668737
EXOSC10-AS1,0.0,0.0056303963,0.0029493137,0.009350009,0.0028468417,0.010908297,0.0042092623,0.0016848487,0.0014226299,0.004599437,0.0013668363,0.0026717645,0.0007940417,0.0,0.0,0.0016146014
MTOR,0.4440916,0.31340143,0.37934518,0.44503993,0.3920663,0.3953835,0.41898853,0.37796682,0.29482168,0.4621973,0.4247357,0.37365326,0.37085828,0.34372407,0.28841656,0.3921635
MTOR-AS1,0.0058256118,0.0041856263,0.005536346,0.0084515875,0.0054828282,0.0,0.005150498,0.002271958,0.0,0.0031300588,0.0021208976,0.0033139242,0.0027364613,0.0047152257,0.0,0.0072914106
ANGPTL7,0.0065352647,0.010237124,0.0068890904,0.0061135925,0.0042826496,0.00810012,0.010009967,0.0046633864,0.002470311,0.007113296,0.0057017063,0.0052242666,0.007240941,0.009462171,0.006193542,0.0072590057
UBIAD1,0.10066906,0.079477906,0.06613874,0.08667875,0.0705739,0.0762019,0.08576439,0.09942331,0.101864494,0.053259157,0.075858995,0.07951996,0.06942379,0.050897118,0.065565325,0.061369143
AL031291.1,0.0063466593,0.001959315,0.0033551902,0.0068798065,0.0013686196,0.0069330307,0.0011206164,0.0032943888,0.0,0.0045368974,0.003279541,0.0021773037,0.001280803,0.0030664993,0.0040700794,0.005878299
DISP3,0.16033828,0.02718907,0.040480945,0.03913939,0.010931125,0.028556759,0.024472278,0.03377298,0.013116911,0.04790784,0.05650969,0.16745682,0.021845434,0.012356195,0.025402367,0.021506557
AL590989.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009456638,0.0,0.0,0.0,0.0
LINC01647,0.0,0.0,0.0,0.0,0.0,0.0,0.00066796446,0.0,0.0,0.0,0.0,0.0,0.0010109612,0.0,0.0,0.0
AL031731.1,0.029016396,0.0149937635,0.014335033,0.023141814,0.01358382,0.03560974,0.018041115,0.013280621,0.011349667,0.011912552,0.0150481835,0.019798849,0.015724767,0.0061680065,0.016956756,0.015713423
FBXO2,0.2406084,0.15500814,0.13997127,0.17000964,0.1626588,0.1467838,0.16577591,0.16710356,0.10917785,0.15822777,0.16647558,0.20577078,0.10607886,0.105419874,0.11735957,0.121631026
FBXO44,0.33633366,0.34657842,0.2958686,0.3257849,0.2647256,0.29650804,0.31871107,0.29360616,0.32556325,0.29870975,0.29229817,0.2863204,0.28484556,0.28947395,0.35526133,0.3618574
