,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_19,Sst_2,Sst_20,Sst_22,Sst_23,Sst_25,Sst_3,Sst_4,Sst_5,Sst_7,Sst_9
PVALEF,0.02976638039455729,0.03633234184176579,0.03442728854578238,0.0461932122643537,0.04623063799816584,0.027968605982426953,0.04201440509535765,0.0370138866958742,0.031785796291912846,0.04162434390837612,0.05425625280736596,0.04419874966404459,0.02533761381129552,0.019204419988053834,0.0511549032337495,0.04820867819283503
CEP131,0.019858672621118813,0.025069156124045113,0.03855878064260455,0.028215481653070473,0.019908790805220598,0.022015946281543287,0.03504819199494996,0.0376373069585833,0.04305893747275565,0.029819768522013936,0.024319603811735077,0.035902295641058395,0.028125912920283054,0.03640670619049086,0.0269238576851186,0.027811130080668506
AC027601.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEPSIN,0.07962596679714458,0.04851459694193057,0.04220835247246547,0.06895444759689472,0.049329672631344114,0.05217336779823004,0.04495754584457323,0.033673690535092796,0.06514386640521411,0.05124019077799969,0.054055809327117774,0.05744217396310241,0.07345816586739169,0.0348444557043523,0.08316975189610089,0.05929013705554924
AC027601.2,0.0,0.0,0.0,0.0,0.0,0.0009567078321626452,0.0,0.0,0.0,0.0027659519058810126,0.0,0.00028486775371626953,0.0,0.0,0.0,0.0
NDUFAF8,0.22015976276961982,0.21595602466645522,0.1912958221865844,0.1825170660019292,0.17700996752736647,0.2146682916771816,0.16996083360718217,0.17809787461664742,0.12471890127966627,0.17229476796839,0.19685524972711416,0.16153445278081627,0.19712833062097398,0.26472352126700216,0.16855828046699284,0.19990726419235436
SLC38A10,0.17012190723921908,0.18650980757158125,0.1315531313262002,0.16835176387922915,0.1723681433880743,0.16638320399073028,0.1949702272164638,0.17537768195008205,0.15109346648119534,0.12330898333878612,0.18045023832564544,0.1633274507545507,0.20639804613932264,0.1808572960463202,0.16493342381035173,0.18546361476794537
AC027601.4,0.012840942848123864,0.005644881100684775,0.014809789179962821,0.018685337338203555,0.012584698768437213,0.021617881245527003,0.025705612628773508,0.02074993494373538,0.025151225803005883,0.01822546340002022,0.020106138565414804,0.014943761536278893,0.006279339858487857,0.0,0.011099983692631663,0.015259834728848917
LINC00482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC027601.1,0.0,0.0008051530457513104,0.0025706568599586023,0.0,0.0006472153230068278,0.0,0.0,0.0,0.0,0.0,0.0009970113397763695,0.0016711754396016272,0.0,0.0,0.0,0.0
AC027601.6,0.04983108798829874,0.05637248513096566,0.05181925039639154,0.05144064397708944,0.05569410148671754,0.0768805989808782,0.05886094063071646,0.04524747791826304,0.06707435283799558,0.06756495457635545,0.058003565536465455,0.05730233471530095,0.065406737097119,0.0516029593989595,0.051561270791362586,0.07076449152884935
AC110285.3,0.0,0.0,0.0009903033470453613,0.0,0.002159267719390844,0.0012806051559168677,0.0,0.002163327395766785,0.0,0.0,0.0,0.0004331212570233301,0.0,0.0,0.0013534685630077386,0.003983505975079169
AC110285.1,0.012889877573437587,0.0172070337603869,0.01913681610069028,0.01896845389054198,0.020478382832403403,0.025178589222135072,0.01986304607863352,0.0233228098809417,0.02469762694806459,0.02399555906967796,0.017688531446156706,0.02362806596685025,0.012403018822220755,0.009232358462760817,0.018578756623130993,0.013571345917027657
AC110285.5,0.004287207044314333,0.005656745810940867,0.003934643762713338,0.004764195380759697,0.0051446761314304775,0.010337224950233244,0.009404557737130748,0.00939676105562848,0.0013979563065319948,0.0012950159922655896,0.004888857562271607,0.0056204716809837635,0.0039058599535338086,0.0044588854924232976,0.003882159673850033,0.00488047377631448
AC110285.2,0.06425061216200617,0.07107926303993203,0.09085790051144607,0.04632347938974271,0.09455605533818667,0.09456301567835218,0.07786538425796483,0.07340621894790707,0.0551361783551133,0.10566673464736774,0.04243058623185739,0.0637094321678106,0.05281965734249138,0.05921335272633141,0.04840854211907892,0.053699539741262695
BAHCC1,0.2303835243614384,0.2216801870922839,0.21288157425834492,0.23793684260153494,0.25119755291829754,0.23800771876570279,0.20581245647886726,0.21847447336436826,0.2322349988496798,0.2143657332926962,0.2053411339748862,0.218222787883053,0.19569579723189132,0.16874591398604424,0.24586060405316298,0.23791705700648047
AC110285.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005233846325133559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01971,0.019335521241388463,0.013642515842112301,0.0180369653499541,0.012781735406967799,0.00649766795942068,0.01688860324079392,0.025876809752810606,0.012155615455396474,0.00413535346358262,0.016850427014928022,0.009050744469491124,0.010106365790668537,0.01800431590460171,0.021069664912905753,0.015162719280023737,0.015194001786248728
ACTG1,0.5989771648789828,0.6063190029298358,0.5621541970512992,0.40358410449407,0.42741698528399585,0.5383288329793301,0.500307628932244,0.5103403320732551,0.2852845535271911,0.4843185191753767,0.2607704253050429,0.3934215060182074,0.5290075835653119,0.5691883230005205,0.6169260531354309,0.4933122387388298
AC139149.1,0.03667419748464041,0.024247037083573432,0.012536927885965566,0.011665651506486248,0.016617356573118455,0.014656976158738507,0.011920992658953248,0.011580666190408286,0.003262269873467199,0.00094310362733572,0.006151379092892111,0.012080582473716836,0.009624682259749369,0.027896214945379857,0.022741108897838296,0.009652750006139346
FSCN2,0.0,0.0,0.0016018579478746713,0.0,0.0037128977475714003,0.0015270197898239728,0.0029626634368105356,0.001479603562679949,0.0025580355588722867,0.0009885887534213606,0.0015674871949077302,0.0032392714803958374,0.003914785897918076,0.0,0.008410340822715008,0.0017627739445212462
FAAP100,0.07354511600707278,0.0948650957229079,0.09140696752268666,0.08679274111722396,0.09896555857253506,0.10262126272596978,0.09717796995544738,0.11254717506014647,0.12250654480840331,0.10181445717384813,0.08837957502611322,0.12397641688227587,0.10518119677345529,0.06157133840778796,0.09525399084433683,0.07585812013223307
NPLOC4,0.4590048125284183,0.4119232226306323,0.32700050244102363,0.5176804236448923,0.4180020217035285,0.362729308997455,0.37728013662510973,0.38851883480061233,0.3486712001321472,0.324941424951428,0.42968579371699483,0.3954869569121943,0.3659580319381231,0.3351066731157935,0.39309544853660244,0.4428676082655907
TSPAN10,0.022283668327077608,0.008436831093566929,0.0014629757210930664,0.010214100672734941,0.0034549422278337266,0.0056978700238777165,0.005292253509490684,0.0027759883956551064,0.0024675476948044658,0.0026162510259574697,0.0034557469894135615,0.004019956131049994,0.002022525964672838,0.002003980245041101,0.002127329405831195,0.005123945684159715
PDE6G,0.004170253698103737,0.0,0.0013792238947708453,0.0015029024620481577,0.0034985364348996,0.0016324630479719088,0.00234812921623112,0.005512347468769671,0.0,0.0,0.0033313024095215165,0.002708994251861617,0.0,0.0,0.0,0.0016842414900667972
OXLD1,0.08927589429893516,0.09056148932501352,0.049893165810734885,0.07622405853586073,0.07743097794206674,0.08572787206157244,0.07749290096991286,0.07651545158049321,0.058262857367700545,0.08875788401797323,0.08044698353459571,0.05218212103782603,0.10078633609217882,0.1036157985478634,0.07777128751600043,0.10597808838993027
CCDC137,0.06700195923158556,0.027418843138690693,0.043675971632587476,0.04826338253093218,0.04879562557596107,0.03193387433505808,0.03343330998136536,0.04054071782594432,0.020055932586272515,0.03008485112707971,0.03214823005695511,0.03389793076146886,0.024953612687675236,0.04933981772490926,0.01749590146167878,0.047989806247618984
ARL16,0.14380906119503317,0.09383564913865218,0.08349440709983312,0.09990162109212658,0.08408545975146689,0.09681714218639535,0.11322867650998529,0.08620187657311042,0.07504640921971448,0.06745727509929213,0.09739749864841178,0.08948139199959664,0.12724475428832707,0.16275391872462275,0.1346704882126981,0.1278554423265877
HGS,0.20252221956367675,0.12743000280978095,0.11364706814795209,0.1690453780270167,0.14884472053400993,0.11674071850495168,0.12394397736381046,0.14361419452469487,0.12873776898785397,0.1160858627030396,0.12588221751614068,0.11823056150492475,0.14243914909296537,0.12201684119568254,0.14434399218182006,0.13452585256460844
AC139530.3,0.007774985998037091,0.0,0.017633576942675713,0.007575867817187198,0.010585809124719698,0.0044888995142482405,0.010513728951711817,0.0050082981333575294,0.006810455140375965,0.012460360755630022,0.013285144052992946,0.007378873999693728,0.0052063127067887155,0.0032141261531593176,0.0,0.007168672538256655
AC139530.1,0.03326060378962048,0.04994657680448726,0.02716755159523891,0.02917029498776525,0.03125765601735458,0.029126083021313778,0.0303939073011639,0.03371552047112868,0.022548597217491192,0.03264483692972883,0.03852212092165493,0.030767256170083718,0.05610071529462401,0.02118932618849464,0.03463573070081394,0.032111621679770254
MRPL12,0.0655622506857431,0.04890384187424249,0.02724074851299137,0.06922870940602294,0.046382480180439736,0.04845517671424211,0.0479240025138911,0.03511516378310768,0.01931035194943114,0.03937246226092384,0.038016818053334483,0.03018078092654701,0.036016967571312584,0.07104511475141828,0.04820382613807219,0.039295791458716485
SLC25A10,0.015114825237616479,0.014825756154068743,0.016526092406239742,0.026730614554849184,0.03177949989391934,0.022600847274823463,0.025080507441225888,0.019913790476192784,0.013468838947270379,0.015152436058251425,0.021153782255611056,0.02582991327230001,0.01884910901820686,0.014876327104262017,0.017201980354501382,0.025113613581801787
GCGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCRIP1,0.19913256653931213,0.21834893227842891,0.15052146835196073,0.15301968750971504,0.15475448978702092,0.14526883605288612,0.1444432845744818,0.13243367544438872,0.15142887657584886,0.0894218927187797,0.12354634009284152,0.14394924472958218,0.21596967913487317,0.17016964346124688,0.2343640765857347,0.18993786014951178
PPP1R27,0.0,0.0,0.0,0.0,0.0012993885258069258,0.0,0.001426435499422208,0.0,0.0,0.0,0.0,0.0006192856107642304,0.0,0.0,0.0,0.0
P4HB,0.2353925083762466,0.1891691338966551,0.15178191374452224,0.17831993182928357,0.16528986219716543,0.16079230218475404,0.17788613754345617,0.16710342444184814,0.14363356358009066,0.16684197792693362,0.15285754566093498,0.13735921184313934,0.1812827742558594,0.21791906273007028,0.14151185204069341,0.19846298658729344
AC145207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC145207.2,0.0,0.0,0.0,0.0,0.0010840534257849227,0.001738646752327555,0.0018413625683660546,0.0,0.001334212107877577,0.0013706025738531812,0.0,0.0003330467838310539,0.0072773435974935905,0.0,0.0,0.0017627739445212462
ARHGDIA,0.163234731942949,0.1421374095474729,0.09926126119095245,0.1504085490451289,0.12612373183407039,0.12151129864432471,0.0973809219739093,0.10054176362393692,0.10767194188763653,0.11790749717769347,0.12165222608092013,0.1104863454304323,0.14901318131692792,0.1297532685894459,0.19248789978501804,0.11376306241580524
AC145207.5,0.0,0.015564602907949034,0.01549027303465637,0.009109376209104028,0.013566331576435305,0.015105008418371002,0.0071563501120787175,0.013506829267387305,0.006389522136292062,0.009317841242002042,0.012043864426289429,0.014206508057201054,0.00820720818081204,0.006909348142601294,0.007281175692668861,0.01749359733848714
AC145207.6,0.0,0.0,0.0,0.0,0.001444880183288324,0.0022103790436084347,0.0,0.0,0.0,0.0009727784491966558,0.0011199228699901918,0.0009702909121632334,0.0,0.0,0.0,0.0
ALYREF,0.0130611407090918,0.012310345023275946,0.019027522240062007,0.010100213782692163,0.01033429705277977,0.008938508061518418,0.016867366443168136,0.014927428459112475,0.006889975454349184,0.014331672265786138,0.008204859771909401,0.009777221195978918,0.008737507780827602,0.024062729148463587,0.010939504063459775,0.008635605815609222
ANAPC11,0.15135793367779593,0.14459812032749658,0.10435432152326407,0.10740337459369544,0.12692214053254408,0.13276319635565442,0.14267208117949223,0.09560461492035302,0.0771259737609084,0.09001782540964104,0.09145129283403068,0.09384500180897212,0.12028748854778135,0.1458327342824939,0.145015951983081,0.12580556476415805
NPB,0.02550044368346513,0.04428803502579288,0.004469769331395568,0.011322386786757682,0.03471043207428512,0.04388964099594659,0.015925849434827312,0.01776704594259929,0.0025397706801524203,0.008028999263105933,0.00561891055064872,0.025678119773787065,0.012434781362723954,0.02426552799631457,0.042617421819268,0.014086977524274114
PCYT2,0.053950302917502864,0.05832697749986591,0.02447595485302684,0.06755959329667038,0.05203376452806078,0.040612977288477736,0.0420214849691355,0.03529512614808292,0.04144950167664613,0.03229977293859546,0.045017058077240296,0.0526717532003142,0.0594626961675283,0.07157874992030822,0.07254367130491372,0.054161731594762876
SIRT7,0.11911208944035032,0.12002205894878139,0.0846901298557558,0.16475613849810175,0.11935509668729558,0.09477605681958186,0.09407604789569499,0.07578368361220245,0.07535469854141301,0.07419944908883161,0.09706492944949185,0.11680019162925107,0.1149858009582403,0.1463463264319202,0.11185459577661962,0.10020097709991942
MAFG,0.33009929543116023,0.22965711655828056,0.15140510146043024,0.24959662660037135,0.19119337622819524,0.1915627830761258,0.21235868470395544,0.21886697388164422,0.17790955911710304,0.1803754205711247,0.16076399956725787,0.19801434068938856,0.244263409628859,0.21027081041539672,0.2568799120142257,0.20695587823247846
AC145207.8,0.0029706321872677273,0.0,0.0,0.0,0.000949170771922941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAFG-DT,0.03531771851358686,0.025479704680306824,0.016098861711368987,0.027036392240856837,0.027252745384306092,0.024110571851694993,0.025044778719557098,0.020631123023610642,0.023871035514690636,0.022907489420370908,0.02323606067828667,0.018281424525629933,0.03144549813506032,0.05286736493648788,0.03825955747087156,0.0192466162748291
PYCR1,0.028830270588378098,0.01923655769275504,0.01911429019465045,0.009077116522473852,0.01401947567644257,0.010292542637236966,0.03296105444967671,0.012119727921277999,0.006931360592430496,0.015161647213747471,0.009499587516193807,0.011716914571022639,0.025561726762341565,0.0226257371502209,0.016849367711429065,0.016312665068820148
AC145207.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003902005005097731,0.0,0.0,0.0,0.0007184686483543797
MYADML2,0.06032528308770612,0.040746918175697776,0.022789940299422787,0.021675307765718407,0.027936283386728905,0.0420966484945408,0.04871508501825449,0.024538913518771764,0.007608181527823128,0.010249534189815912,0.02934896720741702,0.030951779165334037,0.030996623875936734,0.03262380864679334,0.03629163246406995,0.046401561670982173
AC145207.1,0.08110941988277932,0.08663439354625077,0.057485764196539176,0.045489338258371134,0.09114066981021905,0.07484474260408229,0.06203222456477449,0.07729650842488582,0.05759485421950913,0.03902853112470465,0.08251917057307209,0.06807857415043586,0.08756772093394587,0.06636530147838562,0.09893618993310734,0.09383842357073646
NOTUM,0.0326676745576933,0.02553193863078787,0.00941744915683072,0.01052934075936358,0.030324504540427583,0.02128642388883699,0.04692191162617827,0.014965161771207667,0.01150646816024447,0.018699194730488405,0.01687842146019739,0.023613935233094057,0.025688275484262297,0.006692645252170174,0.033659993859928954,0.026612236624206975
AC145207.7,0.0,0.005661386033780265,0.0012836501898254925,0.0014322388205357495,0.005719790115083984,0.0011791253177795666,0.003491766689985092,0.0,0.003364527779720324,0.0009601235833947556,0.003015580751210417,0.00107017948733149,0.006313682046637477,0.0,0.0,0.008203208364434103
ASPSCR1,0.23337751433361942,0.1472449531087741,0.13364988988190593,0.20587838636728023,0.17293241259780978,0.12663427273349662,0.18057320498005633,0.16930172095816665,0.16931472352490237,0.1238466542677971,0.14426098473597362,0.17277218462485255,0.17394444243936333,0.19184765416553803,0.19015799187456447,0.15738635422616412
CENPX,0.0720653933973017,0.06933366558370943,0.07689621405085527,0.054259778495117685,0.07861501053489375,0.09349380573263978,0.10677607761290735,0.051733940481088696,0.04681124672593177,0.08203899457184467,0.03976385652455618,0.06204371550698791,0.1078412096007404,0.05783961689396705,0.07769706316115182,0.06796333941005568
LRRC45,0.048883176964612814,0.042033754295999703,0.022186304635163905,0.03676275542792007,0.0384987900021337,0.039486293577845444,0.03340642159601041,0.047331673425674334,0.027219214013132164,0.030216351534876743,0.015158291637361454,0.03928459099916949,0.0276404783446641,0.03463262964747209,0.013656200558671195,0.023208200460804677
RAC3,0.1708539525164824,0.16284239414535479,0.10697561026709998,0.11654333678542217,0.12551378038967428,0.11003569209090464,0.11929857720832641,0.08185567355149745,0.04288863605759581,0.1057808060936963,0.04972579174686317,0.09387209223665194,0.13265619251270586,0.18093334501251684,0.21131232950614184,0.10520210666819171
DCXR,0.10916422200241915,0.13236976120469782,0.06452331137846258,0.0995189164115991,0.07873663106950485,0.10300536437099846,0.0960629589537799,0.07684080352880168,0.029994903541807644,0.07449950917923434,0.0425933985938411,0.06967426204459448,0.10983246542533397,0.12562239333288336,0.08955130756910452,0.08311955435297684
DCXR-DT,0.0041259190987673845,0.00382617628738897,0.0012682298258675506,0.0012998700051988252,0.0025154905847909414,0.002803674839129347,0.0,0.0,0.005784232444281905,0.0,0.000961068103962821,0.003340000240615643,0.0,0.006278172996905114,0.0021870353047266497,0.005083452635621157
RFNG,0.2589215489944336,0.17966051800929864,0.16336064103412146,0.23858430479038428,0.22957287756982975,0.18403147727514094,0.1960500643076911,0.19116023729979614,0.1685721547816749,0.17707460675207673,0.18675798036696276,0.19451873508444456,0.2130053110703922,0.16249997833730076,0.22974387217210568,0.19975949993041955
GPS1,0.08171078320657878,0.12188607570624581,0.10533885593400981,0.10857691463772534,0.13589472600293592,0.10804917664627657,0.13094256861319492,0.09776717798383393,0.0871757514977034,0.10543652290955861,0.09142616676535428,0.1273385630394495,0.13848592920258176,0.12839986290451083,0.11634804897547675,0.12127434084643676
DUS1L,0.16391824463804186,0.13234900227506688,0.1350734504472144,0.17916061866204058,0.1288882072148525,0.1463400609709517,0.1388626576376018,0.15349174590214942,0.17768527778981977,0.18066128280013125,0.16579209846968204,0.14975850649694658,0.09047815938679571,0.11065639107767797,0.15178872549830028,0.11856137040262357
FASN,0.30172938607570393,0.1605886473193161,0.13369726176270816,0.17393357924546807,0.13477306011147772,0.11579458807905772,0.13154650897602457,0.15112674604242277,0.06650751442769332,0.11922445939108371,0.11817924356683326,0.1297473158424845,0.12548474306048163,0.11977643551349688,0.1562514079841823,0.12312716167585623
CCDC57,0.623550981485395,0.554388238434792,0.6382693410074283,0.6104839443414147,0.5853067013369807,0.5599858435552842,0.7277959289492608,0.6519152906949526,0.7138560999075664,0.70636613575721,0.7821447533665848,0.6728851457034961,0.6073476929432131,0.5803587384788833,0.49472723092972504,0.5875647251973656
AC129510.1,0.0,0.0,0.0,0.0018155951560181074,0.0,0.0,0.0,0.0011663080764889914,0.0,0.0,0.002211655866425347,0.0005465108509549486,0.0026212534586621873,0.0,0.0,0.0
AC129510.2,0.006702658803360411,0.0023483578971358054,0.002399629992976511,0.002215092707084971,0.003140200129125353,0.002577255699885356,0.0023706032705124633,0.001793302994364055,0.0010208729473048757,0.0008536331206337424,0.001926547522853435,0.0013071246177279838,0.0,0.0,0.0,0.0
AC132872.2,0.006332222070417167,0.008461430370270775,0.0031670647655024507,0.004711871709849845,0.007419752102313267,0.011127275090225226,0.004768849422391057,0.006244818332290974,0.0,0.0028991807882533284,0.007969602474365992,0.005627642656102787,0.006642019109612374,0.006939119702502573,0.0,0.0037069233241039706
SLC16A3,0.07735290855339223,0.03807673716879202,0.028438535095833706,0.03551153420586973,0.042502168579624175,0.052681681243978686,0.04772554887069296,0.02420787250916061,0.02291883554883192,0.02598995934783489,0.031392926072666714,0.03136063096949722,0.04183792080251646,0.0608585371153637,0.03442583273436369,0.04707869400667218
CSNK1D,0.27678624925068096,0.28575180922783244,0.24770076860524023,0.264904873724822,0.2613496456227049,0.20380857928246687,0.23008156510052,0.2616402548108472,0.2268000405841779,0.2592295075410164,0.25351299387481424,0.25509892246470556,0.25516349441031383,0.25710452657520333,0.18180934612473343,0.2514111098667856
AC132872.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000914810620558704,0.0,0.0,0.0015780700095209487,0.00036358370165051303,0.0,0.0,0.0,0.0
AC132872.5,0.02225134332349051,0.05525365344308776,0.0621904613103586,0.05751887271699537,0.07388072544769811,0.04821152630162887,0.05398586605757362,0.04349680586282602,0.037065254656846146,0.06213027949407597,0.03837651164033846,0.045383614587292107,0.05870188562238447,0.07748482456565056,0.020806690111459525,0.06446219649901229
LINC01970,0.0012489364957964533,0.0028529439878200195,0.003270823104291476,0.002175152254741248,0.0026860507738703998,0.0010379954475089317,0.0,0.003100771620081264,0.0036894633129989926,0.00769518066283142,0.00365608293627017,0.003568747856454184,0.0,0.0,0.004084799036347976,0.004560941321646057
AC132872.1,0.04873986127055008,0.0731775949229796,0.05107894581069301,0.055380035739966256,0.049571853766361876,0.06080329121375495,0.04841842393713827,0.039278125679100606,0.026998467891201958,0.03956880294368521,0.060611653268604654,0.03777950205085463,0.019716569521861,0.04583215829623845,0.04293159448207056,0.05072719616559175
CD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECTM1,0.0,0.0,0.0,0.0,0.0,0.0019956821021872564,0.0,0.0,0.0,0.0,0.0,0.0006882881576249243,0.0,0.0,0.0,0.0
TEX19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTS2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC132938.1,0.013911732902651896,0.045901138079486224,0.021715342561830824,0.040388738378778745,0.037351736114659986,0.03349014238547737,0.039235607469358245,0.02999312041383183,0.01851465014127089,0.028805500575670308,0.03184846370703018,0.031930391316798076,0.015483652186617212,0.04126742689695301,0.012361499625045924,0.03922528786106322
OGFOD3,0.11140609326613236,0.09975377013531284,0.11424122161525772,0.0974746752487123,0.11422835539683415,0.129670023604844,0.11817679789557119,0.10731430699523599,0.12178511059169111,0.09350953513907045,0.1049075711678246,0.10300974564886763,0.09759641914085868,0.09902364436653927,0.08902033200972358,0.09145220805733537
AC132938.2,0.006911911567885931,0.0018114770815940038,0.0,0.0,0.0028331213169045383,0.0018194983646761676,0.0019722568121830542,0.005756853897970331,0.00417424500163182,0.002222326638890576,0.0022900242220561693,0.002132916207242736,0.0,0.0044366742608144775,0.004715115157657453,0.002525607313774247
HEXD,0.1387065990140909,0.18395351208410488,0.14405269768143653,0.13360169634241664,0.17623803734322854,0.22466990460846875,0.1271379086132789,0.15254280418850089,0.12607141177173517,0.13402157102012893,0.11190411376698615,0.1553013058340274,0.14010827733521208,0.1592329645551478,0.12321429573616417,0.154924238442369
HEXD-IT1,0.003840042682887369,0.011394409038302375,0.011757982342254199,0.008561646630333172,0.013159972475882171,0.015268120382293159,0.0060317914726720516,0.006251584376309735,0.00923722947789594,0.005859902661168612,0.0135363752363374,0.009814791908931437,0.011751799640083582,0.009926870377872413,0.03038768728899119,0.002346390824668675
CYBC1,0.15060840790052193,0.13092789419266346,0.08809095427866102,0.1512727285470387,0.12366942283371311,0.07878307563287108,0.11849625490333023,0.11007063679361305,0.12400181642731137,0.10983018723579777,0.10915759794962282,0.1089120507312132,0.09191418907742598,0.10136251825641178,0.11201801040973287,0.12635088003359454
AC132938.6,0.009087575731093474,0.0,0.002604506766984341,0.010529969052238259,0.0020384858116550856,0.0030831899761708864,0.0008738210847652655,0.0007610372837150582,0.0037212670691108736,0.0024003256284263652,0.002106738713285806,0.002990292932282435,0.0,0.0028406959014169483,0.0027988731378358676,0.005725494048246265
AC132938.3,0.0,0.001626227320893488,0.0,0.004061836678838172,0.000963218266215907,0.00217275902712066,0.0,0.0025561409624195977,0.002543872499841758,0.0,0.002792610195629699,0.0018099328888569615,0.0,0.0,0.0,0.004008898224388927
NARF,0.32490114821539723,0.29343630077133226,0.22077628786338277,0.24528288074185897,0.24961564843087267,0.2559085255758719,0.2932992227452564,0.22903775491178818,0.20109488747072393,0.2599538259383097,0.284898326852851,0.23263004968035064,0.22988010673736783,0.23041711939114132,0.23777094585772982,0.2785709628616577
NARF-AS1,0.0,0.004578760705110311,0.0,0.0,0.0014113321305540911,0.0025334132523794125,0.004321537989251654,0.0,0.0,0.0016375872971078314,0.0011462876884340938,0.00361315255398917,0.0,0.0,0.0,0.003811137922643211
NARF-IT1,0.0,0.0,0.0021584944945027425,0.0018705439277284235,0.0018496020633614458,0.0027370753771070472,0.002984305975342501,0.0011144894861760965,0.0,0.001065227790048824,0.0008898637701227122,0.00248976725342174,0.0,0.0,0.0,0.0013939706754614025
FOXK2,0.5541406254297252,0.471663788341061,0.45730351043731154,0.5684581602410538,0.45685959183699293,0.4560329600425919,0.4959809031217178,0.49737623266525294,0.49610796069857993,0.42891986497605633,0.5298679646571205,0.4612327461912892,0.47592112717787277,0.5131868451808126,0.5408621344967689,0.49033021450382996
AC124283.3,0.0,0.0,0.0,0.0037187329068645064,0.0029834320985753647,0.0,0.0030404823495204306,0.0,0.0029884007641148183,0.0,0.0008414291788954205,0.0006823037263633257,0.0,0.0,0.0,0.000922776861947042
AC124283.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000505368710048291,0.0,0.0,0.0036851237065473057,0.0
AC124283.1,0.01371575508538453,0.02116851040124629,0.01618225842321957,0.02417048992203164,0.012187674133209137,0.014817796378298156,0.02701321869938888,0.016465053904812562,0.01033605720997097,0.030587990324183526,0.015797065332572274,0.014797385974037104,0.008014592350449176,0.029335995097639428,0.0258704175248676,0.025632063991628647
WDR45B,0.25275267038806215,0.24767538913678883,0.23785857701998064,0.2631394315580934,0.2572378458693697,0.2145146141645453,0.23618087740050542,0.2171239004480371,0.20265294455703733,0.2449909593006524,0.2771947062105245,0.2550607156236443,0.23536432801704674,0.2196796518725623,0.25850901019034683,0.26183583965779206
RAB40B,0.1920290978018009,0.20351669981374768,0.23979106544057305,0.18578583592634215,0.20275823625575695,0.20418914583122713,0.20001171012873836,0.22956490576371238,0.23202605673253573,0.22572334772425032,0.22966951291010643,0.20754161332078339,0.2619417927855715,0.22076357768766344,0.21556663605661455,0.2300988045224829
AC024361.2,0.008822671149203919,0.02461874956795164,0.005535625536091204,0.013020076433572267,0.02048193639596003,0.01141138934536043,0.015014671722227946,0.00961763394933009,0.008370910169343888,0.009852759631259997,0.008516589711009675,0.010771794794887084,0.026068063232521244,0.026640704158479994,0.020035531606741097,0.014350997427809611
FN3KRP,0.05270665615015612,0.11474792670256742,0.09131329745532493,0.07572806664925603,0.09555675314346453,0.10620370785064247,0.1200937956051405,0.09050325629251818,0.07343666130161122,0.10871472108582865,0.08734123404120361,0.08693263027360183,0.1083657767941462,0.08939326677859678,0.0932534557531236,0.08180905129360869
AC024361.3,0.0,0.004392594247759518,0.0019085111597635775,0.0,0.0023633062434577695,0.002208637123261048,0.0,0.0,0.0,0.0,0.0,0.0011055517723736559,0.002346102790519864,0.0027643149755630196,0.0,0.000986894867523802
FN3K,0.20113083950959162,0.12949356570527396,0.10043518219011481,0.1373266991728947,0.1108884420874785,0.14329846587372375,0.13703723089869202,0.1126211344030124,0.0957418771782039,0.11468810843349517,0.13868439009123565,0.11924365477487839,0.17432017664946314,0.18094527149979103,0.15880058354002058,0.18021415913168634
AC024361.1,0.003952893928679464,0.016148002637640217,0.005134200919718321,0.015668511369071797,0.013781079363974595,0.014350130950118256,0.014807281420308687,0.011242363543477938,0.011605940456614974,0.010465218541462677,0.014021504487741487,0.008777633754190663,0.008922205323064734,0.017067298933035813,0.011033544193547976,0.014260844352048095
TBCD,0.4919187316404621,0.49230113617365856,0.4600734270022322,0.5188365868967486,0.5300302502448463,0.4760080836640315,0.5199151876055321,0.5517297321773914,0.52081001611379,0.47773568905606867,0.5497563621782522,0.522880556172479,0.4588974794909788,0.5101937529185714,0.4901105293861911,0.48547509609899786
