gene,logFC,logCPM,PValue,F,FDR,n_scz,n_ctrl,n_samples,n_genes_tested,celltype,cell_class
ADIRF,0.1470813873467156,5.516397216583208,0.6940552070573547,0.15736194983303253,0.8699243997958699,12,12,24,277,Sst_22,GABAergic
SYTL4,-0.1546817132303593,5.957730975244313,0.6972282891749928,0.15439105749937362,0.8699650274841125,12,12,24,277,Sst_22,GABAergic
SAMSN1,-0.16972771964093206,5.363450168137886,0.7049798411742867,0.1455504810779297,0.8756924484541588,12,12,24,277,Sst_22,GABAergic
LST1,-0.13660632972157108,5.363610863150046,0.7118857741761451,0.13855381463678568,0.8803230332446079,12,12,24,277,Sst_22,GABAergic
LAMP5,0.06588908538404256,8.238951258812548,0.7176680199690151,0.1336813940433293,0.8819708245290161,12,12,24,277,Sst_22,GABAergic
CLDND1,-0.03357369130099953,10.392516595558703,0.7195863044893778,0.13177443360936036,0.8819708245290161,12,12,24,277,Sst_22,GABAergic
SLC44A1,-0.06681224928711879,8.26054503166557,0.7244348261143236,0.12706533396659125,0.8826096351434315,12,12,24,277,Sst_22,GABAergic
SOD2,-0.03433959959692365,11.744278600606698,0.7266745120015434,0.12490486621472126,0.8826096351434315,12,12,24,277,Sst_22,GABAergic
NR4A2,-0.09852014430943445,6.322395156053391,0.7307932925473081,0.120823821854446,0.8826096351434315,12,12,24,277,Sst_22,GABAergic
ALCAM,0.05329457155962987,8.67023464322016,0.7328527656425605,0.11909254037040332,0.8826096351434315,12,12,24,277,Sst_22,GABAergic
MT-ND4,0.0525626607650667,16.23825967035513,0.7397502544766515,0.1127740602528531,0.8859237781411263,12,12,24,277,Sst_22,GABAergic
MTRNR2L12,0.04891905072581264,15.905186879780771,0.7420011427030373,0.1107556701714535,0.8859237781411263,12,12,24,277,Sst_22,GABAergic
FREM3,0.07289926859248953,6.865014724007822,0.7686919098252438,0.08832990880094699,0.9100783066580631,12,12,24,277,Sst_22,GABAergic
C1QA,-0.06967544511262073,7.938925271624378,0.7692724181879209,0.08789901118584054,0.9100783066580631,12,12,24,277,Sst_22,GABAergic
HIF3A,-0.06613726872951038,7.367848990593543,0.7720880940961907,0.08569370135877148,0.9100783066580631,12,12,24,277,Sst_22,GABAergic
DACH1,0.08815395011846712,6.092186743409916,0.7759812959954697,0.08256001075315775,0.9107284455524556,12,12,24,277,Sst_22,GABAergic
GPX3,0.04514899895758589,8.080403467178861,0.7792153126206931,0.08027633269358475,0.9107284455524556,12,12,24,277,Sst_22,GABAergic
ZP3,0.06031127376975498,7.461897890097025,0.7827516643607353,0.07765752816515445,0.9110176933946373,12,12,24,277,Sst_22,GABAergic
CRHBP,-0.034158215544005555,9.804196990074118,0.7947310603873713,0.06912069800101484,0.9187913877421625,12,12,24,277,Sst_22,GABAergic
DISC1,0.05810494416555154,6.787177258203926,0.8020046069781531,0.06416320534148495,0.9187913877421625,12,12,24,277,Sst_22,GABAergic
HBA1,-0.0975359093209162,6.1639049740385765,0.8021970465180802,0.06395089359702652,0.9187913877421625,12,12,24,277,Sst_22,GABAergic
CCK,-0.03398410499063263,9.778707657375406,0.8026986131177015,0.06374139503958369,0.9187913877421625,12,12,24,277,Sst_22,GABAergic
MT-ND5,0.033107088903550415,16.08413428534358,0.8165559751595417,0.054935398181595145,0.9271119496693999,12,12,24,277,Sst_22,GABAergic
NUDT14,0.09934399075630497,5.412987316845183,0.8183523636752428,0.053511837468788355,0.9271119496693999,12,12,24,277,Sst_22,GABAergic
MT-ND1,0.033245745559022634,16.539343152378756,0.8200087641480251,0.05284899343591857,0.9271119496693999,12,12,24,277,Sst_22,GABAergic
RGS10,0.07195882682816435,6.338233304820723,0.8313569578866805,0.04622835003268084,0.9361214525797175,12,12,24,277,Sst_22,GABAergic
ZNF804A,-0.05050047448464869,6.516917415339069,0.8441047049581772,0.039428124744050934,0.9453375988488071,12,12,24,277,Sst_22,GABAergic
ABCA2,0.016266998574603543,10.987327966700985,0.8463672365144554,0.0383117362655559,0.9453375988488071,12,12,24,277,Sst_22,GABAergic
PDXK,-0.014180449897484544,11.515267072227035,0.856451563311481,0.033390630064471065,0.9527593696276315,12,12,24,277,Sst_22,GABAergic
AJ009632.2,-0.04895343377486477,6.5830825156586945,0.8638082946091539,0.030004546829202467,0.9562915959901469,12,12,24,277,Sst_22,GABAergic
HPCAL1,0.018457423411748195,10.99627393691095,0.8665313739838516,0.028820561927695044,0.9562915959901469,12,12,24,277,Sst_22,GABAergic
PFN1,0.029869795170317626,8.52524709088911,0.8705494836917936,0.02709688710952318,0.9569135197723287,12,12,24,277,Sst_22,GABAergic
EPAS1,-0.02566377677451847,8.704742168266415,0.8754889222735989,0.025050415896699405,0.958539254821292,12,12,24,277,Sst_22,GABAergic
MAP2K1,0.01571857196108482,9.893000624847298,0.8825540196757337,0.02226593158541673,0.9590843207514401,12,12,24,277,Sst_22,GABAergic
FABP3,0.0196454933508517,10.236033771150685,0.8829115588145027,0.022129475021052347,0.9590843207514401,12,12,24,277,Sst_22,GABAergic
NPY,0.034689099606774645,11.206727391705467,0.8971582589580784,0.017041877378627245,0.9707532723882333,12,12,24,277,Sst_22,GABAergic
CYBB,-0.03923664071464348,6.647733266029577,0.9026717056731319,0.015245491492845984,0.9729185310173445,12,12,24,277,Sst_22,GABAergic
NOS1,0.020220704397282314,9.565080506411071,0.9071496870906315,0.01387633170814531,0.973955284201957,12,12,24,277,Sst_22,GABAergic
CACNA1C,-0.013451017451209487,10.107609593813004,0.914637783827914,0.0117196037110804,0.9782033440939467,12,12,24,277,Sst_22,GABAergic
AIF1,0.03886490736891611,5.852777305897567,0.920986812609839,0.01000302327852273,0.9812051811266361,12,12,24,277,Sst_22,GABAergic
HNRNPH3,0.008268304471383256,10.973589441002062,0.9275023591401597,0.008443758590335594,0.9821190175375158,12,12,24,277,Sst_22,GABAergic
ARPC1B,0.019212847230593445,6.887403443530637,0.9300670287046908,0.007853574565151648,0.9821190175375158,12,12,24,277,Sst_22,GABAergic
IGSF6,0.02121338672017921,7.1026304829468,0.9324812332576414,0.007318150138807816,0.9821190175375158,12,12,24,277,Sst_22,GABAergic
SMAD1,0.011754726027788423,8.575486618361001,0.9420788605873817,0.005384268489144902,0.9871854889544651,12,12,24,277,Sst_22,GABAergic
MRPL27,-0.009662066112540495,8.417094908497,0.9477167074052408,0.0043856545257147375,0.9871854889544651,12,12,24,277,Sst_22,GABAergic
SVBP,0.010007528022520784,7.842831063695323,0.9479831771187283,0.00434112778071454,0.9871854889544651,12,12,24,277,Sst_22,GABAergic
OGA,0.006033504495496319,12.035771463123563,0.9549451697295175,0.0032552945541923454,0.9877870711557167,12,12,24,277,Sst_22,GABAergic
GATD3B,0.0058631060381358025,9.56326200170474,0.9574717616784829,0.0029001099108802914,0.9877870711557167,12,12,24,277,Sst_22,GABAergic
CHST1,-0.004787169784500693,10.406773433622392,0.9624888244435462,0.002255693721490428,0.9877870711557167,12,12,24,277,Sst_22,GABAergic
TSC22D3,-0.0047236481521036695,10.090675354409939,0.9628249430037672,0.002215424115820928,0.9877870711557167,12,12,24,277,Sst_22,GABAergic
MT-ND2,-0.005676522257372611,16.534557247404983,0.967517217500611,0.001691136232525407,0.9889382629065285,12,12,24,277,Sst_22,GABAergic
OLFML3,0.01391351685302057,6.013652284090081,0.97326512334266,0.00114284213853613,0.9911560263452824,12,12,24,277,Sst_22,GABAergic
ACO1,-0.0036643507339193244,10.4161496797659,0.9774837641185787,8.123313751795236e-4,0.9917166823847313,12,12,24,277,Sst_22,GABAergic
SLC14A1,-0.008271553929319534,6.163266568700796,0.980976068496088,5.789072984186072e-4,0.9917166823847313,12,12,24,277,Sst_22,GABAergic
S100B,0.00398865689166526,10.417936141105987,0.9862896967182081,3.0113342644861305e-4,0.9934627126943406,12,12,24,277,Sst_22,GABAergic
EDIL3,0.0011865719520620958,8.25492797441301,0.9934468242268178,6.879659113235507e-5,0.9970462692421325,12,12,24,277,Sst_22,GABAergic
FILIP1,2.9570303543816852e-5,6.97228327898872,0.9989840291166893,1.6531407055106534e-6,0.9989840291166893,12,12,24,277,Sst_22,GABAergic
RELN,-2.3665986348649084,8.461827151923844,0.0040531927915537,10.534170854425623,0.4530219190347522,4,7,11,215,Sst_23,GABAergic
GABPB1-AS1,-1.9329672244202691,8.866991881442617,0.004907895636416511,10.117229124225643,0.4530219190347522,4,7,11,215,Sst_23,GABAergic
GSTM5,2.04360048996131,8.243575263382814,0.0063212360795546815,9.213101637831977,0.4530219190347522,4,7,11,215,Sst_23,GABAergic
VGF,-1.4751420119955636,9.330847698731768,0.01007864070309476,8.183207113081592,0.5063401147826849,4,7,11,215,Sst_23,GABAergic
IGFBP6,2.4303102834347525,8.018293197052275,0.014021111758628907,7.14118053220342,0.5063401147826849,4,7,11,215,Sst_23,GABAergic
NOS1,-0.8888160123325506,10.492054802323963,0.016481776749513587,6.951397131535535,0.5063401147826849,4,7,11,215,Sst_23,GABAergic
CAMK2N1,-0.430948661463278,14.811718609521094,0.016485492109203696,6.948971982927247,0.5063401147826849,4,7,11,215,Sst_23,GABAergic
GPX3,2.7112787905248212,7.989287650158116,0.03585699967650955,5.0257364951181405,0.862486101605435,4,7,11,215,Sst_23,GABAergic
NTRK2,-0.36746557570147464,14.44927966394678,0.039789244400598923,4.888892181810309,0.862486101605435,4,7,11,215,Sst_23,GABAergic
TMSB10,0.6910366114013953,10.469695634434574,0.04578457780344893,4.583623811901895,0.862486101605435,4,7,11,215,Sst_23,GABAergic
LGALS1,0.9365238432044939,9.252951766345511,0.04703373250859838,4.529836587870745,0.862486101605435,4,7,11,215,Sst_23,GABAergic
SYT2,-0.3969794484871066,12.082508788344589,0.048138759159373115,4.475556615198182,0.862486101605435,4,7,11,215,Sst_23,GABAergic
SPRY2,-0.4378556792291094,11.865902149216929,0.06118605750585355,3.9714367502024963,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GJA1,-0.6201384430959865,9.958735371610237,0.06923409832160628,3.7211918727436566,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GNAL,-0.8687467825315244,9.423818249831058,0.07018309118084708,3.694036908080904,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ENC1,0.47659693817087534,12.58084430642676,0.09461049104295673,3.102900518679812,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CARTPT,1.5255478434315732,8.037681814509364,0.09662270453398773,3.0364509812885783,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
HTR2C,-0.5403389252875679,10.838774742520048,0.0968668174381144,3.057941747610518,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NOTCH1,-1.412664640777061,7.803875918757022,0.1032977724914112,2.875689789623254,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NEFM,0.5783492268168379,10.41795169558379,0.1056462902286279,2.893314163199892,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CALB2,2.3478374020370576,8.897718326425409,0.11146251940520634,2.88260457637457,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GATD3B,-0.5732672464780934,9.791623730231402,0.11648430343787637,2.7116606985666216,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SOX2-OT,-0.460252201929564,10.651901909298449,0.13620530061191988,2.4262965620117565,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
RNASE1,-0.9817501996751602,8.50007993925392,0.1391847370492384,2.3840269284035713,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
FSCN1,-0.42051078845319506,10.676803591140208,0.15231296727592045,2.228272017371774,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
BLCAP,-0.33976352386105585,11.157685212523836,0.155055886641953,2.1970132141289542,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
TF,-0.8458645787756608,8.445339154358544,0.1675873879994717,2.058949276605986,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ZP3,-1.0214533658562406,8.435911716440057,0.16947542611788344,2.0329522553037296,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NRXN1,-0.31169101329871995,13.374872447344528,0.1735297188936216,2.0031146791467846,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SCN1B,0.44901639004617083,10.08395630648704,0.1760883826366404,1.9784870315046361,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
KIF1A,0.2705163259331337,13.131002649922051,0.18356604350910094,1.908155682540953,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GFAP,0.4981362310569729,9.91120857668209,0.18506947462338577,1.8950577778934765,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
BCL6,-0.8876616667901449,8.42647480956917,0.18600998632126003,1.8825538127507202,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
HLA-B,-0.7453346017959787,8.910240805090236,0.19199321342429188,1.8334926131348344,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PLAAT3,0.6187881948911877,8.904617691578784,0.19318880262371876,1.8239805422328785,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MYL9,0.9054908332866891,8.312564751240389,0.20821505974196491,1.6935471442009755,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MRPL27,0.6668905999202757,9.121651834772328,0.20923587122025136,1.6930843691331654,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
DDIT4,0.5558874106227092,9.15581942424005,0.21396516595354742,1.6565579882226638,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
LATS1,0.3657884607950273,10.448069057446977,0.21850741145165864,1.6222033837710073,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MT-ND6,-0.27767715222719114,13.68806727860493,0.23385357629652895,1.5142458255686762,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
C4A,-0.680337063504056,8.577665538740177,0.23493068968651581,1.507130002943763,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MT-ND5,0.21077196035369142,15.804402015933123,0.23800208198724493,1.486631229843487,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
IFITM3,-1.0887936571715504,10.337867629048262,0.2417892069525556,1.5664283200702336,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
FABP3,0.32248056648957096,10.633733572838198,0.24800050192638592,1.4226060681227546,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PPM1K,0.40614306466696526,10.091394833153151,0.26070908782181335,1.3459442831254798,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PWP2,0.6561977552520684,8.756057719597981,0.26191374521742095,1.339107478772434,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ERBB4,0.2573275244234132,11.886402908087685,0.2720388565394268,1.281446169659471,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
LINC02714,0.8687962345838671,7.871925146788883,0.27685201352164923,1.2469779635809493,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CABP1,0.2716362210730918,11.01434795107974,0.27962551789632567,1.2403032773100273,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SSBP1,0.26426470941745134,10.867215708685679,0.28003076604508026,1.2381550078336954,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NDUFB2,-0.6172325961631004,8.669359130101073,0.2824330398350814,1.2246921329988527,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
S100A6,0.4226061731444139,9.17937305371797,0.2935360920817921,1.1674082997954285,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CCNI,-0.20281947608330436,13.502447218440132,0.2968994412821945,1.151913854201518,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
C14orf132,-0.3341548666074834,10.753190730145457,0.305613885245661,1.1099570681406477,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ARRDC3,0.4894461634157713,9.353366207095094,0.3069224879569396,1.1041723857665258,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GPR6,-0.5959190612549049,9.671446191309874,0.30740936956100723,1.1082243380013987,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
AQP1,0.5329691980135401,8.74871643740444,0.3081464383919525,1.0982497297240277,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CLDN11,1.0460134301946202,7.733410244957418,0.31116456031672546,1.0710040845640802,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
AQP4,-0.28470478493557316,10.28974914883088,0.31367045064863597,1.072761374179018,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
OSBPL1A,-0.21705662995856018,11.628955104728679,0.3142802048135724,1.069780422145578,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
FURIN,-0.5092132935703506,8.94406581864852,0.3276064260393484,1.0113381022457577,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CLDND1,0.28887254013288044,10.874293671768116,0.3290338810648358,1.004829181387423,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
DCC,1.0392380126514884,7.536899111687069,0.3293208799756894,0.9890115069231279,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
HPCAL1,0.24362121424744107,11.463952852612595,0.32977893579260764,1.001646541082127,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
TMEM144,0.5734639691545614,8.53709084434494,0.3361238137985756,0.9748557606674745,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
A2M,-0.636865523467454,8.475509104437153,0.33964722731184627,0.9577577605569112,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MAP2K1,0.3148402548241258,10.508364111710916,0.3478666943573967,0.9276123301520538,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GRIN2A,0.5810094266583536,8.766255416867896,0.35536293595556323,0.8984916435170277,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ADAM28,-0.8091368985330898,8.083046781928415,0.3660393544713383,0.8550385815377264,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PMP22,-0.730032332192567,7.80491089348689,0.3709396064396647,0.8326814407774533,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SESN1,0.30702716903659216,10.205961531439423,0.3750773684708061,0.8260440184516448,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CALB1,0.1919296680961187,13.660220610090859,0.3772686454831168,0.8182877210035169,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
DISC1,0.7873542575608832,8.506316598328278,0.3780913445009533,0.8154305017143639,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
RASGRF2,-0.15254286205159964,14.058818711262996,0.37935880879217265,0.8109921389391358,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ITM2A,-0.48302282247269135,9.176226720493515,0.37964926685266775,0.8102480545546172,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NDUFB9,-0.24882174234003704,10.662610130188728,0.3843672664003205,0.7937701982351242,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
IGFBP5,0.8057623513403175,8.06731516841256,0.3853387431380949,0.7884846334411544,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CASC3,0.1889854818099861,11.203741048274887,0.3913148054515959,0.7703892749815119,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PFN1,0.48921160043529754,9.088612253900456,0.39507709296378957,0.7582718916410168,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CACNA1C,0.2640365421658097,10.739293963102709,0.396955056976106,0.7518782424115158,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ZBTB16,0.25562591182905303,9.944771035121173,0.4100465204445072,0.7104393768867614,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NPTX1,-0.2711788402990306,10.85523805120892,0.4115337782410451,0.7057998360821783,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
FGFR3,-0.33984269334057976,9.152342491904967,0.43006899626661454,0.6504801712264061,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
HLA-DRB1,0.2764306799974215,9.915230152209588,0.43247740644566623,0.6438841656866494,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
VAMP1,-0.21079170023941926,11.20531425573961,0.4346615181975044,0.6376488882169494,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
DKK3,-0.13903586095159778,13.272196302561488,0.4486535654075293,0.5991307590144752,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GAD2,0.16095383234300153,11.518203853441447,0.45033530258238486,0.594635354752043,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
EDIL3,-0.21317942096886341,11.248212833296508,0.4505059927503908,0.5941824331918845,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PLEC,0.1929712527307606,10.645591065834951,0.45810569892758213,0.574210339934793,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
TAGLN,-0.4034512168338989,8.488117746910316,0.45998553786950946,0.5689340171413293,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MOBP,0.585961725028068,8.114404930394263,0.4628519348000856,0.5588994903566431,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MEIS2,0.6747594768279219,8.401993674455012,0.4634572375991681,0.5603032082165962,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
XRRA1,0.3777069368738983,9.52266812275791,0.4658911785821196,0.5543876189012951,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CTIF,0.24628587022463244,9.800763711095518,0.4782467167129144,0.5238692734177415,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
DEAF1,-0.30834432827285857,9.364336341013423,0.49403406114515225,0.4868402559573029,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MT-ATP8,-0.15031330143734167,14.296307668585397,0.49527230446629655,0.4839079773009486,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MTURN,-0.12218651095185203,13.138234797502554,0.5084657629564349,0.45460126404512424,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CHST1,-0.17532160559559878,10.673578637785122,0.508708628627208,0.4540824769341543,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MTRNR2L12,0.15256115940335876,15.779537219826087,0.5129825880411938,0.44487480620561703,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MT2A,-0.3839647969365224,8.265093644147901,0.5144526416420365,0.4400229672326694,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CFAP36,0.1466908477501396,11.823910269545223,0.518492196172532,0.4332192275855446,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
RPS26,-0.17374857136449917,10.826602817175353,0.519407627336786,0.43130961447731053,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CUX2,-0.18210559431229256,11.043448298319683,0.5224591254715341,0.42496746348179837,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MT-ND4,0.12316604548744094,16.03176289536557,0.5225272466069723,0.424821422031629,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
S100B,0.2957424393513031,10.163604375751461,0.5245243625330779,0.4208621642080831,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
TEF,0.15053507616803752,11.77865607445584,0.5316998282124429,0.40617197299312074,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
HLA-E,-0.4024255179244188,8.179553054904979,0.5395977271020356,0.38863144640937497,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
PDXK,0.13432653631529434,11.699035623517634,0.5398154733377575,0.39016124759736864,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ALCAM,0.15215989015519446,12.180093815278864,0.5416970002968137,0.3865130595056914,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SNPH,0.12897376518296674,11.293353108327485,0.5427151951566009,0.3845510060303366,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
LZTS3,-0.18848422057389266,10.559552208762407,0.5477443176157895,0.37496173772915037,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
RANBP1,-0.1735167278883307,10.250576587506368,0.5481986317365819,0.37412080135535297,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
AKT1,-0.16430225020330133,10.775602248482299,0.5483561178288741,0.37379953702050756,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
LAMP5,0.37388123462074574,9.085922813059792,0.5495869874869039,0.37158855102840876,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
APOLD1,0.49938184037086175,7.959748617023215,0.5505533991922107,0.36822290692397897,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
LMO4,0.14235618408852976,12.214996322732311,0.5531415962427084,0.36483627696612336,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
USP22,0.10998942145947171,12.08636436245239,0.555833016790886,0.35986354865931475,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CORT,-0.22033267676306437,10.143717518354736,0.559209509825882,0.3537050010618746,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MT-ND4L,0.21592420503878756,15.298939929883892,0.5611939013979936,0.35784099358295496,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NRG1,0.2772097348172557,9.421102797785297,0.566429506546686,0.3408077735255573,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SMYD2,0.4161177269851038,8.220735292754656,0.5836247489957955,0.3104693334171404,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
RPL36AL,0.14333899398385358,10.988253898206764,0.5866519633311679,0.30615610062860726,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
DIRAS2,0.16939601814874672,10.879208489506986,0.5867471005768173,0.30599894786726944,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ZNF483,-0.10089979802924906,12.876446937905893,0.5954069029331839,0.29193229750646643,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
NEFH,0.3345059261643393,8.701261375674353,0.5961328432404807,0.2908720181645211,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SOD2,0.10394458514605778,12.259578097778366,0.5973738624082588,0.2887983789658953,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CNP,0.15282127987475205,10.802702781109982,0.601207487155823,0.28275567291406195,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CYBB,0.5954216921405143,7.845939834578051,0.6028770029488374,0.27833322762745233,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MRPL57,-0.14642020976521547,10.789758438757605,0.6202559467435926,0.2539217498354398,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
YWHAH,0.10292995894006543,13.254627351221487,0.6210118246164904,0.2528142670543352,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CCK,0.22440102257573488,9.843456951889458,0.6260181222993263,0.2455967232095944,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
MTRNR2L1,0.10269923747005266,16.425439541270684,0.6320540231388708,0.23703357083105794,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ANLN,0.45466274606889595,7.805221097132265,0.6377589892902481,0.228158124797302,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SVBP,-0.2386716328084438,8.782291929015527,0.6404212344638088,0.2253721509772373,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
EPAS1,-0.2554345758005242,8.951103500134856,0.6433792239515113,0.22150964386663335,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SERPING1,-0.16166664032958894,10.01699021445846,0.6435317161288157,0.2213083990625584,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
GALNT16,0.12064615831361417,10.817434712215093,0.6455277064694589,0.21863116144344455,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CRYM,-0.2504594851358101,8.616312192532584,0.6464222822726967,0.21740123160681163,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
ELOC,-0.1326883054788346,10.863780411848916,0.6472131159077008,0.21639369463025854,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
C3,0.33471137116460464,8.059367019342083,0.6477643176405112,0.21484123754318402,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
SLC44A1,0.2296723515004155,8.953528294000337,0.6492518149431474,0.21375989467446843,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
CXCL14,-0.27359959449708066,8.725065413131544,0.6495909702232856,0.21284737745096793,0.8984059416545412,4,7,11,215,Sst_23,GABAergic
