CellType,logFC,AveExpr,t,P.Value,adj.P.Val,Cohort
Lamp5_Lhx6_1,0.044221947017689014,1.403590704951726,0.47955368537001236,0.6323238697490965,0.9198981484112351,HBCC
L2/3 IT_5,-0.06681724338343611,1.9842720020761353,-0.47346670363693444,0.6366480461079216,0.9198981484112351,HBCC
Lamp5_3,0.06457751134473298,-0.5306730802828507,0.46756783150599796,0.6408505673765765,0.9198981484112351,HBCC
Sncg_8,0.06814368269628496,0.1314755301011698,0.45443039618556175,0.6502518270638264,0.9198981484112351,HBCC
Pvalb_10,-0.06375133179975577,-0.4194495192848584,-0.4330320759449847,0.6656852912312456,0.9198981484112351,HBCC
L6 CT_2,-0.09052416467671669,1.248275039499731,-0.4249730388318273,0.6715356248023059,0.9198981484112351,HBCC
Sst_10,0.05387388864249584,-0.03799943705119574,0.42349632275091936,0.67260982234701,0.9198981484112351,HBCC
Sst_4,-0.05463203503930961,-0.19319604924790598,-0.38977439609759174,0.6973200732815823,0.9198981484112351,HBCC
Sst_11,-0.05361225284658089,0.09096366882095884,-0.357994187265865,0.7209090342875151,0.9198981484112351,HBCC
Sst_19,-0.04526674011170589,1.4067704604366675,-0.3574915709612058,0.7212843401107314,0.9198981484112351,HBCC
Pvalb_13,0.04368383028315252,-0.7331612797870517,0.3336288101142033,0.7391793925252361,0.9198981484112351,HBCC
Pax6_1,0.05043202787455026,0.43838699686998067,0.3192703100808127,0.7500170200431078,0.9198981484112351,HBCC
L5 IT_1,0.0365529508617427,1.1943045822434843,0.30030903816060733,0.7644052415494562,0.9198981484112351,HBCC
L5/6 NP_4,0.04429467219455642,-0.6005526660480457,0.2997949494528246,0.7647965163017839,0.9198981484112351,HBCC
L6b_2,-0.057828824632699734,-0.6142855446617722,-0.2890785450415011,0.7729664916327839,0.9198981484112351,HBCC
Lamp5_5,-0.04736496889625986,0.798031447377183,-0.2870026121072718,0.774552119669609,0.9198981484112351,HBCC
Pvalb_9,0.04379136517665041,0.30847151050937494,0.28663900973210793,0.7748299425948906,0.9198981484112351,HBCC
Vip_11,0.03666749071340213,1.157330317477472,0.26475339940867804,0.7916048504831468,0.9198981484112351,HBCC
L5 IT_5,-0.045795735270557504,1.3932224489823763,-0.26327580380520316,0.7927410211287397,0.9198981484112351,HBCC
L6 CT_3,0.03794226669987128,-1.7570098057690104,0.2574816325577431,0.797200618539754,0.9198981484112351,HBCC
Sncg_4,-0.043180304904014206,0.5906654420297792,-0.253919213261154,0.7999458415322924,0.9198981484112351,HBCC
Vip_15,-0.026222038697038354,0.9277023109027116,-0.2430344941075901,0.8083490349653141,0.9198981484112351,HBCC
Vip_12,0.030347305957999393,-0.2824914487634169,0.24015765771788858,0.8105737865874532,0.9198981484112351,HBCC
Chandelier_1,0.02644849550376649,1.4503138140385508,0.23943819566082464,0.8111304128324763,0.9198981484112351,HBCC
