cell,t_ms,v_mV,i_pA
Sst_5,82.30000000000004,-81.45,-29.999998
Sst_5,83.26,-81.606255,-29.999998
Sst_5,84.22000000000007,-81.59375,-29.999998
Sst_5,85.18000000000004,-81.68126,-29.999998
Sst_5,86.14,-81.787506,-29.999998
Sst_5,87.10000000000007,-81.924995,-29.999998
Sst_5,88.06000000000003,-81.93751,-29.999998
Sst_5,89.01999999999998,-81.99376,-29.999998
Sst_5,89.98000000000006,-82.100006,-29.999998
Sst_5,90.94000000000003,-82.112495,-29.999998
Sst_5,91.89999999999998,-82.2,-29.999998
Sst_5,92.86000000000006,-82.237495,-29.999998
Sst_5,93.82000000000002,-82.30626,-29.999998
Sst_5,94.77999999999997,-82.35,-29.999998
Sst_5,95.74000000000005,-82.43126,-29.999998
Sst_5,96.7,-82.48125,-29.999998
Sst_5,97.65999999999997,-82.549995,-29.999998
Sst_5,98.62000000000005,-82.58125,-29.999998
Sst_5,99.58,-82.675,-29.999998
Sst_5,100.54000000000008,-82.74376,-29.999998
Sst_5,101.50000000000003,-82.775,-29.999998
Sst_5,102.46,-82.831245,-29.999998
Sst_5,103.42000000000007,-82.950005,-29.999998
Sst_5,104.38000000000002,-82.9,-29.999998
Sst_5,105.33999999999999,-82.96876,-29.999998
Sst_5,106.30000000000007,-83.03125,-29.999998
Sst_5,107.26000000000002,-83.18751,-29.999998
Sst_5,108.21999999999998,-83.18125,-29.999998
Sst_5,109.18000000000005,-83.2125,-29.999998
Sst_5,110.14000000000001,-83.19375,-29.999998
Sst_5,111.09999999999998,-83.293755,-29.999998
Sst_5,112.06000000000004,-83.37501,-29.999998
Sst_5,113.02000000000001,-83.387505,-29.999998
Sst_5,113.97999999999998,-83.41875,-29.999998
Sst_5,114.94000000000004,-83.450005,-29.999998
Sst_5,115.9,-83.53125,-29.999998
Sst_5,116.86000000000007,-83.5875,-29.999998
Sst_5,117.82000000000004,-83.581245,-29.999998
Sst_5,118.78,-83.65625,-29.999998
Sst_5,119.74000000000007,-83.700005,-29.999998
Sst_5,120.70000000000003,-83.69375,-29.999998
Sst_5,121.66,-83.7375,-29.999998
Sst_5,122.62000000000006,-83.850006,-29.999998
Sst_5,123.58000000000003,-83.850006,-29.999998
Sst_5,124.53999999999998,-83.85625,-29.999998
Sst_5,125.50000000000006,-83.93125,-29.999998
Sst_5,126.46000000000002,-83.95,-29.999998
Sst_5,127.41999999999997,-83.96251,-29.999998
Sst_5,128.38000000000005,-83.96875,-29.999998
Sst_5,129.34,-83.99375,-29.999998
Sst_5,130.29999999999998,-84.0625,-29.999998
Sst_5,131.26000000000005,-84.15001,-29.999998
Sst_5,132.22,-84.08751,-29.999998
Sst_5,133.18000000000006,-84.15001,-29.999998
Sst_5,134.14000000000004,-84.19375,-29.999998
Sst_5,135.1,-84.225,-29.999998
Sst_5,136.06000000000006,-84.27501,-29.999998
Sst_5,137.02000000000004,-84.256256,-29.999998
Sst_5,137.98,-84.325,-29.999998
Sst_5,138.94000000000005,-84.325,-29.999998
Sst_5,139.90000000000003,-84.418755,-29.999998
Sst_5,140.85999999999999,-84.425,-29.999998
Sst_5,141.82000000000005,-84.475006,-29.999998
Sst_5,142.78000000000003,-84.443756,-29.999998
Sst_5,143.73999999999998,-84.49376,-29.999998
Sst_5,144.70000000000005,-84.50625,-29.999998
Sst_5,145.66000000000003,-84.55,-29.999998
Sst_5,146.61999999999998,-84.575,-29.999998
Sst_5,147.58000000000004,-84.55626,-29.999998
Sst_5,148.54,-84.6,-29.999998
Sst_5,149.50000000000009,-84.6,-29.999998
Sst_5,150.46000000000004,-84.69375,-29.999998
Sst_5,151.42,-84.6375,-29.999998
Sst_5,152.38000000000008,-84.69375,-29.999998
Sst_5,153.34000000000003,-84.706245,-29.999998
Sst_5,154.29999999999998,-84.731255,-29.999998
Sst_5,155.26000000000008,-84.825005,-29.999998
Sst_5,156.22000000000003,-84.81251,-29.999998
Sst_5,157.17999999999998,-84.83125,-29.999998
Sst_5,158.14000000000007,-84.8625,-29.999998
Sst_5,159.10000000000002,-84.825005,-29.999998
Sst_5,160.05999999999997,-84.887505,-29.999998
Sst_5,161.02000000000004,-84.9125,-29.999998
Sst_5,161.98000000000002,-84.887505,-29.999998
Sst_5,162.93999999999997,-84.9625,-29.999998
Sst_5,163.90000000000003,-84.93751,-29.999998
Sst_5,164.86,-84.94375,-29.999998
Sst_5,165.81999999999996,-84.93751,-29.999998
Sst_5,166.78000000000003,-84.96875,-29.999998
Sst_5,167.74,-85.018745,-29.999998
Sst_5,168.70000000000007,-85.0,-29.999998
Sst_5,169.66000000000003,-85.05,-29.999998
Sst_5,170.62,-85.018745,-29.999998
Sst_5,171.58000000000007,-85.106255,-29.999998
Sst_5,172.54000000000002,-85.08751,-29.999998
Sst_5,173.5,-85.14375,-29.999998
Sst_5,174.46000000000006,-85.11876,-29.999998
Sst_5,175.42000000000002,-85.15,-29.999998
Sst_5,176.38,-85.14375,-29.999998
Sst_5,177.34000000000006,-85.256256,-29.999998
Sst_5,178.3,-85.287506,-29.999998
Sst_5,179.25999999999996,-85.29375,-29.999998
Sst_5,180.22000000000006,-85.331245,-29.999998
Sst_5,181.18,-85.31875,-29.999998
Sst_5,182.13999999999996,-85.299995,-29.999998
Sst_5,183.10000000000005,-85.27501,-29.999998
Sst_5,184.06,-85.3375,-29.999998
Sst_5,185.02000000000007,-85.27501,-29.999998
Sst_5,185.98000000000005,-85.28125,-29.999998
Sst_5,186.94,-85.325005,-29.999998
Sst_5,187.90000000000006,-85.299995,-29.999998
Sst_5,188.86,-85.36875,-29.999998
Sst_5,189.82,-85.31875,-29.999998
Sst_5,190.78000000000006,-85.375,-29.999998
Sst_5,191.74,-85.35,-29.999998
Sst_5,192.7,-85.40001,-29.999998
Sst_5,193.66000000000005,-85.475006,-29.999998
Sst_5,194.62,-85.418755,-29.999998
Sst_5,195.57999999999998,-85.450005,-29.999998
Sst_5,196.54000000000005,-85.475006,-29.999998
Sst_5,197.5,-85.450005,-29.999998
Sst_5,198.45999999999998,-85.45625,-29.999998
Sst_5,199.42000000000004,-85.4875,-29.999998
Sst_5,200.38,-85.4875,-29.999998
Sst_5,201.3400000000001,-85.43126,-29.999998
Sst_5,202.30000000000004,-85.45625,-29.999998
Sst_5,203.26,-85.44375,-29.999998
Sst_5,204.22000000000006,-85.45625,-29.999998
Sst_5,205.18000000000004,-85.52501,-29.999998
Sst_5,206.14,-85.52501,-29.999998
Sst_5,207.10000000000005,-85.55625,-29.999998
Sst_5,208.06000000000003,-85.5,-29.999998
Sst_5,209.01999999999998,-85.55,-29.999998
Sst_5,209.98000000000005,-85.62501,-29.999998
Sst_5,210.94000000000003,-85.59375,-29.999998
Sst_5,211.89999999999998,-85.55,-29.999998
Sst_5,212.86000000000004,-85.55,-29.999998
Sst_5,213.82000000000002,-85.5375,-29.999998
Sst_5,214.77999999999997,-85.575,-29.999998
Sst_5,215.74000000000004,-85.575,-29.999998
Sst_5,216.70000000000002,-85.59375,-29.999998
Sst_5,217.66000000000008,-85.53126,-29.999998
Sst_5,218.62000000000003,-85.59375,-29.999998
Sst_5,219.57999999999998,-85.543755,-29.999998
Sst_5,220.54000000000008,-85.55625,-29.999998
Sst_5,221.50000000000003,-85.612495,-29.999998
Sst_5,222.45999999999998,-85.643745,-29.999998
Sst_5,223.42000000000007,-85.568756,-29.999998
Sst_5,224.38000000000002,-85.65,-29.999998
Sst_5,225.33999999999997,-85.612495,-29.999998
Sst_5,226.30000000000007,-85.58751,-29.999998
Sst_5,227.26000000000002,-85.66875,-29.999998
Sst_5,228.21999999999997,-85.61876,-29.999998
Sst_5,229.18000000000006,-85.63125,-29.999998
Sst_5,230.14000000000001,-85.7,-29.999998
Sst_5,231.09999999999997,-85.6625,-29.999998
Sst_5,232.06000000000003,-85.643745,-29.999998
Sst_5,233.02,-85.71251,-29.999998
Sst_5,233.98000000000008,-85.63125,-29.999998
Sst_5,234.94000000000003,-85.7,-29.999998
Sst_5,235.9,-85.7,-29.999998
Sst_5,236.86000000000007,-85.675,-29.999998
Sst_5,237.82000000000002,-85.637505,-29.999998
Sst_5,238.78,-85.675,-29.999998
Sst_5,239.74000000000007,-85.76875,-29.999998
Sst_5,240.70000000000002,-85.775,-29.999998
Sst_5,241.66,-85.75001,-29.999998
Sst_5,242.62000000000006,-85.75001,-29.999998
Sst_5,243.58,-85.75001,-29.999998
Sst_5,244.54,-85.75625,-29.999998
Sst_5,245.50000000000006,-85.74375,-29.999998
Sst_5,246.46,-85.7625,-29.999998
Sst_5,247.41999999999996,-85.737495,-29.999998
Sst_5,248.38000000000005,-85.725,-29.999998
Sst_5,249.34,-85.737495,-29.999998
Sst_5,250.29999999999995,-85.787506,-29.999998
Sst_5,251.26000000000005,-85.75625,-29.999998
Sst_5,252.22,-85.8125,-29.999998
Sst_5,253.18000000000006,-85.85,-29.999998
Sst_5,254.14000000000004,-85.787506,-29.999998
Sst_5,255.1,-85.825005,-29.999998
Sst_5,256.06000000000006,-85.831245,-29.999998
Sst_5,257.02000000000004,-85.89375,-29.999998
Sst_5,257.97999999999996,-85.85,-29.999998
Sst_5,258.94000000000005,-85.86875,-29.999998
Sst_5,259.90000000000003,-85.8875,-29.999998
Sst_5,260.85999999999996,-85.89375,-29.999998
Sst_5,261.82000000000005,-85.924995,-29.999998
Sst_5,262.78000000000003,-85.90001,-29.999998
Sst_5,263.73999999999995,-85.912506,-29.999998
Sst_5,264.70000000000005,-85.93126,-29.999998
Sst_5,265.66,-85.93751,-29.999998
Sst_5,266.61999999999995,-85.93126,-29.999998
Sst_5,267.58000000000004,-85.93751,-29.999998
Sst_5,268.54,-85.9625,-29.999998
Sst_5,269.50000000000006,-85.881256,-29.999998
Sst_5,270.46000000000004,-85.8875,-29.999998
Sst_5,271.42,-85.90001,-29.999998
Sst_5,272.38000000000005,-85.90001,-29.999998
Sst_5,273.34000000000003,-85.96876,-29.999998
Sst_5,274.3,-86.0,-29.999998
Sst_5,275.26000000000005,-85.95625,-29.999998
Sst_5,276.22,-86.0125,-29.999998
Sst_5,277.18,-85.975006,-29.999998
Sst_5,278.14000000000004,-85.9625,-29.999998
Sst_5,279.1,-86.02501,-29.999998
Sst_5,280.06,-86.006256,-29.999998
Sst_5,281.02000000000004,-86.0,-29.999998
Sst_5,281.98,-85.950005,-29.999998
Sst_5,282.93999999999994,-86.0,-29.999998
Sst_5,283.90000000000003,-85.99376,-29.999998
Sst_5,284.86,-85.918755,-29.999998
Sst_5,285.82000000000005,-85.924995,-29.999998
Sst_5,286.78000000000003,-86.0,-29.999998
Sst_5,287.74,-86.0375,-29.999998
Sst_5,288.70000000000005,-85.99376,-29.999998
Sst_5,289.66,-86.018745,-29.999998
Sst_5,290.62,-85.98125,-29.999998
Sst_5,291.58000000000004,-86.075,-29.999998
Sst_5,292.54,-86.05625,-29.999998
Sst_5,293.5,-86.11876,-29.999998
Sst_5,294.46000000000004,-86.0375,-29.999998
Sst_5,295.42,-86.15001,-29.999998
Sst_5,296.38,-86.11876,-29.999998
Sst_5,297.34000000000003,-86.131256,-29.999998
Sst_5,298.3,-86.100006,-29.999998
Sst_5,299.26,-86.05625,-29.999998
Sst_5,300.22,-86.09375,-29.999998
Sst_5,301.18,-86.06251,-29.999998
Sst_5,302.1400000000001,-86.0875,-29.999998
Sst_5,303.1,-86.06251,-29.999998
Sst_5,304.06,-86.131256,-29.999998
Sst_5,305.0200000000001,-86.175,-29.999998
Sst_5,305.98,-86.18751,-29.999998
Sst_5,306.94,-86.193756,-29.999998
Sst_5,307.9000000000001,-86.193756,-29.999998
Sst_5,308.86,-86.18751,-29.999998
Sst_5,309.82,-86.21875,-29.999998
Sst_5,310.78000000000003,-86.25001,-29.999998
Sst_5,311.74,-86.21251,-29.999998
Sst_5,312.7,-86.21251,-29.999998
Sst_5,313.66,-86.1625,-29.999998
Sst_5,314.62,-86.2,-29.999998
Sst_5,315.58,-86.1625,-29.999998
Sst_5,316.54,-86.24376,-29.999998
Sst_5,317.5,-86.262505,-29.999998
Sst_5,318.4600000000001,-86.237495,-29.999998
Sst_5,319.42,-86.237495,-29.999998
Sst_5,320.38,-86.3,-29.999998
Sst_5,321.3400000000001,-86.362495,-29.999998
Sst_5,322.3,-86.38125,-29.999998
Sst_5,323.26,-86.35,-29.999998
Sst_5,324.2200000000001,-86.34376,-29.999998
Sst_5,325.18,-86.4,-29.999998
Sst_5,326.14,-86.3875,-29.999998
Sst_5,327.1000000000001,-86.4,-29.999998
Sst_5,328.06,-86.43126,-29.999998
Sst_5,329.02,-86.37501,-29.999998
Sst_5,329.9800000000001,-86.36875,-29.999998
Sst_5,330.94,-86.362495,-29.999998
Sst_5,331.9,-86.4,-29.999998
Sst_5,332.86000000000007,-86.362495,-29.999998
Sst_5,333.82,-86.41875,-29.999998
Sst_5,334.7800000000001,-86.325005,-29.999998
Sst_5,335.74000000000007,-86.35,-29.999998
Sst_5,336.7,-86.3875,-29.999998
Sst_5,337.6600000000001,-86.325005,-29.999998
Sst_5,338.62,-86.3,-29.999998
Sst_5,339.58,-86.36875,-29.999998
Sst_5,340.5400000000001,-86.38125,-29.999998
Sst_5,341.5,-86.4,-29.999998
Sst_5,342.46,-86.38125,-29.999998
Sst_5,343.4200000000001,-86.412506,-29.999998
Sst_5,344.38,-86.37501,-29.999998
Sst_5,345.34,-86.4,-29.999998
Sst_5,346.30000000000007,-86.450005,-29.999998
Sst_5,347.26,-86.424995,-29.999998
Sst_5,348.21999999999997,-86.44375,-29.999998
Sst_5,349.18000000000006,-86.36875,-29.999998
Sst_5,350.14,-86.41875,-29.999998
Sst_5,351.09999999999997,-86.43126,-29.999998
Sst_5,352.06000000000006,-86.412506,-29.999998
Sst_5,353.02,-86.37501,-29.999998
Sst_5,353.9800000000001,-86.362495,-29.999998
Sst_5,354.94000000000005,-86.37501,-29.999998
Sst_5,355.9,-86.34376,-29.999998
Sst_5,356.86000000000007,-86.412506,-29.999998
Sst_5,357.82000000000005,-86.4375,-29.999998
Sst_5,358.78,-86.362495,-29.999998
Sst_5,359.74000000000007,-86.41875,-29.999998
Sst_5,360.70000000000005,-86.4,-29.999998
Sst_5,361.65999999999997,-86.4,-29.999998
Sst_5,362.62000000000006,-86.39375,-29.999998
Sst_5,363.58000000000004,-86.37501,-29.999998
Sst_5,364.53999999999996,-86.34376,-29.999998
Sst_5,365.50000000000006,-86.356255,-29.999998
Sst_5,366.46000000000004,-86.35,-29.999998
Sst_5,367.41999999999996,-86.331245,-29.999998
Sst_5,368.38000000000005,-86.37501,-29.999998
Sst_5,369.34,-86.36875,-29.999998
Sst_5,370.30000000000007,-86.33751,-29.999998
Sst_5,371.26000000000005,-86.4,-29.999998
Sst_5,372.21999999999997,-86.33751,-29.999998
Sst_5,373.18000000000006,-86.39375,-29.999998
Sst_5,374.14000000000004,-86.362495,-29.999998
Sst_5,375.09999999999997,-86.456245,-29.999998
Sst_5,376.06000000000006,-86.3875,-29.999998
Sst_5,377.02000000000004,-86.41875,-29.999998
Sst_5,377.97999999999996,-86.4,-29.999998
Sst_5,378.94000000000005,-86.46876,-29.999998
Sst_5,379.90000000000003,-86.4375,-29.999998
Sst_5,380.85999999999996,-86.4,-29.999998
Sst_5,381.82000000000005,-86.4,-29.999998
Sst_5,382.78000000000003,-86.39375,-29.999998
Sst_5,383.73999999999995,-86.44375,-29.999998
Sst_5,384.70000000000005,-86.424995,-29.999998
Sst_5,385.66,-86.362495,-29.999998
Sst_5,386.62000000000006,-86.41875,-29.999998
Sst_5,387.58000000000004,-86.33751,-29.999998
Sst_5,388.54,-86.33751,-29.999998
Sst_5,389.50000000000006,-86.35,-29.999998
Sst_5,390.46000000000004,-86.4,-29.999998
Sst_5,391.42,-86.450005,-29.999998
Sst_5,392.38000000000005,-86.49375,-29.999998
Sst_5,393.34000000000003,-86.412506,-29.999998
Sst_5,394.3,-86.46876,-29.999998
Sst_5,395.26000000000005,-86.43126,-29.999998
Sst_5,396.22,-86.46876,-29.999998
Sst_5,397.17999999999995,-86.4625,-29.999998
Sst_5,398.14000000000004,-86.41875,-29.999998
Sst_5,399.1,-86.4625,-29.999998
Sst_5,400.05999999999995,-86.450005,-29.999998
Sst_5,401.02000000000004,-86.43126,-29.999998
Sst_5,401.98000000000013,-86.44375,-29.999998
Sst_5,402.93999999999994,-86.44375,-29.999998
Sst_5,403.90000000000003,-86.41875,-29.999998
Sst_5,404.8600000000001,-86.39375,-29.999998
Sst_5,405.81999999999994,-86.44375,-29.999998
Sst_5,406.78000000000003,-86.4625,-29.999998
Sst_5,407.7400000000001,-86.4875,-29.999998
Sst_5,408.69999999999993,-86.475,-29.999998
Sst_5,409.66,-86.4875,-29.999998
Sst_5,410.6200000000001,-86.4875,-29.999998
Sst_5,411.5799999999999,-86.481255,-29.999998
Sst_5,412.54,-86.549995,-29.999998
Sst_5,413.5000000000001,-86.50001,-29.999998
Sst_5,414.4599999999999,-86.50001,-29.999998
Sst_5,415.42,-86.5125,-29.999998
Sst_5,416.3800000000001,-86.506256,-29.999998
Sst_5,417.3399999999999,-86.475,-29.999998
Sst_5,418.3,-86.543755,-29.999998
Sst_5,419.2600000000001,-86.50001,-29.999998
Sst_5,420.2199999999999,-86.49375,-29.999998
Sst_5,421.18,-86.50001,-29.999998
Sst_5,422.14000000000004,-86.506256,-29.999998
Sst_5,423.0999999999999,-86.537506,-29.999998
Sst_5,424.06,-86.5125,-29.999998
Sst_5,425.02000000000004,-86.51875,-29.999998
Sst_5,425.9799999999999,-86.51875,-29.999998
Sst_5,426.94,-86.4875,-29.999998
Sst_5,427.90000000000003,-86.506256,-29.999998
Sst_5,428.8600000000001,-86.53125,-29.999998
Sst_5,429.82,-86.543755,-29.999998
Sst_5,430.78000000000003,-86.475,-29.999998
Sst_5,431.7400000000001,-86.56875,-29.999998
Sst_5,432.7,-86.450005,-29.999998
Sst_5,433.66,-86.50001,-29.999998
Sst_5,434.6200000000001,-86.506256,-29.999998
Sst_5,435.58,-86.506256,-29.999998
Sst_5,436.54,-86.5875,-29.999998
Sst_5,437.5000000000001,-86.549995,-29.999998
Sst_5,438.46,-86.49375,-29.999998
Sst_5,439.42,-86.56251,-29.999998
Sst_5,440.3800000000001,-86.543755,-29.999998
Sst_5,441.34,-86.575005,-29.999998
Sst_5,442.3,-86.5875,-29.999998
Sst_5,443.2600000000001,-86.59376,-29.999998
Sst_5,444.21999999999997,-86.537506,-29.999998
Sst_5,445.18,-86.506256,-29.999998
Sst_5,446.1400000000001,-86.52501,-29.999998
Sst_5,447.09999999999997,-86.51875,-29.999998
Sst_5,448.06,-86.49375,-29.999998
Sst_5,449.0200000000001,-86.51875,-29.999998
Sst_5,449.97999999999996,-86.450005,-29.999998
Sst_5,450.94,-86.475,-29.999998
Sst_5,451.9000000000001,-86.50001,-29.999998
Sst_5,452.85999999999996,-86.543755,-29.999998
Sst_5,453.82,-86.475,-29.999998
Sst_5,454.7800000000001,-86.51875,-29.999998
Sst_5,455.7399999999999,-86.481255,-29.999998
Sst_5,456.7,-86.50001,-29.999998
Sst_5,457.6600000000001,-86.59376,-29.999998
Sst_5,458.6199999999999,-86.600006,-29.999998
Sst_5,459.58,-86.549995,-29.999998
Sst_5,460.5400000000001,-86.600006,-29.999998
Sst_5,461.5000000000001,-86.56251,-29.999998
Sst_5,462.46,-86.549995,-29.999998
Sst_5,463.4200000000001,-86.549995,-29.999998
Sst_5,464.3800000000001,-86.537506,-29.999998
Sst_5,465.34,-86.55626,-29.999998
Sst_5,466.30000000000007,-86.575005,-29.999998
Sst_5,467.2600000000001,-86.58125,-29.999998
Sst_5,468.21999999999997,-86.55626,-29.999998
Sst_5,469.18000000000006,-86.537506,-29.999998
Sst_5,470.1400000000001,-86.6125,-29.999998
Sst_5,471.09999999999997,-86.51875,-29.999998
Sst_5,472.06000000000006,-86.549995,-29.999998
Sst_5,473.0200000000001,-86.537506,-29.999998
Sst_5,473.97999999999996,-86.56875,-29.999998
Sst_5,474.94000000000005,-86.56875,-29.999998
Sst_5,475.9000000000001,-86.56251,-29.999998
Sst_5,476.85999999999996,-86.575005,-29.999998
Sst_5,477.82000000000005,-86.5875,-29.999998
Sst_5,478.7800000000001,-86.549995,-29.999998
Sst_5,479.73999999999995,-86.537506,-29.999998
Sst_5,480.7,-86.50001,-29.999998
Sst_5,481.6600000000001,-86.49375,-29.999998
Sst_5,482.61999999999995,-86.52501,-29.999998
Sst_5,483.58,-86.49375,-29.999998
Sst_5,484.5400000000001,-86.4375,-29.999998
Sst_5,485.49999999999994,-86.4875,-29.999998
Sst_5,486.46,-86.49375,-29.999998
Sst_5,487.4200000000001,-86.55626,-29.999998
Sst_5,488.37999999999994,-86.537506,-29.999998
Sst_5,489.34,-86.543755,-29.999998
Sst_5,490.30000000000007,-86.52501,-29.999998
Sst_5,491.25999999999993,-86.600006,-29.999998
Sst_5,492.21999999999997,-86.55626,-29.999998
Sst_5,493.18000000000006,-86.5875,-29.999998
Sst_5,494.13999999999993,-86.56875,-29.999998
Sst_5,495.09999999999997,-86.56251,-29.999998
Sst_5,496.06000000000006,-86.600006,-29.999998
Sst_5,497.02000000000015,-86.6125,-29.999998
Sst_5,497.97999999999996,-86.600006,-29.999998
Sst_5,498.94000000000005,-86.53125,-29.999998
Sst_5,499.90000000000015,-86.55626,-29.999998
Sst_5,500.85999999999996,-86.600006,-29.999998
Sst_5,501.82000000000005,-86.549995,-29.999998
Sst_5,502.78000000000014,-86.600006,-29.999998
Sst_5,503.73999999999995,-86.575005,-29.999998
Sst_5,504.70000000000005,-86.60625,-29.999998
Sst_5,505.6600000000001,-86.668755,-29.999998
Sst_5,506.61999999999995,-86.5875,-29.999998
Sst_5,507.58000000000004,-86.631256,-29.999998
Sst_5,508.5400000000001,-86.637505,-29.999998
Sst_5,509.49999999999994,-86.637505,-29.999998
Sst_5,510.46000000000004,-86.60625,-29.999998
Sst_5,511.4200000000001,-86.56251,-29.999998
Sst_5,512.38,-86.631256,-29.999998
Sst_5,513.34,-86.631256,-29.999998
Sst_5,514.3000000000001,-86.56875,-29.999998
Sst_5,515.26,-86.56875,-29.999998
Sst_5,516.22,-86.61876,-29.999998
Sst_5,517.1800000000001,-86.53125,-29.999998
Sst_5,518.14,-86.56875,-29.999998
Sst_5,519.1,-86.543755,-29.999998
Sst_5,520.0600000000001,-86.543755,-29.999998
Sst_5,521.02,-86.49375,-29.999998
Sst_5,521.98,-86.549995,-29.999998
Sst_5,522.94,-86.549995,-29.999998
Sst_5,523.9,-86.56875,-29.999998
Sst_5,524.86,-86.543755,-29.999998
Sst_5,525.82,-86.56251,-29.999998
Sst_5,526.7799999999999,-86.575005,-29.999998
Sst_5,527.74,-86.60625,-29.999998
Sst_5,528.7,-86.56251,-29.999998
Sst_5,529.6600000000001,-86.575005,-29.999998
Sst_5,530.62,-86.543755,-29.999998
Sst_5,531.58,-86.543755,-29.999998
Sst_5,532.5400000000001,-86.53125,-29.999998
Sst_5,533.5,-86.55626,-29.999998
Sst_5,534.46,-86.58125,-29.999998
Sst_5,535.4200000000001,-86.575005,-29.999998
Sst_5,536.38,-86.5875,-29.999998
Sst_5,537.34,-86.51875,-29.999998
Sst_5,538.3000000000001,-86.549995,-29.999998
Sst_5,539.26,-86.537506,-29.999998
Sst_5,540.22,-86.5875,-29.999998
Sst_5,541.1800000000001,-86.575005,-29.999998
Sst_5,542.14,-86.600006,-29.999998
Sst_5,543.1,-86.600006,-29.999998
Sst_5,544.0600000000001,-86.600006,-29.999998
Sst_5,545.02,-86.6125,-29.999998
Sst_5,545.98,-86.60625,-29.999998
Sst_5,546.94,-86.637505,-29.999998
Sst_5,547.9,-86.56875,-29.999998
Sst_5,548.86,-86.549995,-29.999998
Sst_5,549.82,-86.56251,-29.999998
Sst_5,550.78,-86.56875,-29.999998
Sst_5,551.74,-86.5875,-29.999998
Sst_5,552.7,-86.549995,-29.999998
Sst_5,553.66,-86.549995,-29.999998
Sst_5,554.62,-86.55626,-29.999998
Sst_5,555.58,-86.51875,-29.999998
Sst_5,556.54,-86.543755,-29.999998
Sst_5,557.5,-86.61876,-29.999998
Sst_5,558.46,-86.58125,-29.999998
Sst_5,559.42,-86.637505,-29.999998
Sst_5,560.38,-86.56251,-29.999998
Sst_5,561.34,-86.549995,-29.999998
Sst_5,562.3000000000002,-86.52501,-29.999998
Sst_5,563.26,-86.50001,-29.999998
Sst_5,564.22,-86.53125,-29.999998
Sst_5,565.1800000000002,-86.5125,-29.999998
Sst_5,566.14,-86.4875,-29.999998
Sst_5,567.1,-86.506256,-29.999998
Sst_5,568.0600000000002,-86.4875,-29.999998
Sst_5,569.02,-86.450005,-29.999998
Sst_5,569.98,-86.51875,-29.999998
Sst_5,570.9400000000002,-86.4625,-29.999998
Sst_5,571.9,-86.50001,-29.999998
Sst_5,572.86,-86.43126,-29.999998
Sst_5,573.8200000000002,-86.49375,-29.999998
Sst_5,574.78,-86.537506,-29.999998
Sst_5,575.74,-86.537506,-29.999998
Sst_5,576.7,-86.549995,-29.999998
Sst_5,577.66,-86.600006,-29.999998
Sst_5,578.62,-86.53125,-29.999998
Sst_5,579.58,-86.55626,-29.999998
Sst_5,580.54,-86.575005,-29.999998
Sst_5,581.5,-86.51875,-29.999998
Sst_5,582.46,-86.506256,-29.999998
Sst_5,583.42,-86.600006,-29.999998
Sst_5,584.38,-86.575005,-29.999998
Sst_5,585.34,-86.59376,-29.999998
Sst_5,586.3,-86.51875,-29.999998
Sst_5,587.26,-86.58125,-29.999998
Sst_5,588.22,-86.58125,-29.999998
Sst_5,589.18,-86.56875,-29.999998
Sst_5,590.14,-86.549995,-29.999998
Sst_5,591.1,-86.56251,-29.999998
Sst_5,592.06,-86.60625,-29.999998
Sst_5,593.02,-86.6625,-29.999998
Sst_5,593.98,-86.65001,-29.999998
Sst_5,594.9399999999999,-86.675,-29.999998
Sst_5,595.9,-86.631256,-29.999998
Sst_5,596.86,-86.60625,-29.999998
Sst_5,597.8200000000002,-86.675,-29.999998
Sst_5,598.78,-86.65626,-29.999998
Sst_5,599.74,-86.68125,-29.999998
Sst_5,600.7000000000002,-86.631256,-29.999998
Sst_5,601.66,-86.643745,-29.999998
Sst_5,602.62,-86.65001,-29.999998
Sst_5,603.5800000000002,-86.625,-29.999998
Sst_5,604.54,-86.6125,-29.999998
Sst_5,605.5,-86.643745,-29.999998
Sst_5,606.4600000000002,-86.693756,-29.999998
Sst_5,607.42,-86.74376,-29.999998
Sst_5,608.38,-86.73125,-29.999998
Sst_5,609.3400000000001,-86.74376,-29.999998
Sst_5,610.3,-86.71875,-29.999998
Sst_5,611.26,-86.68751,-29.999998
Sst_5,612.2200000000001,-86.675,-29.999998
Sst_5,613.18,-86.762505,-29.999998
Sst_5,614.14,-86.762505,-29.999998
Sst_5,615.1000000000001,-86.74376,-29.999998
Sst_5,616.06,-86.75,-29.999998
Sst_5,617.02,-86.737495,-29.999998
Sst_5,617.9800000000001,-86.775,-29.999998
Sst_5,618.9399999999999,-86.75,-29.999998
Sst_5,619.9,-86.737495,-29.999998
Sst_5,620.8600000000001,-86.7875,-29.999998
Sst_5,621.8199999999999,-86.74376,-29.999998
Sst_5,622.78,-86.762505,-29.999998
Sst_5,623.7400000000001,-86.8125,-29.999998
Sst_5,624.6999999999999,-86.75,-29.999998
Sst_5,625.66,-86.762505,-29.999998
Sst_5,626.6200000000001,-86.83125,-29.999998
Sst_5,627.5799999999999,-86.775,-29.999998
Sst_5,628.54,-86.79375,-29.999998
Sst_5,629.5000000000001,-86.8,-29.999998
Sst_5,630.4600000000002,-86.775,-29.999998
Sst_5,631.42,-86.825,-29.999998
Sst_5,632.3800000000001,-86.8,-29.999998
Sst_5,633.3400000000001,-86.850006,-29.999998
