symbol,specificity,P,neg_log10_p,p_fdr,is_driver,is_hcn1
TRNAU1AP,0.0024690021574594,0.010811,1.9661341326520998,0.05196108,False,False
TAF12,0.0019783542584449,0.00018843,3.7248499518762643,0.002486622485549133,False,False
RAB42,0.0042942038403323,0.0012658,2.8976349086614723,0.010981948859934854,True,False
GMEB1,0.0017137226480649,0.00025878,3.5870692914704048,0.003218337105058366,False,False
YTHDF2,0.0016622451281965,0.0042715,2.3694195893010193,0.026592458706661475,False,False
OPRD1,0.0089360273801043,8.0745e-06,5.092884361128631,0.0001955130068181818,True,False
EPB41,0.0010853907808787,9.2707e-05,4.032887472472569,0.0014259389480269491,False,False
TMEM200B,0.0001067227256444,0.0027105,2.5669505883833867,0.0193377234375,False,False
SRSF4,0.0018777691919285,0.026399,1.578412523990297,0.09461368445839875,False,False
MECR,0.0018771850941088,0.019463,1.7107902173550142,0.0770277867756315,False,False
PTPRU,0.0103193117489854,0.00071755,3.1441478312246045,0.007158031554307115,True,False
MATN1,0.0006372037084106,0.013213,1.8789985650103596,0.05978396177802944,False,False
LAPTM5,0.0017733763318404,0.032189,1.4922925151201598,0.10857163550021108,False,False
SDC3,0.0025593367154312,0.17923,0.7465892952096327,0.3324337282432119,False,False
PUM1,0.0018928898194148,0.19516,0.7096091905597713,0.35007879223257377,False,False
NKAIN1,0.0002187671647132,0.03689,1.4330913447731966,0.11914694624090542,False,False
SNRNP40,0.0019304395479401,0.010637,1.9731808407587732,0.05141860163339383,False,False
ZCCHC17,0.0015625809547324,0.0057484,2.2404530192871888,0.03330862233502538,False,False
FABP3,0.001571651109892,0.0088085,2.055098041325379,0.045007276510067105,False,False
SERINC2,0.0017214789636794,0.025624,1.5913530743442346,0.09275133499433749,False,False
TINAGL1,7.662124568367372e-05,0.25661,0.5907264233305508,0.41287065539112056,False,False
HCRTR1,0.0003382853010249,0.12678,0.896949252564043,0.2661680478192328,False,False
PEF1,0.0011784331316684,0.21709,0.6633601813583108,0.37448838747976254,False,False
COL16A1,0.0008634141451398,0.22671,0.644529323062562,0.38422187910922584,False,False
ADGRB2,0.0017952182293359,0.8477,0.07175781684269092,0.876210704352888,False,False
SPOCD1,0.0003602339857614,0.8849,0.05310580489767322,0.9053512740076826,False,False
PTP4A2,0.0023832997493694,0.20044,0.6980156059295609,0.35566150055493895,False,False
KHDRBS1,0.0019099646609778,0.54315,0.2650802161273071,0.6544089377261761,False,False
TMEM39B,0.0025811989441648,0.65251,0.1854128281865548,0.7352228955160744,False,False
KPNA6,0.0026564023480539,0.59396,0.2262428014232017,0.6924983409936529,False,False
TXLNA,0.0013735356987606,0.34763,0.45888275157821723,0.4966009680879592,False,False
CCDC28B,0.0016989714839303,0.44352,0.35308679140430604,0.5765378088653925,False,False
IQCC,0.0018028946749258,0.41828,0.37853290065315426,0.5570908142345196,False,False
DCDC2B,0.0018738450123062,0.39114,0.4076677685761694,0.5343027899820497,False,False
TMEM234,0.0016020790576366,0.18355,0.7362456111599944,0.3375687410817031,False,False
EIF3I,0.0012839863051184,0.22799,0.6420842014208701,0.3852710362694301,False,False
FAM167B,0.0009996042344585,0.15026,0.8231566154962612,0.29715444375696076,False,False
LCK,0.0006786090409151,0.20718,0.6836521712669021,0.3636800944639719,False,False
HDAC1,0.0017116506581899,0.29439,0.5310769464356935,0.4496059264214047,False,False
MARCKSL1,0.0013641035679158,0.57966,0.23682666750682124,0.6826489653647752,False,False
TSSK3,0.002454618486404,0.31259,0.5050249195167212,0.4658392950391645,False,False
FAM229A,0.0025549080035507,0.65617,0.18298362937863735,0.7380050541871921,False,False
BSDC1,0.0025748844652079,0.54396,0.26443303489368736,0.6550391650968277,False,False
ZBTB8B,0.0029867920864329,0.90487,0.04341381011860949,0.9207722043935053,False,False
ZBTB8A,0.0017578912431698,0.82938,0.08124644159602397,0.8626869161676647,False,False
ZBTB8OS,0.0021133220702829,0.80719,0.0930242270631684,0.8460486253033384,False,False
RBBP4,0.0018872803135603,0.77363,0.11146669742836873,0.821432531393263,False,False
SYNC,0.0015452908633131,0.70146,0.15399708910400364,0.7707138026813337,False,False
S100PBP,0.0016998869079646,0.15882,0.7990948083150082,0.3074251962209302,False,False
FNDC5,0.0011869652626652,0.09241,1.0342810297557792,0.2183329701360142,False,False
HPCA,0.0002474150418711,0.087138,1.0597924122558042,0.2104507145231978,False,False
TMEM54,0.0008343154088286,0.063395,1.1979449938223667,0.171252784989858,False,False
RNF19B,0.0018673722402919,0.22205,0.6535492224903052,0.37981173605908164,False,False
AK2,0.0021583540253851,0.057356,1.2414211439250102,0.16055460430898583,False,False
AZIN2,0.0018708126874422,0.021696,1.6636203278130306,0.08282937792642141,False,False
TRIM62,0.0018058622808927,0.015114,1.8206205821182433,0.06536856129905277,False,False
ZNF362,0.0023738762002679,0.0079444,2.0999388972645194,0.04201173275976175,False,False
A3GALT2,0.0004923794298831,0.27919,0.5541001412873998,0.4359717989056088,False,False
PHC2,0.0016313540825666,0.28656,0.5427844314950437,0.4429514624238321,False,False
ZSCAN20,0.0016293287913779,0.003329,2.477686204843333,0.022130095257903493,False,False
CSMD2,0.002630170020653,0.080185,1.0959068664603269,0.19981856931233433,False,False
HMGB4,0.0029030115126336,0.26305,0.5799616938668221,0.42004006993007,False,False
C1orf94,0.0008393145604798,0.067579,1.1701882389845484,0.17847958998512642,False,False
SMIM12,0.00149955414112,0.0088704,2.052056795740325,0.04518899024545745,False,False
GJB5,0.0,0.90756,0.0421246535562668,0.9225695795432861,False,False
GJB4,0.0077919199742859,0.90898,0.04144567231729966,0.9237780209856916,False,False
GJB3,0.0005416584287344,0.6341,0.19784224681303847,0.7217115661277687,False,False
GJA4,0.0001542659307438,0.46052,0.33675150400996645,0.5903970592010268,False,False
DLGAP3,0.0027271438891063,0.00036741,3.434849027437624,0.004215060452261306,False,False
ZMYM6NB,0.0064218505604067,0.026843,1.571168948613432,0.09562594360231831,False,False
ZMYM6,0.0015260833657602,0.024005,1.6196982896948156,0.08888367207040297,False,False
ZMYM1,0.0016346449805438,0.0025214,2.5983582515022285,0.018281394285714285,False,False
SFPQ,0.0022359155552796,0.0014969,2.824807211613397,0.012458691098386257,False,False
ZMYM4,0.0020407360885673,0.00033796,3.4711346985604314,0.003959632521994135,False,False
KIAA0319L,0.0023300921084666,0.00027737,3.5569405134827163,0.0033811212585812354,False,False
NCDN,0.0015071930244652,0.00028669,3.5425874553638086,0.003470903704545454,False,False
TFAP2E,0.0034325207065954,0.0004196,3.37716452047848,0.0047123173576950105,True,False
PSMB2,0.0014747035485543,0.0022958,2.6390659484516132,0.017072675570032576,False,False
C1orf216,0.0021136091869864,1.4366e-07,6.8426641379027195,7.453995000000001e-06,False,False
CLSPN,0.0008061934494431,8.0728e-08,7.092975806834348,4.6971355199999996e-06,False,False
AGO4,0.0019882218948288,1.7481e-08,7.757433727190188,1.2093673636363637e-06,False,False
AGO1,0.002143488181131,6e-09,8.221848749616356,4.7943e-07,False,False
AGO3,0.0019261199988066,9.3592e-08,7.028761272034763,5.248048252631579e-06,False,False
TEKT2,0.0013572162834828,3.0487e-06,5.515885309237347,8.972610441988951e-05,False,False
COL8A2,0.0001088540589411,3.7238e-05,4.429013652403067,0.0006824546766055046,False,False
TRAPPC3,0.0016870874381767,0.00017387,3.7597753458777223,0.0023356432941176466,False,False
MAP7D1,0.0030160885589394,0.00016137,3.792177200998492,0.002202266413321947,True,False
THRAP3,0.0017026789640531,0.082668,1.0826625692002274,0.203593359223301,False,False
SH3D21,0.0018196844613792,0.062099,1.2069153933496464,0.16932334396860604,False,False
EVA1B,0.0,0.020428,1.6897741508164974,0.07957782378747259,False,False
STK40,0.0024346044400864,0.092619,1.0332999123599014,0.21866512616339195,False,False
LSM10,0.0016852708221056,0.14127,0.8499500548376151,0.2850752121212121,False,False
OSCP1,0.001467013059166,0.088848,1.0513523438715087,0.21284363483735572,False,False
MRPS15,0.001479724934384,0.093805,1.0277740122122307,0.22033818427626747,False,False
CSF3R,0.0001221937605133,0.18835,0.7250343754607136,0.34294421214537996,False,False
GRIK3,0.009366053362312,0.03517,1.4538276316830574,0.1154635453798768,False,False
ZC3H12A,0.0003268697103793,0.070582,1.1513060397043353,0.18355914434499596,False,False
MEAF6,0.0013986865609518,0.00045853,3.3386322447088292,0.005022459170664839,False,False
SNIP1,0.0016937768608038,0.0054382,2.2645448244610673,0.0319867037909459,False,False
DNALI1,0.001161052383492,0.0033486,2.475136727099696,0.022183480869565217,False,False
GNL2,0.0012873568620264,0.0033325,2.4772298419141032,0.0221349470074813,False,False
RSPO1,0.0006768474335966,0.014725,1.8319446965408608,0.06433903417167852,False,False
CDCA8,0.0010034284112868,0.038609,1.4133114467599477,0.12278814507462685,False,False
EPHA10,0.0011136970660709,0.04885,1.3111354319452082,0.1438025072757414,False,False
MANEAL,0.0015450523354443,0.011039,1.9570702666568403,0.05277124110080766,False,False
YRDC,0.0010041809963119,0.0012255,2.911686684411903,0.010719603448275862,False,False
C1orf122,0.0007991183091391,0.002986,2.5249101966109935,0.020641894593425605,False,False
MTF1,0.0012887264827901,0.0034906,2.4570999156504,0.02275011362153344,False,False
INPP5B,0.0018234655913038,0.012525,1.9022222654607166,0.057517823275862065,False,False
SF3A3,0.0014944089462421,0.065976,1.1806140184449254,0.1756392563718141,False,False
FHL3,0.0002923755253383,0.83056,0.08062898846522598,0.8635208743738209,False,False
UTP11L,0.00124734981893,0.16378,0.7857391332224583,0.3135699269198514,False,False
POU3F1,0.001105068690503,0.95017,0.022198685809190287,0.9558521194762684,False,False
RRAGC,0.0013374960617536,0.086437,1.0633003147417726,0.20928306998939555,False,False
MYCBP,0.0053284404695439,0.073949,1.1310676945192637,0.18929664728495918,False,False
GJA9,0.0039716007456303,0.070792,1.1500158179057296,0.18401544437215353,False,False
RHBDL2,0.0012733661161682,0.14952,0.8253007116292244,0.2961674665344571,False,False
AKIRIN1,0.001384865454896,0.073714,1.132450021702253,0.1889970404040404,False,False
NDUFS5,0.0013711945675345,0.074841,1.1258604182380292,0.19096822944275907,False,False
MACF1,0.0023109633351402,0.00059183,3.2278030241293667,0.0061615864690553745,False,False
BMP8A,0.000516283468842,0.0019823,2.7028306190307654,0.015339748838334947,False,False
PABPC4,0.0014222364857137,5.6706e-06,5.246370986450482,0.0001454143356230032,False,False
HEYL,0.0003924267575448,0.00066891,3.1746323114291037,0.0067872068,False,False
NT5C1A,0.0051038774272572,0.0064468,2.1906558027598395,0.03597287388268157,True,False
HPCAL4,0.0027238086486337,0.019356,1.7131843865634135,0.07673734457950881,False,False
PPIE,0.0025080275178394,0.52796,0.27739897980961825,0.6429420681246666,False,False
BMP8B,0.000154045436847,0.54693,0.2620682542133587,0.6573772811371842,False,False
OXCT2,0.0011802936222033,0.495,0.3053948010664313,0.6175809977359669,False,False
TRIT1,0.0020965352857609,0.1264,0.8982529260536337,0.2656494476591268,False,False
MYCL,0.001274998663426,0.092579,1.0334875145969262,0.21862187455673762,False,False
MFSD2A,0.0014746823426401,0.34038,0.4680359660516542,0.49055473579801623,False,False
CAP1,0.0013199381134584,0.10867,0.9638903329394203,0.24167203868633455,False,False
PPT1,0.0019568506872607,0.32594,0.48686233878835994,0.47790548706659325,False,False
RLF,0.0019297325169733,0.18923,0.7230100106317691,0.34356517664432584,False,False
TMCO2,0.0023680150481204,0.18335,0.7367190857033784,0.3372989927477841,False,False
ZMPSTE24,0.0013534709378942,0.16921,0.7715739745328908,0.3204342943476715,False,False
COL9A2,0.0001095360730711,0.032642,1.4862232395519477,0.10977521085858585,False,False
SMAP2,0.0019412249933244,0.44428,0.3523432368044588,0.5772100251991545,False,False
ZFP69B,0.0020107255817842,0.27245,0.5647131877598723,0.42908882648536806,False,False
ZFP69,0.0009134584785616,0.052356,1.281033540965555,0.15071294597514856,False,False
EXO5,0.0015935782065989,0.011377,1.943972241913638,0.05376458249556475,False,False
ZNF684,0.001116224315379,0.0093578,2.0288262410229336,0.047027359056603775,False,False
RIMS3,0.0031935622196485,0.00024846,3.6047435191139785,0.003124027741935484,True,False
NFYC,0.0019373328463552,0.00036115,3.4423123808036897,0.0041581686959654175,False,False
KCNQ4,0.0051315784764384,0.0065419,2.184296098820044,0.03635121832406119,True,False
CITED4,0.001019136448519,0.83178,0.07999152637798897,0.8641708607463269,False,False
CTPS1,0.0023894543237807,0.080112,1.0963024259451661,0.19967775982532754,False,False
SLFNL1,0.0019946942574002,0.060223,1.2202376139678344,0.1660210044850785,False,False
SCMH1,0.0024907046195067,0.096032,1.0175840262552414,0.22384588564760796,False,False
EDN2,0.0,0.018049,1.743546855060964,0.07354438271290158,False,False
HIVEP3,0.0025400242582993,0.21012,0.677532607868929,0.3667410003276182,False,False
GUCA2B,0.0,0.59287,0.22704052496974295,0.6918448543263964,False,False
GUCA2A,0.0,0.55434,0.25622378250711353,0.6629908538501833,False,False
FOXJ3,0.0019437428158978,0.4138,0.3832095136702842,0.5530599481475287,False,False
RIMKLA,0.0020891430992308,0.0038002,2.420193546380374,0.024311847958366693,False,False
ZMYND12,0.0006484066865306,0.88614,0.052497659123938265,0.9062718123640087,False,False
PPCS,0.0011680013464085,0.87367,0.05865257679613176,0.8967361845738874,False,False
CCDC30,0.0016989713753087,0.83688,0.07733681091241747,0.8681713261927946,False,False
PPIH,0.0016888171748533,0.62604,0.20339791723000025,0.7161707265569077,False,False
YBX1,0.0015700365286543,0.52834,0.27708650814391234,0.6430852722150308,False,False
CLDN19,0.0007340504272727,0.53647,0.2704545592502086,0.6487081620762712,False,False
P3H1,0.0021884002100398,0.44401,0.3526072485882794,0.5769350199203188,False,False
C1orf50,0.0077945090502901,0.48522,0.3140613065057402,0.6100944783634933,False,False
LOC100129924,0.0024347442692348,0.33173,0.479215251286342,0.482733302677108,False,False
CCDC23,0.0015825158597395,0.25527,0.5930002216235543,0.41190123889337643,False,False
ERMAP,0.0008682928746291,0.20675,0.6845544817754158,0.3631821894921961,False,False
ZNF691,0.0012916713086221,0.097943,1.0090265976478823,0.22627008006937416,False,False
SLC2A1,0.0007208452980868,0.32588,0.4869422923613948,0.47790548706659325,False,False
EBNA1BP2,0.0011511723038028,0.096156,1.0170236112113398,0.22400423265306124,False,False
CFAP57,0.0005337885910246,0.034226,1.4656438539861614,0.11357261337209303,False,False
TMEM125,0.0004244074960283,0.10391,0.983342655177798,0.2346785910118711,False,False
C1orf210,0.0,6.1847e-06,5.208681361759106,0.00015564990661417322,False,False
TIE1,0.0003321703738292,4.346e-06,5.361910278015494,0.0001179175314091681,False,False
MPL,0.0007368929278455,8.0828e-08,7.092438167208004,4.6971355199999996e-06,False,False
CDC20,0.0025089247743296,1e-09,9.0,9.569461077844313e-08,False,False
ELOVL1,0.0014318947057144,5e-10,9.301029995663981,5.2971194105960256e-08,False,False
MED8,0.001535040757871,9.8302e-09,8.007437646154356,7.445328255924171e-07,False,False
SZT2,0.0021197821451214,7.9257e-09,8.100962370408384,6.148573383495146e-07,False,False
HYI,0.0021401975016467,5.0051e-10,9.30058724105892,5.2971194105960256e-08,False,False
PTPRF,0.0019312108478252,6.9646e-10,9.157103821491456,7.044384341772152e-08,False,False
KDM4A,0.0017623737373821,8.5377e-10,9.068659109620336,8.474595260869566e-08,False,False
ST3GAL3,0.0021654573105278,1.677e-07,6.775466937393914,8.45430189274448e-06,False,False
ARTN,0.0011160517501877,0.00015643,3.805679954696578,0.0021458436309012875,False,False
IPO13,0.0017263249696523,0.00033848,3.4704669876767618,0.003959918653001464,False,False
DPH2,0.0020774266893247,0.00084819,3.0715068520960926,0.008116721191616766,False,False
ATP6V0B,0.0014292401379263,0.00085935,3.065829918694706,0.00819896856716418,False,False
B4GALT2,0.0014667825114322,0.00092712,3.0328640501435737,0.008695014507042253,False,False
CCDC24,0.0017927676263633,0.0008371,3.0772226580712023,0.008039480228365384,False,False
SLC6A9,0.0011678167859794,0.00087493,3.0580266919260555,0.008317820541344438,False,False
KLF17,0.0,2.1296e-06,5.6717019618694,6.712650414201184e-05,False,False
DMAP1,0.0016610072013786,0.00020085,3.6971281639323097,0.00261596075794621,False,False
ERI3,0.0018755653738993,0.00015201,3.8181278409896664,0.002097816761658031,False,False
RNF220,0.0005466245287343,0.00061637,3.210158507447976,0.006379669022020726,False,False
TMEM53,0.0012646699629207,0.077142,1.1127091057123402,0.1947561298578199,False,False
C1orf228,0.0014158667008289,0.19686,0.7058425192303086,0.3516677464788733,False,False
KIF2C,0.0014095400088206,0.71998,0.14267956747189497,0.7828808858950805,False,False
RPS8,0.0017336231874568,0.6303,0.200452692874385,0.7194360617098778,False,False
BEST4,0.002915601564868,0.72818,0.13776125345607,0.7888777121746204,False,False
PLK3,0.0026629261977673,0.68172,0.16639396467511658,0.7571455500729725,False,False
BTBD19,0.0008902696577359,0.7431,0.12895273869450058,0.7997926015219881,False,False
PTCH2,0.0023255660959335,0.79456,0.0998733021255297,0.8365284980237154,False,False
EIF2B3,0.0020144958819966,0.85395,0.06856755713277118,0.8812769197985277,False,False
