cell,comp_type,x0,y0,x1,y1
Sst_1,2,-46.928641969316345,1922.9192246176963,-47.507502951129595,1923.9059608609414
Sst_1,2,-47.507502951129595,1923.9059608609414,-48.150769322241786,1924.8354702238832
Sst_1,2,-48.150769322241786,1924.8354702238832,-48.97608920437949,1925.6086056467866
Sst_1,2,-48.97608920437949,1925.6086056467866,-49.80146634346215,1926.3805382722662
Sst_1,2,-49.80146634346215,1926.3805382722662,-50.79967661094736,1926.8635410278353
Sst_1,2,-50.79967661094736,1926.8635410278353,-51.90049669871746,1927.1734848200967
Sst_1,2,-51.90049669871746,1927.1734848200967,-53.00132034313674,1927.4835285490894
Sst_1,2,-53.00132034313674,1927.4835285490894,-54.000161386651826,1927.8886596017005
Sst_1,2,-54.000161386651826,1927.8886596017005,-54.17722771901401,1928.9389264649042
Sst_1,2,-54.17722771901401,1928.9389264649042,-54.78377652925667,1929.7392600146154
Sst_1,2,-54.78377652925667,1929.7392600146154,-55.90129907297796,1929.9730615849153
Sst_1,2,-55.90129907297796,1929.9730615849153,-56.789067588451644,1930.695844071514
Sst_1,2,-56.789067588451644,1930.695844071514,-57.766550930819676,1931.271242468621
Sst_1,2,-57.766550930819676,1931.271242468621,-58.86014847197612,1931.5413179172951
Sst_1,2,-58.86014847197612,1931.5413179172951,-59.746638142567235,1932.101643103178
Sst_1,2,-59.746638142567235,1932.101643103178,-60.819872836994364,1932.406865023554
Sst_1,2,-60.819872836994364,1932.406865023554,-61.91253438041781,1932.7124962580897
Sst_1,2,-61.91253438041781,1932.7124962580897,-62.81953087208808,1933.399172028812
Sst_1,2,-62.81953087208808,1933.399172028812,-63.57204111226929,1934.249245712926
Sst_1,2,-63.57204111226929,1934.249245712926,-64.26709885455102,1935.1550980711468
Sst_1,2,-64.26709885455102,1935.1550980711468,-64.96212103034395,1936.0599510620552
Sst_1,2,-64.96212103034395,1936.0599510620552,-65.82287381537253,1936.7321624075898
Sst_1,2,-65.82287381537253,1936.7321624075898,-66.87076144675825,1936.971844367673
Sst_1,2,-66.87076144675825,1936.971844367673,-67.96299744149292,1937.1699226900755
Sst_1,2,-67.96299744149292,1937.1699226900755,-69.05969056738013,1937.4595003784973
Sst_1,2,-69.05969056738013,1937.4595003784973,-70.13286279084332,1937.6364433602378
Sst_1,2,-70.13286279084332,1937.6364433602378,-71.01184562481762,1937.890241602111
Sst_1,2,-71.01184562481762,1937.890241602111,-71.52432626993209,1938.7156366822896
Sst_1,2,-71.52432626993209,1938.7156366822896,-72.1917639509968,1939.52300908205
Sst_1,2,-72.1917639509968,1939.52300908205,-72.72568681584721,1940.5010381073812
Sst_1,2,-72.72568681584721,1940.5010381073812,-73.3258470437097,1941.4423880959039
Sst_1,2,-73.3258470437097,1941.4423880959039,-73.99143046152858,1942.2932539630797
Sst_1,2,-73.99143046152858,1942.2932539630797,-74.38767302422002,1943.3586350599232
Sst_1,2,-74.38767302422002,1943.3586350599232,-74.44296742803431,1944.4624668129122
Sst_1,2,-74.44296742803431,1944.4624668129122,-74.9482695641534,1945.4094941626934
Sst_1,2,-74.9482695641534,1945.4094941626934,-75.26859136675398,1946.3997279496239
Sst_1,2,-75.26859136675398,1946.3997279496239,-75.21976953089597,1947.5358832023705
Sst_1,2,-75.21976953089597,1947.5358832023705,-75.45196722726837,1948.6254140783897
Sst_1,2,-75.45196722726837,1948.6254140783897,-76.0571726825267,1949.579192489199
Sst_1,2,-76.0571726825267,1949.579192489199,-76.41724415909948,1950.6263485338068
Sst_1,2,-76.41724415909948,1950.6263485338068,-76.59931885216724,1951.7554871684056
Sst_1,2,-76.59931885216724,1951.7554871684056,-77.1319791066635,1952.6980386541507
Sst_1,2,-77.1319791066635,1952.6980386541507,-78.25552299931496,1952.8732890215847
Sst_1,2,-78.25552299931496,1952.8732890215847,-79.06092521491064,1953.6322238614184
Sst_1,2,-79.06092521491064,1953.6322238614184,-79.64680661342823,1954.5912929083963
Sst_1,2,-79.64680661342823,1954.5912929083963,-80.223430762632,1955.4842493746114
Sst_1,2,-80.223430762632,1955.4842493746114,-80.53170701184808,1956.5858820602962
Sst_1,2,-80.53170701184808,1956.5858820602962,-81.42692624751658,1957.264971907142
Sst_1,2,-81.42692624751658,1957.264971907142,-82.46030913242316,1957.6734765621734
Sst_1,2,-82.46030913242316,1957.6734765621734,-83.58175834976555,1957.5030827450255
Sst_1,2,-83.58175834976555,1957.5030827450255,-84.67348367814634,1957.3325460118217
Sst_1,2,-84.67348367814634,1957.3325460118217,-85.7454182964525,1957.730572887895
Sst_1,2,-85.7454182964525,1957.730572887895,-86.81844866215306,1958.1284607040998
Sst_1,2,-86.81844866215306,1958.1284607040998,-87.40243887310362,1958.9697224787658
Sst_1,2,-87.40243887310362,1958.9697224787658,-88.3576024531003,1959.3031616268086
Sst_1,2,-88.3576024531003,1959.3031616268086,-89.44603384079892,1959.5574108043347
Sst_1,2,-89.44603384079892,1959.5574108043347,-90.1913035026073,1960.4261538222563
Sst_1,2,-90.1913035026073,1960.4261538222563,-91.20643904574558,1960.9348708743173
Sst_1,2,-91.20643904574558,1960.9348708743173,-92.1960662784893,1961.4972291055296
Sst_1,2,-92.1960662784893,1961.4972291055296,-92.86266689788863,1962.3766768778369
Sst_1,2,-92.86266689788863,1962.3766768778369,-93.41760281950678,1963.1719429106197
Sst_1,2,-93.41760281950678,1963.1719429106197,-94.54499299831764,1963.3287448070391
Sst_1,2,-94.54499299831764,1963.3287448070391,-95.576464063495,1963.8128652999972
Sst_1,2,-95.576464063495,1963.8128652999972,-96.46614665514494,1964.5275746018217
Sst_1,2,-96.46614665514494,1964.5275746018217,-97.27338084445455,1965.307057285151
Sst_1,2,-97.27338084445455,1965.307057285151,-97.54762420363204,1966.4168055358577
Sst_1,2,-97.54762420363204,1966.4168055358577,-97.99427875680294,1967.3579150300889
Sst_1,2,-97.99427875680294,1967.3579150300889,-99.0665560625796,1967.6699753279747
Sst_1,2,-99.0665560625796,1967.6699753279747,-100.20578491006268,1967.7714211414036
Sst_1,2,-100.20578491006268,1967.7714211414036,-101.21463656235414,1968.2975727200087
Sst_1,2,-101.21463656235414,1968.2975727200087,-102.09256003180917,1969.00239399649
Sst_1,2,-102.09256003180917,1969.00239399649,-102.48424462800199,1970.0690380032254
Sst_1,2,-102.48424462800199,1970.0690380032254,-103.06528322857139,1971.0522945946848
Sst_1,2,-103.06528322857139,1971.0522945946848,-104.01257641041161,1971.6172601490678
Sst_1,2,-104.01257641041161,1971.6172601490678,-104.97789161596279,1972.1712777967396
Sst_1,2,-104.97789161596279,1972.1712777967396,-105.7687692939021,1972.971955633661
Sst_1,2,-105.7687692939021,1972.971955633661,-106.5515275506325,1973.7694202169002
Sst_1,2,-106.5515275506325,1973.7694202169002,-107.32792011359106,1974.5820207818654
Sst_1,2,-107.32792011359106,1974.5820207818654,-108.4165568883102,1974.9348250090652
Sst_1,2,-108.4165568883102,1974.9348250090652,-109.39183896455711,1975.4174429964537
Sst_1,2,-109.39183896455711,1975.4174429964537,-110.25550203801208,1976.1067616568353
Sst_1,2,-110.25550203801208,1976.1067616568353,-111.04029855409135,1976.9305704139815
Sst_1,2,-111.04029855409135,1976.9305704139815,-111.7672335576492,1977.7986651211427
Sst_1,2,-111.7672335576492,1977.7986651211427,-112.56077641478032,1978.5786350653689
Sst_1,2,-112.56077641478032,1978.5786350653689,-113.40574265087548,1979.1952727222301
Sst_1,2,-113.40574265087548,1979.1952727222301,-114.29082809525858,1979.682401541067
Sst_1,2,-114.29082809525858,1979.682401541067,-115.17705196682277,1980.1705905408098
Sst_1,2,-115.17705196682277,1980.1705905408098,-116.0620339178256,1980.6576229795646
Sst_1,2,-116.0620339178256,1980.6576229795646,-116.81572165069474,1981.282112059791
Sst_1,2,-116.81572165069474,1981.282112059791,-117.11226332369529,1982.377358062374
Sst_1,2,-117.11226332369529,1982.377358062374,-117.40880499669629,1983.472604064957
Sst_1,2,-117.40880499669629,1983.472604064957,-117.72326875667659,1984.5569057174775
Sst_1,2,-117.72326875667659,1984.5569057174775,-118.61742751190104,1985.2680535645923
Sst_1,2,-118.61742751190104,1985.2680535645923,-119.33085737820034,1986.0462717382889
Sst_1,2,-119.33085737820034,1986.0462717382889,-119.99690932403223,1986.9749701852852
Sst_1,2,-119.99690932403223,1986.9749701852852,-120.99774534803328,1987.4670853172029
Sst_1,2,-120.99774534803328,1987.4670853172029,-121.81655104915535,1987.958774358986
Sst_1,2,-121.81655104915535,1987.958774358986,-122.32868740705976,1988.9684983068612
Sst_1,2,-122.32868740705976,1988.9684983068612,-122.77131303580063,1990.0185200031997
Sst_1,2,-122.77131303580063,1990.0185200031997,-123.37035582581257,1990.9622112163277
Sst_1,2,-123.37035582581257,1990.9622112163277,-124.11197867333749,1991.8240795891252
Sst_1,2,-124.11197867333749,1991.8240795891252,-124.3089442388964,1992.9217687099535
Sst_1,2,-124.3089442388964,1992.9217687099535,-124.5264334015094,1993.9832049417382
Sst_1,2,-124.5264334015094,1993.9832049417382,-125.17504826481195,1994.8689964178225
Sst_1,2,-125.17504826481195,1994.8689964178225,-125.2549395272672,1995.958244119763
Sst_1,2,-125.2549395272672,1995.958244119763,-125.29558491071384,1997.1003210842473
Sst_1,2,-125.29558491071384,1997.1003210842473,-125.05570347875505,1998.173531831771
Sst_1,2,-125.05570347875505,1998.173531831771,-124.07425521364439,1998.6788582143317
Sst_1,2,-124.07425521364439,1998.6788582143317,-124.01621880825951,1999.7501001270903
Sst_1,2,-124.01621880825951,1999.7501001270903,-124.05690687149286,2000.8933763323487
Sst_1,2,-124.05690687149286,2000.8933763323487,-124.12806992670312,2002.024160745742
Sst_1,2,-124.12806992670312,2002.024160745742,-124.6688666779221,2002.7764024381995
Sst_1,2,-124.6688666779221,2002.7764024381995,-125.69669668428128,2003.0935467870809
Sst_1,2,-125.69669668428128,2003.0935467870809,-126.17750801112516,2004.0918776480576
Sst_1,2,-126.17750801112516,2004.0918776480576,-126.81025837875677,2004.8889772542939
Sst_1,2,-126.81025837875677,2004.8889772542939,-127.46580968162061,2005.1346170094507
Sst_1,2,-127.46580968162061,2005.1346170094507,-128.51506235844636,2005.2186519436996
Sst_1,2,-128.51506235844636,2005.2186519436996,-129.39949699371414,2005.9152364295583
Sst_1,2,-129.39949699371414,2005.9152364295583,-129.83587234118818,2006.8852297935136
Sst_1,2,-129.83587234118818,2006.8852297935136,-130.55150051603596,2007.6942892940224
Sst_1,2,-130.55150051603596,2007.6942892940224,-131.6112731101598,2008.1076584374573
Sst_1,2,-131.6112731101598,2008.1076584374573,-132.7321298336251,2008.3367384354103
Sst_1,2,-132.7321298336251,2008.3367384354103,-133.0666726095494,2009.3722951074842
Sst_1,2,-133.0666726095494,2009.3722951074842,-133.13364403309606,2010.5146359140863
Sst_1,2,-133.13364403309606,2010.5146359140863,-133.31071262190517,2011.6324454304429
Sst_1,2,-133.31071262190517,2011.6324454304429,-133.6281833499329,2012.7028313313426
Sst_1,2,-133.6281833499329,2012.7028313313426,-134.1201400984546,2013.595398873652
Sst_1,2,-134.1201400984546,2013.595398873652,-135.14967895364907,2014.0898946528505
Sst_1,2,-135.14967895364907,2014.0898946528505,-135.86791279429667,2014.8119064049351
Sst_1,2,-135.86791279429667,2014.8119064049351,-136.05344259317053,2015.9397213160487
Sst_1,2,-136.05344259317053,2015.9397213160487,-136.39209389763232,2017.028865766517
Sst_1,2,-136.39209389763232,2017.028865766517,-136.837871966462,2018.0718709023388
Sst_1,2,-136.837871966462,2018.0718709023388,-137.43913149836794,2019.0131817677238
Sst_1,2,-137.43913149836794,2019.0131817677238,-137.56414231790382,2020.1443512488358
Sst_1,2,-137.56414231790382,2020.1443512488358,-137.6048303811374,2021.2876274540945
Sst_1,2,-137.6048303811374,2021.2876274540945,-137.66069414831122,2022.3765295109927
Sst_1,2,-137.66069414831122,2022.3765295109927,-138.43169548166293,2023.003904633204
Sst_1,2,-138.43169548166293,2023.003904633204,-139.51247697682902,2023.2962499935343
Sst_1,2,-139.51247697682902,2023.2962499935343,-140.4120850595898,2023.8709176778798
Sst_1,2,-140.4120850595898,2023.8709176778798,-141.15841134565517,2024.738422331889
Sst_1,2,-141.15841134565517,2024.738422331889,-142.1566610358168,2025.1916048184144
Sst_1,2,-142.1566610358168,2025.1916048184144,-143.29518010223887,2025.1465832081244
Sst_1,2,-143.29518010223887,2025.1465832081244,-144.38035378383688,2024.8228825890842
Sst_1,2,-144.38035378383688,2024.8228825890842,-145.40736934220013,2024.3467540109887
Sst_1,2,-145.40736934220013,2024.3467540109887,-146.2141525874233,2023.5671663281541
Sst_1,2,-146.2141525874233,2023.5671663281541,-146.97574904980002,2022.7409562831317
Sst_1,2,-146.97574904980002,2022.7409562831317,-147.70569682606765,2021.8942589086694
Sst_1,2,-147.70569682606765,2021.8942589086694,-148.7339311744754,2021.8038310105715
Sst_1,2,-148.7339311744754,2021.8038310105715,-149.6235127134696,2022.0995788347063
Sst_1,2,-149.6235127134696,2022.0995788347063,-150.41074683423608,2022.9244015363222
Sst_1,2,-150.41074683423608,2022.9244015363222,-151.1395752241781,2023.750102080112
Sst_1,2,-151.1395752241781,2023.750102080112,-152.1889722325227,2024.1924585866511
Sst_1,2,-152.1889722325227,2024.1924585866511,-152.73929043234216,2025.181311335521
Sst_1,2,-152.73929043234216,2025.181311335521,-153.00322217439634,2026.29372802253
Sst_1,2,-153.00322217439634,2026.29372802253,-153.78771376831082,2027.044301289492
Sst_1,2,-153.78771376831082,2027.044301289492,-154.7178133771156,2027.7025373700142
Sst_1,2,-154.7178133771156,2027.7025373700142,-155.63900689520665,2028.3691955374634
Sst_1,2,-155.63900689520665,2028.3691955374634,-156.67928767101512,2028.8449974368743
Sst_1,2,-156.67928767101512,2028.8449974368743,-157.71962926041715,2029.319696475593
Sst_1,2,-157.71962926041715,2029.319696475593,-158.80814185196346,2029.6380833441121
Sst_1,2,-158.80814185196346,2029.6380833441121,-159.89952620787494,2029.91063907726
Sst_1,2,-159.89952620787494,2029.91063907726,-160.45771842013073,2030.8958094453574
Sst_1,2,-160.45771842013073,2030.8958094453574,-160.97150215656893,2031.9180827415807
Sst_1,2,-160.97150215656893,2031.9180827415807,-161.48518595627593,2032.9403595944532
Sst_1,2,-161.48518595627593,2032.9403595944532,-162.09474664904678,2033.8871787016901
Sst_1,2,-162.09474664904678,2033.8871787016901,-162.79767870330284,2034.7584291060507
Sst_1,2,-162.79767870330284,2034.7584291060507,-163.50016617644883,2035.6171874190081
Sst_1,2,-163.50016617644883,2035.6171874190081,-163.94820011030993,2036.6589115111306
Sst_1,2,-163.94820011030993,2036.6589115111306,-164.64631165615128,2037.4903081490622
Sst_1,2,-164.64631165615128,2037.4903081490622,-165.01193761101104,2038.5304622103113
Sst_1,2,-165.01193761101104,2038.5304622103113,-165.69009462361964,2039.4141016142823
Sst_1,2,-165.69009462361964,2039.4141016142823,-166.57560727406144,2040.1381651445797
Sst_1,2,-166.57560727406144,2040.1381651445797,-167.1871363423811,2041.013769186713
Sst_1,2,-167.1871363423811,2041.013769186713,-167.87837454329974,2041.7813699225067
Sst_1,2,-167.87837454329974,2041.7813699225067,-168.89515746497204,2042.3026363229158
Sst_1,2,-168.89515746497204,2042.3026363229158,-169.7333112273691,2043.082119305783
Sst_1,2,-169.7333112273691,2043.082119305783,-170.39204139098115,2043.965349395594
Sst_1,2,-170.39204139098115,2043.965349395594,-170.50746744996718,2045.0521316897575
Sst_1,2,-170.50746744996718,2045.0521316897575,-170.60900200377478,2046.1703279312032
Sst_1,2,-170.60900200377478,2046.1703279312032,-171.49559356800592,2046.8291117866775
Sst_1,2,-171.49559356800592,2046.8291117866775,-172.36350808605494,2047.542294336492
Sst_1,2,-172.36350808605494,2047.542294336492,-172.77016505812503,2048.6107069473624
Sst_1,2,-172.77016505812503,2048.6107069473624,-172.94511684177178,2049.730893254812
Sst_1,2,-172.94511684177178,2049.730893254812,-173.23978771745942,2050.7735725367693
Sst_1,2,-173.23978771745942,2050.7735725367693,-173.48506500240205,2051.84542703412
Sst_1,2,-173.48506500240205,2051.84542703412,-173.27685680253126,2052.942626453326
Sst_1,2,-173.27685680253126,2052.942626453326,-172.55523087692086,2053.8291530482384
Sst_1,2,-172.55523087692086,2053.8291530482384,-172.23131152010865,2054.8915458853203
Sst_1,2,-172.23131152010865,2054.8915458853203,-172.271999583342,2056.0348220905785
Sst_1,2,-172.271999583342,2056.0348220905785,-172.31280857263732,2057.181496144699
Sst_1,2,-172.31280857263732,2057.181496144699,-172.4273441692012,2058.3107369724767
Sst_1,2,-172.4273441692012,2058.3107369724767,-172.7820034844665,2059.3970102576563
Sst_1,2,-172.7820034844665,2059.3970102576563,-172.92512098616135,2060.525233883853
Sst_1,2,-172.92512098616135,2060.525233883853,-173.2945709376486,2061.610980784998
Sst_1,2,-173.2945709376486,2061.610980784998,-173.45727603866453,2062.7385073080136
Sst_1,2,-173.45727603866453,2062.7385073080136,-174.08504039275385,2063.62043792078
Sst_1,2,-174.08504039275385,2063.62043792078,-174.5518965453009,2064.645582082754
Sst_1,2,-174.5518965453009,2064.645582082754,-175.49416263355215,2065.195817113384
Sst_1,2,-175.49416263355215,2065.195817113384,-176.6329830654904,2065.2239310565465
Sst_1,2,-176.6329830654904,2065.2239310565465,-177.76486648338891,2065.1836484512855
Sst_1,2,-177.76486648338891,2065.1836484512855,-178.7383000518555,2065.549658407137
Sst_1,2,-178.7383000518555,2065.549658407137,-179.60743805712036,2066.2972191924946
Sst_1,2,-179.60743805712036,2066.2972191924946,-180.70589682957007,2066.5098854221324
Sst_1,2,-180.70589682957007,2066.5098854221324,-181.63301040202805,2066.957694570949
Sst_1,2,-181.63301040202805,2066.957694570949,-181.8968008277659,2068.001472857411
Sst_1,2,-181.8968008277659,2068.001472857411,-182.2079876649468,2069.0892932848556
Sst_1,2,-182.2079876649468,2069.0892932848556,-182.4220395560219,2070.1806707117466
Sst_1,2,-182.4220395560219,2070.1806707117466,-183.018640827529,2070.926423527924
Sst_1,2,-183.018640827529,2070.926423527924,-183.87855904924731,2071.479589237234
Sst_1,2,-183.87855904924731,2071.479589237234,-184.76071387258048,2072.1121142783745
Sst_1,2,-184.76071387258048,2072.1121142783745,-185.25112513620843,2073.090591141927
Sst_1,2,-185.25112513620843,2073.090591141927,-185.541725006756,2074.1791442390413
Sst_1,2,-185.541725006756,2074.1791442390413,-185.74047731025644,2075.2595588825247
Sst_1,2,-185.74047731025644,2075.2595588825247,-185.7310614026071,2076.3473820256336
Sst_1,2,-185.7310614026071,2076.3473820256336,-185.13751749974153,2077.2957923457857
Sst_1,2,-185.13751749974153,2077.2957923457857,-184.5217576850539,2078.1991643127053
Sst_1,2,-184.5217576850539,2078.1991643127053,-184.13912737571422,2079.2201190748638
Sst_1,2,-184.13912737571422,2079.2201190748638,-184.14661575438686,2080.3302551089537
Sst_1,2,-184.14661575438686,2080.3302551089537,-184.05346428806365,2081.4438727517386
Sst_1,2,-184.05346428806365,2081.4438727517386,-183.8151083079133,2082.562758142083
Sst_1,2,-183.8151083079133,2082.562758142083,-183.78903292363816,2083.6970031748406
Sst_1,2,-183.78903292363816,2083.6970031748406,-183.8795801480578,2084.8269976616193
Sst_1,2,-183.8795801480578,2084.8269976616193,-184.23234993312644,2085.924845473815
Sst_1,2,-184.23234993312644,2085.924845473815,-184.42731961958475,2087.028309234598
Sst_1,2,-184.42731961958475,2087.028309234598,-185.0834052937978,2087.9665681957026
Sst_1,2,-185.0834052937978,2087.9665681957026,-185.73918189012034,2088.8933308760666
Sst_1,2,-185.73918189012034,2088.8933308760666,-186.39526400768432,2089.83148990044
Sst_1,2,-186.39526400768432,2089.83148990044,-187.04864567910636,2090.758437877108
Sst_1,2,-187.04864567910636,2090.758437877108,-187.70023064376528,2091.696756950681
Sst_1,2,-187.70023064376528,2091.696756950681,-188.0814617074418,2092.7592701393464
Sst_1,2,-188.0814617074418,2092.7592701393464,-188.4517054417306,2093.833581573345
Sst_1,2,-188.4517054417306,2093.833581573345,-188.8329329487583,2094.895994825279
Sst_1,2,-188.8329329487583,2094.895994825279,-189.2026712883437,2095.9589170285662
Sst_1,2,-189.2026712883437,2095.9589170285662,-189.58430780999265,2097.032823004592
Sst_1,2,-189.58430780999265,2097.032823004592,-189.94305882019057,2098.1075434532117
Sst_1,2,-189.94305882019057,2098.1075434532117,-190.29041704302836,2099.1826693598045
Sst_1,2,-190.29041704302836,2099.1826693598045,-190.64957351119892,2100.268782595785
Sst_1,2,-190.64957351119892,2100.268782595785,-191.00842445812805,2101.3434994877557
Sst_1,2,-191.00842445812805,2101.3434994877557,-191.35568274423463,2102.418628950998
Sst_1,2,-191.35568274423463,2102.418628950998,-191.71494270578523,2103.5048385670602
Sst_1,2,-191.71494270578523,2103.5048385670602,-192.07369371598315,2104.5795590156804
Sst_1,2,-192.07369371598315,2104.5795590156804,-192.20541487366927,2105.708088163118
Sst_1,2,-192.20541487366927,2105.708088163118,-192.26858299038122,2106.8391571084226
Sst_1,2,-192.26858299038122,2106.8391571084226,-192.33215656506627,2107.9816188410864
Sst_1,2,-192.33215656506627,2107.9816188410864,-192.39563020301966,2109.1240841303993
Sst_1,2,-192.39563020301966,2109.1240841303993,-192.47029104382318,2110.254744061082
Sst_1,2,-192.47029104382318,2110.254744061082,-192.57953570467953,2111.3955804052057
Sst_1,2,-192.57953570467953,2111.3955804052057,-192.960763211707,2112.45799365714
Sst_1,2,-192.960763211707,2112.45799365714,-193.42122912450327,2113.494772458598
Sst_1,2,-193.42122912450327,2113.494772458598,-193.64439594791293,2114.620147209039
Sst_1,2,-193.64439594791293,2114.620147209039,-194.08116187666337,2115.63485497164
Sst_1,2,-194.08116187666337,2115.63485497164,-194.79520022946008,2116.3992427532894
Sst_1,2,-194.79520022946008,2116.3992427532894,-195.04043809172663,2117.500917519684
Sst_1,2,-195.04043809172663,2117.500917519684,-195.10360620843858,2118.631986464988
Sst_1,2,-195.10360620843858,2118.631986464988,-194.85440641403397,2119.6711070655288
Sst_1,2,-194.85440641403397,2119.6711070655288,-194.73428129797549,2120.7971919541997
Sst_1,2,-194.73428129797549,2120.7971919541997,-194.80924766002045,2121.939248228891
Sst_1,2,-194.80924766002045,2121.939248228891,-195.14307875560507,2122.9576193398425
Sst_1,2,-195.14307875560507,2122.9576193398425,-195.31853653303233,2124.0273557318287
Sst_1,2,-195.31853653303233,2124.0273557318287,-195.65236762861718,2125.0457268427804
Sst_1,2,-195.65236762861718,2125.0457268427804,-196.4375059335514,2125.8763277410008
Sst_1,2,-196.4375059335514,2125.8763277410008,-196.87508633489642,2126.9139210150533
Sst_1,2,-196.87508633489642,2126.9139210150533,-197.570716997187,2127.8049436139145
Sst_1,2,-197.570716997187,2127.8049436139145,-197.8935643200332,2128.83521290693
Sst_1,2,-197.8935643200332,2128.83521290693,-198.22942981877964,2129.910747828145
Sst_1,2,-198.22942981877964,2129.910747828145,-198.166468512984,2131.0347983136535
Sst_1,2,-198.166468512984,2131.0347983136535,-197.75554112996178,2132.033845642804
Sst_1,2,-197.75554112996178,2132.033845642804,-197.5087847533407,2133.1416227776995
Sst_1,2,-197.5087847533407,2133.1416227776995,-197.14606825435567,2134.2075977592835
Sst_1,2,-197.14606825435567,2134.2075977592835,-196.57433124869067,2135.189553708577
Sst_1,2,-196.57433124869067,2135.189553708577,-196.23490927577882,2136.2662069416588
Sst_1,2,-196.23490927577882,2136.2662069416588,-196.22942085813656,2137.3997193047458
Sst_1,2,-196.22942085813656,2137.3997193047458,-196.26847997618097,2138.4972244871014
Sst_1,2,-196.26847997618097,2138.4972244871014,-195.93760547152215,2139.493522877227
Sst_1,2,-195.93760547152215,2139.493522877227,-194.8344016966696,2139.692986159942
Sst_1,2,-194.8344016966696,2139.692986159942,-194.0303469425869,2140.259642080617
Sst_1,2,-194.0303469425869,2140.259642080617,-193.5405937250664,2141.2959165210664
Sst_1,2,-193.5405937250664,2141.2959165210664,-192.8516766664702,2142.201792018238
Sst_1,2,-192.8516766664702,2142.201792018238,-192.3950817539253,2143.2025646726597
Sst_1,2,-192.3950817539253,2143.2025646726597,-192.71955446531183,2144.278505051847
Sst_1,2,-192.71955446531183,2144.278505051847,-192.84029185025952,2145.4189323813494
Sst_1,2,-192.84029185025952,2145.4189323813494,-192.89155822825842,2146.5389176171834
Sst_1,2,-192.89155822825842,2146.5389176171834,-192.90773183485157,2147.637237272134
Sst_1,2,-192.90773183485157,2147.637237272134,-192.65853204044697,2148.676357872675
Sst_1,2,-192.65853204044697,2148.676357872675,-192.0569918412507,2149.4647513523223
Sst_1,2,-192.0569918412507,2149.4647513523223,-191.15295106648955,2150.1151163864142
Sst_1,2,-191.15295106648955,2150.1151163864142,-190.30525962939646,2150.7405615058924
Sst_1,2,-190.30525962939646,2150.7405615058924,-189.20480479356888,2151.020077666971
Sst_1,2,-189.20480479356888,2151.020077666971,-188.27828396532914,2151.6826499610165
Sst_1,2,-188.27828396532914,2151.6826499610165,-187.6628089820906,2152.563097293347
Sst_1,2,-187.6628089820906,2152.563097293347,-187.69090501718938,2153.706821636365
Sst_1,2,-187.69090501718938,2153.706821636365,-187.717901748244,2154.8505851025207
Sst_1,2,-187.717901748244,2154.8505851025207,-187.74599778334277,2155.9943094455384
Sst_1,2,-187.74599778334277,2155.9943094455384,-187.7759869052868,2157.126559198272
Sst_1,2,-187.7759869052868,2157.126559198272,-187.97691357043277,2158.17247468015
Sst_1,2,-187.97691357043277,2158.17247468015,-188.67024568790498,2159.063579081936
Sst_1,2,-188.67024568790498,2159.063579081936,-188.77676565617776,2160.1587834630263
Sst_1,2,-188.77676565617776,2160.1587834630263,-188.8521167864028,2161.2779115464796
Sst_1,2,-188.8521167864028,2161.2779115464796,-188.96445377487976,2162.4072306205326
Sst_1,2,-188.96445377487976,2162.4072306205326,-189.31712006656835,2163.5049820526456
Sst_1,2,-189.31712006656835,2163.5049820526456,-189.40317369473178,2164.635236525355
Sst_1,2,-189.40317369473178,2164.635236525355,-189.43236903387356,2165.7789217452355
Sst_1,2,-189.43236903387356,2165.7789217452355,-189.46166430974677,2166.922603408467
Sst_1,2,-189.46166430974677,2166.922603408467,-189.4909595856202,2168.066285071698
Sst_1,2,-189.4909595856202,2168.066285071698,-189.18868767588515,2169.095887238841
Sst_1,2,-189.18868767588515,2169.095887238841,-189.2442420656305,2170.204212588086
Sst_1,2,-189.2442420656305,2170.204212588086,-189.90860750979073,2171.119262382691
Sst_1,2,-189.90860750979073,2171.119262382691,-190.66068744648055,2171.9853615102897
Sst_1,2,-190.66068744648055,2171.9853615102897,-191.50085522178506,2172.7567677517345
Sst_1,2,-191.50085522178506,2172.7567677517345,-192.15203828511994,2173.683793974679
Sst_1,2,-192.15203828511994,2173.683793974679,-192.80352331304766,2174.6221166049004
Sst_1,2,-192.80352331304766,2174.6221166049004,-193.55143450668334,2175.373891668623
Sst_1,2,-193.55143450668334,2175.373891668623,-194.30229451280593,2176.205712497411
Sst_1,2,-194.30229451280593,2176.205712497411,-194.72879120468133,2177.255207510176
Sst_1,2,-194.72879120468133,2177.255207510176,-195.08224992133978,2178.1812221027276
Sst_1,2,-195.08224992133978,2178.1812221027276,-194.62728039733474,2179.2276658433207
Sst_1,2,-194.62728039733474,2179.2276658433207,-194.17190541535706,2180.262716796554
Sst_1,2,-194.17190541535706,2180.262716796554,-193.71693589135248,2181.309160537147
Sst_1,2,-193.71693589135248,2181.309160537147,-193.71144747371022,2182.4426729002344
Sst_1,2,-193.71144747371022,2182.4426729002344,-193.75213553694357,2183.5859491054925
Sst_1,2,-193.75213553694357,2183.5859491054925,-193.79282360017692,2184.729225310751
Sst_1,2,-193.79282360017692,2184.729225310751,-193.83351166341026,2185.87250151601
