gene,estimate,se,zval,pval,k,coef,padj
NUP133,0.003479623663670785,0.02646713253102067,0.13146961272032434,0.8954038234375236,7,dxSCZ:score,0.9969053202253402
NUP153,0.01613816471023287,0.03182751694237997,0.5070506989109186,0.6121192459687452,7,dxSCZ:score,0.9896138111051304
NUP155,0.006772070350235507,0.030630967456678926,0.22108574793836266,0.8250256671955238,7,dxSCZ:score,0.9951777758344699
NUP160,0.014879265060994662,0.020320364589832097,0.7322341582611145,0.46402565876083957,7,dxSCZ:score,0.9896138111051304
NUP188,0.03100769481063328,0.05066920198088599,0.6119633544323504,0.5405620032887026,7,dxSCZ:score,0.9896138111051304
NUP205,-0.025133492785097522,0.02419691013946652,-1.0387067042954126,0.29894116219726696,7,dxSCZ:score,0.9896138111051304
NUP210,0.06556904739325295,0.03676771275727195,1.7833322357068473,0.07453223694087109,7,dxSCZ:score,0.917086336383711
NUP210L,-0.04157074795313867,0.053699618137445664,-0.774134889502141,0.43885102708870205,7,dxSCZ:score,0.9896138111051304
NUP214,0.03615007064964981,0.037600712771184264,0.9614198238644517,0.33634112066882504,7,dxSCZ:score,0.9896138111051304
NUP35,-0.014730510590540508,0.0440907099340584,-0.3340955637269462,0.7383074475666054,7,dxSCZ:score,0.98977531046716
NUP37,0.008279010013346187,0.060654279785094155,0.13649506749861304,0.8914299236244656,6,dxSCZ:score,0.9969053202253402
NUP43,0.012213649604499043,0.07633443536857185,0.16000183332105453,0.8728796300430262,6,dxSCZ:score,0.9951777758344699
NUP50,0.044035341152845395,0.030928187355291414,1.4237931452944175,0.15450636057314582,7,dxSCZ:score,0.9547590448030637
NUP50-DT,-0.0496045785240976,0.03011508705624146,-1.6471670306467492,0.0995237184326149,5,dxSCZ:score,0.9490058663986254
NUP54,0.07335429254400314,0.04253279444790277,1.7246525533104287,0.08459010644044636,7,dxSCZ:score,0.9395512817445051
NUP58,-0.01123449483456779,0.0199951272946603,-0.5618616310368757,0.5742102972439935,7,dxSCZ:score,0.9896138111051304
NUP85,0.0032295401219310203,0.03345952617424229,0.09652079665184186,0.9231069576974665,7,dxSCZ:score,0.9975758118764781
NUP88,-0.005551801471223036,0.022904332244983543,-0.2423908897164631,0.8084772928906315,7,dxSCZ:score,0.9941640181656696
NUP93,-0.03922910227030667,0.023043255497520884,-1.70241146154575,0.08867826296476938,7,dxSCZ:score,0.9395512817445051
NUP98,0.019524518453155115,0.020466264195657426,0.9539854595103814,0.34009100263662023,7,dxSCZ:score,0.9896138111051304
NUS1,0.054465654575891205,0.023844373888662722,2.2842140804455333,0.022358952457034138,7,dxSCZ:score,0.782267175368069
NUTF2,0.00570730066066411,0.042910607455293175,0.13300442475931656,0.8941898811411009,6,dxSCZ:score,0.9969053202253402
NUTM2A-AS1,-0.017272755346581868,0.029694482873497366,-0.5816823084667347,0.5607806902820782,7,dxSCZ:score,0.9896138111051304
NUTM2B-AS1,-0.018793564668798533,0.023674263926149842,-0.7938394506128554,0.42728890279343945,7,dxSCZ:score,0.9896138111051304
NVL,0.0056444923346241835,0.032674043121346384,0.17275157266768013,0.8628467040250747,7,dxSCZ:score,0.9951777758344699
NWD2,0.05368197871336668,0.11658913910384165,0.4604372167595656,0.6452024263666731,6,dxSCZ:score,0.9896138111051304
NXF1,-0.011599138565285837,0.0650109506706365,-0.17841822716991618,0.858394535747796,5,dxSCZ:score,0.9951777758344699
NXN,0.044423601947568364,0.041350847369168726,1.0743093497206224,0.28268405592825663,7,dxSCZ:score,0.9896138111051304
NXPE3,0.0333625304931944,0.026193535642039373,1.2736932863560861,0.20277213669361965,7,dxSCZ:score,0.9743828411408845
NXPH1,0.03678174791127121,0.019093901238157764,1.9263610643259,0.05405930554727015,7,dxSCZ:score,0.8833608315896793
NXPH2,0.0468675288058298,0.05644603587707359,0.8303068245199084,0.4063653305484832,7,dxSCZ:score,0.9896138111051304
NYAP1,0.018852752026489863,0.04283928291012511,0.44008094313908314,0.6598784836968892,6,dxSCZ:score,0.9896138111051304
NYAP2,-0.024820814270687157,0.03590985930174065,-0.6911977588696379,0.4894412720841099,7,dxSCZ:score,0.9896138111051304
NYNRIN,0.08881899844413581,0.0663650110313101,1.3383407470878326,0.180785384718248,6,dxSCZ:score,0.9679153280664948
OARD1,-0.01726584960985281,0.04594221629124962,-0.37581664542250975,0.7070532121897306,7,dxSCZ:score,0.98977531046716
OAT,0.02701770960806698,0.028402364647706763,0.9512486000086763,0.3414781926273542,6,dxSCZ:score,0.9896138111051304
OAZ2,0.014631739440968664,0.03679765187887793,0.3976269868830236,0.6909051646672224,7,dxSCZ:score,0.98977531046716
OBSCN,0.003198227361506272,0.09167287187213831,0.034887391397174,0.9721695347013967,7,dxSCZ:score,0.9994388475914032
OBSL1,-0.011473687555431556,0.031716265498191044,-0.3617603578228958,0.717531118367772,7,dxSCZ:score,0.98977531046716
OCA2,0.09047540940712295,0.07828719194382369,1.1556859705997007,0.2478096287008928,6,dxSCZ:score,0.9896138111051304
OCIAD1,0.004011443442224403,0.015753474666395796,0.2546386449448725,0.7990022084599306,6,dxSCZ:score,0.9941640181656696
OCIAD2,-0.002844432825195011,0.06568832274750702,-0.043301955449957984,0.9654608324625384,6,dxSCZ:score,0.9993481791342912
OCRL,-0.0013557866512884317,0.03894678373143974,-0.03481126094101513,0.9722302411425197,7,dxSCZ:score,0.9994388475914032
ODF2,-0.015000095866186308,0.033924963561428725,-0.4421551061956274,0.6583769700860782,7,dxSCZ:score,0.9896138111051304
ODF2L,0.016886661908849483,0.01703147656082055,0.9914972344615028,0.3214428420900453,7,dxSCZ:score,0.9896138111051304
ODR4,0.01244492528674818,0.026859501702410724,0.4633341833601928,0.643124847182635,5,dxSCZ:score,0.9896138111051304
OFD1,0.01601474404190039,0.020873009804181424,0.767246515578803,0.44293496140483074,7,dxSCZ:score,0.9896138111051304
OGA,-0.01299520566444798,0.0169746195687665,-0.7655668282757461,0.44393408843850773,5,dxSCZ:score,0.9896138111051304
OGDH,0.030688815445694306,0.033843692854970076,0.9067809348466987,0.3645226537669383,6,dxSCZ:score,0.9896138111051304
OGDHL,0.051976391342905666,0.0304393888975359,1.7075372806552371,0.0877222346320051,6,dxSCZ:score,0.9395512817445051
OGFOD1,-0.01982283236671358,0.030425110792921303,-0.6515286830549704,0.5147052676709538,7,dxSCZ:score,0.9896138111051304
OGFOD3,-0.04322698259585763,0.03816176654554964,-1.1327301251702324,0.2573276027362688,7,dxSCZ:score,0.9896138111051304
OGFR,-0.02949043010831833,0.029480599792036735,-1.0003334503487358,0.3171491643224797,7,dxSCZ:score,0.9896138111051304
OGFRL1,0.017359337551646082,0.02849291104050149,0.6092511055458849,0.54235801052435,7,dxSCZ:score,0.9896138111051304
OGG1,-0.02676770133826288,0.049112255612442625,-0.545030990828311,0.5857322032947074,6,dxSCZ:score,0.9896138111051304
OGT,0.0016106179943800659,0.020370743757253867,0.07906525228400348,0.936980721620431,7,dxSCZ:score,0.9977497890976441
OLA1,0.028754482214456374,0.032351932778211474,0.8888026076087199,0.37410917422548196,7,dxSCZ:score,0.9896138111051304
OLFM1,0.0025804362440857128,0.0332392441394625,0.07763221790660851,0.9381206135263429,7,dxSCZ:score,0.9979152470459851
OLFM2,-0.01613291421058895,0.04548591517205436,-0.35467933643996885,0.7228298329380384,7,dxSCZ:score,0.98977531046716
OLFM3,0.06639716359497883,0.06675896556313345,0.994580473722103,0.3199403482144035,7,dxSCZ:score,0.9896138111051304
OLMALINC,0.04200736537982181,0.054329206151574584,0.7732004267212055,0.4394037736554309,6,dxSCZ:score,0.9896138111051304
OMG,-0.039488839533865984,0.039695120675195025,-0.9948033627856447,0.3198319104058067,7,dxSCZ:score,0.9896138111051304
OPA1,0.011516421449232728,0.018945999652940568,0.6078550438189884,0.5432836183894925,6,dxSCZ:score,0.9896138111051304
OPA3,-0.04075866822896941,0.04358914037511581,-0.9350647403966181,0.3497549363012,6,dxSCZ:score,0.9896138111051304
OPCML,-0.002787667882087509,0.027621374844590808,-0.10092429858296602,0.919610554107862,7,dxSCZ:score,0.9975758118764781
OPHN1,-0.011599165436601737,0.02204625905249232,-0.5261285104644752,0.5987989207522544,7,dxSCZ:score,0.9896138111051304
OPRD1,0.0761766224211735,0.05746968431444846,1.325509672271193,0.18500216353794477,7,dxSCZ:score,0.9679153280664948
OPRK1,-0.16113093059268585,0.06367741309196376,-2.530425197392652,0.01139243739862317,7,dxSCZ:score,0.6665812301616332
OPRM1,0.13632214557640537,0.07463337452036524,1.8265574409905194,0.06776633727826945,7,dxSCZ:score,0.9051256581304572
OPTN,-0.03652206270284857,0.021526641346079844,-1.6965982809714764,0.08977263504335535,7,dxSCZ:score,0.9395512817445051
OR2L2,0.019132899323053728,0.07289819853647629,0.26246052312911605,0.7929664167789028,5,dxSCZ:score,0.9931273987057422
OR2L3,0.02120222934313155,0.06901075389627272,0.3072308031151169,0.7586677010774306,6,dxSCZ:score,0.98977531046716
OR2L5,-0.0651783363119688,0.07357728325671195,-0.8858486400559378,0.37569909531945667,5,dxSCZ:score,0.9896138111051304
ORAI2,0.010108778518192363,0.049841957176673043,0.20281664466666366,0.8392783477463823,7,dxSCZ:score,0.9951777758344699
ORC2,-0.024548690693138864,0.021438849785113203,-1.1450563318086722,0.252185823101977,7,dxSCZ:score,0.9896138111051304
ORC3,-0.013921714031990192,0.01851739031198519,-0.7518183608723474,0.45216029873840524,7,dxSCZ:score,0.9896138111051304
ORC4,-0.008389500298977276,0.02567633924837759,-0.3267405145968144,0.7438641543796352,7,dxSCZ:score,0.98977531046716
ORC5,-0.0057735740428310894,0.02302226419625933,-0.2507821990753274,0.8019825049494382,7,dxSCZ:score,0.9941640181656696
ORMDL1,3.524388527443054e-4,0.03812007051048944,0.009245493201470478,0.9926232688104671,7,dxSCZ:score,0.9994388475914032
ORMDL3,-0.006869519987164968,0.05539609687912964,-0.12400729246599762,0.9013095010815272,5,dxSCZ:score,0.9969053202253402
OS9,0.05912069256497879,0.04592385356577055,1.28736349357765,0.1979676223730562,7,dxSCZ:score,0.9712197019533524
OSBP,0.01953698909347383,0.026840555071141664,0.7278906506102604,0.4666805268226516,7,dxSCZ:score,0.9896138111051304
OSBP2,-0.0013400854796589482,0.019625661938406366,-0.06828230731094338,0.9455609079744817,7,dxSCZ:score,0.9990195506304999
OSBPL10,0.02463419246619758,0.01986073699459825,1.2403463412711029,0.2148473188295936,7,dxSCZ:score,0.9785334935113672
OSBPL11,0.01777574420620572,0.02889203718216713,0.6152471732653502,0.5383914986762786,7,dxSCZ:score,0.9896138111051304
OSBPL1A,-0.003087041732534391,0.02412324082648159,-0.12796961049883282,0.8981730225793324,6,dxSCZ:score,0.9969053202253402
OSBPL2,0.006069338426602021,0.04103368906998092,0.1479111082664555,0.8824129215091738,7,dxSCZ:score,0.9969053202253402
OSBPL3,0.022487801738630887,0.03093613424806926,0.7269105298776741,0.4672807662251245,7,dxSCZ:score,0.9896138111051304
OSBPL5,-0.023993683201099018,0.02997437672613449,-0.8004731314456011,0.4234367246829431,7,dxSCZ:score,0.9896138111051304
OSBPL6,-0.0038629784373157682,0.01371852372211912,-0.28158849418230614,0.7782590636623559,7,dxSCZ:score,0.9918387183268434
OSBPL8,0.006148796493202544,0.018508728752402306,0.332210632910403,0.7397302153822685,7,dxSCZ:score,0.98977531046716
OSBPL9,0.004602758368273659,0.025348645612524385,0.18157807871200446,0.8559138534971286,7,dxSCZ:score,0.9951777758344699
OSCP1,2.4041319902942424e-4,0.055131459218425494,0.00436072620673671,0.9965206549129254,7,dxSCZ:score,0.9994388475914032
OSER1,0.05750235332655441,0.06494028697287871,0.8854650326779332,0.37590587093171146,7,dxSCZ:score,0.9896138111051304
OSER1-DT,-0.03337861774931132,0.044771343851549884,-0.7455353107109343,0.45594817299395884,5,dxSCZ:score,0.9896138111051304
OSGEP,-0.07941173790377166,0.03336269668062175,-2.3802553691619552,0.01730064394992286,7,dxSCZ:score,0.748614120370578
OSGEPL1,-0.007392762580834794,0.04251824988979176,-0.1738726923144061,0.8619655140852294,6,dxSCZ:score,0.9951777758344699
OSGIN2,0.042322765396682754,0.041288787144577746,1.0250425920355666,0.3053430912481052,6,dxSCZ:score,0.9896138111051304
OST4,0.03926966229407659,0.05958214081998542,0.6590844463397414,0.5098415428701483,5,dxSCZ:score,0.9896138111051304
OSTC,-0.05742657239792796,0.045939636854972384,-1.2500441085161138,0.2112834350176492,6,dxSCZ:score,0.9755103481832851
OSTF1,-0.026725444647215487,0.03938490455194063,-0.6785707608347785,0.49740987447181917,7,dxSCZ:score,0.9896138111051304
OSTM1,0.004202240490562306,0.030345461830964756,0.13848003085174027,0.8898610506274954,7,dxSCZ:score,0.9969053202253402
OTOF,-0.04881257209880944,0.05980150612556874,-0.8162431895329662,0.41436105943725776,7,dxSCZ:score,0.9896138111051304
OTOGL,0.18342991986479176,0.09120381609526068,2.0112088256614467,0.04430340395398788,5,dxSCZ:score,0.8625238608540414
OTUB1,-0.015875042892082768,0.034027702591927014,-0.4665329035716058,0.6408341012274543,7,dxSCZ:score,0.9896138111051304
OTUD1,0.1590527365227542,0.10567582435498424,1.5051005042408494,0.1322982394051566,5,dxSCZ:score,0.9518802261685831
OTUD3,-0.004987925853556101,0.026359144781740295,-0.18922942663190553,0.8499130051696003,7,dxSCZ:score,0.9951777758344699
OTUD4,-0.005791713316085174,0.027355851290822485,-0.21171753181843825,0.8323274097296327,7,dxSCZ:score,0.9951777758344699
OTUD5,-3.4361987249363206e-4,0.02830142996847016,-0.012141431471005156,0.9903127772897767,7,dxSCZ:score,0.9994388475914032
OTUD6B,0.058330894095435404,0.03574018210678919,1.6320816139421654,0.10266229443041086,7,dxSCZ:score,0.9490058663986254
OTUD6B-AS1,-0.08673571876322753,0.034613149978936456,-2.5058603107781243,0.012215386861995444,7,dxSCZ:score,0.6665812301616332
OTUD7A,-0.004866763974866362,0.021228999315916555,-0.22925074811310014,0.8186740313813713,7,dxSCZ:score,0.994246714470619
OTUD7B,0.05118837720163866,0.04709715587734923,1.0868676939844057,0.2770952855291771,7,dxSCZ:score,0.9896138111051304
OTULIN,0.014187944135600325,0.03982241435715682,0.35628036031046145,0.7216306158270299,7,dxSCZ:score,0.98977531046716
OTULINL,0.04614164602032061,0.06071602192938798,0.7599583199634324,0.4472794992953979,5,dxSCZ:score,0.9896138111051304
OVCH1,0.07543670493062979,0.03706026081993809,2.035514679649678,0.04179911300735426,7,dxSCZ:score,0.8625238608540414
OVCH1-AS1,-0.07589364266539386,0.07201695552579722,-1.0538302002812099,0.29196066411681637,5,dxSCZ:score,0.9896138111051304
OVGP1,0.016534501116860296,0.07840064716572938,0.2108975080512841,0.8329672486839248,5,dxSCZ:score,0.9951777758344699
OXA1L,6.246336931962579e-4,0.04739013756789333,0.013180668494607731,0.9894836526088506,5,dxSCZ:score,0.9994388475914032
OXCT1,0.008591385188448979,0.018686367251697623,0.4597675445808477,0.6456830814062735,6,dxSCZ:score,0.9896138111051304
OXNAD1,-0.007256839422480343,0.027525128380666654,-0.2636441626037053,0.7920541252510411,6,dxSCZ:score,0.9930555699202831
OXR1,-0.010632871565707743,0.018050859678827608,-0.5890507020105727,0.5558272621061336,6,dxSCZ:score,0.9896138111051304
OXSM,-0.010615771119096108,0.06707352082426277,-0.15827067058116953,0.8742435183081918,5,dxSCZ:score,0.9951777758344699
OXSR1,0.01655116260619485,0.021412889126691058,0.7729532669911371,0.43955003858286334,7,dxSCZ:score,0.9896138111051304
P2RX4,0.0053296911373438855,0.0526328278753995,0.10126172870591615,0.9193426960541893,7,dxSCZ:score,0.9975758118764781
P2RX7,-0.013703736359663925,0.0374243080646595,-0.3661720701953239,0.7142366818286636,7,dxSCZ:score,0.98977531046716
P2RY11,-0.052640228296332935,0.05796674725958786,-0.9081107839395991,0.36381969348569276,5,dxSCZ:score,0.9896138111051304
P2RY14,-0.18151471567008173,0.10130153609714908,-1.79182589586803,0.07316085930222917,5,dxSCZ:score,0.9163998104438297
P3H1,-0.07494576534149452,0.03785733260632602,-1.9796895391666072,0.047738424736993315,7,dxSCZ:score,0.8668583678350215
P3H2,0.010457448770832422,0.03132067039974411,0.3338832993471896,0.7384676225313698,7,dxSCZ:score,0.98977531046716
P3H2-AS1,-0.030758014319044662,0.06820552113469111,-0.45096076985181677,0.652017823545848,6,dxSCZ:score,0.9896138111051304
P3H3,0.0525167481149972,0.045589036557142214,1.151960034276479,0.24933749664149737,7,dxSCZ:score,0.9896138111051304
P3H4,-0.03328727450486886,0.04481366784349263,-0.7427929046361799,0.4576070718831208,7,dxSCZ:score,0.9896138111051304
P4HA1,0.016486742040098673,0.02689366556632009,0.6130343964991376,0.5398535964716802,7,dxSCZ:score,0.9896138111051304
P4HA2,-0.0049250422757852585,0.052274870740081386,-0.0942143367560547,0.9249388963474924,7,dxSCZ:score,0.9975758118764781
P4HA3,-8.896950082783899e-4,0.08151471872673341,-0.010914532027779755,0.99129163630721,5,dxSCZ:score,0.9994388475914032
P4HB,0.005654634122553316,0.03461192242995804,0.16337243717092692,0.8702252032512303,7,dxSCZ:score,0.9951777758344699
P4HTM,-0.03442650503485334,0.02775866669855643,-1.2402074425513985,0.2148986762943431,7,dxSCZ:score,0.9785334935113672
PA2G4,0.13506577911588163,0.045793612551488255,2.9494458198514,0.003183443855186585,7,dxSCZ:score,0.5638977758962235
PAAF1,0.04317807027259412,0.043709140973037665,0.9878498938981405,0.3232261678819598,7,dxSCZ:score,0.9896138111051304
PABPC1,-0.01340330304340046,0.025009075155665736,-0.535937573059913,0.5920016957832348,7,dxSCZ:score,0.9896138111051304
PABPC4,0.04188765433242951,0.04035347041281184,1.0380186364127577,0.29926137879380976,6,dxSCZ:score,0.9896138111051304
PABPN1,-0.029419151799652876,0.04068233208708777,-0.7231431997722242,0.4695919109304439,5,dxSCZ:score,0.9896138111051304
PACRG,0.0311296572098238,0.02200787064890055,1.4144783794146367,0.1572214910961785,7,dxSCZ:score,0.9559158471334768
PACRGL,-0.020982544311231623,0.021384941496863222,-0.9811831523742712,0.3265024307774148,7,dxSCZ:score,0.9896138111051304
PACS1,-0.011666037269845022,0.0186519779014171,-0.6254584544065261,0.5316702075277946,7,dxSCZ:score,0.9896138111051304
PACS2,0.016234114311056185,0.022363683171726007,0.7259141612049251,0.46789139458332735,7,dxSCZ:score,0.9896138111051304
PACSIN1,0.019443163991150418,0.018851807477155372,1.0313686904935588,0.30236795745290407,7,dxSCZ:score,0.9896138111051304
PACSIN2,0.0031834971151514764,0.027990924280982665,0.1137331902010245,0.9094493012461854,7,dxSCZ:score,0.9969979960733585
PADI2,0.16766064394945654,0.12907256866491787,1.2989641849052855,0.1939562205864493,5,dxSCZ:score,0.9712197019533524
PAF1,-0.04450007525278749,0.0551231064193525,-0.8072853317490921,0.4195021128956089,5,dxSCZ:score,0.9896138111051304
PAFAH1B1,0.006630472976350113,0.013547285076773628,0.48943186319433396,0.6245359824379456,7,dxSCZ:score,0.9896138111051304
PAFAH1B2,-0.02229529187516892,0.046848856437216445,-0.47589831579021585,0.6341468221222221,7,dxSCZ:score,0.9896138111051304
PAFAH1B3,-0.03295504431932963,0.07297596270437103,-0.45158766117046,0.6515660605866885,5,dxSCZ:score,0.9896138111051304
PAG1,-0.07292102486021051,0.07466413712355871,-0.9766539555601695,0.3287404975921135,6,dxSCZ:score,0.9896138111051304
PAICS,-0.007901099991514112,0.03755736668355679,-0.21037417394264063,0.8333756478314155,6,dxSCZ:score,0.9951777758344699
PAIP1,-0.00693057718711586,0.028337301527929876,-0.24457435300552274,0.8067860243756646,7,dxSCZ:score,0.9941640181656696
PAIP2,0.01461051342844093,0.023645911905869767,0.6178875015098942,0.5366494983407788,7,dxSCZ:score,0.9896138111051304
PAIP2B,-0.04898675932871429,0.09728792751098166,-0.5035235160414406,0.6145962511176633,6,dxSCZ:score,0.9896138111051304
PAK1,-0.02133934215548667,0.020267708513294454,-1.0528739418908302,0.29239877039187034,7,dxSCZ:score,0.9896138111051304
PAK1IP1,0.060277010541666176,0.05263343010037493,1.1452229206174573,0.25211682597820456,6,dxSCZ:score,0.9896138111051304
PAK2,0.016549314499151143,0.021173002260364657,0.7816234228686149,0.4344359173044241,7,dxSCZ:score,0.9896138111051304
PAK3,-0.011293977100879777,0.02056624497878767,-0.5491511509528625,0.5829017245655206,7,dxSCZ:score,0.9896138111051304
PAK4,-0.008474564729599461,0.1054287710738146,-0.08038189806524543,0.9359335235645337,6,dxSCZ:score,0.9975758118764781
PAK5,0.06722846030004684,0.018202940604587887,3.693274716454467,2.2138463843685076e-4,7,dxSCZ:score,0.2356860860798713
PAK6,-0.03405801321945326,0.05218016050242187,-0.6527004304226413,0.513949424954719,6,dxSCZ:score,0.9896138111051304
PALB2,0.063845130682305,0.04320493457885494,1.4777277481066167,0.13948066416816485,6,dxSCZ:score,0.9523944523506116
PALLD,0.01910251165903672,0.028437963755183635,0.6717257193055793,0.5017583248109334,7,dxSCZ:score,0.9896138111051304
PALM,0.04192005059351819,0.030743273576932288,1.3635519486438885,0.17270862407966678,7,dxSCZ:score,0.96736444263227
PAM,0.03972523711999916,0.02039391448123348,1.94789662163948,0.05142733412670109,7,dxSCZ:score,0.8800595530455154
PAN2,-0.029386936103993046,0.03796633909544764,-0.77402606635615,0.43891537679723863,5,dxSCZ:score,0.9896138111051304
PAN3,0.021334983661159185,0.02592764733452233,0.8228661623591249,0.4105841070020007,7,dxSCZ:score,0.9896138111051304
PANK1,0.01293967826262037,0.04308536233436805,0.3003265508643229,0.7639280827854015,7,dxSCZ:score,0.9900082289623774
PANK2,0.011046333537531353,0.02217971191171552,0.4980377374377249,0.618457443815983,6,dxSCZ:score,0.9896138111051304
PANK3,0.00648765971489111,0.030784519675334833,0.21074422415267213,0.8330868636150734,7,dxSCZ:score,0.9951777758344699
PANK4,-0.009638155667666022,0.07437515372222755,-0.12958837979229063,0.896892097301207,5,dxSCZ:score,0.9969053202253402
PANTR1,0.021510953488284877,0.022467083422804273,0.9574430772109513,0.3383436645283691,5,dxSCZ:score,0.9896138111051304
PANX1,-0.0867618059224672,0.05346520477405911,-1.6227714134663398,0.10463827881525324,6,dxSCZ:score,0.9490058663986254
PANX2,0.0726311659761801,0.041388267875488084,1.7548732939170768,0.07928098314622943,6,dxSCZ:score,0.938357861459503
PAPOLA,0.022366236925566618,0.02664659330045101,0.8393657182882006,0.4012641151586094,7,dxSCZ:score,0.9896138111051304
PAPOLG,0.02593215124483037,0.02890224086238713,0.897236701067633,0.36959262511072055,7,dxSCZ:score,0.9896138111051304
PAPPA,-0.01906738454405297,0.06290335553312794,-0.30312189838602754,0.7617969662586311,7,dxSCZ:score,0.98977531046716
PAPPA-AS1,0.06096074411820364,0.08750893528611957,0.6966230810475084,0.48603870741642463,5,dxSCZ:score,0.9896138111051304
PAPSS1,0.006134239143224879,0.020254232915721013,0.30286208165719175,0.7619949694334814,7,dxSCZ:score,0.98977531046716
PAPSS2,-0.045857624724586925,0.07509284260905177,-0.610679035861391,0.5414120874553724,6,dxSCZ:score,0.9896138111051304
PAQR3,-0.034558313792730416,0.029703906999373544,-1.163426541614854,0.2446564860845696,7,dxSCZ:score,0.9896138111051304
PAQR7,-0.03645606282395489,0.04258564110504326,-0.8560646705783075,0.39196200909581724,6,dxSCZ:score,0.9896138111051304
PARD3,0.01664318616751295,0.03659142251237263,0.4548384573429853,0.649225460833199,7,dxSCZ:score,0.9896138111051304
PARD3B,-0.1089441397927245,0.08097112512985417,-1.345469012787086,0.17847382163737688,7,dxSCZ:score,0.9679153280664948
PARD6B,-0.0024868618276312694,0.04329768655684763,-0.057436367284107614,0.954197593902091,6,dxSCZ:score,0.9990195506304999
PARD6G,-0.1146592363376403,0.051191100093726224,-2.239827550642782,0.025102120538343185,7,dxSCZ:score,0.8003197794613162
PARD6G-AS1,-0.03977912715689359,0.06078934694095114,-0.6543766162767596,0.5128691958345626,6,dxSCZ:score,0.9896138111051304
PARG,-0.027354943323546814,0.04102399354670602,-0.6668035205398293,0.5048976436889621,7,dxSCZ:score,0.9896138111051304
PARK7,-0.03269105683067692,0.038338638229744273,-0.852692175313473,0.39383003121274196,6,dxSCZ:score,0.9896138111051304
PARM1,0.0514266056258833,0.05949082170228705,0.8644460465387431,0.38734290696484724,6,dxSCZ:score,0.9896138111051304
PARN,0.013151419026581918,0.021097845973897095,0.6233536372790501,0.5330521576970835,7,dxSCZ:score,0.9896138111051304
PARP1,0.029403317616424444,0.02978555447320809,0.9871670390716593,0.32356075739471374,7,dxSCZ:score,0.9896138111051304
PARP11,0.003595348793613102,0.02488415773442861,0.14448344332099847,0.8851187295854483,7,dxSCZ:score,0.9969053202253402
PARP16,0.011652314381048877,0.0440379661765733,0.2645970146379628,0.7913199201652747,7,dxSCZ:score,0.9929740535218665
PARP2,0.0011585648619809085,0.037241599705883185,0.031109427928196272,0.9751822709104859,7,dxSCZ:score,0.9994388475914032
PARP6,-9.456378156532914e-4,0.030561195087324574,-0.03094243575721618,0.9753154472715583,7,dxSCZ:score,0.9994388475914032
PARP8,-0.015874094676676283,0.029555180424792514,-0.5371002459981674,0.591198370893073,7,dxSCZ:score,0.9896138111051304
PARPBP,-0.04053628915478345,0.06507231513230946,-0.6229421693751377,0.5333225254304067,5,dxSCZ:score,0.9896138111051304
PARVA,-0.005187462698886705,0.04221429175307479,-0.12288403958616366,0.9021989243957339,7,dxSCZ:score,0.9969053202253402
PARVB,0.013132907644267337,0.037872439333199046,0.3467668804938848,0.7287664605498284,7,dxSCZ:score,0.98977531046716
PASK,-0.021121289614634373,0.050000909277449476,-0.4224181103874469,0.6727198612171921,6,dxSCZ:score,0.9896138111051304
PATJ,0.0308102079840109,0.01905969174076435,1.616511347773525,0.1059838019377037,7,dxSCZ:score,0.9490058663986254
PATL1,-0.029031775582737895,0.04107055964560815,-0.7068755778652358,0.4796438020834972,7,dxSCZ:score,0.9896138111051304
PATZ1,-0.012033034539867765,0.05015968480776375,-0.23989454052560721,0.8104120133278889,6,dxSCZ:score,0.9941640181656696
PAWR,0.054630713504026214,0.03886177610690541,1.4057698586328584,0.15979247508795977,7,dxSCZ:score,0.9616453871036855
PAXBP1,0.0264393292697623,0.019563972256109983,1.3514295013122957,0.1765578888403218,7,dxSCZ:score,0.9679153280664948
PAXBP1-AS1,0.0700686382258597,0.04846740864568283,1.4456856717488435,0.14826538494990427,7,dxSCZ:score,0.9523944523506116
PAXIP1,0.020061262551514192,0.0316580894749368,0.6336851933972949,0.5262862898280829,7,dxSCZ:score,0.9896138111051304
PBRM1,0.008854383906362003,0.017969293614711935,0.49275080569181,0.6221886743970937,7,dxSCZ:score,0.9896138111051304
PBX1,0.04319816000600361,0.018099361303652788,2.386722894872838,0.016999299044492957,7,dxSCZ:score,0.7447511836529713
PBX4,0.06393542842312974,0.04209448022233931,1.5188553958958153,0.1287988984842739,7,dxSCZ:score,0.9518802261685831
PC,-0.029651239430516382,0.044782903893009166,-0.6621106907527962,0.5079002848214587,6,dxSCZ:score,0.9896138111051304
PCA3,0.1296446948147818,0.0688530471563612,1.8829187693082974,0.059711377188496687,5,dxSCZ:score,0.9017652105953298
PCBD1,-0.02168363381434254,0.07793087506469225,-0.27824188803657657,0.7808266818697499,5,dxSCZ:score,0.9918387183268434
PCBD2,4.7976748685134806e-4,0.04101709918027549,0.011696767846568269,0.9906675423268118,6,dxSCZ:score,0.9994388475914032
PCBP1,0.0644718048379236,0.06213666940074014,1.0375806341038878,0.2994653377519987,5,dxSCZ:score,0.9896138111051304
PCBP1-AS1,0.015454888491028823,0.021860483221139988,0.7069783560906517,0.479579928281407,5,dxSCZ:score,0.9896138111051304
PCBP2,-0.007463343548016762,0.02452578312649458,-0.3043060239717402,0.7608947561872508,7,dxSCZ:score,0.98977531046716
