gene,estimate,se,zval,pval,k,ci.lb,ci.ub,tau2,I2,stratum,padj
STAC2,-0.09474971695830532,0.07825593095262677,-1.210767232654395,0.22598462677761225,6,-0.24812852320210704,0.058629089285496386,0,0,non_depleted,0.8346667527908418
STAC3,0.12097856220422895,0.13319881258244137,0.9082555606819026,0.3637432154826494,5,-0.1400863132408567,0.3820434376493146,0,0,non_depleted,0.9089297518736792
STAG1,-0.03189582253989938,0.054542166366401496,-0.5847919997462279,0.5586875843667272,7,-0.13879650425683815,0.0750048591770394,0.007987734995212954,45.95833348674149,non_depleted,0.9612599816422353
STAG2,0.06324610541787953,0.03768297605021688,1.678373420761589,0.09327422302856904,7,-0.01061117047083096,0.13710338130659003,0,0,non_depleted,0.7162462619464687
STAG3,-0.1129867152441242,0.13231356097360628,-0.8539314822511853,0.3931429546902075,7,-0.3723165294186369,0.14634309893038855,0.0318814149121028,28.439559072712157,non_depleted,0.9148061410697759
STAM,-0.04639772629553043,0.04258583014111828,-1.0895109040209037,0.2759286490235532,7,-0.12986441962386253,0.03706896703280168,2.5166241106918643e-6,0.015880883110207637,non_depleted,0.8650030089545824
STAM2,-0.03254023038039941,0.04501732848221826,-0.7228378821558175,0.46977949058591406,7,-0.12077257288575637,0.055692112124957546,7.990832876005359e-7,0.004592614706664155,non_depleted,0.9426014849185911
STAMBP,0.01617804688750049,0.07111879871144053,0.2274791922898159,0.8200511473028737,7,-0.12321223721067653,0.15556833098567752,0.006222390018895222,17.579286538158936,non_depleted,0.9914868651056706
STAMBPL1,0.21211158203051234,0.059676355699511664,3.55436553630315,3.788922022264519e-4,7,0.0951480741308679,0.32907508993015677,0,0,non_depleted,0.10035231886941419
STARD13,-0.08717759001685763,0.055654013038217244,-1.5664205554591966,0.11725019384190613,7,-0.196257451166886,0.021902271133170753,0,0,non_depleted,0.75708148424689
STARD3,-0.10382766176485396,0.07090501384687208,-1.4643204497369158,0.143106412226926,6,-0.24279893522803703,0.03514361169832912,0,0,non_depleted,0.7735096762310025
STARD3NL,8.477354367930859e-4,0.05612127149896445,0.015105421066747005,0.9879480760702632,7,-0.10914793546777143,0.11084340634135761,0,0,non_depleted,0.9989602418279028
STARD4,0.040555846029231554,0.08586627489511418,0.47231402641806225,0.6367026600692336,7,-0.12773896025180803,0.20885065231027117,0.003368934782843991,5.9071904000092985,non_depleted,0.9730945632836456
STARD4-AS1,0.001986286321285567,0.12070928144075846,0.016455125053995073,0.9868713022547542,7,-0.23459955790231016,0.23857213054488127,0.015763822341975132,15.395998872601762,non_depleted,0.9989602418279028
STARD7,0.008559876930972756,0.0504751128180036,0.1695860881348956,0.8653356641248476,6,-0.09036952630791033,0.10748928016985583,3.015006977568433e-8,1.6766040814931947e-4,non_depleted,0.9920794461499471
STARD7-AS1,-0.028507831608809247,0.10086992407340616,-0.28261973894283116,0.7774683474780351,5,-0.22620924991597507,0.1691935866983566,0,0,non_depleted,0.9884691981454576
STARD9,0.08729353905098819,0.06119146949159127,1.426563862189709,0.15370564686424232,7,-0.03263953731361219,0.20722661541558857,0.005522535314478815,22.086089422508675,non_depleted,0.7767226865091086
STAT1,0.019807735281219534,0.0980173194916896,0.20208403355591595,0.8398510297369808,7,-0.17230268078364788,0.21191815134608696,4.316383961316535e-9,5.9433895021274335e-6,non_depleted,0.9915440095255723
STAT2,0.03968730168656255,0.05150627769207627,0.7705332915693897,0.440983614677342,7,-0.06126314756762574,0.14063775094075084,0,0,non_depleted,0.9390017513838363
STAT3,-0.004435931236859272,0.08171747727758769,-0.05428375158707814,0.9567090948199622,7,-0.16459924360840134,0.15572738113468282,0.019588345733129234,52.32693604641271,non_depleted,0.9958395567790351
STAT4,-0.041506417573743105,0.10642397387125119,-0.3900100331148735,0.6965291279018971,7,-0.2500935734530272,0.16708073830554096,0.034048137745256606,50.358182425659564,non_depleted,0.9812281057660962
STAT5B,-0.08064231837085842,0.035315781369068246,-2.2834640844585694,0.022403046122182198,7,-0.14985997794012282,-0.011424658801594018,0,0,non_depleted,0.49484375405173037
STAU1,-0.0367906734878157,0.04138449607491713,-0.8889965319673009,0.37400494364101056,7,-0.1179027953129925,0.0443214483373611,0,0,non_depleted,0.9109033167546907
STAU2,0.05040378212135028,0.03252591462286139,1.5496499546833074,0.12122555597644427,7,-0.013345839103682734,0.1141534033463833,0,0,non_depleted,0.7581558232569757
STEAP1B,0.1692587187212208,0.20960406679308344,0.8075163870189089,0.4193690372782946,5,-0.2415577032063506,0.5800751406487922,0.13706384437683938,67.31744161718274,non_depleted,0.9271243634205388
STEAP2,0.11350873174161588,0.05187976493731474,2.187919160365629,0.028675491355012666,7,0.011826260938075109,0.21519120254515667,0,0,non_depleted,0.5469004272460031
STEAP2-AS1,-0.1002533421168421,0.10327250374969475,-0.9707650969693704,0.3316652670005422,5,-0.30266373005952146,0.10215704582583728,0.014069704384786136,27.007833238673022,non_depleted,0.8911812438989035
STIM1,0.04213782996471672,0.06403091213180956,0.6580857364326581,0.5104830407093535,7,-0.08336045171087883,0.16763611164031225,0.009344239035086122,36.60187156160065,non_depleted,0.9483654050285554
STIM2,0.007147554660229666,0.04514816301471625,0.1583132996551795,0.8742099286919096,7,-0.08134121881675749,0.09563632813721681,0,0,non_depleted,0.9920794461499471
STIP1,-0.04105189219259806,0.08068504899694665,-0.5087918109109854,0.610898160071419,6,-0.19919168231746306,0.11708789793226695,0,0,non_depleted,0.9668539768686804
STK10,-0.0586108150260864,0.06890198914574364,-0.8506403915583769,0.394969144804941,6,-0.19365623221491363,0.07643460216274084,0,0,non_depleted,0.9150536917915816
STK11,0.06307408204393297,0.08019454714788818,0.7865133514329465,0.4315668002366921,6,-0.09410434212242716,0.2202525062102931,0.006929265754649257,17.608802352223098,non_depleted,0.9329933641125925
STK11IP,-0.07040656758671111,0.09423299007661541,-0.7471541286068456,0.4549705297261099,6,-0.25509983429239763,0.11428669911897539,0,0,non_depleted,0.9424759304223168
STK17A,-0.03449362421226994,0.09860999337018074,-0.3497984639627881,0.7264899518872711,6,-0.22776565973355767,0.15877841130901782,0,0,non_depleted,0.9839815965982249
STK19,-0.07445011262810393,0.11737345923922066,-0.6343010857025694,0.5258843481066482,5,-0.30449786547785646,0.15559764022164857,0.02413140340770388,36.22215057091829,non_depleted,0.9528969730076478
STK24,-0.017439374441418624,0.044695059981698294,-0.39018572630979104,0.6963992155857681,7,-0.10504008229240472,0.07016133340956748,0,0,non_depleted,0.9812281057660962
STK25,-0.12072499907287053,0.04920288739500418,-2.4536161486557058,0.014142785802867257,7,-0.2171608863024585,-0.024289111843282543,3.08961848898354e-6,0.014553239684604011,non_depleted,0.41841217513149404
STK3,-0.1359650272573861,0.1359364161167402,-1.00021047443697,0.3172086612780806,7,-0.402395507033647,0.13046545251887484,0.07281599984345291,68.48765527854475,non_depleted,0.8891620888849147
STK32A,0.29489579394358434,0.15778254823778912,1.8690013391034612,0.061622628075592746,5,-0.014352317991436048,0.6041439058786047,0.02384465606496309,18.415691367898095,non_depleted,0.6515138230391715
STK32B,-0.15107691424143108,0.11951102540928742,-1.2641253283874059,0.20618504691182427,7,-0.38531421979908564,0.08316039131622349,0.01631523237940139,16.39177554782945,non_depleted,0.8229699971382421
STK32C,-0.07880882599624912,0.0687111884132541,-1.1469576908241514,0.251399107478747,7,-0.21348028062117302,0.05586262862867476,0,0,non_depleted,0.8471335569938586
STK33,-0.0746320471019748,0.1313163705130846,-0.5683377237001713,0.5698056684805503,5,-0.3320074038881381,0.1827433096841885,7.358339250455639e-6,0.0073592151514192275,non_depleted,0.9631465964593036
STK35,0.0974514492518478,0.06643833086536101,1.4667955678979305,0.14243167574504156,7,-0.032765286437215616,0.22766818494091123,3.711198204067639e-7,9.968528715768382e-4,non_depleted,0.7715164451340014
STK36,-0.10761182193649092,0.06591803537979728,-1.6325095448683846,0.10257218939715933,7,-0.23680879721253062,0.021585153339548788,1.1193082388537415e-6,0.0029683746284106492,non_depleted,0.7357915393713934
STK38,0.003956416332061489,0.051717205125948906,0.0765009695018568,0.9390205426864789,7,-0.09740744309586861,0.1053202757599916,0,0,non_depleted,0.9947019066718849
STK38L,-0.02150989846898032,0.04883762406082708,-0.44043703768614584,0.6596206045812711,7,-0.11722988271870818,0.07421008578074753,1.2474157593507083e-6,0.006093702248326098,non_depleted,0.9788533154775726
STK39,-0.09314175063444514,0.039102494133187386,-2.3819900162172294,0.017219364286786654,7,-0.16978123084118119,-0.016502270427709118,1.2039575006655797e-4,0.9531788867133894,non_depleted,0.4457984593286234
STK4,-0.009031171976597783,0.04734224180769333,-0.19076350489026012,0.8487108824322309,7,-0.10182026086706311,0.08375791691386755,0,0,non_depleted,0.9920794461499471
STK40,-0.052374353560250116,0.06402368272058293,-0.818046562376399,0.41333060032641394,7,-0.177858465850212,0.07310975872971179,0.002464574696919084,7.740575486083505,non_depleted,0.9250263215537584
STMN1,-0.027177226870910773,0.06533045353202026,-0.415996298840792,0.6774127115329063,7,-0.15522256288733804,0.10086810914551649,5.903979167177006e-6,0.017170933175206196,non_depleted,0.9793544058486249
STMN2,-0.07397809053305107,0.04753543797572228,-1.5562724081943626,0.11964332963230676,7,-0.16714583695480428,0.019189655888702153,1.5773103258522314e-6,0.008176027496354958,non_depleted,0.7576258830448702
STMN3,7.963087444066124e-4,0.05802344589237543,0.01372391336225778,0.9890502451389235,7,-0.11292755546355775,0.11452017295237098,1.5239893683337425e-6,0.005564053290894891,non_depleted,0.9989602418279028
STMN4,0.08888143687952639,0.05809087605652483,1.5300412545515938,0.12600651769345553,7,-0.02497458802164243,0.2027374617806952,3.2075982311008287e-6,0.011372881867686042,non_depleted,0.7622067114257784
STMP1,-0.03256912468548516,0.1265430758382339,-0.25737579452486076,0.7968886868049319,5,-0.2805889958213443,0.215450746450374,0.04425486915363869,64.7003964040277,non_depleted,0.9898579866268087
STN1,-0.08867250797398997,0.09690883490848574,-0.9150095350720746,0.36018662447040367,5,-0.27861033417835995,0.10126531823038,0.0010132426802445665,1.8456605186143125,non_depleted,0.907239319993135
STOM,0.02633441462018423,0.10141475840603567,0.2596704368682591,0.7951179985215553,5,-0.17243485935647634,0.22510368859684482,1.6360848273078639e-6,0.0028815465227789772,non_depleted,0.9898579866268087
STOML1,-0.03796776495673039,0.08182350453471432,-0.4640202735464874,0.6426332206088915,5,-0.19833888693362023,0.12240335702015946,0,0,non_depleted,0.9756468172905002
STOML2,-0.08135112915509467,0.10234745679995343,-0.7948524731210682,0.4266993232754944,6,-0.2819484583922724,0.11924620008208307,0,0,non_depleted,0.9310722339657725
STON2,-0.03079239384232832,0.2816306913367058,-0.1093360730543186,0.9129359359299201,5,-0.5827784058033884,0.5211936181187317,0.21240923320300745,60.423663822190626,non_depleted,0.9920794461499471
STOX1,0.023024993769926238,0.09060961932709377,0.25411202409765987,0.7994090143185322,7,-0.15456659676406195,0.2006165843039144,0,0,non_depleted,0.9898579866268087
STOX2,-0.028205464597897776,0.032300336124882506,-0.8732251109972118,0.382540390341865,7,-0.09151296009120553,0.03510203089540999,0,0,non_depleted,0.9119548902630513
STPG1,-0.0883450703517001,0.07499574749479146,-1.1780010640981446,0.23879618201084446,6,-0.23533403443515133,0.05864389373175112,0,0,non_depleted,0.8418089616021284
STPG2,0.12967875325096734,0.13252213287777853,0.9785441151220109,0.3278052837301044,7,-0.13005985434390993,0.3894173608458446,0.060034201778888484,58.350277264430325,non_depleted,0.8911812438989035
STRADB,0.019950920229693643,0.07988747749796753,0.24973776685089635,0.8027901496752544,7,-0.1366256584820767,0.17652749894146397,0,0,non_depleted,0.9901757043424521
STRAP,-0.03447012309726477,0.08864621107055959,-0.388850495480598,0.6973867445889294,7,-0.20821350416149736,0.13927325796696782,0.016975901711717582,35.043071374950266,non_depleted,0.9812281057660962
STRBP,-0.1419005483652056,0.07294138040130023,-1.9454053047051483,0.05172621680659748,7,-0.2848630269343898,0.0010619302039785727,0.02106338404971527,70.43838130092678,non_depleted,0.61883543705735
STRIP1,-0.05852507690079313,0.08457929343278377,-0.6919551408561215,0.48896550073790257,7,-0.22429744586689443,0.10724729206530816,0.014252627900868696,31.894876662926748,non_depleted,0.9447871648021731
STRIP2,0.10113593403383041,0.13680172191038834,0.7392884579338795,0.4597318564553581,5,-0.1669905139335947,0.36926238200125555,0.047175506304156754,52.464081607273016,non_depleted,0.9426014849185911
STRN,-0.02261345905882229,0.03963339573800933,-0.5705657725698096,0.5682940255134661,7,-0.10029348729034385,0.05506656917269926,3.3819695684804834e-6,0.024612315333096556,non_depleted,0.9631465964593036
STRN3,-0.041708986567695124,0.03290173282698007,-1.2676835833246123,0.2049109697039534,7,-0.10619519793753526,0.022777224802145023,0,0,non_depleted,0.8202319791798676
STRN4,-0.04190578464076701,0.10919548633075046,-0.3837684692738618,0.7011500597676346,7,-0.2559250051233737,0.17211343584183963,0.03140867670537494,45.34308016403663,non_depleted,0.9812281057660962
STS,0.059982677690161135,0.06076254067380411,0.9871653986980307,0.3235615614269737,6,-0.05910971363964505,0.17907506901996734,0.0027392613626595667,11.718898547651706,non_depleted,0.8894431215908396
STT3A,0.1502387075646893,0.07245706417255496,2.073485991744007,0.038127073464619826,6,0.008225471360974096,0.29225194376840447,4.627613550440721e-7,0.0012435749756223486,non_depleted,0.5770477258776453
STT3B,-0.059501124591703855,0.04731039743403999,-1.2576754332841982,0.2085091603565663,7,-0.15222779965669841,0.033225550473290705,0,0,non_depleted,0.8244198141044814
STUB1,-0.024477351984713833,0.09042602177113168,-0.2706892496793238,0.7866300457506927,6,-0.20170909792136676,0.15275439395193907,0,0,non_depleted,0.9898579866268087
STUM,-0.11507651310621107,0.09700310982293825,-1.186317771834971,0.2354968308869784,6,-0.30519911474755357,0.07504608853513141,4.926136979499726e-6,0.007742852801015366,non_depleted,0.8403346344844921
STX10,-0.1375530580872263,0.09785117497460945,-1.4057374183081475,0.1598021114074504,5,-0.3293378368823878,0.05423172070793525,0,0,non_depleted,0.778556230271625
STX12,0.028294899698754768,0.03769219844815879,0.7506831881316526,0.45284334314446534,7,-0.04558045175777297,0.1021702511552825,2.832548622531128e-7,0.002416498438908453,non_depleted,0.9422697958990337
STX16-NPEPL1,-0.052210539465494844,0.10423541979265505,-0.5008905760570829,0.616448135229059,5,-0.25650820817251224,0.15208712924152254,0,0,non_depleted,0.9680168036386249
STX17,-0.007704873494549285,0.0449658326120679,-0.17134951244028462,0.8639489507997958,6,-0.09583628594905899,0.08042653895996041,0,0,non_depleted,0.9920794461499471
STX18,-0.04253605890225538,0.03934113594601591,-1.0812107449216404,0.279603379469312,7,-0.11964326846734066,0.0345711506628299,0,0,non_depleted,0.8665435939724713
STX18-AS1,0.0019181690121564232,0.04662691764401263,0.04113866215222004,0.9671853527384928,7,-0.08946891028022351,0.09330524830453636,0,0,non_depleted,0.9960006328991137
STX1A,-0.0037733406606561574,0.06777217367632733,-0.05567684280981203,0.9555992476408407,5,-0.13660436022025121,0.1290576788989389,0,0,non_depleted,0.9958395567790351
STX1B,-0.0769690398221282,0.0861224533310308,-0.8937162940108149,0.37147370513010985,7,-0.24576594661118017,0.09182786696692376,0.019593860133639087,45.37967095593946,non_depleted,0.9097191662081416
STX2,-0.04733380737509056,0.05654226324502195,-0.8371403028204374,0.40251370848116025,7,-0.15815460693971642,0.0634869921895353,0,0,non_depleted,0.9194929488347091
STX3,0.027988040878921563,0.042230006095877355,0.6627524707284818,0.507489098533948,7,-0.05478125013590497,0.1107573318937481,0,0,non_depleted,0.9482282534546831
STX4,-0.1325059361701649,0.10118355692079359,-1.3095599739974593,0.19034473644339703,5,-0.3308220635625788,0.06581019122224904,0,0,non_depleted,0.8104385791089774
STX5,-0.08367353425513407,0.06590161233490142,-1.2696735525971443,0.20420093732710642,6,-0.21283832095466143,0.04549125244439328,0,0,non_depleted,0.8188744474276849
STX6,0.021264709770338876,0.046835241547262985,0.4540322429826684,0.6498056200310907,7,-0.07053067686953057,0.11306009641020831,0,0,non_depleted,0.9767903565557654
STX7,0.13672673484270584,0.05720485588658829,2.3901246270731624,0.01684265641958002,7,0.024607277564188706,0.24884619212122297,0.00847494424081214,43.91418084917584,non_depleted,0.4457984593286234
STX8,-0.025490056309892,0.04026003813220341,-0.6331354239205969,0.5266452112152812,7,-0.10439828106521991,0.05341816844543591,1.4150727549781632e-6,0.009947796756535952,non_depleted,0.9535920950256846
STXBP1,-0.0064682885933564915,0.029678914670341672,-0.2179422214458635,0.8274741297951456,7,-0.06463789244746361,0.05170131526075063,0,0,non_depleted,0.9915440095255723
STXBP3,-0.03515979913251173,0.050620331861102714,-0.6945785979631033,0.4873194285188635,7,-0.13437382646573845,0.06405422820071499,0,0,non_depleted,0.9433468203459402
STXBP4,0.18646797951588692,0.06057460565683071,3.0783193302532017,0.0020817171440634576,7,0.06774393405078252,0.3051920249809913,5.8573248874182725e-6,0.019372492628630663,non_depleted,0.18874708153172023
STXBP5,0.07373626522353378,0.06093800058447998,1.210021079068901,0.2262708045242641,7,-0.04570002121192772,0.19317255165899527,0.012776932106594939,59.948203429554276,non_depleted,0.8351916312175389
STXBP5-AS1,0.06654394132792193,0.0501617306385059,1.3265878286272776,0.18464506426324803,7,-0.031771244125749,0.16485912678159287,2.0976312549072677e-4,1.0782086449977863,non_depleted,0.8047722153580761
STXBP5L,0.040547418928556025,0.04008127462660884,1.0116299769977306,0.31171500728692336,7,-0.0380104357940564,0.11910527365116845,0.0012087180276885742,10.305898400181809,non_depleted,0.8849053292726619
STXBP6,0.02390731937992788,0.056914171116496964,0.4200591682340811,0.6744422303389613,7,-0.08764240621835595,0.1354570449782117,0.009834601723092326,52.86370132072462,non_depleted,0.9792481384019684
STYK1,-0.15127125555158816,0.1475348387279183,-1.0253256576947258,0.30520955322100324,5,-0.44043422592323317,0.13789171482005685,0.027683411567409107,25.494961250763357,non_depleted,0.883828759497308
STYX,-0.1316168908582012,0.08796029907802293,-1.4963215477638816,0.13456988255630448,6,-0.3040159091204978,0.04078212740409545,2.2872377889520893e-6,0.004272702151177387,non_depleted,0.7662561318485146
STYXL1,0.015445866759454429,0.0928100183248946,0.16642456319083987,0.8678228448654951,5,-0.16645842656184143,0.19735016008075026,0.009309126668938211,20.912293566783234,non_depleted,0.9920794461499471
SUB1,0.018438036811155356,0.0476609088077451,0.3868586913760045,0.698860824089183,7,-0.07497562792247288,0.11185170154478359,6.078940724559098e-8,3.217045452741758e-4,non_depleted,0.9812281057660962
SUCLA2,-0.011649173798360384,0.045716654359099565,-0.25481247395877515,0.798867940402787,6,-0.10125216983586158,0.07795382223914082,4.891424841314863e-7,0.003203832050960455,non_depleted,0.9898579866268087
SUCLG1,-0.02039329983533011,0.04346095706683829,-0.46923264492237027,0.6389033537203048,6,-0.10557521041997471,0.06478861074931448,0,0,non_depleted,0.9742771646648749
SUCO,0.03521306061029303,0.057688170688991375,0.6104034880934911,0.541594558103672,7,-0.07785367627412924,0.14827979749471532,0.005546140270930475,26.0971593100629,non_depleted,0.9567825287083077
SUDS3,-0.007478634611723653,0.044097525069463635,-0.16959306899748006,0.8653301737264357,7,-0.09390819555522452,0.07895092633177721,0,0,non_depleted,0.9920794461499471
SUFU,-0.08100038617750098,0.05491296064864455,-1.4750686399113386,0.14019409055660542,7,-0.18862781133330953,0.02662703897830758,0,0,non_depleted,0.7704416683653043
SUGCT,-0.14756032218578075,0.1382381201656751,-1.06743582746158,0.285775077252938,6,-0.4185020590010241,0.12338141462946262,0.07023683918016285,70.84101645695097,non_depleted,0.8686794080404506
SUGP1,-0.032773355725582036,0.06333860251827124,-0.5174309887264711,0.6048553320366699,6,-0.15691473549249163,0.09136802404132754,0,0,non_depleted,0.9665321627924716
SUGP2,-0.0873860925364049,0.03826424946949516,-2.2837529481943823,0.022386054340297376,7,-0.16238264339207126,-0.012389541680738539,0,0,non_depleted,0.49484375405173037
SUGT1,0.12383420836663375,0.06200233178219212,1.997250826011685,0.045797942263061026,7,0.0023118711160340782,0.2453565456172334,0,0,non_depleted,0.6028369351192157
SULF1,-0.026019509532854465,0.1105046632513374,-0.23546073773985787,0.8138511489835453,6,-0.24260466962920257,0.19056565056349362,0,0,non_depleted,0.9903362266511401
SULF2,0.04647713575890946,0.11452080635983214,0.40584010221579425,0.6848600909587383,7,-0.17797952018684707,0.27093379170466597,0.03060848188948045,38.499230773813935,non_depleted,0.980673966634189
SULT1A1,-0.09395888800059213,0.1034294135324633,-0.9084348909229901,0.3636484986102801,5,-0.29667681346631986,0.1087590374651356,2.6959907929360647e-6,0.004160664903705435,non_depleted,0.9089297518736792
SULT4A1,-0.08048200774430073,0.04467053623582452,-1.8016799108795207,0.07159578053617827,7,-0.16803464993660822,0.007070634448006763,0,0,non_depleted,0.6677973709463182
SUMF1,-0.012879773076258235,0.05281582247856395,-0.2438620184602005,0.8073376860968239,7,-0.11639688294810457,0.09063733679558811,0.0024728144623148273,12.38878548920105,non_depleted,0.9903362266511401
SUMF2,-0.09594015315242647,0.05980151035830346,-1.6043098673862366,0.10864576716325001,7,-0.21314895967580022,0.02126865337094727,0,0,non_depleted,0.7420896481350133
SUMO1,0.06215560552200958,0.05892177127866535,1.054883520525038,0.29147860003787884,7,-0.053328944089481065,0.17764015513350023,0.0030402833345404548,11.992029203989514,non_depleted,0.8700784000330097
SUMO2,-0.05980379432149125,0.09080120380171268,-0.6586233642021742,0.5101376557130868,7,-0.2377708835257295,0.11816329488274702,0,0,non_depleted,0.9483654050285554
SUMO3,-0.08421972169279532,0.11324275177167552,-0.7437096006162269,0.45705217999469994,6,-0.30617143667548874,0.13773199328989807,0.023154756072523142,31.943938871786454,non_depleted,0.9426014849185911
SUN1,0.019907467823768062,0.039119313192704695,0.5088910361412117,0.610828603446435,7,-0.056764977133875724,0.09657991278141186,0,0,non_depleted,0.9668539768686804
SUN2,0.006378863229664068,0.07704796137379738,0.08279081128074343,0.9340178755802085,5,-0.144632366145212,0.15739009260454015,0,0,non_depleted,0.9945013841018527
SUPT16H,0.004599019949512704,0.05837717730856666,0.07878112922801105,0.9372067140834079,7,-0.10981814509438682,0.11901618499341222,0.005366099507483552,23.961482515743565,non_depleted,0.994528046288167
SUPT20H,0.005864200546961571,0.08718076204068938,0.06726484616209945,0.9463708621796187,7,-0.16500695319754624,0.1767353542914694,0.02387018096840112,57.22994743779215,non_depleted,0.995239180885039
SUPT3H,0.02084950274434497,0.03777124642147546,0.5519940356665234,0.5809524396344021,7,-0.05318077989293432,0.09487978538162425,3.914035180455261e-6,0.03510122935240977,non_depleted,0.9638449704310962
SUPT5H,-0.033709774051674066,0.05634500414701667,-0.5982744089204033,0.5496568492776528,7,-0.14414395288858672,0.07672440478523858,0.0026162463697942304,11.265048763409244,non_depleted,0.9584389747272235
SUPT6H,-0.028721644442628542,0.052720116824122705,-0.5447947799214022,0.5858946692865139,7,-0.1320511746786532,0.07460788579339611,0,0,non_depleted,0.9638449704310962
SUPT7L,0.09071437915048158,0.0655951708392291,1.3829429512855234,0.1666823590383882,7,-0.037849793254159436,0.2192785515551226,0.004110197631897269,13.218343038275624,non_depleted,0.7803350526238783
SUPV3L1,0.019741512353029997,0.05207162584352942,0.3791222577215368,0.7045970786440156,6,-0.08231699891673278,0.12180002362279277,0,0,non_depleted,0.9812281057660962
SURF1,-0.15540340184414866,0.11024040872239228,-1.4096773011381514,0.15863499014059126,5,-0.37147063258101276,0.06066382889271543,2.5744830812053305e-6,0.0037154187695018145,non_depleted,0.778556230271625
SURF4,-0.017249880236126836,0.06036533693976977,-0.2857580378179303,0.7750634494526294,6,-0.1355637665527009,0.10106400608044722,4.721454785375272e-6,0.018664793378798214,non_depleted,0.987929126679964
SURF6,0.03142069656225382,0.09115099193458784,0.34471041834412586,0.7303120849770335,6,-0.14723196478463926,0.2100733579091469,0,0,non_depleted,0.9844206329895621
SUSD1,-0.10257715079508394,0.05026961949063259,-2.040539630784325,0.041296607986868954,7,-0.20110379451325655,-0.004050507076911333,0,0,non_depleted,0.5862756411483546
SUSD4,0.03866662881478879,0.051399210514455305,0.7522805978491507,0.4518823332036893,7,-0.06207397262733606,0.13940723025691365,0,0,non_depleted,0.9422697958990337
SUSD5,-0.0756188438668185,0.10639736287311373,-0.7107210350410587,0.47725712198914105,6,-0.2841538431481605,0.13291615541452348,4.60302008426757e-6,0.006024416271355759,non_depleted,0.942615296272312
SUSD6,-0.10753964533824506,0.06261182780558663,-1.7175611878343804,0.08587668477768537,7,-0.23025657284341838,0.01517728216692825,5.257763295707213e-4,1.6240871483794115,non_depleted,0.702912915660521
SUZ12,0.005271260388873707,0.08445151700779033,0.06241759266902753,0.950230285351865,7,-0.16025067138616714,0.17079319216391456,0.0252291289217968,64.39500592129542,non_depleted,0.9957557085577982
SV2A,-0.0031361301577508592,0.06350956581524202,-0.049380437694603194,0.9606161175990059,7,-0.1276125918294014,0.12134033151389968,0.008695344541459609,35.13186351715851,non_depleted,0.9958395567790351
SV2B,-0.03644937982888585,0.10150650404603015,-0.3590841805797701,0.7195321155672978,6,-0.2353984719556742,0.1624997122979025,0,0,non_depleted,0.9829729440293098
SVBP,-0.07377593823024857,0.09388485146095832,-0.7858130154354883,0.43197704032941225,7,-0.25778686578761956,0.1102349893271224,4.612815138552866e-6,0.0063214271295719965,non_depleted,0.9330732185130128
SVEP1,0.05978985806996559,0.19440958955684795,0.3075458273753633,0.758427946811236,5,-0.3212459357106705,0.44082565185060174,0.11416742643317795,62.98681670309375,non_depleted,0.9864498974416832
SVIL,0.054926284038180756,0.14886432148667367,0.3689687595365002,0.7121510106743247,7,-0.23684242465869174,0.3466949927350532,0.05753432549878598,44.392081810470536,non_depleted,0.9812281057660962
SVIP,0.006970815620651426,0.0709359365834654,0.09826917013281906,0.9217185583346128,7,-0.13206106529255798,0.14600269653386086,1.8719632882706415e-7,4.681436867877579e-4,non_depleted,0.9928646675746403
SVOP,-0.12312589086940479,0.04492829391375358,-2.740497805364319,0.0061346191677314355,7,-0.21118372882719189,-0.03506805291161767,0,0,non_depleted,0.3103227302308912
SWAP70,0.048232671914186814,0.05842279276003724,0.8255797033239269,0.40904255263203737,7,-0.06627389777173359,0.16273924160010722,0,0,non_depleted,0.9224988377749486
SWI5,-0.03506852041324314,0.07399415012419461,-0.47393639030089263,0.6355452681787795,6,-0.18009438972331454,0.10995734889682825,2.056854098437243e-6,0.00475287158319189,non_depleted,0.9719342815208999
SWT1,0.02300320573236696,0.053761385146040945,0.42787598700962687,0.6687414106407891,7,-0.08236717291285992,0.12837358437759383,2.576160722173139e-6,0.01051868945237781,non_depleted,0.9792481384019684
SYAP1,0.06180551990934419,0.062485175497821,0.989122930630154,0.32260299972014594,7,-0.060663173634049584,0.18427421345273798,0,0,non_depleted,0.8894431215908396
SYBU,2.3710417559341912e-4,0.03481114232443937,0.006811157570860832,0.9945655245522912,7,-0.06799148104100568,0.06846568939219251,1.1934907721870852e-4,1.2257205610047075,non_depleted,0.9990778456214461
SYCE1,-0.16185208947304291,0.20230511395298453,-0.8000395358797363,0.4236878911082646,7,-0.558362826709164,0.23465864776307827,0.16988496667392472,71.1431483720001,non_depleted,0.9305090741237453
SYCP2,0.2119460935633437,0.0670563202751076,3.1607176280148725,0.0015738098709102751,6,0.08051812088834981,0.3433740662383376,0,0,non_depleted,0.1746034746556479
SYCP2L,0.006404382881853786,0.11527293601317405,0.05555842597018486,0.9556935845887276,7,-0.21952642009615747,0.23233518585986507,0.028673202387014332,34.08613033126455,non_depleted,0.9958395567790351
SYCP3,0.14710253372225193,0.11364442016231013,1.2944105263782946,0.19552365659479917,5,-0.07563643683981347,0.36984150428431734,0,0,non_depleted,0.8156501257818224
SYF2,0.06034150100013563,0.08043014934434768,0.7502348496431854,0.4531132731741031,7,-0.09729869498596364,0.2179816969862349,2.59429112290023e-4,0.49367243231142793,non_depleted,0.9422697958990337
