stratum,gene,k,estimate,se,z,padj
depleted,RAB28,7,0.1123661277368062,0.05085428084152836,2.209570676792392,0.4629618079655663
depleted,RAB29,6,-0.06054987779700863,0.08853738333662549,-0.6838905275390131,0.8669876304012764
depleted,RAB2A,7,0.02573629136674759,0.04254793735566555,0.6048775326430865,0.890240027833745
depleted,RAB2B,7,-0.0513309011587192,0.05850930001807873,-0.8773118315012916,0.8235162057574889
depleted,RAB30,7,0.00272336738341877,0.08406589249848227,0.03239562803033272,0.994572735507777
depleted,RAB30-DT,5,-0.01343909547268001,0.04033377980654627,-0.3331970258462813,0.941706361686041
depleted,RAB31,7,0.0174729653656449,0.06546004610933058,0.26692565013568376,0.9567620549698916
depleted,RAB33B,6,0.0727652909348587,0.06939987699622718,1.0484930821824725,0.7708798121132355
depleted,RAB34,5,-0.14630090611502222,0.09600508177786768,-1.5238871047839613,0.6531862212091827
depleted,RAB35,7,0.01480566327310052,0.06464628435691609,0.22902574247512125,0.9663761131428236
depleted,RAB37,7,-0.09438668497533588,0.06800892280587031,-1.3878573734326038,0.6884022148761978
depleted,RAB39A,7,0.20298144818960911,0.14199536019857148,1.4294935264486988,0.6709064287146409
depleted,RAB39B,5,0.1297980197916693,0.06651151031314549,1.9515121394862645,0.5279850851587993
depleted,RAB3A,7,-0.02214763784771408,0.09733206609073844,-0.22754718703974505,0.9663761131428236
depleted,RAB3B,7,-0.06794139124658909,0.05219672180500166,-1.3016409632085115,0.704373349839659
depleted,RAB3C,7,0.0804629262962846,0.05444887754348623,1.4777701566395365,0.6601680978194037
depleted,RAB3D,7,-0.05903476848904968,0.07815829257485107,-0.7553231595036819,0.853023678878468
depleted,RAB3GAP1,7,0.06816620708404596,0.03132436993445733,2.1761397667910307,0.4701349822611971
depleted,RAB3GAP2,7,-0.02529264009697595,0.03687809171248925,-0.6858446010212148,0.8669876304012764
depleted,RAB3IP,7,-0.0061566342117022,0.05147491441732841,-0.11960455459503688,0.9818318662185604
depleted,RAB40A,6,-0.02547874645529356,0.06699545511057597,-0.3803055955548164,0.9363939912798276
depleted,RAB40B,7,-0.00132107568059557,0.03954139784555518,-0.03340993876229579,0.994572735507777
depleted,RAB40C,7,-0.04304559011398719,0.05591765153761174,-0.7698032540768195,0.8473546607481087
depleted,RAB4A,7,-0.04222642842319386,0.04284647973531937,-0.9855285354606532,0.7926345630122229
depleted,RAB5A,7,-0.07883939683289022,0.04604296338139744,-1.7123006653551625,0.6005890609144393
depleted,RAB5B,6,-0.02430045208988586,0.04529680137638701,-0.5364717011244321,0.9059894091253512
depleted,RAB6A,7,-0.01410417092035432,0.02690232167552837,-0.5242733727767498,0.9093313866731072
depleted,RAB6B,7,0.00218754963942676,0.04894750578397616,0.04469174893366878,0.9922315081994684
depleted,RAB7A,7,0.0179055200810026,0.02831057269018448,0.6324676041332995,0.880874629113024
depleted,RAB8A,6,-0.00260114501457894,0.08442471611395302,-0.03081023110658758,0.994681002632775
depleted,RAB8B,7,0.12506909042862047,0.04977901290961531,2.512486349532699,0.3760118307848503
depleted,RAB9A,7,0.11008010023632726,0.05658033505635879,1.9455540538365177,0.5300754402390011
depleted,RAB9B,5,-0.02459003931167593,0.07015770591774566,-0.35049662741974213,0.9389036554055604
depleted,RABAC1,6,-0.1134480924753624,0.0997495605108742,-1.1373292463077556,0.750772308514897
depleted,RABEP1,7,0.01185580972481415,0.02380151588610062,0.4981115396829659,0.913163248208214
depleted,RABEP2,7,-0.20134121488388115,0.07545132431275894,-2.668491464103222,0.3320795051151744
depleted,RABEPK,7,-0.08776147478020817,0.06599029028104607,-1.329914967890591,0.7010790834506063
depleted,RABGAP1,7,0.01959701329895248,0.02353597503126516,0.8326408093533338,0.8335949349378338
depleted,RABGAP1L,7,0.01294440540388954,0.03306903911384924,0.3914357886034995,0.9344332030913176
depleted,RABGEF1,5,-0.03055354091842515,0.05979753469889813,-0.5109498422012397,0.911944528491519
depleted,RABGGTB,7,-0.19148067185494896,0.08357032500725724,-2.2912519705807153,0.4336258132428049
depleted,RABIF,5,-0.05041968345534343,0.08921501209148835,-0.5651479753613549,0.8995675651766646
depleted,RABL2A,7,-0.08177686505077958,0.06811257859240813,-1.2006132602927837,0.734509484034666
depleted,RABL2B,7,-0.02796804136881591,0.06392734144468437,-0.4374973327025707,0.9275200805757698
depleted,RABL3,7,0.00568471027250698,0.0656164734092773,0.08663541298614257,0.9880165973952106
depleted,RABL6,7,-0.02668849226955691,0.04055495816164483,-0.6580821058471159,0.8737521054879884
depleted,RAC1,7,-0.02012246743747881,0.04165894829589642,-0.4830286951689792,0.9170678622146372
depleted,RAC3,5,-0.05152648188026936,0.07967876607994642,-0.6466777086955613,0.8785694172443043
depleted,RACGAP1,7,-0.01563108438831752,0.07186791502206057,-0.2174973962096912,0.9686342998593876
depleted,RACK1,7,-0.1238045566407032,0.05626434560070698,-2.2004087192146704,0.4657115683988928
depleted,RAD1,7,-0.01413169393041696,0.05912611979207025,-0.2390093241382001,0.9634541378035062
depleted,RAD17,7,0.0323442048889016,0.04587909956605376,0.7049877873547739,0.8637301808668009
depleted,RAD18,7,0.00689386322727092,0.05211192788351141,0.13228954497099288,0.980151707724805
depleted,RAD21,7,-0.02251022431464171,0.06286772716436277,-0.3580569129816081,0.938557313299327
depleted,RAD23A,7,-0.01384762153426174,0.05637502542715946,-0.24563397407516657,0.9618117802341344
depleted,RAD23B,7,-0.01785268335622026,0.03024641438869889,-0.5902413134593116,0.8940835024194959
depleted,RAD51-AS1,5,-0.0115731487982885,0.13482042741499786,-0.08584121130742732,0.9880165973952106
depleted,RAD51AP2,5,0.05247481954204304,0.12160042479762603,0.43153483739365595,0.929120689500308
depleted,RAD51B,7,0.0663067955670719,0.07344893747058703,0.9027604462436882,0.8171324310250446
depleted,RAD51C,7,-0.04242449148841453,0.07086300107417544,-0.5986832457745748,0.8921470758714788
depleted,RAD52,7,-0.04843769626612074,0.04320487397707704,-1.1211164807891825,0.7540246903434045
depleted,RAD54B,6,0.01052790506971471,0.10547131901897036,0.09981770558706238,0.9851353852793696
depleted,RAD54L2,7,-0.05326237674223231,0.05293801020977565,-1.006127289846583,0.7840514324294324
depleted,RAD9A,7,0.0537062291290926,0.03579708130239723,1.5002963139761911,0.6553029777835258
depleted,RADIL,5,0.10056855040547924,0.10482624728240142,0.9593832939048942,0.7999126424003256
depleted,RAE1,7,0.00693845219447371,0.06233300911342619,0.11131264627138314,0.982815915528799
depleted,RAF1,7,0.05844308356719967,0.03557100195031632,1.6429979579667129,0.6191318717324158
depleted,RAI1,7,-0.13375961756334978,0.04355331961133225,-3.071169287599986,0.23747226828821255
depleted,RAI14,6,0.1372898963173674,0.1456523530477168,0.9425861885828252,0.8028903675647969
depleted,RAI2,7,0.06833706425502371,0.04501057630660034,1.5182445963261924,0.6538196257574562
depleted,RALA,7,-0.08037034864500107,0.04004824003486714,-2.0068384671842847,0.5089309876000255
depleted,RALB,7,-0.040235725411099293,0.07535930654249477,-0.5339184668374111,0.907145742957941
depleted,RALBP1,7,0.09441248914018388,0.07282309495370377,1.2964635628327146,0.7046571825971054
depleted,RALGAPA1,7,-0.01808316599567611,0.02576329137097162,-0.7018965758408894,0.8648119163861853
depleted,RALGAPA2,7,0.00107678436719907,0.03273914969343872,0.03288980860168383,0.994572735507777
depleted,RALGAPB,7,0.0113167956155012,0.02843273628440461,0.3980199268302037,0.9342584028351042
depleted,RALGDS,7,-0.01794982144559616,0.0565320418698221,-0.3175158874842999,0.9450528686929924
depleted,RALGPS1,7,-0.07839456340506903,0.02742129995503845,-2.858893033284683,0.2845444072336352
depleted,RALGPS2,7,0.05325857593166865,0.03522643778826939,1.5118921831319565,0.6538196257574562
depleted,RALY,7,0.03755154820112014,0.04379976523991433,0.8573458783495889,0.8295895699545865
depleted,RALYL,7,0.135787393982717,0.04897473040269487,2.7726011530069634,0.3024087530600489
depleted,RAMP1,7,-0.06300326213979239,0.07794727511843438,-0.8082804952971632,0.8413244035461691
depleted,RAMP2-AS1,5,0.15316202939568507,0.13232387165971293,1.157478446440564,0.745786459707735
depleted,RAN,6,-0.0345653795461094,0.06095349793497926,-0.5670778661953285,0.8995675651766646
depleted,RANBP1,6,-0.06235140392712574,0.09081272053495353,-0.6865932829655388,0.8669876304012764
depleted,RANBP10,7,0.03281580175262043,0.04539642127834357,0.7228719980241098,0.8591598074398241
depleted,RANBP17,7,0.03097215039394695,0.03185038508830051,0.972426245650758,0.7964505817608497
depleted,RANBP2,7,0.01326246474508665,0.0299865896775665,0.44227986202140696,0.926339588622812
depleted,RANBP3,7,0.04316803680711497,0.05251202126875935,0.8220600876545703,0.8365631992616019
depleted,RANBP6,7,-0.0181057874471477,0.0624233535813003,-0.29004829776674346,0.9495981918146268
depleted,RANBP9,7,0.01098999796565931,0.03051582727082003,0.3601409153396348,0.938389485129383
depleted,RANGAP1,7,0.01167162085149244,0.03704069428243819,0.31510264798212,0.945157542412675
depleted,RANGRF,5,-0.18703355830314403,0.1803183387199275,-1.0372409131033904,0.7742819238836915
depleted,RAP1A,7,0.05717524219421946,0.03255437509435028,1.7562997916105618,0.5883732533222888
depleted,RAP1B,7,-0.05601545593353318,0.03735003399873637,-1.4997431042613858,0.6555383784225693
depleted,RAP1GAP,7,-0.06204203629492257,0.03556991515989119,-1.7442278401856148,0.5938860077755979
depleted,RAP1GAP2,7,-0.06338748775618389,0.0606075753815359,-1.0458674077810888,0.7711311352570072
depleted,RAP1GDS1,7,0.04017638790503383,0.03908359499828019,1.0279603989039834,0.778459372258835
depleted,RAP2A,7,0.07293744062020094,0.04749898587780644,1.5355578497578075,0.6484276260960372
depleted,RAP2B,5,0.3111326868457544,0.14858489898270566,2.093972462719568,0.4864333906153938
depleted,RAP2C,5,-0.05487819053288417,0.0947383143801286,-0.5792607868521976,0.8967447083200811
depleted,RAP2C-AS1,7,-0.05372319382898094,0.11490114243042723,-0.4675601364147479,0.9194765537376698
depleted,RAPGEF1,7,-0.0217721053886049,0.03061865460150508,-0.7110732222549936,0.8619708102484422
depleted,RAPGEF2,7,0.03385683136658499,0.04314433563060205,0.7847340994299729,0.8438696092378687
depleted,RAPGEF3,6,0.0411927739204716,0.08335559824317816,0.49418125223332343,0.9141060978626676
depleted,RAPGEF4,7,-0.00986231797668921,0.02449557574907081,-0.4026162960086097,0.9342584028351042
depleted,RAPGEF4-AS1,7,0.12628776888707496,0.05109401173057046,2.4716745585180724,0.38398206333388
depleted,RAPGEF5,7,-0.02001220075016538,0.03498225274876546,-0.5720672391766314,0.8994000868114906
depleted,RAPGEF6,6,-0.05863425543924575,0.08019640780251382,-0.7311331897013947,0.8584502405514588
depleted,RAPGEFL1,7,-0.01128540270827727,0.07104590687692351,-0.15884662754502607,0.973953675700722
depleted,RAPH1,7,-0.01462466297905506,0.04866789341818104,-0.3004991987919427,0.9495981918146268
depleted,RARA,7,-0.04657440923803167,0.08061084020709468,-0.5777685621236409,0.8975376145583104
depleted,RARB,7,0.04729042423532543,0.07388057146493396,0.6400928322241112,0.8794408671869044
depleted,RARG,5,-0.05658975877693199,0.09639418920507138,-0.5870660798499123,0.8946011429749796
depleted,RARRES1,7,-0.2337060943756242,0.19820792672109305,-1.1790956004725388,0.7415235517633806
depleted,RARS2,6,0.04607299159039107,0.03426064292903549,1.344778954843978,0.6981299514254686
depleted,RASA1,7,-0.03601109151768517,0.03110246833495658,-1.1578210169644865,0.7457242012817672
depleted,RASA2,7,-0.06247455004893564,0.026009885493689,-2.4019540595091957,0.40888391104987176
depleted,RASA3,7,0.0418034168335191,0.04979894525848067,0.8394438198748809,0.8331190693192767
depleted,RASAL1,5,0.33128293530795466,0.11176314474854626,2.9641518771979953,0.258615196246777
depleted,RASAL2,7,0.02638886387051672,0.03126610888799973,0.844008570591432,0.8319202704098809
depleted,RASD1,5,0.08761106521163677,0.13147588335177113,0.6663660511580548,0.8721520483677265
depleted,RASD2,7,0.1127244023871881,0.17700022289957693,0.6368602284254951,0.8799253285751668
depleted,RASGEF1A,7,-0.00391225953381533,0.05960262329442401,-0.06563904938360884,0.990578800308162
depleted,RASGEF1B,7,0.04390089453927439,0.08964967629673591,0.4896938433326256,0.9149135837943076
depleted,RASGEF1C,6,0.02135297132962136,0.17288248699074904,0.12351147708075232,0.9810776668307312
depleted,RASGRF1,7,-0.10395857648561715,0.04501405086729015,-2.3094694763665355,0.4278658499573969
depleted,RASGRF2,7,-0.10824197824300584,0.03571300619159806,-3.030883977178912,0.25311392033009406
depleted,RASGRF2-AS1,7,-0.21815473056150791,0.06553344077573742,-3.3289070126511016,0.1898807168388844
depleted,RASGRP1,7,-0.04429366137868729,0.1028544006255758,-0.43064430018829175,0.929120689500308
depleted,RASGRP2,7,-0.165983440121031,0.06705745351880407,-2.4752422200835045,0.38398206333388
depleted,RASSF1,5,0.00402387652919654,0.08799725107664182,0.04572729806857178,0.9922315081994684
depleted,RASSF3,7,-0.06014186900610156,0.08112886806802005,-0.7413128081076815,0.8567634049960774
depleted,RASSF4,7,-0.05397551948919069,0.05399540275713695,-0.9996317599845362,0.7867606964681879
depleted,RASSF5,7,0.06574212293453918,0.10446070914954332,0.6293478521232746,0.8810281860356658
depleted,RASSF8,6,-0.00717034896845771,0.08700400191534267,-0.08241401327073053,0.9880165973952106
depleted,RASSF8-AS1,7,-0.17835668455926243,0.06778185720544527,-2.6313336918265215,0.3422665595629609
depleted,RAVER1,5,0.23585923946720255,0.2061433036873843,1.1441518363598286,0.7489493598111098
depleted,RAVER2,7,0.03017717624466373,0.04825325762112577,0.6253914809567563,0.8826407242871155
depleted,RB1,7,-0.01604340506101267,0.0298362873823245,-0.5377145237754025,0.9056266088420308
depleted,RB1CC1,7,0.05768591454028515,0.02686062048371593,2.147601712151692,0.47595003562309374
depleted,RBAK-RBAKDN,5,0.12983766475272637,0.09081009772684714,1.429771225918867,0.6709064287146409
depleted,RBBP4,7,-0.00366194506068277,0.04060935647968389,-0.09017490987612112,0.9875584228084068
depleted,RBBP5,6,0.00476334883249303,0.09397341516951883,0.0506882592688626,0.992086723152684
depleted,RBBP6,7,0.08680417872246268,0.06006393076943989,1.4451964367045396,0.6648856574918343
depleted,RBBP7,7,-0.00791412567171925,0.05086947754092556,-0.15557709758965338,0.9741471306535922
depleted,RBBP8,7,-0.06262199841840581,0.08460497013464158,-0.7401692633275356,0.85717468707486
depleted,RBBP9,6,-0.0159211948133074,0.08820055971172179,-0.18051126733599956,0.973953675700722
depleted,RBCK1,7,-0.02329534307468429,0.06432951003211938,-0.36212529930747256,0.9383134300544678
depleted,RBFOX1,7,-0.03460086584307946,0.02707108975271583,-1.2781482444609835,0.7094467460498552
depleted,RBFOX2,7,-0.0251897894391273,0.03223994054310245,-0.781322453292071,0.8446724382341763
depleted,RBFOX3,7,-0.11408437401615916,0.03840479921172814,-2.9705759789864965,0.258615196246777
depleted,RBIS,5,-0.05973634707391195,0.08982635870295626,-0.6650202450201956,0.8725571988816901
depleted,RBKS,7,-0.04355676075374933,0.06176106514282523,-0.7052462688754212,0.8637301808668009
depleted,RBL1,7,0.05276354473255872,0.04955698949385205,1.0647043993482388,0.7631833719699072
depleted,RBL2,7,0.0153690289652574,0.02967228299656196,0.5179590989691684,0.9107480956873084
depleted,RBM10,7,-0.01365644871103256,0.04308899304943031,-0.3169358981159369,0.945138743411634
depleted,RBM11,7,0.12915911479322512,0.08846462279120379,1.4600086533807914,0.6622328249041073
depleted,RBM12B,7,0.09538618396223966,0.07675666721310781,1.2427087759999886,0.7185528946559623
depleted,RBM14-RBM4,5,-0.06617310813272735,0.07103561073336816,-0.9315483804469256,0.8077963722389623
depleted,RBM15,7,0.03040300968320018,0.06610760976931415,0.4599018144702709,0.9220576637533878
depleted,RBM15B,5,-0.00617319749797212,0.09585498873216608,-0.06440142114273273,0.990578800308162
depleted,RBM17,7,-0.02800233761055641,0.03364466968503332,-0.832296404533082,0.8335949349378338
depleted,RBM18,7,0.01102586312543431,0.05192456106675686,0.2123438869566737,0.9697060073521168
depleted,RBM19,7,0.01069956659936179,0.04733976581485902,0.22601646660456032,0.9663761131428236
depleted,RBM20,5,-0.178050147290227,0.1544963002691165,-1.15245573505697,0.7469260236425169
depleted,RBM22,6,-0.00845709907006267,0.06575512895681228,-0.1286150480461725,0.981036709755176
depleted,RBM23,7,-0.04196363216615295,0.04856183495005885,-0.8641278116716242,0.8267689011360062
depleted,RBM24,6,-0.0752191848143551,0.07898200139048708,-0.9523585562547522,0.8018492185476853
depleted,RBM25,7,-0.01515427661904099,0.02532243551745736,-0.5984525701958481,0.8921470758714788
depleted,RBM26,7,0.0202020152854996,0.02541738983791967,0.7948107738175633,0.8427601096433577
depleted,RBM26-AS1,6,-0.08178183925301945,0.1543665275149972,-0.5297899782391237,0.9083014592023289
depleted,RBM28,7,-0.03530809220340557,0.05242690289907397,-0.6734727830743027,0.8707612468903536
depleted,RBM3,6,-0.05027189375606524,0.06735975388310134,-0.7463194393986206,0.8555176591474061
depleted,RBM33,7,-0.00611390629127204,0.02460603785858501,-0.2484717908023097,0.9616916615534846
depleted,RBM39,7,-0.03798017674271564,0.02164207058267528,-1.7549234301601069,0.5883732533222888
depleted,RBM4,7,-0.01276057861546321,0.04397550723832623,-0.29017467715169204,0.9495981918146268
depleted,RBM41,7,0.06157225021225629,0.05885929538480203,1.0460922070119576,0.7710712318530161
depleted,RBM42,5,0.00518211909448573,0.10115900812316347,0.05122746051618436,0.9918271491991176
depleted,RBM45,7,0.01959338717747113,0.04897939206076374,0.4000332865128993,0.9342584028351042
depleted,RBM48,7,0.0880201106132192,0.06921872106847198,1.2716228970215828,0.7111621457065178
depleted,RBM4B,7,-0.09951947721545862,0.11315683206154606,-0.8794827091070376,0.8233084421931394
depleted,RBM5,7,-0.04196306420901879,0.03053565280949674,-1.3742317700169835,0.6928171271479836
depleted,RBM6,7,-0.06284963358000673,0.02387958887514356,-2.6319395157354393,0.3422665595629609
depleted,RBM8A,6,-0.15024169118539418,0.06646989099416009,-2.260296939536039,0.4443327872708711
depleted,RBMS1,7,0.04329596590679973,0.03738129250095514,1.1582254922216364,0.7457242012817672
depleted,RBMS2,6,0.01293018206545417,0.09533968570446771,0.13562224345415744,0.9794184000741842
depleted,RBMS3,7,0.02449656806995998,0.03724351022392856,0.6577405814509182,0.8737521054879884
depleted,RBMS3-AS2,7,-0.03593103005114893,0.24949597809601937,-0.14401446598598378,0.9751445610684668
depleted,RBMS3-AS3,7,0.02669281979199732,0.1712260882427657,0.15589224788077874,0.9741471306535922
depleted,RBMX,7,-0.04166027449407205,0.03733460730106488,-1.1158621318318729,0.7545945977100836
depleted,RBMX2,7,-0.00617588103525993,0.05807431758829783,-0.10634444435563012,0.9842697123204932
depleted,RBP4,7,-0.2555675970491308,0.11617681496338368,-2.1998158335609386,0.4657115683988928
depleted,RBPJ,7,0.06289878246868956,0.0306714844916815,2.0507250793729432,0.49705973319912455
depleted,RBPMS,6,0.02783530361549497,0.07912794652168949,0.35177588752243355,0.9389036554055604
depleted,RBSN,7,-8.7912372308213e-4,0.04295211435141974,-0.02046753079230129,0.996630595632027
depleted,RBX1,7,-0.01166212491918771,0.03701591212407408,-0.31505707275555705,0.945157542412675
depleted,RC3H1,7,0.05260765613451682,0.04486416940763186,1.1725984639663856,0.7426409250462305
depleted,RC3H2,7,0.04395409652260184,0.03367692012536534,1.305169723329176,0.703332161657596
depleted,RCAN1,5,-0.13316350581601674,0.09741857611411676,-1.3669210855640936,0.694876005055309
depleted,RCAN2,7,-0.02330134003201288,0.03795482680958126,-0.6139229708230607,0.886302162921756
depleted,RCAN3,7,-0.07974884044410037,0.07807570289312987,-1.0214296828459002,0.7804372648806049
depleted,RCBTB1,7,0.06454124263936292,0.0705834659950472,0.9143960519577168,0.8140364727968891
depleted,RCBTB2,7,-0.06157033476224068,0.05286052442951454,-1.164769654231108,0.7449886119330752
depleted,RCC1,6,0.01832769125393899,0.10348233854861458,0.17710936485387693,0.973953675700722
depleted,RCC1L,6,-0.10111683990092116,0.04752714321063871,-2.1275598125638373,0.4788782755430559
depleted,RCC2,5,0.0639823761980386,0.09488945091144528,0.6742833432322165,0.8706310533203464
depleted,RCCD1,6,-0.01990847054775171,0.07871357512233733,-0.2529229617230547,0.9598574956735454
depleted,RCHY1,7,0.03389332304686393,0.05537202179288412,0.6121019596076872,0.8868375881934342
depleted,RCL1,7,0.06843180834238569,0.04214261744408389,1.6238148575651024,0.626070367019027
depleted,RCN1,6,-0.1481232696766188,0.15457890168521793,-0.958237301868367,0.8003271086843672
depleted,RCN2,7,-0.04610212493925977,0.05751940717932653,-0.8015055648179501,0.8427601096433577
depleted,RCOR1,7,-0.01572454276015079,0.10565615414277628,-0.1488275140026558,0.9749355566301032
depleted,RCOR2,5,0.10873909356784156,0.10345458255743402,1.0510804923259325,0.7700403405179881
depleted,RCOR3,7,-0.0540871628595516,0.06421942306059922,-0.8422243658046173,0.8319202704098809
depleted,RDH11,7,-0.11779816196918232,0.06282602504330381,-1.874989892930328,0.5503749170837063
depleted,RDH13,6,-0.03640777791306353,0.0869430061081476,-0.4187545329152322,0.9300361889144506
depleted,RDH14,5,-0.05844792210858378,0.12114216998193068,-0.48247379188685285,0.9172995461476128
depleted,RDX,7,0.00379269487736529,0.04277503887923181,0.0886660766825562,0.9879279185712256
depleted,REC8,5,0.14286565270504997,0.08639732056755632,1.6535889280656522,0.6176191357492082
depleted,RECK,7,0.06221907911000698,0.03103407663493502,2.004863229601201,0.5103909517724519
depleted,RECQL,6,-0.12629700338311037,0.09117953399353612,-1.385146401297289,0.6890312369657653
depleted,RECQL5,7,-0.04718429747444016,0.06905359454952278,-0.6832996570598691,0.8669876304012764
depleted,REEP1,7,0.03801506575959011,0.07472794641109053,0.5087128388416173,0.9127547517417182
depleted,REEP2,7,-0.1193606267189694,0.03801578030893389,-3.139765269816626,0.2240106903047384
depleted,REEP3,7,-0.0771570578855518,0.06233550052847154,-1.2377707282595822,0.7204396308798316
depleted,REEP5,7,-0.04057839667972537,0.05136229897762274,-0.7900424530725222,0.8427601096433577
depleted,REL,7,0.04208993726945736,0.06171991893457045,0.6819506246286079,0.8669876304012764
depleted,RELA,6,0.02904496824704377,0.08614060508069156,0.33718091740632794,0.9411870887958018
depleted,RELCH,5,-0.00236411317048572,0.02552284894722438,-0.09262732288915676,0.9868774928369476
depleted,RELL2,6,-0.16460563203835818,0.1141206093063569,-1.442383045786885,0.6661987714754601
depleted,RELN,7,0.06204257937824201,0.05523122523442019,1.1233243353721034,0.7540246903434045
depleted,RELT,5,0.0097322006947751,0.09431873510961454,0.10318417314931778,0.9849698602491228
depleted,RENBP,6,0.03526418180722218,0.08230982453679042,0.42843223157959687,0.929120689500308
depleted,REPS1,7,0.02538924631890719,0.0310901093049646,0.8166341928831022,0.8386190170237054
depleted,REPS2,7,0.06650021577278896,0.04223853634404841,1.5743967838070962,0.6357927446164722
depleted,RER1,7,-0.02254401714022227,0.04902967812029543,-0.4598034905493366,0.9220576637533878
depleted,RERE,7,0.03069211556274309,0.02263871126096485,1.3557359873070365,0.6961103863864022
depleted,RERG,7,0.06579286578478014,0.04543149834466041,1.448177325908354,0.6640199395941538
depleted,RESF1,5,0.00168764444638448,0.05636841223064109,0.02993954201653216,0.994681002632775
depleted,RETREG1,5,0.03426310964184316,0.03250814908424816,1.0539852500690472,0.7686151178104639
depleted,RETREG2,5,0.00300978925747756,0.06198663513686783,0.04855545474975193,0.9922315081994684
depleted,RETREG3,5,0.04259690785610853,0.04698145605198249,0.9066749189079476,0.8159988421970706
depleted,RETSAT,6,-0.17629294949429464,0.1028550474703053,-1.713994148368763,0.599181106506538
depleted,REV1,7,0.03474691739988547,0.04122157784865351,0.8429303101268955,0.8319202704098809
depleted,REV3L,7,0.00512651866323797,0.03276774619930131,0.15645014558087858,0.9740964769162288
depleted,REX1BD,5,-0.09359670062369443,0.13501616923559637,-0.6932258643805317,0.866700761998746
depleted,REXO1,7,-0.1434834007526076,0.06311112988635312,-2.27350391303379,0.4351187228920595
depleted,REXO2,5,-0.09467309576697984,0.07132465435575852,-1.327354427751759,0.7010790834506063
depleted,REXO4,7,0.07900070122477437,0.0594407549860842,1.3290662482882225,0.7010790834506063
depleted,REXO5,5,0.09937333808668358,0.09754471086435114,1.0187465543352257,0.7819238485802672
depleted,RFC1,7,0.07522742520512657,0.03913642378288252,1.922184449516042,0.5346569168589208
depleted,RFC2,6,-0.01498191382323443,0.08449331916353359,-0.17731477436976417,0.973953675700722
depleted,RFC3,7,0.13158055058279508,0.08871001661185883,1.4832659896628322,0.6589886944092741
depleted,RFC4,6,-0.02528870421007573,0.09295133017947715,-0.2720639302444244,0.9554544418045322
depleted,RFC5,6,-0.07198324336935523,0.09815112632747042,-0.733391923890828,0.8580064714998936
depleted,RFFL,6,-0.0889208709866225,0.0602105957035295,-1.4768309455774082,0.6605755068121788
depleted,RFK,6,-0.052241591157818,0.06219758198783,-0.8399296160426293,0.8330980488425735
depleted,RFLNA,5,0.01564828977622598,0.04764921644619519,0.32840602518397777,0.9420425513572888
depleted,RFNG,5,-0.07104211728724204,0.09173313000419976,-0.7744434021164389,0.8461193003559704
depleted,RFPL1S,7,0.01826359714395263,0.0673376719628383,0.27122406539435723,0.95556926312118
depleted,RFPL2,6,0.02070567997910788,0.11124280171441114,0.18613051505359132,0.9736570399148614
depleted,RFT1,7,0.00219102323727686,0.07260806442337402,0.03017603147359941,0.994681002632775
depleted,RFTN1,5,-0.08768274769630409,0.1018894793674702,-0.8605672365845669,0.8280521830667974
depleted,RFTN2,5,0.06191479252075672,0.0929144069725046,0.6663637485097295,0.8721520483677265
depleted,RFWD3,7,0.03330366896504103,0.09281758224571626,0.3588077620560739,0.938389485129383
depleted,RFX1,7,-0.00442633493166313,0.05603408957877752,-0.07899360844330691,0.9892289526238504
depleted,RFX2,7,-0.11960687237931664,0.07764576954769413,-1.5404171157817916,0.6480874188119417
depleted,RFX3,7,0.0728255242279076,0.05217357187044666,1.3958316752539437,0.68478521177831575
depleted,RFX4,6,-0.1884064249773212,0.2114570493170328,-0.8909914594279978,0.8192748177157955
depleted,RFX5,5,-0.1201053023907968,0.10050557221306772,-1.1950113784355998,0.7367099580686386
depleted,RFX7,7,0.07929577530250026,0.0396800441966054,1.9983792081885825,0.5112095420667737
depleted,RFX8,7,0.10424326271915124,0.09316216485534186,1.1189441859902636,0.7540246903434045
depleted,RFXAP,7,0.02379706925638514,0.0477936874023907,0.4979123928235506,0.913163248208214
depleted,RGL1,7,0.02932697852149824,0.02989454394104411,0.981014414514395,0.7933916511419954
depleted,RGL2,5,-0.15602481220500306,0.08148692808681884,-1.9147219789506496,0.5346569168589208
depleted,RGMB,6,-0.03267952100260756,0.06478331772366562,-0.5044434609231134,0.913163248208214
depleted,RGP1,7,-0.1105211217195652,0.07192993006422661,-1.5365109019413798,0.6484276260960372
depleted,RGPD8,7,-0.06006616623294905,0.06723724236333112,-0.8933466650575645,0.8184975296460637
depleted,RGS11,7,-0.02685234976822775,0.04572459618899734,-0.5872626989910782,0.8946011429749796
depleted,RGS12,7,0.01740137345692274,0.06894589983236236,0.2523917085603799,0.960038902302776
depleted,RGS17,7,-0.02337601800541897,0.04705232156066938,-0.49680902514614234,0.9135230639487512
depleted,RGS2,6,-0.02267407095865906,0.1060941143220889,-0.21371657705556904,0.969587481684354
depleted,RGS20,6,0.11142843351832196,0.11645724471482348,0.9568183910857938,0.8006566011155919
depleted,RGS4,7,-0.09953176860119092,0.06613310680370696,-1.5050218175386227,0.6549384885485584
depleted,RGS5,7,0.05953120609398482,0.11199303459024924,0.5315616842761037,0.907608345153382
depleted,RGS6,7,0.1008243946213255,0.09753619786789476,1.0337125787688006,0.7757015086789464
