"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","SE","FDR"
-0.0525238916394813,-0.406921743515056,-1.15628154634307,0.251020919614828,0.497393303681234,-5.44989568979788,"Pvalb_14",0.0454248291046387,0.497393303681234
0.0574393013565084,0.256478175885108,1.13768049865185,0.258663191352494,0.503217481358488,-5.19941364587575,"L4 IT_3",0.0504880776497215,0.503217481358488
-0.0451427773943603,1.23080779876865,-1.10685251045237,0.271687903382459,0.519117958248626,-5.36772283444429,"L6 CT_2",0.0407848172796848,0.519117958248626
-0.0414633825704416,1.32212595090026,-1.07717785417431,0.284651102308914,0.534345051702699,-5.48162242016526,"Sst_3",0.0384926058494068,0.534345051702699
0.0375201598622057,0.447572598095899,1.05532006982237,0.294468165285263,0.543242994577985,-5.52666753518393,"Pvalb_1",0.0355533462644382,0.543242994577985
0.0376823053088936,1.09300886733174,1.01723919214138,0.312118318861538,0.566045086748891,-5.23015317426713,"Vip_4",0.0370437018156654,0.566045086748891
0.0458010850442514,0.338855224441228,1.00010299821597,0.320288022716053,0.571180307176962,-5.52507691895222,"Sncg_4",0.0457963681000391,0.571180307176962
0.0382235730025114,-0.398680682006765,0.933522722907919,0.353370290506629,0.618750819291299,-5.47832879821413,"Sst_4",0.0409455196585308,0.618750819291299
-0.0489363201584513,-1.14948258176957,-0.918394015982054,0.361184185879402,0.618750819291299,-5.69068245175921,"Lamp5_4",0.0532846679168775,0.618750819291299
0.0347009817604086,0.784280302210392,0.903854044322658,0.368797231455954,0.618750819291299,-5.44621733299557,"Vip_23",0.0383922404047142,0.618750819291299
0.0324916830608463,2.1796260054347,0.891010321774225,0.375606102503379,0.618750819291299,-5.57562566715117,"L2/3 IT_5",0.0364661129807646,0.618750819291299
0.0394971754434009,0.338773404938662,0.890502997310993,0.375876665924621,0.618750819291299,-5.48720428331823,"Vip_13",0.0443537815848666,0.618750819291299
-0.0572416069153176,0.726179933537428,-0.879619104339472,0.381710703240294,0.618834018889567,-5.64750776819928,"L5 IT_7",0.0650754475805772,0.618834018889567
0.0392662553313092,-1.29145465707832,0.854244596176441,0.39553036301935,0.631667893180156,-5.53554896342243,"Vip_14",0.0459660564515867,0.631667893180156
0.0399945834619176,0.178043617441557,0.834932477649114,0.406252023573059,0.639249507681137,-5.72250234386509,"L6 IT_1",0.047901578310295,0.639249507681137
-0.0371080150594545,0.406468206091896,-0.815441161765177,0.417250546173819,0.647040702037662,-5.77628068985935,"Pvalb_3",0.0455066739323377,0.647040702037662
0.0315671312436929,-0.515624033597129,0.715475304001247,0.476406647418669,0.721416146747024,-5.81383299816059,"Sst_12",0.0441205043237074,0.721416146747024
-0.0383642835337913,0.286499254040242,-0.711752418184563,0.478696695505034,0.721416146747024,-5.74692781711645,"Sst_19",0.053901163597934,0.721416146747024
0.032249160455139,-1.37520961820117,0.667504603104335,0.506378444028853,0.752534632098434,-5.80012546641844,"Sncg_2",0.0483130158281445,0.752534632098434
0.0320533629495849,0.846337772251505,0.649806943786893,0.517685832593621,0.758799782020786,-5.7588308144334,"L6 IT Car3_3",0.0493275168202834,0.758799782020786
0.0260460771411016,-0.306850604154944,0.588500158057454,0.557861075115628,0.806636959964489,-5.919784374229,"Lamp5_6",0.0442584029664079,0.806636959964489
-0.0253700182159981,0.488932893491553,-0.545636327365073,0.586840174724536,0.82923751320525,-5.90954595329362,"Lamp5_5",0.0464962044197317,0.82923751320525
0.0244380572870115,-0.33300552718506,0.517006964615344,0.606583385884313,0.82923751320525,-5.96895758782397,"Sncg_8",0.0472683328457548,0.82923751320525
0.0184388252937429,0.419099317954065,0.515804099238167,0.60741948561556,0.82923751320525,-5.81269365464302,"Vip_2",0.035747729265775,0.82923751320525
0.0197141624169354,0.321144326471208,0.509313799061561,0.611939841984018,0.82923751320525,-5.77471063857903,"L5/6 NP_2",0.038707300790318,0.82923751320525
-0.0192834617209506,-0.245242260532482,-0.50888248377644,0.612240780777708,0.82923751320525,-5.89917404641452,"Sst_9",0.0378937423387954,0.82923751320525
0.0258044086185888,-1.61153329454196,0.437372755098559,0.663024154020827,0.886794806002856,-5.92626473105954,"L6b_5",0.0589986649094638,0.886794806002856
0.0205425648983265,1.33399418872848,0.391708353945265,0.696319302816762,0.919829202486341,-5.87209887938769,"L5 IT_5",0.0524435200102907,0.919829202486341
0.0251183679294813,-0.744699867869099,0.376287165288481,0.707703451851071,0.921139594973309,-6.00599743863774,"L6b_4",0.066753188114254,0.921139594973309
-0.0147146373040822,-0.971304647595141,-0.355873550087561,0.722875685453546,0.921139594973309,-6.04808787578875,"Pvalb_13",0.0413479374920158,0.921139594973309
-0.00943536865463637,0.862814616394652,-0.344594305125881,0.731307206353962,0.921139594973309,-5.70246040805464,"Vip_19",0.027381092822151,0.921139594973309
-0.0139118066716453,-0.559594188343019,-0.344007990603478,0.731746407221788,0.921139594973309,-5.92666233455237,"Pvalb_7",0.0404403590952653,0.921139594973309
-0.0119978549213386,0.529015426066904,-0.316741551923354,0.752268035825898,0.925908084563053,-5.93400230759244,"Sst_13",0.0378790052914871,0.925908084563053
0.0141039193124287,2.12415768920702,0.315983571579301,0.752841152869024,0.925908084563053,-5.89148020340425,"L6 IT_2",0.0446349765651951,0.925908084563053
-0.0195847731394484,-0.517879778328321,-0.299209675818256,0.765559065240803,0.930850227054158,-6.07017269080652,"Sncg_5",0.065455012729416,0.930850227054158
0.00984956228844581,0.565969374068615,0.265075036541069,0.791636163550448,0.945830564994745,-5.94911386267845,"L5/6 NP_1",0.0371576381426615,0.945830564994745
0.0165578949136972,-0.444175183966908,0.259968748265307,0.795558419154458,0.945830564994745,-6.03140706622607,"L6b_2",0.0636918669039375,0.945830564994745
