pathway,source,k_cells,mean_NES,sd_NES,p_fisher,n_pos_NES,n_neg_NES,n_sig_per_ct,padj_fisher,stouffer_Z,p_stouffer,padj_stouffer
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE,C5:GO:BP,21,0.40888272238216145,1.0248460097111447,0.20731949222526128,14,7,0,0.4190902421911803,2.0443256648669004,0.040921385437434225,0.08265448838552901
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE,C5:GO:BP,18,1.1312430545028034,0.5973544306753228,9.265409389054919e-4,17,1,0,0.005980799417701247,5.370285186334302,7.861222420733373e-8,8.235412294532341e-7
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,C5:GO:BP,20,1.0444098728571276,0.5357219499972111,0.02106342864175619,19,1,0,0.07559276528998685,4.802997356558721,1.5630794978722756e-6,1.1937238125250568e-5
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,C5:GO:BP,12,0.15493496658866382,1.0247871113206701,0.7416353754792405,7,5,0,0.9221989954814854,0.379199473742289,0.7045397423329326,0.786288179482187
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,14,0.010925893758521186,1.0349086953396396,0.6960480042523278,8,6,0,0.8929478596464013,-0.5959122096416206,0.5512338761856834,0.6567508755741129
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING,C5:GO:BP,23,0.207650217248416,1.0186019460331481,0.6496419674790067,14,9,0,0.8583591186223485,0.710580240905229,0.4773443909868567,0.5902654005774975
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,C5:GO:BP,23,0.32709577063199136,1.0052507948662752,0.4942092396242067,15,8,0,0.7417192108281528,1.4037636240064482,0.16038924935864526,0.25281583020680576
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,C5:GO:BP,10,0.33655707323199585,1.1568537635582392,9.754281843990818e-5,6,4,1,8.583302182444968e-4,2.8937101163602894,0.00380719468807017,0.011170013765959235
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,C5:GO:BP,23,0.36004157280025634,1.0233747083359723,0.0783731175125838,14,9,0,0.20568230187065378,2.9980810997903764,0.002716853653112791,0.008437824867353552
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,23,0.08847112381542956,1.0136994820292002,0.7478640986707034,12,11,0,0.9254404445116969,0.6831454924606436,0.49451491149793686,0.6061974926339878
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,C5:GO:BP,23,0.5283556431414083,1.0337337533764346,4.2536500267570934e-5,15,8,1,4.213375519370159e-4,4.7528419582993084,2.0057713122408284e-6,1.4944463913739715e-5
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION,C5:GO:BP,19,0.4172355832344791,1.0214018562286762,0.2581303593617877,12,7,0,0.48783507905121815,2.497074084923478,0.012522279206671788,0.030651489199151425
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,C5:GO:BP,23,0.0022690731823558703,1.0355175274334658,0.5526272247797385,11,12,0,0.788937521990946,0.47676940258147804,0.6335263359821827,0.7265716515837106
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,23,0.3166280084180933,1.0689921127088153,0.049399473066125806,14,9,0,0.14421398157721818,2.2432886101177347,0.024878209377442256,0.05487551774500919
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,C5:GO:BP,23,-0.19488648180246965,1.027262390221977,0.48478511267671837,9,14,0,0.7321146738208618,-0.23167165046549543,0.816793052021136,0.8716033564670674
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,C5:GO:BP,20,-0.27220469904941064,0.9729990750548599,0.8252156603281272,7,13,0,0.9643721496443624,-0.8143371382790914,0.4154518396880705,0.5319929073939964
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,19,0.89926152408305,0.6899501742071704,0.07507114129637223,17,2,0,0.19918493095973855,3.96405887831717,7.368606577045905e-5,3.6612913746844226e-4
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,C5:GO:BP,20,0.10807866473697529,0.961142872675946,0.9139838941134817,10,10,0,0.9984314354399797,1.088371846902924,0.27643098446544223,0.389358802722719
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION,C5:GO:BP,10,1.3438640704084932,0.278789024257126,5.366531507161907e-4,10,0,0,0.003756572055013335,5.024208591636025,5.055127165114808e-7,4.3622605830487895e-6
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,18,0.11607040036900279,1.0616067774461253,0.35593106302997357,10,8,0,0.6056484555416278,0.24725727909764886,0.8047091187716713,0.8630197360004569
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,C5:GO:BP,22,-0.861075612822713,0.6413993549744929,0.2970398016011774,2,20,0,0.5384507393373348,-3.5161397981517313,4.3787035995711824e-4,0.0017157598455579846
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,C5:GO:BP,11,0.3704133411474369,0.9950146412497334,0.4773415014446626,7,4,0,0.7250312343939714,1.5079234032015674,0.13157413211538488,0.21539799506220672
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION,C5:GO:BP,20,1.22641123150113,0.5734614190981421,1.963063957649876e-6,19,1,1,2.776281378624464e-5,6.737930630897001,1.60658231632101e-11,3.77522127684417e-10
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,C5:GO:BP,10,0.6939482769532215,0.8900635100689174,0.2651002655713455,8,2,0,0.49728147393610167,2.2153089046605188,0.02673886906776063,0.05821115822989964
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,C5:GO:BP,21,0.633476033173601,0.8068248360451498,0.5978484081410289,17,4,0,0.8222019528018916,2.443169423097964,0.014558900778795486,0.03488745693368721
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,18,-0.06728995713459197,1.0271256989223811,0.7144304583011303,8,10,0,0.9040559759637111,-0.03767454810858464,0.9699471692526728,0.9793081083530754
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,C5:GO:BP,2,0.9790783552210829,0.14681698599589635,0.5601815204368537,2,0,0,0.792494470280758,0.9932568134478185,0.32058481779614595,0.4360204204459723
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,C5:GO:BP,6,0.9029789078072528,0.9221521705851655,0.055719847926741804,5,1,0,0.1578970236053904,2.596644836349341,0.009413920756532508,0.024296759992442973
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,C5:GO:BP,22,0.15748635481839263,1.0106790218220665,0.7174489697071119,12,10,0,0.9063950011006143,1.135578739836806,0.25613291075013,0.3676528620077291
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,C5:GO:BP,5,-1.1379233814309007,0.17116213553934492,0.24632118661073824,0,5,0,0.4722959834662837,-2.3413793783458545,0.019212633082013965,0.044141660303050737
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,C5:GO:BP,19,0.6074176719581913,1.0073067383165808,0.05118973610534685,14,5,0,0.14780189589282947,2.9784436187211116,0.0028971632597777556,0.008907260795057456
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY,C5:GO:BP,17,0.3953029118419947,0.9177560727895471,0.8208028876580931,11,6,0,0.9640256960175451,1.7564105142170625,0.07901833883996223,0.1417294307144797
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,C5:GO:BP,23,-0.1855390472456249,1.0786546699308643,0.1789935063858485,10,13,0,0.3775126783398854,-1.275157543096447,0.20225348544853053,0.3044166078774985
GOBP_NEGATIVE_REGULATION_OF_VASOCONSTRICTION,C5:GO:BP,2,-0.7613073715817839,0.049935324093528154,0.9088594047121468,0,2,0,0.99628077912792,-0.3978338761538234,0.6907526443790726,0.7754897872760422
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,C5:GO:BP,18,0.7546397863578721,1.077697064402496,1.0294787438230765e-4,14,4,0,8.954589027991841e-4,4.050199744473273,5.117393293591942e-5,2.640644093456869e-4
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,C5:GO:BP,20,1.085505152164193,0.9582013627795464,5.1007240233059226e-11,17,3,1,1.7626348129406034e-9,7.252227392582172,4.09972824683994e-13,1.3792786176703359e-11
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION,C5:GO:BP,16,1.1651734392485826,0.3180202005057472,0.01817345423727828,16,0,0,0.0669516015485259,4.599391273417971,4.237272718115757e-6,2.9179487599864774e-5
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,C5:GO:BP,23,-0.13776874832091648,1.045040667135126,0.4196393009757426,10,13,0,0.6698966014949302,-0.5563505810026247,0.5779712154540988,0.6798038152507242
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,C5:GO:BP,21,0.39927568225988846,0.955205357273129,0.6209966544982314,14,7,0,0.8400288613306228,1.8603620554858518,0.06283431931138787,0.11772956245855476
GOBP_NEPHRIC_DUCT_DEVELOPMENT,C5:GO:BP,1,1.0280800788279076,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_NEPHRON_DEVELOPMENT,C5:GO:BP,23,-0.4951186429689506,0.9839370907671674,0.19345807244680735,7,16,0,0.3983531048898835,-2.78827450770715,0.005298962221919697,0.014861613840911026
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT,C5:GO:BP,23,-0.4747020157605157,1.0149921709517016,0.11715345504595073,7,16,0,0.2761989904358333,-2.4912556142018305,0.012729250397143486,0.031068483631506806
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION,C5:GO:BP,2,1.2705342989384905,0.23404077362074333,0.12716278567225664,2,0,0,0.2920616267178686,1.9100314248431434,0.05612916732496312,0.10714545290918909
GOBP_NEPHRON_TUBULE_FORMATION,C5:GO:BP,2,1.0882303928259733,0.34666036199967865,0.31366706121475163,2,0,0,0.5579956549026458,1.3477306814089214,0.17774502014425714,0.2742300442104428
GOBP_NERVE_DEVELOPMENT,C5:GO:BP,23,-0.9626931710555402,0.6664282711627202,0.006627589879651974,2,21,0,0.030344666613250675,-4.9057056189672394,9.309205901322612e-7,7.495504057686342e-6
GOBP_NERVE_GROWTH_FACTOR_SIGNALING_PATHWAY,C5:GO:BP,9,9.792561887527196e-4,1.3097627797358546,0.034099273339475294,4,5,0,0.1086425325379945,0.5715160472104182,0.5676498857028277,0.6703420413593253
GOBP_NERVOUS_SYSTEM_PROCESS,C5:GO:BP,6,-1.3918182330442084,0.22290928943006527,8.614770478246946e-9,0,6,1,2.0431988242972646e-7,-6.451478842204425,1.1076391592757615e-10,2.1579184335175998e-9
GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,C5:GO:BP,1,0.7263754773833787,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION,C5:GO:BP,23,-0.5204642583171204,0.896053194181364,0.5858414481572762,6,17,0,0.8118437923384356,-2.2927022999052182,0.021865150046570886,0.049388982817409596
GOBP_NEURAL_CREST_FORMATION,C5:GO:BP,8,0.22734284669813037,1.0300637455796275,0.6489986494447844,5,3,0,0.8579544202544259,0.41686277814065353,0.676778780567755,0.7638016667678521
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,C5:GO:BP,23,-0.8533892099394929,0.8398365676085771,0.0011803973774475874,3,20,0,0.007269915138360666,-4.363641208020138,1.2791530775026758e-5,7.796402276845917e-5
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION,C5:GO:BP,23,-0.1493990752774739,1.0906088681540502,0.07152633016186413,11,12,0,0.19200231404082824,-1.9329045427816536,0.05324795816149942,0.10256649817794758
GOBP_NEURAL_RETINA_DEVELOPMENT,C5:GO:BP,23,-0.37777770007382905,0.9845112364984934,0.40209202791472215,7,16,0,0.6526624478607297,-1.4030103438158699,0.16061375445651868,0.2530652450555876
GOBP_NEURAL_TUBE_DEVELOPMENT,C5:GO:BP,23,-0.7418333549562038,0.7105547164730475,0.5172506383777052,3,20,0,0.7626105923502022,-2.923293489143156,0.0034634988704540627,0.010372839558297129
GOBP_NEURAL_TUBE_FORMATION,C5:GO:BP,23,-6.968881141560632e-5,0.9571355035670348,0.9846380316484836,11,12,0,0.9999994617856818,0.44922302962331534,0.6532707760103245,0.7438540206337927
GOBP_NEURAL_TUBE_PATTERNING,C5:GO:BP,19,0.2073772055368609,1.0863945323016417,0.2623751826531284,12,7,0,0.4936583567188819,0.3882949102227418,0.697797803417938,0.7814029994256564
GOBP_NEUROBLAST_DIVISION,C5:GO:BP,13,0.34813234031412715,1.078783619554184,0.2462025411867756,8,5,0,0.4722276899531623,1.6310875313486484,0.102871851246732,0.1764276505662008
GOBP_NEUROBLAST_PROLIFERATION,C5:GO:BP,23,-0.6420257463102944,0.8617004942165928,0.16820098284561139,5,18,0,0.3604239354635057,-3.1967389128374615,0.0013899067027896821,0.004742947939769796
GOBP_NEUROENDOCRINE_CELL_DIFFERENTIATION,C5:GO:BP,4,0.36697087063337197,1.0810031206380697,0.5530620944148801,3,1,0,0.788937521990946,0.27334536977811474,0.7845877427045549,0.8475406943712102
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION,C5:GO:BP,19,0.03735857679324906,1.016439302897051,0.7059828564901619,10,9,0,0.8988981452176337,-0.1444387600504704,0.8851540115993459,0.9207193117112782
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION,C5:GO:BP,1,1.602748169310065,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_NEUROGENESIS,C5:GO:BP,3,-1.273023864170688,0.1349632241910966,2.427685323595722e-4,0,3,1,0.0019005869418770472,-4.08137330824519,4.4770379553252516e-5,2.3563844841363848e-4
GOBP_NEUROINFLAMMATORY_RESPONSE,C5:GO:BP,23,-0.8683436099579219,0.6853938128012868,0.11222697405283587,3,20,0,0.26833982493472375,-4.288152536444897,1.8016535702734405e-5,1.0551555457191921e-4
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,C5:GO:BP,23,-0.3956418676225769,0.9935683877528411,0.45283527993931505,8,15,0,0.7016236625880603,-2.187291142249398,0.028721276952398497,0.061682899911548746
GOBP_NEUROMUSCULAR_PROCESS,C5:GO:BP,23,-1.0127989075034305,0.7865592279456913,1.4982262683136211e-9,3,20,1,4.0430932901452734e-8,-7.5523964492768885,4.273213709064035e-14,1.7640288160065966e-12
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE,C5:GO:BP,21,-1.2696572962283554,0.5496860327065867,9.123853822842349e-9,1,20,1,2.1505824581804635e-7,-7.826817994180988,5.0037265230002246e-15,2.3588555219847353e-13
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE,C5:GO:BP,11,-1.324767509377382,0.22942778986206477,0.0017362899767203199,0,11,0,0.009940064881718952,-4.952229602647895,7.336796418349e-7,6.031336302145458e-6
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION,C5:GO:BP,20,-1.2313550893306011,0.6634120888782473,9.905976065383543e-8,1,19,1,1.8633482564368009e-6,-6.828310290715904,8.59205918724718e-12,2.1373796746907725e-10
GOBP_NEURONAL_ACTION_POTENTIAL,C5:GO:BP,21,0.17513982493828983,1.2304737148046045,0.0012139904618818818,12,9,0,0.00745876521109568,0.9059864764213057,0.3649430104466702,0.483446621124236
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING,C5:GO:BP,16,-1.2936353355102619,0.28573454001574844,3.729161263421716e-4,0,16,0,0.0027489965799953327,-5.742853578963335,9.309422124693384e-9,1.1522861712525668e-7
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE,C5:GO:BP,19,-0.19801777481216382,0.9790627154913958,0.8401198582734208,8,11,0,0.9715385545461542,-0.8443823317001524,0.3984557922039738,0.5163765289431101
GOBP_NEURON_APOPTOTIC_PROCESS,C5:GO:BP,23,-0.04609700654100218,1.1299714035929338,0.015307135305419297,11,12,0,0.05898112630044761,-0.17836581889788694,0.8584356913982929,0.9025156078205896
GOBP_NEURON_CELLULAR_HOMEOSTASIS,C5:GO:BP,23,-0.8771954976121061,0.6889926853383689,0.0971840204306035,2,21,0,0.24120713813081537,-3.6844283512132843,2.2921648946676692e-4,9.784943152921738e-4
GOBP_NEURON_CELL_CELL_ADHESION,C5:GO:BP,20,-0.8266266518114584,0.8795977073993283,0.007867396481156665,3,17,0,0.0347503221090766,-3.847500120292102,1.1932921867021717e-4,5.563597332017391e-4
GOBP_NEURON_DEVELOPMENT,C5:GO:BP,5,-1.3684781366065322,0.21164062736583517,1.8894020925616505e-10,0,5,1,5.987287875889346e-9,-6.516276352682877,7.207413751800311e-11,1.4674520747941085e-9
GOBP_NEURON_FATE_COMMITMENT,C5:GO:BP,21,-0.6105770958644229,0.9776312783934747,0.05690520520744259,5,16,0,0.16040888307767878,-2.9236119438557537,0.0034599578991765328,0.010366299912126788
GOBP_NEURON_FATE_SPECIFICATION,C5:GO:BP,16,0.1286598682916195,1.029186952194916,0.66089738112736085,10,6,0,0.865795661982836,-0.34086461037860644,0.733205507827031,0.8089411244257492
GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,C5:GO:BP,18,0.7715112764689958,0.9174970922064661,0.022525960115767994,15,3,0,0.07973707375793337,3.291336966399568,9.97123952619584e-4,0.003538585328139295
GOBP_NEURON_MATURATION,C5:GO:BP,22,-0.9441255756786072,0.8959379747188566,6.857047278861328e-6,3,19,0,8.407987031251955e-5,-5.516733388461672,3.453587517308525e-8,3.8560011505387723e-7
GOBP_NEURON_MIGRATION,C5:GO:BP,23,-1.325891207449353,0.30121269585657173,2.023897614206366e-16,0,23,3,1.644309157414257e-14,-9.742771024356871,1.980779643248449e-22,3.7818035338721014e-20
GOBP_NEURON_PROJECTION_ARBORIZATION,C5:GO:BP,20,-0.6820650753277528,0.8324206975243872,0.20250909910565298,4,16,0,0.4127686746720102,-3.208145958213226,0.0013359368013602187,0.004583355504037731
GOBP_NEURON_PROJECTION_EXTENSION,C5:GO:BP,23,-1.301277359005815,0.5481680024865334,4.646395890282732e-19,1,22,2,5.459157756013727e-17,-10.49210937385633,9.390811252120445e-26,3.415125025354469e-23
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE,C5:GO:BP,18,-0.12526261431033148,1.0379126094365947,0.6106526574193816,9,9,0,0.8315955987069791,-1.1573508823492222,0.24712903286165694,0.35777878373542327
GOBP_NEURON_PROJECTION_GUIDANCE,C5:GO:BP,23,-0.9177286884570992,0.9139384858463784,3.85279147422424e-12,4,19,4,1.6256225684337305e-10,-7.35898283577586,1.8531685443884406e-13,6.6757774403276044e-12
GOBP_NEURON_PROJECTION_MAINTENANCE,C5:GO:BP,17,0.6475003950207842,1.1078720744544446,0.0014196607002959275,12,5,0,0.008474480823989635,3.584239772886446,3.380614239000897e-4,0.0013779812698010239
GOBP_NEURON_PROJECTION_ORGANIZATION,C5:GO:BP,23,-0.2925750920779521,1.0672591798567066,0.04702708119712859,9,14,1,0.13885699995727316,-2.0083264263693534,0.04460861547812362,0.08869460984286126
GOBP_NEURON_PROJECTION_REGENERATION,C5:GO:BP,23,-1.0498125966546141,0.6353341544726506,3.41484600213911e-4,2,21,0,0.002552147670124188,-5.932133880384957,2.9902263462059885e-9,4.1596281613798055e-8
GOBP_NEURON_RECOGNITION,C5:GO:BP,23,-1.061724564503482,0.7100845335800599,1.1076294564750003e-5,2,21,1,1.2836063974354443e-4,-6.008672700066221,1.8704830042252055e-9,2.7791592807914194e-8
GOBP_NEURON_REMODELING,C5:GO:BP,11,-0.9210466909076055,0.9788049543799209,8.77998397174682e-4,2,9,0,0.005718102360946796,-3.9710738624523887,7.154939019280836e-5,3.573725918263424e-4
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY,C5:GO:BP,20,-0.4767558840476872,0.9711114743694561,0.23728526168969435,6,14,0,0.460286396627939,-2.3561888656876144,0.018463527612293126,0.04270319817537329
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING,C5:GO:BP,19,-0.32769116292705575,0.9567823990012008,0.7633898382278025,7,12,0,0.9351954113804504,-1.4916788106231689,0.13578336657862833,0.22077444551010955
GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION,C5:GO:BP,23,-1.1303402575264891,0.22510435153058556,0.028856508256999848,0,23,0,0.09594129454014273,-5.278994024352307,1.2989504061087293e-7,1.28999795207443e-6
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,C5:GO:BP,22,0.1046134507984789,1.0476369463080326,0.4280355527155319,13,9,0,0.6766523527403264,-0.25998777369565945,0.7948732045759702,0.8559569463263798
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT,C5:GO:BP,21,-1.0290422858316897,0.5381539374592397,0.037285795672884404,1,20,0,0.11655817501179624,-4.597438466476448,4.277168896639745e-6,2.9374765165141843e-5
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_ENDOSOME_TO_POSTSYNAPTIC_MEMBRANE,C5:GO:BP,15,-0.13329322700893506,1.0564671851061698,0.590293999344631,7,8,0,0.8150053828730993,-0.6684892114980283,0.5038213662292677,0.6152356530049435
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE,C5:GO:BP,20,-0.676175894217435,0.8232337187745705,0.47136903930853863,4,16,0,0.7197627633873755,-2.797406693493602,0.005151464413439749,0.014522603811531695
GOBP_NEUROTRANSMITTER_REUPTAKE,C5:GO:BP,18,-0.6486521399918216,0.8607423391254858,0.4458403169087161,4,14,0,0.6944488069002377,-2.6552062448124674,0.007925993240844547,0.02100859893509623
GOBP_NEUROTRANSMITTER_SECRETION,C5:GO:BP,23,-1.0437197880497469,0.7336141381617068,6.979511789047781e-10,2,21,2,1.98890043033425e-8,-7.0925320089041435,1.3168017028508816e-12,3.9592183482961345e-11
GOBP_NEUROTRANSMITTER_TRANSPORT,C5:GO:BP,23,-1.239889586065957,0.555844735842403,1.4277534034271552e-16,1,22,2,1.1851905154318678e-14,-9.695442558729644,3.1526789220603524e-22,5.87244120189632e-20
GOBP_NEUROTRANSMITTER_UPTAKE,C5:GO:BP,20,-0.8481300078118577,0.9471173767343195,3.8299205913392515e-4,3,17,0,0.00280701569635872,-4.142204175011478,3.439839034512788e-5,1.8659604297495508e-4
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY,C5:GO:BP,23,0.06452180773980279,1.1094697967737266,0.16631950085100947,12,11,0,0.35749564536987316,0.32830686056742314,0.7426796574261689,0.8169155327327743
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,20,0.15226405241968183,0.9197734644770869,0.9851226488937455,11,9,0,0.9999994617856818,0.7818792249047795,0.4342855554233335,0.5502055054359652
GOBP_NEUTRAL_AMINO_ACID_TRANSPORT,C5:GO:BP,22,-0.5002126312336096,0.9153636567916804,0.5409301669279987,6,16,0,0.778613329678822,-2.2987340858319163,0.021520043731293854,0.04865262699108679
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,C5:GO:BP,19,-1.1920135078831477,0.6528004983457005,7.838471283491658e-7,1,18,0,1.2076572863012607e-5,-6.468311347305004,9.910414189527519e-11,1.950665803232517e-9
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS,C5:GO:BP,18,-1.0055301854171448,0.8548495250922854,2.1003722741540107e-4,2,16,0,0.0016778810729826548,-4.75731267650602,1.9618716720512895e-6,1.470344843911256e-5
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,C5:GO:BP,23,-1.1892053005298286,0.7640299201609181,5.020601592405384e-13,2,21,0,2.5561556240799944e-11,-8.4790645809112,2.270116522552053e-17,1.7142681607236764e-15
GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,C5:GO:BP,3,-0.1324261624427711,0.9234802602716958,0.9395837337874842,1,2,0,0.9999994617856818,0.15832319707766898,0.8742021300415952,0.9139224382783063
GOBP_NEUTROPHIL_CHEMOTAXIS,C5:GO:BP,22,0.5255093395021995,1.0302314859085442,0.03601619635313372,16,6,0,0.11328488119805691,2.567621766885947,0.010239881824994282,0.025929037631790896
GOBP_NEUTROPHIL_DEGRANULATION,C5:GO:BP,1,-0.7843355032807062,NA,NA,0,1,0,NA,NA,NA,NA
GOBP_NEUTROPHIL_DIFFERENTIATION,C5:GO:BP,1,0.6753651468651022,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_NEUTROPHIL_EXTRAVASATION,C5:GO:BP,1,-0.6343889322752921,NA,NA,0,1,0,NA,NA,NA,NA
GOBP_NEUTROPHIL_HOMEOSTASIS,C5:GO:BP,14,0.6718770859886825,0.9083104181541028,0.22868720331617082,11,3,0,0.449198603838888,2.5263358351524485,0.011525924211467807,0.028588334914900822
